headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
On Politics: Trump Ordered Kushner’s Security Clearance,2019-03-01,article,News,,['United States Politics and Government'],"Internal memos show President Trump directed his chief of staff to give Jared Kushner a top-secret security clearance, despite concerns from intelligence officials.",Good Friday morning. Here are some of the stories making news in Washington and politics today.
What’s on TV Friday: ‘The Boy Who Harnessed the Wind’ and ‘The Widow’,2019-03-01,article,Schedule,,"['Movies', 'Television']","Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon.","Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon."
Your Food Obsession,2019-03-01,article,News,,[],Is there a food you’re especially passionate about? Maybe one you’ve loved — or loathed — since childhood?,Is there a food you’re especially passionate about? Maybe one you’ve loved — or loathed — since childhood?
Word + Quiz: pilfer,2019-03-01,article,News,,[],This word has appeared in 56 articles on NYTimes.com in the past year.,_________
Swastika on a Bathroom Stall: Anti-Semitism Still Plagues Upstate School District,2019-03-01,article,News,,"['Suits and Litigation (Civil)', 'ANTI-SEMITISM', 'Education (K-12)']","Pine Bush changed its curriculum and training to combat bias, but a survey shows a third of its students still report seeing anti-Semitic insults and bullying.","For years, Jewish students in the Pine Bush Central School District complained about finding swastikas scrawled on walls, desks and lockers. They said they were subjected to ethnic slurs, shoved and beaten. They said other students even led “white power” chants and made Nazi salutes."
News Quiz: Test Your Knowledge of the Week’s Headlines,2019-03-01,multimedia,Interactive Feature,,[],Did you stay up to date this week?,Did you stay up to date this week?
New York Has a Public Housing Problem. Does London Have an Answer?,2019-03-01,article,News,,"['Public and Subsidized Housing', 'ARCHITECTURE']","After listening to residents, Hackney upgraded its council estates with sleek new apartments, mixing subsidized and market-rate tenants.",LONDON — Is there a better way to do public housing?
William Forsythe: ‘Isn’t Ballet Delightful?’,2019-03-01,article,News,,['Dancing'],"The choreographer has recently made an abrupt change in creative direction — back to ballet. In “Full on Forsythe,” Boston Ballet will show off his new moves.","BOSTON — “Give me a little booty! Show off! Glissade, glissade, tombé, ballonné, piqué, yessssss!” William Forsythe called out ballet steps, bouncing through them on sneakered feet. "
"Learning With: ‘Trump’s Talks With Kim Jong-un Collapse, and Both Sides Point Fingers’",2019-03-01,article,News,,[],A two-day summit ended without an agreement. What are the prospects for lasting peace between the United States and North Korea?,Before reading the article:
Shahidul Alam’s Photo Festival in Bangladesh Is ‘an Act of Defiance’,2019-03-01,article,News,,"['Photography', 'Human Rights and Human Rights Violations', 'Freedom of Speech and Expression']","Despite Mr. Alam’s arrest for speaking out against his country’s government, Chobi Mela continues to showcase photography beyond the Western viewpoint.","Over the last 20 years, the Chobi Mela photo festival in Dhaka has become one of the world’s premier photo events, featuring rigorously curated exhibits and animated discussions about the medium’s place today. It is a beacon for advocates of greater inclusion in the photo world, as well as those seeking freedom of speech in Bangladesh."
Jimmy Kimmel Compares Trump’s Failed North Korea Talks to the Fyre Festival,2019-03-01,article,News,,[],Kimmel offered a blunt take on the president summit meeting with Kim Jong-un: “He flew over there and got nothing.”,"Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. If you’re interested in hearing from The Times regularly about great TV, sign up for our Watching newsletter and get recommendations straight to your inbox."
Letters to the Editor,2019-03-01,article,Letter,,['Books and Literature'],Readers respond to recent issues of the Sunday Book Review.,To the Editor:
"Bill de Blasio, the Progressive Who Was Left Behind",2019-03-01,article,News,,"['Transit Systems', 'Presidential Election of 2020', 'Public and Subsidized Housing', 'Polls and Public Opinion', 'United States Politics and Government']",Six years ago the New York City mayor was one of the most important voices of the progressive left. Now he may be a liability.,[What you need to know to start the day: Get New York Today in your inbox.]
Claiming the History in Family Names,2019-03-01,article,News,,"['Names, Personal', 'Armenians', 'Language and Languages', 'Immigration and Emigration', 'War Crimes, Genocide and Crimes Against Humanity', 'Families and Family Life']",My immigrant father thought adopting an American name was a prudent measure to avoid mispronunciations. To me it felt like admitting defeat.,"My father, Ghevont Vartanian, left his hometown, Beirut, in 1974. He landed in Baltimore to work as an OB/GYN at Harbor Hospital where he became “Ge-VONT WarTAYNian.” "
New York City Transplants and a River Town’s Natives Fight for Its Soul,2019-03-01,article,News,,"['Building (Construction)', 'Area Planning and Renewal', 'Gentrification']","Beacon, N.Y., became a destination for city dwellers looking to slow down. Old-timers want to keep the boom going, but the recent arrivals want development to stop where it is.","One day in the spring of 2017, an art exhibit of sorts went up at 344 Main Street in Beacon, N.Y. A local artist had festooned the fence surrounding the building, under construction, with printouts of a Facebook post that had generated 1,000 comments. The post concerned the front wall of the building, which encroached six feet into the sidewalk. The comments were not positive."
Do You Love to Dance?,2019-03-01,article,News,,[],An artist living with disabilities writes about the power of dance.,"Agnes De Mille, a 20th century dancer and choreographer, said: “To dance is to be out of yourself. Larger, more beautiful, more powerful.” What do you think about that?"
A Well-Meaning Job Training Bill That May Hurt More Than Help,2019-03-01,article,News,,"['Labor and Jobs', 'ACCREDITATION', 'For-Profit Schools', 'Vocational Training', 'Careers and Professions', 'Race and Ethnicity']",It could set off a new wave of exploitation by the same for-profit colleges that have already wasted billions of taxpayer dollars.,"Democrats and Republicans are working together to help poor people get training for better jobs. That might seem hard to believe these days, but it’s true."
"Michael J. Fox on Parkinson’s, Taking the Wrong Roles and Staying Positive",2019-03-01,multimedia,Interactive Feature,,"[""Parkinson's Disease"", 'ACTORS AND ACTRESSES', 'Television']","“Until it’s not funny anymore, it is funny.”","“Until it’s not funny anymore, it is funny.”"
Exiled to Siberia: A First Novel Revisits Stalin’s Great Purge,2019-03-01,article,Review,,['Books and Literature'],"The heroine of Guzel Yakhina’s “Zuleikha” is a young Tatar widow, forced into a horror-filled journey that will end in Russia’s frozen wilderness.",ZULEIKHA By Guzel Yakhina
"Weekly Health Quiz: Yawns, Marijuana and Burning Fat",2019-03-01,multimedia,Interactive Feature,,"['APNEA (SLEEP DISORDER)', 'Falls', 'Yawning', 'Marijuana', 'Sexually Transmitted Diseases', 'Medicine and Health', 'Weight']",Test your knowledge of this week’s health news.,Test your knowledge of this week’s health news.
Three Stunning New Memoirs of Love and Loss,2019-03-01,article,News,,['Books and Literature'],"“How to Be Loved,” “Joy Enough” and “The Art of Leaving” all grapple with the aftermath of grief.",HOW TO BE LOVED A Memoir of Lifesaving Friendship By Eva Hagberg Fisher
"New in Paperback: ‘God Save Texas,’ ‘How It Happened’",2019-03-01,article,List,,['Books and Literature'],Six new paperbacks to check out this week.,Six new paperbacks to check out this week.
How a Reporter Made Sense of the Vermin in Your Instagram Feed,2019-03-01,article,News,,"['Social Media', 'ANIMALS', 'Opossums']","The reporter Gray Chapman drew on her love of opossums, raccoons and skunks to explore the newest trend in unlikely influencers.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together."
"From Drug Cartels to the Mafia, Crime Runs in the Family",2019-03-01,article,News,,['Books and Literature'],"Marilyn Stasio’s latest Crime column showcases Mexican thugs, Brooklyn mob wives, a dutiful Mississippi son and an aristocrat whose adoption scheme turns deadly.","It took 14 years, beginning with “The Power of the Dog” in 2005, but Don Winslow has finally finished his monumental trilogy about the Mexican drug cartels and, on the other side of the border, the American dealers, fixers and addicts who keep the trade flourishing. THE BORDER (Morrow/HarperCollins, $28.99) is a mighty book, overflowing with dramatic subplots populated by characters who come and go and are killed off with alarming frequency. In one disturbing sequence, inspired by a real-life atrocity, 43 Mexican students are dragged from their tour buses and immolated. At the other end of this devastating spectrum, a college freshman on Staten Island gets hooked on heroin and prostitutes herself for a fix."
When Real-Life Murder Plays Out in Fiction,2019-03-01,article,List,,['Books and Literature'],"Sometimes Lisa Gardner’s ideas just pop into her head; other times she’s inspired by a headline. Her latest thriller, “Never Tell,” was inspired by a case in Alabama.","“I suspect I was dropped on my head a lot as a child. I’m honestly not sure where the ideas come from,” Lisa Gardner writes on her website. “They simply come to me, particularly creepy, scary ones. I guess it’s a good thing I can turn ideas into novels, because being an ax murderer doesn’t pay nearly as well.”"
"How Brendan Fay, L.G.B.T. Activist, Spends His Sundays",2019-03-01,article,News,,"[""St Patrick's Day"", 'Parades', 'Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']","Before Mr. Fay fought for — and won — L.G.B.T. inclusion in the NYC St. Patrick’s Day Parade, he started his own event, St. Pat’s for All. The Queens resident is into jogging and documentaries.","Brendan Fay, a filmmaker and activist, is a founder of St. Pat’s for All, a parade in Queens known for its spirit of hospitality."
"In a Memoir, Laurie Halse Anderson Gets Personal About Rape",2019-03-01,article,Review,,['Books and Literature'],Anderson’s novel “Speak” broke open the silence about teenagers and sexual assault. Now “Shout” aims to help other victims find their voices.,"It’s been 20 years since the publication of Laurie Halse Anderson’s debut novel, “Speak,” about a high school freshman reckoning with the trauma of her rape. Anderson credits “Speak,” which became widely recognized as a Y.A. landmark, with helping her find her voice. Now, she wields the full force of it in SHOUT (Viking, 291 pp., $17.99; ages 13 and up), a memoir told through a series of short poems. Anderson not only reflects on her own rape at the age of 13, she also examines an adolescence and adulthood marked by her veteran father’s PTSD and her mother’s powerlessness over the situation, resulting in her parents’ shared struggle with alcohol. (“I thought I was the only kid with a house on fire, but I wasn’t.”)"
Massachusetts Bill Would Ban Tackle Football Until After Seventh Grade,2019-03-01,article,News,,"['Football', 'Chronic Traumatic Encephalopathy', 'Interscholastic Athletics', 'Youth']","The measure, which is already facing headwinds, follows unsuccessful similar attempts by legislators in five other states.","Less than a month after the New England Patriots won the Super Bowl, a group of Massachusetts lawmakers has proposed a bill that would ban organized youth tackle football until after seventh grade."
Please Refrain From Sucking on Your Beard at Work,2019-03-01,article,News,,"['Workplace Environment', 'Work-Life Balance', 'Careers and Professions', 'your-feed-selfcare']","The modern workplace is barbaric and grotesque, but at least it’s not normal to snack on your own facial hair.","Send questions about the office, money, careers, beard oil and work-life balance to workfriend@nytimes.com. Include your name and location, even if you want them withheld. Letters may be edited."
"Luke Holden’s Work Diary: Managing a Lobster Empire, From the Docks of Maine to Downtown Taipei",2019-03-01,article,News,,"['Seafood', 'Lobsters', 'Workplace Environment']",The co-founder of Luke’s Lobster oversees a vast and vertically integrated crustacean operation.,"To its hungry patrons, the business of Luke’s Lobster looks uncomplicated: Seating in its restaurants, called shacks, consists of a handful of reclaimed-wood tables, and the menu features little more than seafood rolls, chowders and chips. "
The Boss? You’re Looking at Her: 7 Women in the Building Business,2019-03-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Women and Girls']","In the male-dominated real estate universe, the hard hat can be a hard hat to wear.","It is no longer exactly groundbreaking for women to work on construction sites, to develop or design retail and commercial spaces, or to fill those spaces with tenants. "
Afghan War Casualty Report: Feb. 22-28,2019-03-01,article,News,,['Afghanistan War (2001- )'],At least 28 pro-government forces and one civilian were killed in Afghanistan during the past week.,"At least 28 pro-government forces and one civilian were killed in Afghanistan during the past week, in the quietest week of attacks since The Times began counting casualties in September 2018. The deadliest attack took place in Ghazni Province, when an airstrike mistakenly targeted an outpost of pro-government militia members, killing nine and wounding three others. It was not clear that the airstrike was carried out by Afghan or American air power. "
Michael Cohen’s Testimony Opens New Phase of Political Turbulence for Trump,2019-03-01,article,News,,"['Presidential Election of 2020', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Ethics and Official Misconduct']","The president’s former lawyer gave a public airing of ethical transgressions by Mr. Trump, signaling the further strains to come as Democrats hold more hearings.","A small group of Republican strategists opposed to President Trump, branding themselves Defending Democracy Together, quietly conducted polling and focus groups last fall to gauge whether the president was vulnerable to a primary challenge in 2020. Assembling a presentation for sympathetic political donors, they listed points of weakness for Mr. Trump such as “tweeting/temperament” and “criminality/corruption.”"
Hear 7 of the Best Works From a Neglected Era of American Music,2019-03-01,article,News,,['Classical Music'],"Classical composers of the middle of the 20th century have been inexplicably overlooked, our critic writes.","The composer Vivian Fine wrote acclaimed dance scores for Martha Graham and José Limón; brash, skillfully constructed orchestral pieces; and a raft of unusual chamber works."
Digital Book Platform Serial Box Will Partner With Marvel to Release New Stories,2019-03-01,article,News,,"['Books and Literature', 'Book Trade and Publishing']","Thor, Black Panther, Jessica Jones and Black Widow will receive the serialized book treatment.","Serial Box, a digital service that delivers books in weekly, chapter length installments, has just announced a partnership with Marvel to publish new, original stories tied to a number of their popular franchises, starting with Thor this summer. The company, which was founded in 2015, has also just received $4.5 million in a new round of funding."
"A Southern Town That’s Been Holding On to Its Charm, for More Than a Century",2019-03-01,article,News,,['Travel and Vacations'],"Fairhope, in Alabama, thrives as a place for artists, intellectuals and people of outsize character.","A group of populist reformers from up north arrived in Alabama in November 1894 with a radical plan. Their mission: to establish an experimental utopian community inspired by the economist Henry George, whose wildly popular book, “Progress and Poverty,” influenced readers around the world in search of more equitable societies. In this case, their chosen setting was a swath of pine- and pasture-covered land perched high on a bluff overlooking Mobile Bay. There, wrote one of the founders, Ernest B. Gaston, these pioneers would build “a city set upon a hill, shedding its beneficent light to all the world.” Somewhat more modestly, they christened their settlement Fairhope, asserting that their dream community would have “a fair hope” of succeeding."
‘I Had Finally Found the Right Place for My Son’,2019-03-01,article,News,,"['Special Education', 'ANIMALS', 'Therapy and Rehabilitation']","Green Chimneys, a school on a farm outside of New York City, is in the vanguard of using animals to help special-needs children learn.",Eight-year-old Xander DeLeon could not have been more surprised if he had walked up the gangplank into Noah’s ark.
Where Terrorism Is Rising in Africa and the U.S. Is Leaving,2019-03-01,article,News,,"['Terrorism', 'United States Defense and Military Forces', 'United States International Relations', 'United States Politics and Government']",Hundreds of American commandos and other troops are leaving West Africa even as terrorist attacks intensify and spread across the continent.,"LOUMBILA, Burkina Faso — President Trump has ordered most American troops to withdraw from Syria. He wants to bring home thousands more from Afghanistan. Now hundreds of United States commandos and other forces are leaving West Africa — despite an onslaught of attacks from an increasingly deadly matrix of Islamist fighters."
See How Margaret Atwood and Jonathan Lethem and More Draw a Bunny,2019-03-01,article,News,,['Books and Literature'],The writer Sabra Embury has spent a decade collecting 10-second drawings of rabbits from some of the most esteemed names in literature.,"I started this 10-second rabbit project a little over a decade ago as a way of channeling the artistic curiosity of the inspiring people around me. At parties I’d collect unsigned, loose-leaf doodles from people around a room, and then we’d guess who drew each based on our assumptions about one another. Like handwriting analysis, but with bunnies. Why bunnies? Because they’re tough to mistake for any other creature, thanks to the exaggerated stretch of their ears. They’re fun to draw even for people who possess no art skills at all. (Plus, imagine asking Jonathan Lethem to draw a chicken.) I later began asking authors at readings to sign their books with a rabbit, scrawled in 10 seconds or less. The time limit gave the whimsical scheme structure, and it also put participants at ease; I wasn’t asking for serious art. Still, they’d often protest, “I can’t draw!” before inevitably conceding, and eventually admitting they enjoyed the break from routinely asking to whom they should inscribe the book. Margaret Atwood, for one, embraced my request with a glow: “This is great!” she said, adding a carrot. Others (I’ve amassed 70 of these over the years), both reluctant and charmed, would sigh a “here goes” as I counted to 10."
"Jared Kushner, Afghanistan, Michael Jackson: Your Friday Briefing",2019-03-01,article,briefing,,[],Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.)
‘We Will Always Live in Fear’: What Life Is Like for Civilians in Kashmir,2019-03-01,article,News,,"['Defense and Military Forces', 'Politics and Government', 'International Relations']","Diplomats were optimistic on Friday that Pakistan and India were stepping back from the brink. But thousands of troops remain dug in at the border, and gunfire is a regular occurrence.","KAMALKOTE, Kashmir — On Friday morning, Mohammed Reyaz Khan, a farmer in the disputed region of Kashmir, crawled out of a bunker in his village and went to check on his sheep."
N.Y. Today: The 7 Most New York Moments at the Cohen Hearing,2019-03-01,article,briefing,,[],Friday: President Trump’s former lawyer told a very New York story., [Want to get New York Today by email? Here's the sign-up.]
A Real-Life Fairy Tale That Crossed the Sea of Japan,2019-03-01,article,News,,['Weddings and Engagements'],Hannah Ryles and David Lee met in the eighth grade in Japan. Their affection for each other withstood distance and time.,"When Hannah Ryles was a junior at a Tokyo high school in 2008, she was determined to attend David Lee’s junior prom."
You’re the ‘Money Person’ in Your Relationship? That’s Problematic,2019-03-01,article,News,,"['Personal Finances', 'Marriages', 'Pensions and Retirement Plans', 'Research']","Couples often think that the person who is most financially literate should manage their money — yet research shows why, especially as partners age, that’s a problem.","When Adrian Ward and his fiancée, Maren McLaughlin-Klotz, started house-hunting in Austin, Tex., they decided to overhaul how they talked about, and handled, money."
"After Cohen, Republicans Are Now Trump’s Fixers",2019-03-01,article,Op-Ed,,['United States Politics and Government'],G.O.P. lawmakers who started by making excuses for the president’s most repulsive personal traits have now moved on to bedrock principles. They are headed for a reckoning.,The character sketch of Donald Trump by the keeper of his secrets was no surprise to anyone who has given a passing glance at the hulk of malevolence in the Oval Office. He cheats. He defrauds. He lies by way of respiration.
New on Netflix Canada: The Best Movies and TV Shows for March 2019,2019-03-01,article,News,,[],"Every month, Netflix Canada adds a batch of movies and TV shows to its library. Here are the titles we think are most interesting for March.","Every month, Netflix Canada adds a new batch of TV shows and movies to its library. Here are the titles we think are most interesting for March, broken down by release date. Netflix occasionally changes schedules without giving notice."
Why the North Korea Deal Fell Apart (Again),2019-03-01,article,News,,"['ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Nuclear Weapons', 'Embargoes and Sanctions', 'Korean War', 'United States International Relations']","Despite the unlikely courtship between the leaders of the two countries, neither the United States nor North Korea wants to be the first to compromise.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher
The Truth According to Zlatan,2019-03-01,article,News,,['Soccer'],"“I’m not an act,” the Los Angeles Galaxy’s star striker declared as he began his second season in Major League Soccer. “I am the real deal.”","LOS ANGELES — Zlatan Ibrahimovic, after a quiet off-season with his family in Sweden, returned to training camp with the Los Angeles Galaxy this winter to find bulldozers and construction crews at work on a new plaza outside the team’s stadium."
Loewe: Fall 2019,2019-03-01,multimedia,Slideshow,,['Paris Fashion Week'],Loewe Fall RTW Collection.,Loewe Fall RTW Collection.
"DealBook Briefing: Tesla’s $35,000 Car Will Cost the Company",2019-03-01,article,News,,['Electric and Hybrid Vehicles'],The automaker’s long-held plan to sell a cheap electric car will require cost cutting and a descent into unprofitability.,Good Friday. (Want this by email? Sign up here.)
‘The Photographer of Mauthausen’ Review: An Unwilling Propagandist Fights Back,2019-03-01,article,Review,,"['Movies', 'Concentration Camps', 'Propaganda', 'World War II (1939-45)']","Set in a concentration camp, the film balances Hitchcock-like suspense with stark illustrations that some horrors cannot, and will not, be trivialized.","Mar Targarona is a tricky filmmaker, and in the middle stretch of her Spanish-language concentration camp drama, “The Photographer of Mauthausen” (now on Netflix), she pulls something of a bait and switch."
"Jay Inslee, Washington Governor and Environmentalist, Enters 2020 Race",2019-03-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Global Warming']","Mr. Inslee has made climate change and the environment his signature issues, though he has had mixed success in getting some ideas put into practice in his home state.","SEATTLE — Jay Inslee, the governor of Washington and former member of Congress who has made climate change and the environment his signature issues, jumped into the crowded field of 2020 Democratic contenders for president on Friday."
The Perimeter Can’t Protect You From Mitchell Robinson,2019-03-01,article,News,,['Basketball'],"The Knicks rookie is blocking shots at a rate unseen since the days of Manute Bol. On a bad team, he’s a reason to keep watching.","Back in November, Mitchell Robinson showed the world what he’s capable of."
"The Week in Arts: Elton John, Ethan Hawke, ‘Imagining Madoff’",2019-03-01,article,News,,[],"With over 100 performances to come in his long goodbye tour, Elton John returns to New York City this month to play four nights.","March 5, 6, 8 and 9; ticketmaster.com."
‘Power Tchotchkes’: Four Small Objects That Keep Some Big People Going,2019-03-01,article,News,,"['Desks', 'Working Hours']","They range from an elephant figurine to a portrait of a slave ancestor. Maybe your desk has an oddly powerful item, too.",Wendy MacNaughton is a graphic journalist based in San Francisco. You can find her via website and Instagram.
Threats Force British Wife of ISIS Fighter to Flee a Refuge,2019-03-01,article,News,,[],"Shamima Begum, 19, gave birth to a boy in Al Hawl refugee camp in Syria and has been the target of threats, her family’s lawyer said.","LONDON — Shamima Begum, the 19-year-old Briton who married an Islamic State fighter four years ago and recently asked to be allowed to return home, has been forced to move from her place in a Syrian refugee camp with her newborn after receiving threats, her family’s lawyer said on Friday."
