headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"Thomas Schultz, Robert Blalock",2020-03-01,article,News,,['Weddings and Engagements'],The couple met in 2014 at a mutual friend’s home in Los Angeles.,"Thomas McIntyre Schultz and Robert Scot Blalock were married Feb. 28 at the Manhattan Marriage Bureau. Zuleima Astol, a member of the New York City clerk’s office, officiated."
"Avy Villaraza, Darnell Thompson",2020-03-01,article,News,,['Weddings and Engagements'],The couple met as parishioners at Harvest City Church in 2011.,"Avy Villaraza and Darnell Xavier Thompson are to be married March 1 at Saddle Creek, an events space in Dripping Springs, Texas. Jonathan C. Clatt, who is the lead pastor at Harvest City Church in San Antonio, is to officiate."
"Lauren Hard, Ronald Hernandez",2020-03-01,article,News,,['Weddings and Engagements'],"The couple, who both attended Teaneck High School in Teaneck, N.J., began dating after seeing each other at a mutual friend’s going-away party in New York.","Lauren Hard and Ronald George Hernandez were married Feb. 28 at Liberty House Restaurant in Jersey City, N.J. The Rev. John M. O’Sullivan, affiliated with the Federation of Christian Ministries, officiated."
"Corrections: March 1, 2020",2020-03-01,article,News,,[],"Corrections that appeared in print on Sunday, March 1, 2020.","The illustrated Scratch column last Sunday, about the cost of various liquids, misstated the price for a gallon of maple syrup from Vermont Country Store. It is $119.80, not $239.60."
Quotation of the Day: Readiness of U.S. for an Epidemic Raises Fears About Shortages,2020-03-01,article,Quote,,[],"Quotation of the Day for Sunday, March 1, 2020.","“The Chinese bought us a month of time to prepare ourselves by imposing these astonishing and draconian measures. Unfortunately, we didn’t make good use of that time and now we’re heading into a very dangerous situation.”"
"Amber Bloom, Dov Lebowitz-Nowak",2020-03-01,article,News,,['Weddings and Engagements'],He played an intellectual otter and she a dancing red bell pepper in the workshop of a new play.,Amber Bloom and Dov Lebowitz-Nowak were married Feb. 29 at the Prince George Ballroom in Manhattan. Rabbi Serge A. Lippe officiated.
"Meredith Perry, Amit Bedi",2020-03-01,article,News,,['Weddings and Engagements'],"The couple met in March 2011 at a housewarming party in New York, which was hosted by their mutual friends.","Meredith Cramer Perry and Amit Kumar Bedi were married Feb. 29 at the Van Benthuysen-Elms Mansion, an events space in New Orleans. Michelle Brous, a friend of the couple who became a Universal Life minister for the occasion, officiated along with Warren Reed, another friend of the couple."
"Esther Gibofsky, Adam Rattner",2020-03-01,article,News,,['Weddings and Engagements'],"Their first date was at a bagel shop one morning, around 6, before they each headed to work.","Esther Rachel Gibofsky and Adam Charles Rattner were married Feb. 29 at Guastavino’s, an events space in Manhattan. Rabbi Haskel Lookstein officiated."
Second Death From Virus Is Reported in the U.S.,2020-03-01,article,News,,['Coronavirus (2019-nCoV)'],The second death was a man in his 70s in the Seattle area who had underlying health conditions.,"A second person has died of the novel coronavirus in the Seattle area and more confirmed cases of the illness have emerged in Washington State, officials said Sunday evening. Public health leaders in King County, Wash., said a man in his 70s with underlying health conditions died on Saturday at EvergreenHealth hospital in Kirkland. That’s the same facility where officials identified the nation’s first coronavirus death on Saturday — a man in his 50s with underlying health conditions. "
What’s on TV Sunday: ‘Dispatches from Elsewhere’ and ‘Doctor Who’,2020-03-01,article,News,,"['Movies', 'Television']","Jason Segel stars in a new anthology on AMC, while the 12th season of “Doctor Who” comes to a close on BBC America.","DISPATCHES FROM ELSEWHERE 10 p.m. on AMC. Fans of elaborate scavenger hunts would get a kick of out this new anthology series. The idea came to Jason Segel, the show’s creator and star, after he discovered an art project and immersive game that drew more than 7,000 people in San Francisco and Oakland from 2008 to 2011. He adapted it for the screen and plays one of four characters (along with Sally Field, André Benjamin and Eve Lindley) who are brought together by what is, at the outset, to some a practical joke and to others a global conspiracy. There’s an element of growth here: Along the way, the journey helps participants overcome inner battles. In a recent interview with The New York Times, Segel said the show celebrates regular people. “A lot of stories are about someone finding out that they’re extraordinary,” he said. “And this whole thing, it’s this idea that we can all be ordinary together and that it’s beautiful.”"
"On ‘S.N.L.’, John Mulaney and Jake Gyllenhaal Find Humor in the Coronavirus",2020-03-01,article,News,,['Television'],"Mulaney, the comic and former “S.N.L.” writer, and the cast took aim at Mike Pence, the Democratic presidential race and La Guardia Airport, among other targets.","The annual appearances of John Mulaney, who this weekend hosted “Saturday Night Live” for the third time in three seasons, have become one of the show’s more enjoyable traditions in this current era of its history. The presence of Mulaney, the former “S.N.L.” writer turned stand-up star and ubiquitous comic talisman (“Oh, Hello,” “Documentary Now!”, “Spider-Man: Into the Spider-Verse”), seems to help loosen up the cast members and bring out their goofiest material. And this time, he had extra help from some co-stars of his latest Netflix special, “John Mulaney & the Sack Lunch Bunch,” including Jake Gyllenhaal and this week’s musical guest, David Byrne."
"‘I Only Drink My Coffee Black, and I Cannot Drink It With Sugar’",2020-03-01,article,News,,[],"A morning routine, a Katharine Gibbs student goes to a show and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:
"Making a Plague Movie, With Coronavirus on the Doorstep",2020-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Movies']","A British film crew shooting in Italy suddenly found concern about the coronavirus encroaching, including a text from the director’s mother.","LONDON — Last Saturday, Nicholas Hulbert, a British film director, flew from London to Venice for his latest project."
"Israel, ‘Start-up Nation,’ Groans Under Strains of Growth and Neglect",2020-03-01,article,News,,"['Politics and Government', 'Economic Conditions and Trends', 'Roads and Traffic', 'Transit Systems', 'Education (K-12)', 'Hospitals', 'Labor and Jobs', 'Productivity', 'Population']","The election on Monday might break a yearlong political deadlock. But huge challenges in health, education and transit are decades in the making.","JERUSALEM — When the cosmetics salesman from Petah Tikva rolls his Toyota out of the driveway each morning, he does not worry about the Palestinians, the Trump Middle East plan or tensions with Iran — the issues most of the world thinks of when it thinks about Israel."
Why Afghanistan Became an Invisible War,2020-03-01,multimedia,Interactive Feature,,"['Afghanistan War (2001- )', 'War and Revolution']",This war is different.,This war is different.
5 Takeaways From the South Carolina Primary,2020-03-01,article,News,,['Presidential Election of 2020'],"Joe Biden is “very much alive,” but the race is far from over as the Democratic presidential candidates turn toward the 16 contests on Tuesday.","There was no drama this time, and no delay: Within one minute of the polls closing on Saturday, all the major networks called South Carolina for Joseph R. Biden Jr. It was the first state the former vice president has ever won in three presidential campaigns, and it was a landslide."
Homes That Sold for Around $1 Million,2020-03-01,article,News,,['Real Estate and Housing (Residential)'],Recent residential sales in New York City and the region.,"Each week, our survey of recent residential sales in New York City and the surrounding region focuses on homes that sold around a certain price point, allowing you to compare single-family homes, condos and co-ops in different locales."
"An Office With 128,000 Miles",2020-03-01,article,News,,"['News and News Media', 'Road Trips', 'Newspapers', 'Hurricanes and Tropical Storms']","As a reporter covering Texas, I ate, worked and slept in my trusty, company-issued Chevy. So allow me a moment to observe the end of its road.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.HOUSTON — In five years and eight months, I put 128,000 miles on my car. I have covered Texas for The New York Times for more than eight years. That means my car — a 2014 Chevrolet Malibu four-door sedan — covered Texas, too."
Why Some Suburban Women Are Wary of Bernie Sanders,2020-03-01,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Women and Girls']","Virginia’s shift to the Democrats has been led by suburban moderates, especially college-educated women. Some wonder whether Mr. Sanders is what they signed up for.","VIRGINIA BEACH — In the Trump era, the suburbs have been Democrats’ surprising superpower."
Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,2020-03-01,article,News,,"['Discrimination', 'Organized Labor', 'Wages and Salaries', 'Race and Ethnicity', 'Black People', 'Blacks', 'Transgender and Transsexuals', 'AIRPORTS', 'Immigration and Emigration']","A union representing employees at airport Starbucks locations says immigrant, transgender and black baristas have faced discrimination.",One transgender barista said his supervisors kept writing “Jessica” instead of Jay on his work schedule.
"Bernie Sanders Raised $46 Million in February, a Record for 2020",2020-03-01,article,News,,"['Presidential Election of 2020', 'Campaign Finance', 'Political Advertising']",Mr. Sanders’s campaign said that it had received 2.2 million donations in the month. Elizabeth Warren’s team announced raising $29 million over the same period.,"Senator Bernie Sanders announced on Sunday that he had raised $46.5 million in February, a sum that gives him a significant financial advantage over all of his rivals aside from the self-funding billionaire Michael R. Bloomberg as the number of states holding primaries expands widely in March, beginning on Tuesday."
‘Slovakia Has Woken Up’: Governing Party Suffers Decisive Election Defeat,2020-03-01,article,News,,"['Politics and Government', 'Corruption (Institutional)', 'Elections', 'Neo Nazi Groups', 'Organized Crime']",The loss paves the way for a new governing coalition after the main opposition group ran a campaign under the slogan “Together Against the Mafia.”,"BRATISLAVA, Slovakia — The longtime governing party in Slovakia suffered a sweeping defeat in national elections on Saturday, paving the way for a new government coalition that promised to fight corruption and promote the rule of law."
"South Carolina, Coronavirus, Taliban: Your Weekend Briefing",2020-03-01,article,briefing,,[],Here’s what you need to know about the week’s top stories.,(Want to get this briefing by email? Here’s the sign-up.) 
"What Comes Next, Joe Biden?",2020-03-01,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses']",He needs to capitalize on his big South Carolina win to stay competitive with Bernie Sanders.,"Finally! Four states and nearly two months into the Democratic primary voting, Joe Biden scored a win. On Saturday, he received a big electoral kiss from South Carolina, where he captured 48 percent of the vote and at least 29 of 54 delegates (with more expected as the results were finalized). It was the largest margin of victory — and the largest single delegate haul — in the race thus far."
The Week in Business: It Was All About the Coronavirus,2020-03-01,article,News,,"['Stocks and Bonds', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Mergers, Acquisitions and Divestitures', 'International Trade and World Market']","I’m going to do my taxes this week. There, I said it. Maybe now I’ll actually follow through. Or I’ll spend the week wandering from supermarket to supermarket, stocking up on canned soup. The coronavirus has been rattling the business world since January, but this week was different: It sent the markets tumbling and now seems poised to disrupt every aspect of American life. Maybe we’ll all end up doing our taxes from the safety of a bunker. — David Yaffe-Bellany","I’m going to do my taxes this week. There, I said it. Maybe now I’ll actually follow through. Or I’ll spend the week wandering from supermarket to supermarket, stocking up on canned soup. The coronavirus has been rattling the business world since January, but this week was different: It sent the markets tumbling and now seems poised to disrupt every aspect of American life. Maybe we’ll all end up doing our taxes from the safety of a bunker. — David Yaffe-Bellany"
How the Democrats’ ‘15% Rule’ Could Reshape the Race on Super Tuesday,2020-03-01,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']",The rule is intended to weed out candidates who don’t have a viable path to the nomination.,
Afghan Peace Plan Faces Its First Roadblock: Releasing Taliban Prisoners,2020-03-01,article,News,,"['Terrorism', 'Women and Girls', 'Afghanistan War (2001- )']","Afghanistan’s president said he had not agreed to release up to 5,000 prisoners, as a deal between the United States and the Taliban appears to require.","WASHINGTON — The Trump administration’s nascent deal to end the war in Afghanistan faced its first stumbling block on Sunday, the day after it was signed, over whether the Afghan government must release Taliban prisoners as part of the continuing negotiations."
"Velvet Ropes, Inclusion and Kanye West in Paris",2020-03-01,article,News,,"['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']","Who gets to be part of the gang? Who gets pushed out? Celine, Comme des Garçons and Balmain offer different answers.","PARIS — The weekend began in the gilded salons of the Ministry of Foreign Affairs, a grand mid-19th-century building on the banks of the Seine where the foundation of the European Union was laid and where Friday night Diane von Furstenberg received the honor of the Chevalier de Legion d’Honneur from Christine Lagarde, president of the European Central Bank, in recognition of Ms. von Furstenberg’s services to women and to the refurbishment of the Statue of Liberty. Symbol of freedom, tolerance, welcome, you know."
Balenciaga: Fall 2020,2020-03-01,multimedia,Slideshow,,['Paris Fashion Week'],See the looks from the Balenciaga: Fall 2020 Collection.,See the looks from the Balenciaga: Fall 2020 Collection.
This Was Molly Seidel’s First Marathon. Her Next Will Be at the Olympics.,2020-03-01,article,News,,"['Olympic Games (2020)', 'Marathon Running']","Seidel, 25, has two jobs, shares an apartment with her sister and runs turkey trots in costume. No, she can’t believe this is happening, either.",ATLANTA — Molly Seidel was ebullient when she qualified for the U.S. Olympic marathon trials.
Alaïa and Lagerfeld: The Lives of Very Different Men,2020-03-01,article,News,,"['Fashion and Apparel', 'Books and Literature', 'Design', 'Creativity', 'your-feed-fashion']","One designer was independent, the other aligned with major houses. But new books show both had an outsize effect on fashion.",People in fashion are obsessed with time.
How to Protect Yourself and Prepare for the Coronavirus,2020-03-01,article,briefing,,"['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Travel and Vacations', 'Hygiene and Cleanliness', 'Masks', 'Epidemics', 'Vaccination and Immunization']","With a clear head and some simple tips, you can help reduce your risk, prepare your family and do your part to protect others.","The coronavirus continues to spread worldwide, with over 1.2 million confirmed cases and at least 72,000 dead. In the United States, there have been at least 350,000 cases and more than 10,500 deaths, according to a New York Times database."
Why South Carolina Was So Personal for Joe Biden,2020-03-01,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses']",His old friends bucked him up on Saturday. Will it give him a charge for Super Tuesday? Here’s a look at scenes from the Palmetto State.,"CHARLESTON, S.C. — Joe Biden scored a resounding victory in South Carolina."
What to Cook This Week,2020-03-01,article,News,,['Cooking and Cookbooks'],Dawn Perry makes the case for boneless chicken breasts in three recipes. Make one — or all three — in the days to come.,"Good morning. Dawn Perry makes the case for boneless chicken breasts this week in The Times. It’s a controversial point of view in our thigh-centric world, but it’s powerful nonetheless and, in Dawn’s hands, delicious to boot. Don’t think of chicken breasts as bland, she argues, so much as neutral in flavor, a blank canvas for spices and marinades. Don’t think of them as easy to overcook. Think of them as quick-cooking instead, the perfect partner in the preparation of an easy worknight meal. Yes, there are recipes attached to her argument! Maybe one of them is your dinner tonight."
Greece Suspends Asylum as Turkey Opens Gates for Migrants,2020-03-01,article,News,,"['Immigration and Emigration', 'Refugees and Displaced Persons', 'Defense and Military Forces']","The military deployed troops to the Greek border with Turkey, warned migrants by text message not to cross and announced summary deportations.","ORESTIADA, Greece — Greece took a raft of tough measures Sunday as it tried to repel thousands of migrants amassed at its border with Turkey."
Thom Browne: Fall 2020,2020-03-01,multimedia,Slideshow,,['Paris Fashion Week'],See the looks from the Thom Browne: Fall 2020 Collection.,See the looks from the Thom Browne: Fall 2020 Collection.
Battle for Control of Senate Takes Shape as Both Parties Seek Firewall,2020-03-01,article,News,,"['Politics and Government', 'Elections, Senate', 'United States Politics and Government', 'Primaries and Caucuses', 'Elections']","Democrats increasingly regard winning the Senate as their last remaining check on President Trump, should he win re-election, while Republicans fight to maintain power in Congress.","WASHINGTON — The 2020 battle for control of the Senate gets underway in earnest Tuesday, with both parties increasingly seeing the chamber as a must-win prize to guard against uncertainty over who will wind up in the White House."
Working From Home: How Coronavirus Could Affect the Workplace,2020-03-01,article,News,,"['Paid Time Off', 'Workplace Hazards and Violations', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Workplace Environment', ""Workers' Compensation Insurance"", 'Wages and Salaries', 'Disability Insurance']","Businesses are grappling with how to deal with a potential outbreak. Here’s what they’re doing, and how it could affect their workers.",Furloughs. Sick leave. Working from home.
Avoiding Coronavirus May Be a Luxury Some Workers Can’t Afford,2020-03-01,article,News,,"['Paid Time Off', 'Coronavirus (2019-nCoV)', 'Telecommuting', 'Income Inequality', 'Health Insurance and Managed Care']","A sick day? Remote work? Not so easy if your job is at a restaurant, a day care center or a construction site.","Stay home from work if you get sick. See a doctor. Use a separate bathroom from the people you live with. Prepare for schools to close, and to work from home. These are measures the Centers for Disease Control and Prevention has recommended to slow a coronavirus outbreak in the United States."
Extend a Nuclear Arms Treaty,2020-03-01,article,Letter,,"['Strategic Arms Reduction Treaty', 'United States International Relations', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']","Andrei Kozyrev, former foreign minister of Russia, writes about the New Strategic Arms Reduction Treaty.",To the Editor:
Disclosure of Campaign Donors,2020-03-01,article,Letter,,"['Freedom of Speech and Expression', 'First Amendment (US Constitution)']","Floyd Abrams, the constitutional lawyer, discusses disclosure obligations of large donors.",To the Editor:
"In India, Modi’s Policies Have Lit a Fuse",2020-03-01,article,News,,"['Politics and Government', 'Muslims and Islam', 'Demonstrations, Protests and Riots', 'Hinduism', 'Police Brutality, Misconduct and Shootings', 'Discrimination']",Many Indians believed it was only a matter of time before Hindu nationalism provoked the kind of bloodshed that exploded in New Delhi.,"NEW DELHI — This past week, as neighborhoods in India’s capital burned and religiously driven bloodletting consumed more than 40 lives, most of them Muslim, India’s government was quick to say that the violence was spontaneous."
Kobe Bryant’s Widow ‘Devastated’ by Reports That Deputies Shared Crash Photos,2020-03-01,article,News,,"['Helicopters', 'Privacy', 'Aviation Accidents, Safety and Disasters']",A lawyer for Vanessa Bryant said the sharing of the photos by deputies was “an unspeakable violation of human decency.”,"Kobe Bryant’s widow was “absolutely devastated” by reports that Los Angeles County sheriff’s deputies had shared graphic photos of the helicopter crash scene where her husband, their 13-year-old daughter and seven others were killed, her lawyer said in a statement on Sunday."
Afghanistan War Enters New Stage as U.S. Military Prepares to Exit,2020-03-01,article,News,,"['United States Defense and Military Forces', 'Terrorism', 'Afghanistan War (2001- )']",The deal signed on Saturday could have the United States conducting strikes to aid old enemies like the Taliban — or lead to a complete withdrawal from the country.,"WASHINGTON — Intelligence briefers regularly present President Trump with a classified map of Afghanistan, usually the only report on the war he examines, displaying the strikes carried out in recent days and, critically, the number of Taliban and other militants killed."
Israeli Slugfest:The Campaign in Pictures,2020-03-01,article,News,,"['Politics and Government', 'Elections']","Benjamin Netanyahu and Benny Gantz, battling to break a yearlong stalemate, wind up in the mud.","JERUSALEM — Heading into the third Israeli election in a year, the candidates got desperate. And things got ugly."
"Months After Puerto Rico Earthquakes, Thousands Are Still Living Outside",2020-03-01,article,News,,"['Earthquakes', 'Hurricane Maria (2017)', 'Disasters and Emergencies', 'Federal Aid (US)']","In the past week alone, the Puerto Rico Seismic Network registered 43 “significant” quakes, leaving many people fearful of going home. More than 8,000 houses have been damaged.","GUÁNICA, P.R. — Nearly two months after an earthquake sent the population of southwest Puerto Rico rushing into the streets, thousands of people are still slumbering each night under camping tents, on cots, in their cars and in enormous open tents that serve as government shelters."
"After Factory Disaster, Bangladesh Made Big Safety Strides. Are the Bad Days Coming Back?",2020-03-01,article,News,,"['Rana Plaza Building Collapse, Bangladesh (2013)', 'Workplace Hazards and Violations', 'Accidents and Safety', 'Politics and Government', 'Factories and Manufacturing', 'Fashion and Apparel', 'Wages and Salaries', 'your-feed-selfcare', 'your-feed-fashion']","The Rana Plaza collapse, which killed over 1,100 garment workers, led to much better labor conditions. Now that legacy could be in jeopardy, as a power struggle unfolds over factory safety.","As she walked to her job as a garment worker, Rima Khatun was passing the Natural Sweater Village on the outskirts of Dhaka, Bangladesh, when a gas boiler exploded inside. A wall of the two-story factory crashed onto a nearby sidewalk, injuring 10 pedestrians."
"Coronavirus May Have Spread in U.S. for Weeks, Gene Sequencing Suggests",2020-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Genetics and Heredity', 'Influenza', 'Epidemics']","Two cases detected weeks apart in Washington State had genetic links, suggesting that many more people in the area may be infected.",Researchers who have examined the genomes of two coronavirus infections in Washington State say the similarities between the cases suggest that the virus may have been spreading in the state for weeks.
"‘Invisible Man’ Tops Box Office, Giving New Life to Old Monsters",2020-03-01,article,News,,"['Movies', 'Box Office Sales']","A low-budget reboot of the 87-year-old movie character collected $29 million, unseating “Sonic the Hedgehog.”","LOS ANGELES — As it turns out, old monsters can perform new tricks: After stumbling with “The Mummy” in 2017, Universal Pictures shifted strategies and succeeded over the weekend in rebooting “The Invisible Man,” which was No. 1 at theaters in the United States and Canada."
"At Olympic Marathon Trials, the Agony of Fourth Place",2020-03-01,article,News,,"['Boston Marathon', 'Marathon Running', 'Olympic Games (2020)']","Des Linden, in the women’s division, and Leonard Korir, in the men’s, were favorites to make the U.S. team. They finished fourth, which can be the worst pain of all.",ATLANTA — The moments that Des Linden wants back came with about three and a half miles left in the race on Saturday as she battled wind gusts and the punishing hills at the U.S. Olympic marathon team trials.
Valentino: Fall 2020,2020-03-01,multimedia,Slideshow,,['Paris Fashion Week'],See the looks from the Valentino: Fall 2020 Collection.,See the looks from the Valentino: Fall 2020 Collection.
Texas’s Lone G.O.P. Woman in Congress Faces a Stiff Challenge From the Right,2020-03-01,article,News,,"['Elections, House of Representatives', 'Conservatism (US Politics)', 'Women and Girls', 'Endorsements', 'Federal Aid (US)']","Representative Kay Granger is in an expensive primary battle while facing accusations that she has not done enough for President Trump, who endorsed her.","FORT WORTH — On the heated upstairs patio of a downtown bar on a recent Friday night, dozens of Republican voters drank beers, snacked on nachos and cheered and sang along to the chorus of a disparaging ode to a liberal RINO — Republican in name only — from the swamp, who, according to the lyrics, had declared: “I’m Never Trump — you’ll never build that wall.”"
"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01,article,News,,"['Movies', 'Berlin International Film Festival', 'Politics and Government', 'Censorship', 'Awards, Decorations and Honors']","Mohammad Rasoulof, whose new movie won the top prize at the Berlin Film Festival, is one of several filmmakers who have grown more outspoken as Iran clamps down on artistic expression.","When “There Is No Evil,” the new drama by the celebrated Iranian director Mohammad Rasoulof, debuted at the Berlin Film Festival on Friday, it was a bittersweet moment for Rasoulof."
What the Plague Can Teach Us About the Coronavirus,2020-03-01,article,Op-Ed,,"['Quarantines', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Discrimination']",We need to be on guard against the xenophobia and persecution that arose during outbreaks of that dreaded disease.,"The city that gave us the word quarantine nearly 600 years ago is once again facing an epidemic. On Feb. 23, officials in Venice canceled the final days of its Carnival festival, which brings hordes of tourists to the notoriously overcrowded lagoon city. The coronavirus Covid-19 had arrived."
"Michael Bloomberg, a Billionaire Learning on the Job",2020-03-01,article,News,,"['Presidential Election of 2020', 'Polls and Public Opinion']","He joked to a crowd in Denver that he would rather be at his house in Vail, and told people he was excited for “Super Bowl Tuesday.” But Mr. Bloomberg is getting a little bit better at this.","CHATTANOOGA, Tenn. — Consider it progress for a presidential candidate on a steep learning curve: Michael R. Bloomberg now thanks his hecklers."
Turkey Declares Major Offensive Against Syrian Government,2020-03-01,article,News,,['Defense and Military Forces'],"After suffering its worst casualties in years, Turkey is openly declaring war against the Syrian government of Bashar al-Assad.","ISTANBUL — Turkey said on Sunday that it was launching a major counteroffensive against the Syrian government, for the first time openly declaring war on the government of Bashar al-Assad and steeply escalating Ankara’s involvement in Syria’s nine-year war."
The Met Opera’s ‘Dutchman’ Sails Into Port With a New Star,2020-03-01,article,News,,['Opera'],"Its director, François Girard, is becoming the company’s go-to for Wagner, with “Lohengrin” to come.","At a rehearsal one recent afternoon, the Metropolitan Opera Orchestra was roaring out the final scene of Wagner’s “Der Fliegende Holländer” (“The Flying Dutchman”), which opens on Monday, the first new Met production of the work in over 30 years."
"Coronavirus, India Violence, South Carolina Primary: Your Monday Briefing",2020-03-01,article,briefing,,[],Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.)
