headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"Kellyanne Conway Casually Sits, and Etiquette Arbiters Take a Stand",2017-03-01,article,News,,"['Customs, Etiquette and Manners', 'Photography', 'Social Media', 'United States Politics and Government']",Photos of the counselor to the president sitting casually on a couch in the Oval Office were all the kindling needed to ignite into a battle over decorum.,"During President Trump’s meeting with dozens of leaders of historically black universities on Monday, Kellyanne Conway, the White House counselor, made herself at home in the Oval Office. She hopped onto a couch, sat back on her heels and tapped on her phone."
Archdiocese of New York Seeks $100 Million Mortgage for Sexual Abuse Fund,2017-03-01,article,News,,"['Child Abuse and Neglect', 'Sex Crimes', 'Renting and Leasing (Real Estate)', 'Mortgages']",The mortgage will pay for a fund that grants monetary awards to abuse victims who agree to take no further legal action against the archdiocese.,The Archdiocese of New York wants to take out a $100 million mortgage on one of its prized real estate possessions to fund a compensation program for victims of clergy sexual abuse.
Team New Zealand Hopes to Pedal to an America’s Cup Victory,2017-03-01,article,News,,"[""AMERICA'S CUP"", 'Sailboats and Sailing', 'Bicycles and Bicycling']","In February, the Kiwis, the first to get their catamaran to hydrofoil ahead of the last Cup, unveiled a system to use stationary bikes on their boat.","AUCKLAND, New Zealand — With its resources, Oracle Team U.S.A., the defending champion, is the favorite for the 2017 America’s Cup, to be held in Bermuda in June. But Emirates Team New Zealand is, as usual, full of talent and creative thinkers, even on a tight budget."
Quotation of the Day,2017-03-01,article,Quote,,[],"Quotation of the Day for Wednesday, March 1, 2017.",“I don’t think Republicans have decided what they’re waiting for — the White House or Godot.”
"Hundreds of Workers Allege Sex Bias by Jeweler, Files Show",2017-03-01,article,News,,"['Discrimination', 'Sexual Harassment', 'Women and Girls', 'Suits and Litigation (Civil)', 'ARBITRATION, CONCILIATION AND MEDIATION']","Former Sterling employees described a sexual aggression, gender bias and abuses of power, newly released documents in an arbitration case show.","For more than a decade, Dawn Souto-Coons has spoken out about the culture of harassment and discrimination she says she experienced at her former employer, Sterling Jewelers, the parent company of Kay Jewelers and Jared the Galleria of Jewelry."
Upstate Village Tables Pollution Deal With Saint-Gobain and Honeywell,2017-03-01,article,News,,"['Water Pollution', 'Hazardous and Toxic Substances']",A proposed $1 million settlement stemming from contamination of the Hoosic River will be reviewed after protests by Hoosick Falls residents.,"HOOSICK FALLS, N.Y. — It has been decades since the plastics companies first arrived and silently started polluting this small village in northeastern New York, and four years since the death of a local man prompted his son to search for answers."
Full Speech: President Addresses Lawmakers,2017-03-01,multimedia,Video,,['United States Politics and Government'],President Trump spoke before a joint session of Congress.,President Trump spoke before a joint session of Congress.
Time Inc. Asks for Formal Bids From Potential Buyers,2017-03-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Magazines']","The publisher of Time, People and Sports Illustrated is asking suitors to submit offers by next week. The company rejected a buyout offer last year.","Time Inc., the publisher of Time, People and Sports Illustrated magazines, has requested formal bids from potential acquirers by next week, two people briefed on the plans said Tuesday."
Trump’s Speech to Congress and Democrats’ Response: Video and Analysis,2017-03-01,multimedia,Interactive Feature,,['United States Politics and Government'],"Times reporters analyzed President Trump’s address to Congress on Tuesday and the Democrats’ response, which was delivered by former Gov. Steve Beshear of Kentucky.","Times reporters analyzed President Trump’s address to Congress on Tuesday and the Democrats’ response, which was delivered by former Gov. Steve Beshear of Kentucky."
"As Funds Invoke Bible Values, Others See Intolerance",2017-03-01,article,News,,"['Exchange Traded Funds', 'Homosexuality and Bisexuality', 'Christians and Christianity', 'Transgender and Transsexuals', 'Discrimination']",Two new exchange traded funds offer a conservative evangelical — what is called “biblically responsible” — tilt to the so-called sin stocks investing approach.,"Serving both God and money has long been an aim of fund companies that exclude “sin stocks” of companies dealing in tobacco, guns, gambling and the like in their investments."
Knicks’ Big Question for Rest of Season: Who Fits the Triangle?,2017-03-01,article,News,,['Draft and Recruitment (Sports)'],"With the team in a no man’s land between a playoff berth and a top draft pick, the final six weeks will be used to evaluate players in a system the Knicks have solidified their commitment to.","GREENBURGH, N.Y. — With 22 games remaining in their season, the Knicks are caught in a no man’s land. They are still within shouting range of a playoff berth — their professed goal — but are also in reach of a top draft pick. Choosing to pursue one or the other could have lasting effects for the organization, but in the short term, the rest of the Knicks’ schedule will have a different meaning for those on the roster."
Nuclear Plant’s Closing Raises New Fears for Jobs and Taxes,2017-03-01,article,News,,"['Nuclear Energy', 'Shutdowns (Institutional)']","With the nuclear plant closest to New York City set to shut down, lawmakers sought assurances that the power supply and communities’ finances would not be hurt.","ALBANY — For years, many Westchester County residents and elected officials clamored for the Indian Point nuclear power plant to be shut down, citing what they said was the untenable risk it posed in an area as populated as greater New York City."
Jets Tell Darrelle Revis They Plan to Release Him,2017-03-01,article,News,,['Football'],"Revis, who began a second stint with the Jets in 2015, had only one interception in 2016 and was set to make $15 million next season.","In N.F.L. personnel moves as in movies, sequels are rarely as good as the original, but two years ago, the Jets did not care. They needed a cornerback, and one of the best cornerbacks in the league, one of their former players, Darrelle Revis, needed them, too."
Threats and Vandalism Leave American Jews on Edge in Trump Era,2017-03-01,article,News,,"['Jews and Judaism', 'Cemeteries', 'ANTI-SEMITISM', 'Vandalism', 'Hate Crimes', 'Threats and Threatening Messages', 'United States Politics and Government']","At least 100 threatening calls have been made to Jewish community centers and schools since January, in a menacing pattern that has prompted a federal investigation.","The high-pitched, rambling voice on the telephone was disguised and garbled, and warned of a slaughter of Jews. The voice spoke of a bomb loaded with shrapnel and of an imminent “blood bath.” Moments later, the caller hung up."
Was Texas Voter ID Law Biased? Justice Dept. Stays Out of Argument,2017-03-01,article,News,,"['Voter Registration and Requirements', 'Blacks', 'Black People', 'Minorities', 'Hispanic-Americans']","A previously scheduled hearing over the law had an awkward tone, one day after the Justice Department changed its position on a key issue.","CORPUS CHRISTI, Tex. — For several days in 2014 at the federal courthouse here, lawyers argued over whether the Texas Legislature had passed its voter identification law motivated, at least in part, by a desire to deter minorities from voting. Lawyers for the Justice Department said it had, as did lawyers for minority voters and civil rights groups. Lawyers for Texas denied the allegation."
"Aileen Hernandez, 90, Ex-NOW President and Feminist Trailblazer, Dies",2017-03-01,article,Obituary (Obit),,"['Discrimination', ""Women's Rights"", 'Deaths (Obituaries)']",Ms. Hernandez was one of the first African-American women to battle sex discrimination from inside the government and in the top ranks of the feminist movement.,"Aileen Hernandez, one of the first African-American women to battle sex discrimination from both inside the government and in the top ranks of the women’s movement, died on Feb. 13 in Irvine, Calif. She was 90."
Trump’s Speech to Congress: Video and Transcript,2017-03-01,article,News,,['Speeches and Statements'],President Trump on Tuesday delivered his first address to a joint session of Congress. Here is a transcript of his remarks.,"President Trump on Tuesday delivered his first address to a joint session of Congress. The following is a transcript, as prepared by the Federal News Service. "
Snap Is Said to Have Worked on a Drone,2017-03-01,article,News,,"['Cameras', 'Instant Messaging', 'Initial Public Offerings', 'Drones (Pilotless Planes)']","The company, which is preparing to go public this week, is trying to bolster its camera ambitions and help Snapchat users feed more data to the app.","Snap has long been known as the maker of Snapchat, an app that sends disappearing messages, photographs and videos. But over the past few years, the company has repositioned itself as a modern-day camera company."
Fact Check: Trump’s First Address to Congress,2017-03-01,multimedia,Interactive Feature,,[],Reporters from The New York Times fact checked President Trump’s first address to Congress.,Reporters from The New York Times fact checked President Trump’s first address to Congress.
My Take on Trump’s Address to Congress,2017-03-01,article,News,,['Speeches and Statements'],Nicholas Kristof live tweets Trump’s major speech.,Donald Trump delivered his first address to a joint session of Congress tonight. Here’s my play-by-play commentary in the form of selected tweets. This isn’t a formal column; it’s journalism on the fly! 
Cousin of a Cravat,2017-03-01,article,News,,['Crossword Puzzles'],David Phillips performs surgery.,"WEDNESDAY PUZZLE — On Monday we talked about some of the things we could do with words when you cock your head to the side, squint your eyes and look at them differently, and David Phillips’s Wednesday crossword continues the pun — sorry, I meant fun."
"Review: In ‘Linda,’ the Lures and Snares of Leaning In",2017-03-01,article,Review,,['Theater'],"Contemporary womanhood has its challenges, and this play explores many of them, like sexual harassment, eating disorders, Ophelia complexes and more.","The afflictions of contemporary womanhood rain down like battering hailstones on the unhappy London of Penelope Skinner’s “Linda,” which opened on Tuesday night at the Manhattan Theater Club. It is a storm that never lets up."
"Review: ‘Nibbler,’ About the Sweet Horrors of Youth",2017-03-01,article,Review,,['Theater'],"Ken Urban’s play blends many genres, including science fiction, sex farce and musical, in this Amoralists production about growing up in New Jersey.","Ken Urban’s “Nibbler,” about teenagers in suburban New Jersey, is the kind of play that doesn’t know where to set down its lunch tray. Produced by the Amoralists at Rattlestick Playwrights Theater, it’s part science-fiction yarn, part horror tale, part sex farce, part memory play and, briefly, a musical. Sometimes it smokes behind the bleachers; sometimes it leads the pep rally. When it goofs off, it’s pretty negligible. But when it takes itself seriously, it matures into a melancholy comedy about growing up and apart."
"Review: In ‘The Skin of Our Teeth,’ the End of the World as We Know It",2017-03-01,article,Review,,['Theater'],The Theater for a New Audience’s revival of Thornton Wilder’s apocalyptic comedy feels surprisingly appropriate for a world threatened by climate issues and packed with refugees.,"The world is coming to an end, and they’re all singing “Jingle Bells.”"
"William Liebenow, 97, Dies; PT Boat Skipper Rescued Kennedy",2017-03-01,article,Obituary (Obit),,"['World War II (1939-45)', 'Deaths (Obituaries)']",Lieutenant Liebenow was sent to pick up John Kennedy and his surviving crew members from an island behind enemy lines after their boat was rammed by the Japanese.,"Under the cover of darkness on Aug. 7, 1943, Lt. William Liebenow skippered his patrol torpedo boat into enemy waters in the South Pacific. His mission was to rescue the sailors of PT-109 who had survived for days on inhospitable islands after a Japanese destroyer had rammed their boat, splitting it in two and killing two crewmen."
Remembering a City Where the Smog Could Kill,2017-03-01,article,News,,"['Water Pollution', 'Air Pollution', 'Environment', 'ACID RAIN', 'United States Politics and Government', 'Federal Budget (US)']","With the future of the E.P.A. now in doubt, it’s worth recalling what New York City was like before the agency and the movement it represented.","Once upon a time, you could touch the air in New York. It was that filthy. No sensible person would put a toe in most of the waterways."
Democrats’ Response to Trump,2017-03-01,multimedia,Video,,['United States Politics and Government'],Former Gov. Steve Beshear of Kentucky responds to the president’s address to Congress.,Former Gov. Steve Beshear of Kentucky responds to the president’s address to Congress.
"Four Years After America’s Cup Loss, Team New Zealand Is Not Over It",2017-03-01,article,News,,"[""AMERICA'S CUP"", 'Sailboats and Sailing']","The Kiwis, who squandered an 8-1 lead in San Francisco in 2013, will head to Bermuda again trying to claim yachting’s most prestigious prize.","AUCKLAND, New Zealand — The makeshift cafeteria was all but empty, and Dan Bernasconi, the design coordinator for Emirates Team New Zealand, was speaking quietly about being on the wrong end of one of the greatest comebacks in sports history."
"Edward E. David Jr., Who Elevated Science Under Nixon, Dies at 92",2017-03-01,article,Obituary (Obit),,"['Science and Technology', 'Deaths (Obituaries)']","Dr. David sought to make science more relevant and accessible to presidents and to the public, saying, “We can’t leave science and technology to the experts.”","Edward E. David Jr., a researcher who sought to make science more relevant and accessible to presidents and to the public, died on Feb. 13 at his home in Bedminster, N.J. He was 92."
Trump on Immigration and Terrorism,2017-03-01,multimedia,Video,,"['Immigration and Emigration', 'Terrorism']","President Trump emphasized the need for increased vetting of immigrants, a constant theme throughout his campaign.","President Trump emphasized the need for increased vetting of immigrants, a constant theme throughout his campaign."
"Ever a Showman, Donald Trump Keeps Washington Guessing",2017-03-01,article,News,,"['United States Politics and Government', 'Law and Legislation']","On the day of his first speech to Congress, a new president rips up the script and opens the door to an unexpected compromise on immigration policy.","WASHINGTON — The speech was written, the rollout strategy was set. And then President Trump began talking and the plan went out the window. Unless that was the plan all along."
Trump on Obamacare,2017-03-01,multimedia,Video,,['Patient Protection and Affordable Care Act (2010)'],President Trump said promises that Americans could keep their doctor and health plan under the Affordable Care Act were broken.,President Trump said promises that Americans could keep their doctor and health plan under the Affordable Care Act were broken.
Democratic Response to Trump’s Speech: Video and Transcript,2017-03-01,article,News,,['Speeches and Statements'],Former Gov. Steve Beshear of Kentucky gave the Democratic response to President Trump’s first address to a joint session of Congress on Tuesday. Here are his remarks.,"Former Gov. Steve Beshear of Kentucky, a senior Democrat best known for putting the Affordable Care Act into effect in a deeply conservative state, offered the Democratic response to President Trump’s first address to a joint session of Congress on Tuesday. The following is a transcript, as prepared by the Federal News Service."
The Democratic Response to Trump's Speech: Fact Checks,2017-03-01,multimedia,Interactive Feature,,[],"Reporters from The New York Times fact checked the Democrats' response to President Trump's address to Congress, which was delivered by former Gov. Steve Beshear of Kentucky.","Reporters from The New York Times fact checked the Democrats' response to President Trump's address to Congress, which was delivered by former Gov. Steve Beshear of Kentucky."
"Shattenkirk, Newly Acquired, Helps Capitals Beat Rangers",2017-03-01,article,News,,"['Hockey, Ice', 'Trades (Sports)']","Kevin Shattenkirk had three of Washington’s shots in the first period, setting the tone for a 38-shot bombardment of goaltender Henrik Lundqvist.","In Kevin Shattenkirk’s first gathering with the news media as a member of the Washington Capitals, he was asked about playing his initial game with his new team at Madison Square Garden, not far from his native New Rochelle."
Trump’s Plan for the Economy,2017-03-01,multimedia,Video,,"['Taxation', 'Corporate Taxes', 'United States Economy']","In his address to Congress on Tuesday, President Trump vowed to cut taxes for both American companies and the middle class.","In his address to Congress on Tuesday, President Trump vowed to cut taxes for both American companies and the middle class."
Trump Sounds a Different Tone in First Address to Congress,2017-03-01,multimedia,Interactive Feature,,"['State of the Union Message (US)', 'United States Politics and Government']","Trump’s speech was closer in tone to a typical State of the Union address, a far different approach from his generally combative one.","Trump’s speech was closer in tone to a typical State of the Union address, a far different approach from his generally combative one."
Donald Trump’s Military Preening,2017-03-01,article,Op-Ed,,"['Speeches and Statements', 'United States Defense and Military Forces']","His call on Tuesday night for a rebuilt military is about vanity, not safety.","Why do I get the sense that fighter jets are Donald Trump’s biceps, warships are his pectorals and what he’s doing with his proposed $54 billion increase for the Pentagon is flexing?"
"Before Congress, a Subdued Trump Still Gets Friends and Foes Worked Up",2017-03-01,article,News,,['United States Politics and Government'],"The president’s first address to Congress — even one often mild in tone, by his standards — was always going to be different. He has that effect.","WASHINGTON — President Trump looked out on a chamber divided, turning often to his left, where the cheers sustained him."
Visions of Trumptopia,2017-03-01,article,Editorial,,"['United States Politics and Government', 'Speeches and Statements', 'United States Economy', 'Patient Protection and Affordable Care Act (2010)', 'Immigration and Emigration']",The president offered up lots of gauzy promises but no real ideas of how to pay for them.,"If there was a unifying theme to President Trump’s campaign, it was his pledge to serve America’s “forgotten men and women,” working people forsaken by the economy and Washington."
"In Their Choice of Guests, Trump and Congressional Democrats Sent Dueling Messages",2017-03-01,multimedia,Interactive Feature,,[],"The issues represented by the guests of the first lady, Melania Trump, as well as by representatives and senators at President Trump’s first address to Congress.","The issues represented by the guests of the first lady, Melania Trump, as well as by representatives and senators at President Trump’s first address to Congress."
Gracie Mansion to Display Artifacts From World War II Era,2017-03-01,article,News,,"['World War II (1939-45)', 'Art']",A new exhibition will focus on New York’s wartime role as a safe harbor for the displaced under Mayor Fiorello La Guardia.,"The staff members at Gracie Mansion have installed World War II artifacts to evoke the moment, 75 years ago, when a mayor first begrudgingly moved his family into the 18th-century house. In 1942, Mayor Fiorello H. La Guardia settled there, although he stated that the riverfront property was far too fancy for his family’s tastes. For the citizens of New York, however, the newly restored home served as a morale booster while necessities were in short supply and traumatized refugees were pouring into the city."
The Workers Who Regret Trump’s Scrapping of a Trade Deal,2017-03-01,article,News,,"['Trans-Pacific Partnership', 'International Trade and World Market', 'Workplace Hazards and Violations']","The T.P.P. and other trade deals required tougher labor and environment measures. Some call them fig leaves, but others bemoan their loss.","HO CHI MINH CITY, Vietnam — Do Thi Minh Hanh, a labor activist, had grown accustomed to being beaten, hospitalized and jailed for her work in a country where independent trade unions are banned."
"Donald Trump, Samsung, François Hollande: Your Wednesday Briefing",2017-03-01,article,briefing,,[],Here’s what you need to know to start your day.,Good morning.
"Travis Kalanick, Uber Chief, Apologizes After Fight With Driver",2017-03-01,article,News,,['Car Services and Livery Cabs'],Travis Kalanick said in an email that the ride-hailing company publicly posted that “I need leadership help and I intend to get it.”,"SAN FRANCISCO — Travis Kalanick, the chief executive of Uber, apologized on Tuesday after a video showing him in a verbal altercation with a driver for the ride-hailing company became public."
Healthier Cereals Snare a Spot on New York School Menus,2017-03-01,article,News,,"['Cereals', 'Lunch and Breakfast Programs', 'Education (K-12)', 'Diet and Nutrition']","In a bite-size coup that could spread to other cities, a California upstart has replaced Kellogg products in the city’s free-breakfast program.","The New York City public school system has quietly replaced breakfast cereals made by the Kellogg Company, the titan whose name is virtually synonymous with cereal, with those from a small California upstart called Back to the Roots."
"Corrections: March 1, 2017",2017-03-01,article,Correction,,[],"Corrections appearing in print on Wednesday, March 1, 2017.",FRONT PAGE
Trump Seesaws on Legal Status for Undocumented Immigrants,2017-03-01,article,News,,"['United States Politics and Government', 'Illegal Immigration', 'Law and Legislation']","Before his speech to Congress, Mr. Trump said that “the time is right for an immigration bill as long as there is compromise on both sides.” But he made only a glancing reference to that assertion as he faced lawmakers.","WASHINGTON — President Trump dangled on Tuesday the prospect of a stunning reversal on immigration, first saying he is open to providing legal status for millions of undocumented immigrants and then declining to directly bring the idea up in his first speech to a joint session of Congress."
From ‘America First’ to a More Conventional View of U.S. Diplomacy,2017-03-01,article,News,,['United States Politics and Government'],"The president’s first address to Congress came after a turbulent debut on the world stage, but also reflected a return to established U.S. positions.","WASHINGTON — President Trump on Tuesday offered a muted reaffirmation of his “America First” approach to foreign policy — one rooted in the realities of the complex world he has confronted since taking office, not the uncompromising vision he sketched during the 2016 campaign."
Trump’s Address to Congress,2017-03-01,multimedia,Video,,"['United States Politics and Government', 'Immigration and Emigration', 'Speeches and Statements']","On Tuesday night, President Trump made his first address to Congress, touching on his goals for immigration, jobs, education and national security.","On Tuesday night, President Trump made his first address to Congress, touching on his goals for immigration, jobs, education and national security."
"‘Today, He Acted Like a Politician’: Voters’ Reactions to Trump’s Speech",2017-03-01,article,News,,"['United States Politics and Government', 'Speeches and Statements']",The New York Times spoke with a few voters who were watching the president’s speech to Congress from either side of the partisan divide.,"President Trump’s address to a joint session of Congress on Tuesday night elicited strong responses, and not a small measure of surprise. The New York Times spoke with a few voters who were watching from either side of the partisan divide. Here are excerpts from their immediate reactions."
Five Places to Go in Prague,2017-03-01,article,News,,"['Shopping and Retail', 'Travel and Vacations']","Prague’s Veverkova Street, a once humdrum side street, has evolved into a go-to spot for design-savvy locals and visitors alike.","Prague’s Veverkova Street, once a humdrum side street, has evolved into a go-to area for design savvy locals and visitors alike. Located in the city’s happening Letna district, just east of Prague Castle, this now impossibly hip street is a prime spot for people watching and whiling away hours at cool cafes, shops and showrooms."
Word + Quiz: defeatist,2017-03-01,article,News,,[],This word has appeared in 21 New York Times articles in the past year.,_________
"Trump Offers ‘Miracles,’ but Few Details on How to Achieve Them",2017-03-01,article,News,,"['United States Politics and Government', 'Infrastructure (Public Works)', 'United States Economy', 'Federal Taxes (US)', 'Regulation and Deregulation of Industry', 'Vouchers', 'Labor and Jobs', 'Coal']","The president offered a vision of more jobs and less crime and poverty, but a reduction in regulations was just about the only goal for which he gave specifics.",WASHINGTON — More jobs and economic growth. Less crime and poverty. New roads and bridges. “A nation of miracles.”
Health Care Is Front and Center in Democrats’ Response to Trump Address,2017-03-01,article,News,,"['United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)']",Democratic leaders are determined to make health care the centerpiece of their attacks against Republicans leading into next year’s midterm elections.,"In responding to President Trump’s address to Congress on Tuesday, Democrats had to navigate between the expectations of their angry base in America’s cities and the need to appeal to a broader array of voters in parts of the country where the president is far more popular."
Trump Outlines an Ambitious Agenda,2017-03-01,multimedia,Slideshow,,[],President Trump delivered his first address to a joint session of Congress on Tuesday.,President Trump delivered his first address to a joint session of Congress on Tuesday.
What’s on TV Wednesday: ‘National Treasure’ and ‘Conan Without Borders’,2017-03-01,article,Schedule,,"['Television', 'Web-Original Programming', 'Movies']","In “National Treasure,” Robbie Coltrane plays a beloved British comedian with dark secrets. And Conan O’Brien “outsources” his show in Mexico City.","In “National Treasure,” a beautifully acted drama on Hulu, Robbie Coltrane plays a beloved British comedian with dark secrets. In his latest travel special, Conan O’Brien “outsources” his show in Mexico City. And Dick Wolf adds a fourth entry to his Chicago franchise."
Paying Tribute to Widow of Slain SEAL,2017-03-01,multimedia,Video,,['Widows and Widowers'],The widow of a member of the Navy SEALs killed in a raid in Yemen was honored by President Trump during his Tuesday speech. He said her husband’s legacy was “etched into eternity.”,The widow of a member of the Navy SEALs killed in a raid in Yemen was honored by President Trump during his Tuesday speech. He said her husband’s legacy was “etched into eternity.”
"President Trump Changes His Tone, if Not His Tune",2017-03-01,article,News,,"['United States Politics and Government', 'Speeches and Statements', 'Television']","The character he was playing this night was not the angry boss who might fire someone, but the executive who needed to reassure his shareholders.","Donald J. Trump was introduced to millions of Americans in prime time through reality TV. In his first address to a joint session of Congress, President Trump tried to show, after a tumultuous first month, that he could also do scripted."
"With Nation Watching, Widow of Fallen SEAL Becomes a Face of Bravery",2017-03-01,article,News,,"['United States Politics and Government', 'United States Defense and Military Forces', 'Speeches and Statements']","As President Trump pressed his case to bolster the military before Congress, the wife of a Navy SEAL killed in Yemen looked upward and mouthed the words “I love you.”","WASHINGTON — On the night of President Trump’s first address to a joint session of Congress, it was not a policy proposal or rhetorical flourish that broke through partisan rancor, but a widowed mother of three fighting through sobs."
Kindness Across Divides,2017-03-01,article,News,,[],"After a Jewish cemetery was attacked, Muslims donated thousands of dollars to repair it. What other examples of kindness like this can you think of?","Jewish organizations in the United States have reported a sharp increase recently in harassment. In the last week, there have been two attacks on Jewish cemeteries, and a number of Jewish community centers received bomb threats on Feb. 27."
His Crime: Photographing Protests in Egypt,2017-03-01,multimedia,Slideshow,,[],Photojournalists like Mahmoud Abou Zeid have been imprisoned for three years since Egyptian authorities cracked down on protests.,Photojournalists like Mahmoud Abou Zeid have been imprisoned for three years since Egyptian authorities cracked down on protests.
The Athlete in Me Won’t Stop,2017-03-01,article,Op-Ed,,"['Paralysis', 'Disabilities', 'Spine (Body Part)']","My spinal cord injury is disabling, but it has not destroyed my competitive spirit.","“You’re sort of in between, aren’t you?” an old friend asked me recently."
Tony Blair’s Lesson for President Trump,2017-03-01,article,Op-Ed,,"['Great Britain Withdrawal from EU (Brexit)', 'International Trade and World Market', 'United States Politics and Government', 'United States International Relations']",The parallels between Brexit and Trumpism are profound.,"It’s too bad Democrats wouldn’t enlist a foreigner to deliver their rebuttal to President Trump’s address to Congress. They could have just replayed the speech given 11 days earlier by Tony Blair, the former British prime minister."
Russia Sides With Chemical Weapons,2017-03-01,article,Editorial,,"['Biological and Chemical Warfare', 'International Relations', 'Defense and Military Forces', 'Human Rights and Human Rights Violations']",Even chlorine bombs couldn’t stir Moscow to punish Syria in the U.N.,"Russia proved again on Tuesday that there is no crime heinous enough to make it turn against Syria’s president, Bashar al-Assad. It vetoed a resolution before the United Nations Security Council  that would have punished Syria for using chemical weapons."
Can Populism Take Paris?,2017-03-01,article,Op-Ed,,"['Fringe Groups and Movements', 'Great Britain Withdrawal from EU (Brexit)']",Imagining a presidential path for Marine Le Pen.,"For some time now it has felt as though God or the muse of History or some mischief-making demiurge has been placing thumbs upon the scales of Western politics, with an eye toward achieving the most disruptive and unlikely seeming outcomes."
Ms. DeVos’s Fake History About School Choice,2017-03-01,article,Editorial,,"['Education (K-12)', 'Discrimination', 'Segregation and Desegregation', 'Blacks', 'Black People', 'Private and Sectarian Schools', 'Vouchers', 'Colleges and Universities']",A twisted interpretation of historically black colleges paves the way for a failed market-driven education policy.,"Education Secretary Betsy DeVos offered a positively Orwellian explanation Monday of why historically black colleges and universities were created in the United States. Incredibly, she  suggested that they were “real pioneers” in the school-choice movement and “started from the fact that there were too many students in America who did not have equal access to education.”"
