headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Hernandez’s Troubles Rose Under N.F.L.’s Vigilant Eye,2013-08-01,article,News,,"['Football', 'Murders and Attempted Murders']","Millions of dollars are spent on monitoring N.F.L. players, but several episodes involving Aaron Hernandez were missed or ignored in the year before he was charged with murder.","In the N.F.L., security is serious business. The league and its 32 teams spend millions of dollars and countless hours on protecting and monitoring their buildings and players. The league’s director of security is a former head of the Pennsylvania State Police, and many on his staff are former law enforcement agents with extensive ties to local, state and federal authorities."
"Seen in New York, Shirtless Men",2013-08-01,multimedia,Slideshow,,"['Fashion and Apparel', 'Men and Boys']",The recent heat wave has some New Yorkers wondering if longstanding rules of decorum are gone forever.,The recent heat wave has some New Yorkers wondering if longstanding rules of decorum are gone forever.
"Many Bars Misled Drinkers, New Jersey Says",2013-08-01,article,News,,"['ALCOHOLIC BEVERAGES', 'Bars and Nightclubs', 'Restaurants']",The restaurants were accused of charging customers for premium whiskeys and other liquors and serving them cheaper brands instead.,"A patron ordering a drink made with a high-quality spirit, like Bombay Sapphire gin, should presumably not have to wonder what winds up swishing around the martini glass."
Eagles Receiver Cooper Apologizes for Using Racial Slur at Concert,2013-08-01,article,News,,"['Football', 'Pro Bowl', 'Discrimination']","Riley Cooper was fined by his team after a video surfaced in which he used a racial slur at a Kenny Chesney concert, and the N.F.L. issued a statement reprimanding him.",PHILADELPHIA — Philadelphia Eagles wide receiver Riley Cooper apologized Wednesday after a video surfaced in which he used a racial slur at a country music concert.
A Market Where the Beach Crowd Is Right at Home,2013-08-01,multimedia,Slideshow,,['Supermarkets and Grocery Stores'],Pioneer Market in Fair Harbor on Fire Island has been serving the in-season population since 1968.,Pioneer Market in Fair Harbor on Fire Island has been serving the in-season population since 1968.
Banks Find S.&P. More Favorable in Bond Ratings,2013-08-01,article,News,,"['Banking and Financial Institutions', 'Credit Ratings and Credit Rating Agencies', 'Mortgage-Backed Securities', 'Stocks and Bonds']","S.& P. has been giving higher ratings than its big rivals to certain mortgage-backed securities just as Wall Street is eagerly trying to revive the market for these investments, according to an analysis conducted for The Times.",The Wall Street ratings game is back.
The Hail-Mary-Moon,2013-08-01,article,News,,"['Travel and Vacations', 'Dating and Courtship', 'Marriages']",For some couples an 11th-hour trip together can save the relationship — or not. Call it a save-cation.,"It’s a steamy summer day in the middle of vacation season, and the beach, whether on Martha’s Vineyard, Cape Cod or Sanibel Island, is packed. Couples — some a few years past their honeymoon but still sporting its glow, others creased from decades of togetherness — frolic in the sand, splash in the surf, slather each other with suntan lotion and toast with freshly mixed margaritas."
"No Shirt, No Shoes, No Problem",2013-08-01,article,News,,['Supermarkets and Grocery Stores'],"Pioneer Market, a few paces from the ferry landing, offers all the basics plus fresh herbs, breads from Eli’s and Sullivan Street, meats from D’Artagnan, deli sandwiches and ice cream by the scoop.","Pioneer Market is almost the first thing you see when you step off the ferry in Fair Harbor, a modest hamlet on Fire Island, off the South Shore of Long Island, known for family friendly charm. Just off the pier and past the wine shop, the grocery’s door is always open, letting in the sea breezes and summer air."
Condemned to Die Because He’s Black,2013-08-01,article,Op-Ed,,"['Blacks', 'Black People', 'Capital Punishment', 'Race and Ethnicity']",Race tainted the sentencing of a murderer in Texas.,"CAMBRIDGE, Mass. — NEARLY 50 years after the end of Jim Crow, African-Americans are still facing execution because of their race."
What Is ‘Seinfeld’ Worth?,2013-08-01,article,Op-Ed,,"['United States Economy', 'Gross Domestic Product', 'Intellectual Property', 'Royalties']",It’s getting harder to estimate the size of the economy.,"WASHINGTON — THE tinkering of federal government accountants is rarely newsmaking stuff. But after a few tweaks to the way the Bureau of Economic Analysis calculates the gross domestic product, those accountants have pulled off something seemingly remarkable: in the blink of an eye this week, they made the size of the American economy grow by $560 billion. "
A Truce in Hand-to-Hair Combat,2013-08-01,article,News,,['Hair'],The Tangle Teezer line of brushes was greeted with skepticism and is now in demand by stars and mothers alike.,"Paul Labrecque, the chain of salons in New York, sells many fancy-schmancy grooming products, including cosmetics from Clé de Peau Beauté and creams from La Mer, but so far this year, the best-selling item is a somewhat homely looking plastic item called the Tangle Teezer, which retails for $16."
Film Academy’s New Leader Starts by Sizing Up Oscars,2013-08-01,article,News,,"['Appointments and Executive Changes', 'Academy Awards (Oscars)']","Cheryl Boone Isaacs, who was elected head of the Academy of Motion Picture Arts and Sciences on Tuesday, started her presidency talking to the producers of the Oscars.","LOS ANGELES — A day after she was elected president of the Academy of Motion Picture Arts and Sciences, Cheryl Boone Isaacs said her first order of business was to check in on the organization’s most valuable asset: the Oscars. "
Republicans: Blinded by Self-Righteousness,2013-08-01,article,Op-Ed,,"['United States Politics and Government', 'Tea Party Movement', 'Polls and Public Opinion']",Ignoring the tenor of the times and burrowing ever rightward.,"Two-thirds of Republicans recognize that the party needs to change in order to do better in future presidential elections, but they’re torn over what that change should be."
Politics of a Screeching Halt,2013-08-01,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2016', 'Federal Budget (US)', 'Patient Protection and Affordable Care Act (2010)']","Say hi to the new kids on the block — Paul, Cruz and Rubio.",One of the least attractive legacies of Barack Obama will be the way he empowered freshman senators to believe they were only one or two good speeches away from the presidency.
Grand Slam ... Maybe: Park Seeks Win at British Open,2013-08-01,article,News,,"['Golf', ""Women's British Open (Golf)""]","Inbee Park is trying to win her fourth major this year, but the potential historic moment has a wrinkle: women’s golf now has five majors, so it’s unclear what constitutes a Grand Slam.","ST. ANDREWS, Scotland — Grand slams are generally seen as quartets: a four-run homer in baseball; four major victories in the same calendar year in tennis and golf; four items from a list of choices in a Denny’s Grand Slam breakfast."
Women as a Force for Change,2013-08-01,article,Op-Ed,,"[""Women's Rights"", 'Women and Girls', 'Sex Crimes', 'ABORTION']","Women’s empowerment isn’t just a buzz phrase. It’s a groundswell from Texas to Pakistan to give women a fair shot, so we all benefit.","As “women’s empowerment” has become a buzz phrase in the last few years, some people are pushing back. They resent this as the latest fad in political correctness, a liberal mission to troll for support from woolly-minded female voters."
Raskin Would Be First Female Deputy at Treasury,2013-08-01,article,News,,['Appointments and Executive Changes'],"President Obama has nominated Sarah Bloom Raskin to be deputy Treasury secretary; if confirmed by the Senate, she would be the highest-ranking woman to serve in that department.","WASHINGTON — President Obama nominated Sarah Bloom Raskin on Wednesday to be deputy Treasury secretary. If confirmed by the Senate, Ms. Raskin would be the highest-ranking woman to serve in that department."
"On Anniversary of ’63 March, Congress Finds Notes of Present Struggles",2013-08-01,article,News,,"['Civil Rights and Liberties', 'Discrimination', 'United States Politics and Government']","Representative John Lewis, the last surviving speaker from the March on Washington for Jobs and Freedom, said the inequality that the civil rights movement sought to end remains a problem, although progress has been made.","Nearly 50 years after John Lewis stood among the “Big Six” civil rights leaders before throngs of mostly African-American demonstrators, gathered on the National Mall for the March on Washington for Jobs and Freedom, he stood in the Capitol on Wednesday and declared the work of the movement unfinished."
Mourning Victims and Assigning Blame After Fatal Boat Crash on the Hudson,2013-08-01,article,News,,"['Maritime Accidents and Safety', 'Tappan Zee Bridge', 'Drunken and Reckless Driving']",Relatives of the bride-to-be and the best man who died questioned why charges were brought against the boat’s driver ahead of toxicology results.,"PIERMONT, N.Y. — It was a gorgeous midsummer night on the banks of the Hudson, the first Friday since the recent heat wave broke, and business at Pier 701, this riverfront village’s newest restaurant, was brisk. Diners and revelers chatted happily on the new sprawling wooden deck, and across the darkened river the lights of Tarrytown twinkled. "
Road Through Roman History Creates Colossal Headache,2013-08-01,article,News,,"['Roads and Traffic', 'Colosseum (Rome)', 'ARCHAEOLOGY']","A plan to ban private vehicles on Via dei Fori Imperiali, a wide, busy artery that passes the Colosseum, has pitted the mayor and conservationists against residents and shops.","ROME — Via dei Fori Imperiali, a multilane artery running through the heart of Rome, is typically a frenzy of swerving Vespas, zipping Smart cars and honking Fiat taxis."
Lawmakers in Uruguay Vote to Legalize Marijuana,2013-08-01,article,News,,"['Marijuana', 'Law and Legislation']","Legislators approved the bill, opening the way for the authorities to create one of Latin America’s most ambitious nationwide endeavors in overhauling drug policy.","RIO DE JANEIRO — Uruguay’s lower house late Wednesday night approved a sweeping bill to legalize marijuana, opening the way for the authorities to create one of Latin America’s most ambitious nationwide endeavors in overhauling drug policy. "
The Judgments on Bradley Manning,2013-08-01,article,Letter,,"['Classified Information and State Secrets', 'Decisions and Verdicts']",Readers react to a judge’s verdict in the Bradley Manning leaks case.,To the Editor:
"Christie, 9/11 and Foreign Policy",2013-08-01,article,Letter,,['September 11 (2001)'],A Penn State professor cites the results of studies on the question of military intervention and retribution.,To the Editor:
The Fallibility of DNA,2013-08-01,article,Letter,,"['DNA (Deoxyribonucleic Acid)', 'Forensic Science', 'False Arrests, Convictions and Imprisonments']",Michael Risher of the American Civil Liberties Union of Northern California calls the testing “an imperfect tool that does not guarantee justice.”,To the Editor:
A Dissonant ‘Crescendo’,2013-08-01,article,Letter,,['Classical Music'],"Readers, including Jamie Bernstein, a daughter of Leonard, discuss the usage.",To the Editor:
Scholars’ Dissertations,2013-08-01,article,Letter,,"['Colleges and Universities', 'Graduate Schools and Students', 'Academic and Scientific Journals']","Maureen C. Miller, a history professor at Berkeley, supports the embargoing of history dissertations to protect young scholars’ research.",To the Editor:
Methane Gas Emissions,2013-08-01,article,Letter,,"['Shale', 'Greenhouse Gas Emissions', 'Methane']",The Marcellus Shale Coalition challenges an Op-Ed writer’s assertions.,To the Editor:
"Openings, Sales and Events from the Week of August 1",2013-08-01,article,News,,"['Fashion and Apparel', 'Shopping and Retail', 'Barbers and Barbering']",Curve and Fellow Barber will open new locations; Stella McCartney debuts a new messenger bag.,Openings
Adventures With Post Offices,2013-08-01,article,News,,"['Postal Service and Post Offices', 'Travel and Vacations']",Cardboard and postage stamps: mementos from my trip around the world.,"Four Septembers ago, my husband and I were bundled up in a yurt in the Gobi Desert at the end of a trip around the world. Our journey had included 21 countries, both one- and two-humped camels, swims in the Nile and the Euphrates, and an escape from a herd of wild elephants. It had also included at least a dozen visits to the post offices of the world. "
"47 Rejections, Then the Booker Long List",2013-08-01,article,Editorial,,"['Man Booker Prize', 'Books and Literature', 'Book Trade and Publishing', 'Writing and Writers', 'Editorials']",Stories like Donal Ryan’s hearten struggling writers and remind us that there is no science to evaluating literary work.,"Donal Ryan, a civil servant from Limerick, Ireland, wrote two novels. He sent them to agents and publishers and got back 47 rejections over three years. Finally an intern at Lilliput Press in Dublin fished “The Thing About December” out of the slush pile. Around the same time, an editor at Doubleday Ireland took interest in “The Spinning Heart.” Suddenly Mr. Ryan had a two-book deal, and from there his fortunes only improved. The Booker Foundation announced last week that “The Spinning Heart” had made the cut for the Man Booker Prize long list. "
Stunning Images of Destroyed Syrian City,2013-08-01,article,News,,['Middle East and North Africa Unrest (2010- )'],"Reporters have been left searching for words as images emerge of vast tracts of ruins where, until recently, the vibrant residential neighborhood of Khalidiya stood in the country’s third-largest city, Homs.","In 1982, after President Hafez al-Assad’s forces leveled whole sections of Syria’s fourth-largest city, Hama, to suppress a revolt, the first foreign journalists allowed to view the rubble were shocked by the scale of the destruction."
"Comcast and CBS Post Strong Results, Aided by Web ",2013-08-01,article,News,,"['Company Reports', 'Television', 'Cable Television', 'Computers and the Internet', 'Prices (Fares, Fees and Rates)']",Comcast surpassed analysts’ earnings projections while CBS Corporation reported its highest quarterly profits ever.,"Judging by the second-quarter earnings reported by two major media companies on Wednesday, the good times are still rolling in the television business. "
The Next Civil Rights Frontier,2013-08-01,article,Editorial,,"['Discrimination', 'Transgender and Transsexual', 'Education (K-12)', 'Editorials']",The federal government takes a stand against gender-identity discrimination.,"Federal civil rights officials reached an important settlement late last month with a California school district accused of discriminating against a transgender student by denying him equal access to educational programs and activities. Under the agreement, the Arcadia Unified School District in California will revise its policies and ensure that the student, who was born female but has since assumed a male name and identity, is treated fairly and like other male students. The agreement should be required reading for school officials at all levels nationally. "
"Sending Message to Iran, House Approves Tougher Sanctions",2013-08-01,article,News,,"['Nuclear Weapons', 'Embargoes and Economic Sanctions', 'United States Politics and Government', 'Law and Legislation', 'United States International Relations']","The House overwhelmingly approved legislation on Wednesday that would impose the toughest sanctions yet on Iran, calling the measure a critical step to cripple the country’s disputed nuclear program.","The House overwhelmingly approved legislation on Wednesday that would impose the toughest sanctions yet on Iran, calling the measure a critical step to cripple the country’s disputed nuclear program and brushing aside calls for restraint by critics who said the Iranian president-elect should first be given a chance to negotiate."
"At Trading Deadline, Filling a Void Not Yet There",2013-08-01,article,News,,"['Baseball', 'Trades (Sports)', 'Doping (Sports)']",The White Sox were eager to trade Jake Peavy. The Red Sox were eager to acquire him. But it took the possible Biogenesis suspensions to make the deal happen.,"PHILADELPHIA — The Chicago White Sox, enduring their worst season in decades, were eager to trade starter Jake Peavy before the trading deadline this week. The Boston Red Sox, hoping for their first playoff appearance in four years, were eager to acquire him."
"Quotation of the Day for Thursday, August 1, 2013",2013-08-01,article,Quote,,[],"Quotation of the day for Thursday, August 1, 2013.",“They’ll get plenty of hitting in the games. But we’ve got to get our guys to the games.”
Lottery Numbers,2013-08-01,article,List,,['Lotteries'],"Lottery numbers for New York, New Jersey and Connecticut","July 31, 2013"
The Safety of Imported Foods,2013-08-01,article,Editorial,,"['International Trade and World Market', 'Food Contamination and Poisoning', 'Editorials']",The new rules proposed by the Food and Drug Administration should be given final approval.,"The Food and Drug Administration proposed new rules last week that should go a long way toward ensuring the safety of imported foods. The need for stronger regulation is clear. Food imports have been soaring, inspections by the F.D.A. have been lagging, and imported foods have been blamed for a number of outbreaks of illness. "
More Fog From the Spy Agencies,2013-08-01,article,Editorial,,"['Surveillance of Citizens by Government', 'United States Politics and Government', 'Editorials']",Newly released documents include lots of black censorship bars and no real clarity on the government’s secret surveillance programs.,The Obama administration released narrowly selected and heavily censored documents and sent more officials to testify before Congress on Wednesday in an effort to defend the legality and value of the surveillance of all Americans’ telephone calls. The effort was a failure.
A Day’s Strike Seeks to Raise Fast-Food Pay,2013-08-01,article,News,,"['Wages and Salaries', 'Fast Food Industry', 'Strikes', 'Organized Labor']","From New York to several Midwestern cities, thousands of fast-food workers have been holding one-day strikes during peak mealtimes, drawing attention to their demands for much higher wages.","From New York to several Midwestern cities, thousands of fast-food workers have been holding one-day strikes during peak mealtimes, quickly drawing national attention to their demands for much higher wages."
Beyond Bradley Manning,2013-08-01,article,News,,[],Will the outcome of the Manning trial have ramifications in other cases? How significant is this week's verdict?,
World Stage Awaits a Student Repertory Company From the Bronx,2013-08-01,article,News,,"['Theater', 'Edinburgh Festival Fringe', 'Reading and Writing Skills (Education)', 'Colleges and Universities']",The New York City group will perform a modern take on Shakespeare’s “The Tempest” at the Edinburgh Festival Fringe.,The Hostos Repertory Company does not have a manager and uses a classroom as a rehearsal space. Many of its 11 members have never spent much time out of the Bronx. Two have never been on a plane.
Change of Scenery for Kennedy and Norris May Not Immediately Pay Off,2013-08-01,article,News,,"['Baseball', 'Trades (Sports)']","Two of the bigger names to move at the trading deadline — Ian Kennedy, sent to San Diego, and Bud Norris, sent to Baltimore — have struggled this season.","After Jake Peavy, the veteran starting pitcher who was acquired by the Boston Red Sox before the nonwaiver trade deadline Wednesday, the two pitchers moved who gained the most attention were Bud Norris and Ian Kennedy. Unfortunately for the Baltimore Orioles and the San Diego Padres, the teams that acquired them, the chances that either player makes much of an impact this season are slim."
"Corrections: August 1, 2013",2013-08-01,article,Correction,,[],"Corrections appearing in print on August 1, 2013.",FRONT PAGE
"One Young Life and Several Traumas, With Songs Added",2013-08-01,article,Review,,['Theater'],"In “Shida,” Jeannette Bayardelle acts and sings in depicting a young woman’s passage to the edge of adulthood.","Press material for “Shida,” an earnest one-woman musical written and performed by Jeannette Bayardelle, says that it is based on a true story. But the piece, in which Ms. Bayardelle enacts one young woman’s difficult journey to the brink of adulthood, is more determined to showcase Ms. Bayardelle’s vocal and acting talents than to give us a real sense of the title character. "
Terse Invitation,2013-08-01,article,News,,['Crossword Puzzles'],"In which Timothy Polin reinforces our understanding of the laws, and I go on a rampage about a certain beverage.",THURSDAY’S PUZZLE — Let’s just get this one out of the way:
Playing the Stadium Name Game,2013-08-01,multimedia,Interactive Feature,,[],"Explore the history of stadium naming rights deals in Major League Baseball, the N.B.A. and the N.F.L.","Explore the history of stadium naming rights deals in Major League Baseball, the N.B.A. and the N.F.L."
Race Plays a Role in School Transfers in St. Louis,2013-08-01,multimedia,Slideshow,,"['Education (K-12)', 'Segregation']","In June, the Missouri Supreme Court upheld a law allowing students from failing school districts to transfer to better ones.","In June, the Missouri Supreme Court upheld a law allowing students from failing school districts to transfer to better ones."
"In Missouri, Race Complicates a Transfer to Better Schools",2013-08-01,article,News,,"['Education (K-12)', 'Segregation', 'Supreme Courts (State)', 'Blacks', 'Black People', 'Race and Ethnicity']","Enacting a state law allowing students from failing school districts to transfer to better ones has been complicated by class, race, geography and social perceptions.","ST. CHARLES, Mo. — When the Missouri Supreme Court upheld a law in June allowing students from failing school districts to transfer to good ones, Harriett Gladney saw a path to a better education for her 9-year-old daughter."
Possibilities Are Swirling as Rodriguez Confronts a Race Against Time,2013-08-01,article,News,,"['Baseball', 'Doping (Sports)']","Alex Rodriguez, close to being able to rejoin the Yankees, is expected to receive a lengthy suspension, but Major League Baseball’s tough posture may be modified as a result of current talks.","Alex Rodriguez’s effort to return to the Yankees’ lineup before Major League Baseball issues its expected suspension of him is moving into a decisive phase, with the possibility that the games he is set to play in minor league settings over the next few days could be his last ones for a long time. "
Yankees Are Quiet at Deadline but Hope to Make Noise Soon,2013-08-01,article,News,,['Baseball'],The Yankees did an un-Yankee-like thing: they stood pat before the trade deadline. But hope is coming with the return of healthy players.,"LOS ANGELES — An impressive collection of talent turned out to watch the Yankees face Los Angeles at Dodger Stadium on Tuesday night: Chris Paul, Kevin Durant, Russell Westbrook and James Harden — a veritable dream team. And for the finale of the brief series Wednesday, Cristiano Ronaldo and Kobe Bryant were expected to attend."
Judge Dismisses Suit to End Deportation Deferrals,2013-08-01,article,News,,"['Deferred Action for Childhood Arrivals', 'Deportation', 'Suits and Litigation (Civil)', 'Immigration and Emigration', 'Decisions and Verdicts']",Immigration enforcement agents had sought to halt an Obama administration program that gives reprieves from deportation to young undocumented immigrants.,"A federal district judge in Dallas, in a surprise turnaround from an earlier opinion, on Wednesday dismissed a lawsuit by immigration enforcement agents seeking to halt an Obama administration program that gives reprieves from deportation to young undocumented immigrants. "
"Mets Stand Pat, Play Hard and Fall to the Marlins",2013-08-01,article,News,,['Baseball'],"Jenrry Mejia did not match his last outing, but he lasted six innings in a loss for the Mets, who remained inactive as baseball’s non-waiver trade deadline passed.","MIAMI — In the absence of any transactions, baseball’s nonwaiver trade deadline Wednesday afternoon became little more than a chance for the Mets to consider their present state and to reiterate their organizational mind-set."
"In Sentencing, U.S. Tries to Prove Harm by Manning",2013-08-01,article,News,,"['Sentences (Criminal)', 'Classified Information and State Secrets', 'Espionage and Intelligence Services', 'United States Defense and Military Forces']","The government sought a 136-year prison term for Pfc. Bradley Manning, saying his leaks eroded trust among nations and between American soldiers and Afghans.","FORT MEADE, Md. — As the sentencing phase began Wednesday in the court-martial of Pfc. Bradley Manning, the government tried to demonstrate how his disclosure of hundreds of thousands of military and diplomatic documents to WikiLeaks had sown mistrust and damaged the United States."
Dog of War Makes Ultimate Sacrifice for Sailor,2013-08-01,article,News,,"['Afghanistan War (2001- )', 'Defense and Military Forces', 'Dogs', 'Improvised Explosive Devices', 'Service Dogs and Other Animals', 'United States Defense and Military Forces']","A Navy dog handler, after a blast that sent him flying into the air and left him wounded, finds that his canine partner bore the brunt of the explosion and protected him from more serious injury.","The silence was what surprised him most. As the earth erupted in a puff of smoke just three feet away, Master-at-Arms First Class Leroy Williams Jr. found himself flying backward in an angry cloud of dirt and debris. "
China Reports Increase in Manufacturing,2013-08-01,article,News,,"['Economic Conditions and Trends', 'Factories and Manufacturing', 'Taxation']","The manufacturing index, provided by the Chinese authorities, indicated that recent small-scale economic support measures in Beijing might be having some effect on demand.",HONG KONG — A manufacturing index published by the Chinese authorities on Thursday provided an unexpectedly solid reading for July but did little to dispel the picture of an economy that is cooling more rapidly than many analysts had expected just months ago.
A Modest Decline of Homicides in Mexico,2013-08-01,article,Brief,,"['Drug Abuse and Traffic', 'Murders and Attempted Murders']","Violence caused by the drug war in Mexico may be abating, making it the first decline in six years, according to figures released by the government this week."," Violence caused by the drug war in Mexico may be abating, according to figures released this week by the government. The data showed a modest decline in homicides in 2012, the first in six years. Mexico’s census agency, compiling reports of murders from the 32 federal entities, said there were 26,037 homicides last year, a 4.3 percent decline from 27,213 in 2011, which was the most in recent years. The homicide rate was 22 per 100,000 residents, a decline from 24 per 100,000 the previous year. The homicide rate in the United States is 4.7 per 100,000 people, according to United Nations figures, but Mexico’s rate was far lower than several other countries in the hemisphere. A number of analysts believe this data provides a good barometer of overall violence, which had surged because of infighting among criminal gangs and the government’s efforts to suppress them. In 2007, there were 8,867 homicides, the lowest number in the last six years. "
Primary Is Getting Closer? Cue the Negative Phase,2013-08-01,article,News,,"['Elections, Mayors', 'Elections, Comptrollers', 'Political Advertising']","After months in which candidates have sat beside one another at a seemingly endless series of forums, most of them polite, and few of them memorable, the campaigns are going negative.","With just six weeks to go before the primary, the slow burning races for New York City mayor and comptroller have suddenly turned hot."
Interfaith Medical Center Plans to Close,2013-08-01,article,News,,"['Shutdowns (Institutional)', 'Hospitals', 'Bankruptcies']","The Central Brooklyn hospital, asking a bankruptcy court to approve the plan, outlined a phased shutdown, from mid-August to November.","Giving up the fight to stay open, Interfaith Medical Center, one of Brooklyn’s most financially troubled hospitals, asked a bankruptcy court on Tuesday to approve its closing and sent layoff warning notices to its 1,544 employees. "
Chilly Reception for Weiner in Rockaways,2013-08-01,article,News,,"['Elections, Mayors']","Once revered for his political efforts, he continues to be hounded by an online sex scandal.","For much of his career in politics, Anthony D. Weiner was revered in the far-flung community of the Rockaways, Queens. He was credited with helping lead the fight to protect beaches and applauded for his efforts to assist families affected by storm damage."
"At Street Fair, Science Replaces Sausage",2013-08-01,article,News,,"['Science and Technology', 'Street Fairs and Festivals', 'Youth', 'Education (K-12)']",Google teamed up with the New York City government as part of an effort to try to entice more children to pursue careers in science.,"From a distance, it could have been just another New York City street fair. But instead of the usual socks, scarves and sausages, the booths in a park on 14th Street in Manhattan flaunted wares of a far more technological nature."
"In Senate, Arm-Twisting and Vote-Changing Lead to a Confirmation",2013-08-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes']","A close call over the nomination of the Bureau of Alcohol, Tobacco, Firearms and Explosives director could have unraveled a delicate truce between the two parties.","WASHINGTON — With the help of a last-minute switch from a “no” to a “yes,” Senate Democrats on Wednesday narrowly overcame a Republican filibuster of President Obama’s nominee to lead the Bureau of Alcohol, Tobacco, Firearms and Explosives — a close call that could have unraveled a delicate truce between the two parties."
"León Ferrari, Provocative Argentine Conceptual Artist, Dies at 92",2013-08-01,article,Obituary (Obit),,"['Art', 'Deaths (Obituaries)']","A conceptualist who spent years in exile in Brazil, Mr. Ferrari won international honors for his often polemical artwork.","León Ferrari, an iconoclastic Argentine conceptual artist who marshaled ceramics, sculpture and poems as “revolutionary weapons” against war, government and religion, died last Thursday in Buenos Aires. He was 92."
