headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
A Comic Take on Wall Street by an Ex-Bear Stearns Executive,2016-02-01,article,News,,"['Books and Literature', 'Subprime Mortgage Crisis', 'Banking and Financial Institutions', 'Women and Girls']",Maureen Sherry has written a book about a woman’s trip through the financial crisis. A movie is planned.,"A strong, intelligent woman struggles to break through the double-pane glass ceiling of a top investment firm on Wall Street."
Deal Restricts Tourist Helicopter Flights Over New York,2016-02-01,article,News,,"['Helicopters', 'Noise', 'Air Pollution']","Under the agreement, the number of helicopter flights will be halved by January 2017, and they will be banned from flying over Governors Island and Staten Island.","After decades of complaints about noise and air pollution from the tens of thousands of tourist helicopter flights that circle Manhattan each year, New York City announced a deal on Sunday that would cut their number in half by January 2017."
"Scott Gomez, a Onetime Rookie Star, Is Again an N.H.L. Prospect",2016-02-01,article,News,,"['Hockey, Ice']","Gomez, 36, who had 181 goals in his 1,066-game N.H.L. career, winning two Stanley Cups with the Devils, hopes to work his way up from the A.H.L.’s Hershey Bears.","HERSHEY, Pa. — Less than 21 hours after a game in Syracuse, and less than 17 hours after the team bus rolled back into town, Scott Gomez perched astride the boards at Giant Center, awaiting the first shift of the seventh American Hockey League game of his life."
"Oil Company Earnings, Trader’s ‘Flash Crash’ Hearing and the Jobs Report",2016-02-01,article,News,,"['Credit and Debt', 'Consumer Behavior', 'Automobiles', 'Banking and Financial Institutions']","This week Exxon Mobil, BP and Royal Dutch Shell will report quarterly earnings, Navinder Singh Sarao is expected back in court and the Labor Department will release figures on hiring and unemployment.","Alphabet is expected to report earnings on Monday and, for the first time, to reveal financial data for each entity under its holding company structure — that includes the online ad unit Google, and the smart device maker Nest, among others."
"An Unwanted Circus Descends, and an Oregon Town Strives to Stay Kind",2016-02-01,article,News,,"['Demonstrations, Protests and Riots']","Journalists, protesters, officials and ideologues have swamped tiny Burns, Ore., and its residents have responded by offering couches, meals and coffee.","BURNS, Ore. — Remote Western towns, in midwinter’s grip, definitely have some romance to them. But this one has become a circus tent: A giddy but tense crush of humanity has descended here in rural eastern Oregon, benefiting businesses and swamping them, filling bars, and making motel rooms unattainable amid a bizarre tide of guns, police, reporters and ideologues quoting (at length) from the United States Constitution."
Warriors’ League of Their Own Needs Time: Four Months ,2016-02-01,article,News,,['Basketball'],"After nearly falling to the woeful 76ers on Saturday night, Golden State appeared to be mortal, until a buzzer-beating 3-pointer flew in the face of the basketball gods.","Anything can happen, right? The extraordinary Golden State Warriors can be cruising to a victory over the N.B.A.’s worst team and, within 12 unforeseen basketball minutes, have to escape Philadelphia and the 7-41 76ers on a buzzer-beating 3-pointer by Harrison Barnes. "
Saudi Coalition in Yemen Announces Inquiry Into Bombings,2016-02-01,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Bombs and Explosives', 'Civilian Casualties']","Responding to criticism of its bombings in Yemen, which rights groups have called war crimes, the Saudi-led military coalition there announced the formation of an investigative committee.","Responding to criticism of its rampant bombings in Yemen, including a toughly worded appraisal from a United Nations panel that was leaked last week, the Saudi-led military coalition fighting there announced on Sunday the formation of a “high-level independent committee” to investigate the bombardments, which rights groups have called war crimes."
"Initially Rebuffed, Bill de Blasio Quietly Canvasses in Iowa for Hillary Clinton",2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']","The mayor of New York City described the joy he took in the yeoman’s work of a campaign, walking down residential streets and speaking with voters directly.","INDIANOLA, Iowa — Back home, he oversees the lives of millions of New Yorkers. Here in the Midwest, he took pains to be just another volunteer, traipsing along residential streets and speaking with Iowans who knew little about him."
Late Goal Gives U.S. Hope That 2016 Will Be a Brighter Year,2016-02-01,article,News,,['Soccer'],"The United States national team began rectifying the disappointment of last season by rallying for a 3-2 win over Iceland in an exhibition in Carson, Calif.","CARSON, Calif. — A new year means new hope, revised goals, a chance to reinvigorate the spirit. For the United States national team, it means an opportunity to erase the bad taste from a disappointing 2015."
Donald Trump Delivers Flurry of Flattery in Iowa,2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']","True to form, Mr. Trump’s closing message to Iowa Republicans heading into Monday night’s caucuses has been unruly, inconsistent, and sometimes unpredictable.","COUNCIL BLUFFS, Iowa — Over the last few days, Donald J. Trump has proposed having Medicare negotiate lower prescription drug prices — a Democratic objective that Republicans hate — and, more characteristically of his party, has vowed to repeal the Affordable Care Act, which would leave millions of people without health insurance."
"Don’t Shoot the Messenger, Israel",2016-02-01,article,Op-Ed,,"['Palestinians', 'Israeli Settlements']",Lashing out at critics will not resolve an untenable occupation.,"United Nations — IN Israel and the occupied Palestinian territories, 2016 has begun much as 2015 ended — with unacceptable levels of violence and a polarized public discourse. That polarization showed itself in the halls of the United Nations last week when I pointed out a simple truth: History proves that people will always resist occupation."
N.B.A. Game of the Week: Pacers at Hawks,2016-02-01,article,News,,['Basketball'],"The Atlanta Hawks and the Indiana Pacers, two elite teams that, so far, seem doomed to remain in LeBron James’s shadow, will go against each other on Friday.","Every week, The New York Times will choose one essential game to watch, highlighting hot teams, winning and losing streaks and statistical intrigue in the N.B.A."
"Thought of as Freewheeling, Bernie Sanders Sticks to a Script That Sounds Fresh",2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']",Mr. Sanders — lampooned as a rumpled professor who impulsively speaks his mind — is turning out to be perhaps the most on-message and disciplined of the 2016 candidates.,DES MOINES — It’s a can’t-miss joke that Senator Bernie Sanders cannot stop telling.
"Koch Political Group Spent $400 Million in 2015, Officials Say",2016-02-01,article,News,,[],"The figure, announced on Saturday at Charles and David Koch’s annual winter conference, puts the political network just under halfway through a two-year spending goal announced last year and signifies a major expansion by the Kochs and the hundreds of right-leaning donors aligned with them","The political network overseen by Charles and David Koch spent $400 million in 2015 to fund political and philanthropic organizations, officials announced on Saturday at the Koch’s annual winter conference in California."
A Corner of Iowa Yearns for Life After Caucuses ,2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses', 'United States Politics and Government']","A sense of state caucus fatigue was palpable in Council Bluffs, Iowa, where Donald J. Trump and Hillary Clinton made appearances on the eve of Monday’s state caucuses.","COUNCIL BLUFFS, Iowa — The day began at a middle school here, in a gym stuffed with supporters of Donald J. Trump and their Stetsons, with a chorus of hundreds shouting the gold-plated name they had seen on the plane, in the news, at the top of the polls."
"No Corrections: February 1, 2016",2016-02-01,article,News,,[],"No corrections appeared in print on Monday, February 1, 2016.",No corrections appeared in print.
Quotation of the Day,2016-02-01,article,Quote,,[],"Quotation of the Day for Monday, February 1, 2016.",“My biggest worry is her future. Is she ever going to be able to live a life like her sister will?”
2 Deadly Bronx Fires Raise Concerns Over Squatting,2016-02-01,article,News,,"['Fires and Firefighters', 'Homeless Persons', 'Squatters', 'Deaths (Fatalities)']","As New York City’s homeless population increases and temperatures drop, officials are worried about people illegally living in vacant properties and increasing the risk of fires.","When Josephine Diaz heard the sirens blaring by her home on Crotona Avenue in the Tremont section of the Bronx early Tuesday morning, she wrapped herself in a blanket and headed outside. Thick plumes of smoke filled her lungs as Ms. Diaz’s fears were confirmed: The abandoned house on her block was burning."
Group Backing Chris Christie Criticizes John Kasich for Lehman Brother Ties,2016-02-01,article,News,,"['Political Advertising', 'Presidential Election of 2016']","As Mr. Kasich and Mr. Christie are locked in a tight battle for fourth place in New Hampshire, America Leads, the “super PAC” supporting Mr. Christie, is running ads accusing Mr. Kasich of profiting off the financial crisis while he was a managing general partner at Lehman Brothers.","Donald J. Trump has criticized Gov. John R. Kasich of Ohio at numerous debates, including for his tenure as a managing general partner at a bank that was central to the financial crisis."
"‘Downton Abbey’ Season 6, Episode 5: Banquet of Blood",2016-02-01,article,News,,['Television'],"Whenever the show starts stalling, Julian Fellowes clamps on a pair of jumper cables and shocks the thing back to life.",This recap contains spoilers for Sunday’s episode of “Downton Abbey.”
The Gambling System That Developed Alongside U.S. Horseracing,2016-02-01,multimedia,Slideshow,,[],"Bookmakers were integral to the development of parimutuel wagering in the United States, and the technology that enabled it.","Bookmakers were integral to the development of parimutuel wagering in the United States, and the technology that enabled it."
Group Backing Jeb Bush Reports Still Having Vast Resources,2016-02-01,article,News,,"['Political Action Committees', 'Presidential Election of 2016']","Right to Rise, the “super PAC” supporting Jeb Bush, reported Sunday evening that it still had nearly $59 million to spend heading into 2016.","Right to Rise, the “super PAC” supporting Jeb Bush, reported Sunday evening that it still had nearly $59 million to spend heading into 2016. The report did not include the heavy spending during the final weeks before the Iowa caucuses, when the group unleashed a blizzard of ads."
"‘Billions’ Season 1, Episode 3: The Women of Wall Street",2016-02-01,article,Review,,['Television'],It’s time to talk about the way “Billions” treats its female characters.,It’s time to talk about the women of “Billions.” Kindly stifle your laugh-snorts. There’s a lot to pick through here.
"Even on Stephen Curry’s Off Day, the Warriors Have a Field Day",2016-02-01,article,News,,['Basketball'],"Curry, the N.B.A.’s reigning most valuable player, scored only 13 points, but Golden State had more than enough to rout the Knicks at Madison Square Garden.","Knicks Coach Derek Fisher answered questions for 14 minutes at a news conference on Sunday afternoon before the Knicks played the Golden State Warriors at Madison Square Garden. A large proportion of the questions, to Fisher’s apparent chagrin, involved the Warriors."
Unpublished Black History,2016-02-01,multimedia,Slideshow,,"['Blacks', 'Black People']","Revealing moments in black history, with unpublished photos from The New York Times’s archives. We’ll add images daily in February.","Revealing moments in black history, with unpublished photos from The New York Times’s archives. We’ll add images daily in February."
"Martin O’Malley Took Out Loan to Keep Candidacy Afloat, Filings Show",2016-02-01,article,News,,['Presidential Election of 2016'],"Mr. O’Malley took out a loan to keep his Democratic presidential campaign afloat late last year, and repaid it with matching funds received in January, according numbers in his campaign filings provided by an aide.","Martin O’Malley took out a loan to keep his Democratic presidential campaign afloat late last year, and repaid it with matching funds received in January, according numbers in his campaign filings provided by an aide."
"New Plan to Treat Schizophrenia Is Worth Added Cost, Study Says",2016-02-01,article,News,,"['Schizophrenia', 'Research']","A program that includes family counseling, among other forms of support, can yield an improved quality of life that makes the higher expenses worthwhile, researchers said.","A new approach to treating early schizophrenia, which includes family counseling, results in improvements in quality of life that make it worth the added expense, researchers reported on Monday."
Word of the Day + Quiz | melee,2016-02-01,article,News,,[],This word has appeared in 74 New York Times articles in the past year.,"melee • \ˈma-ˌla, ma-ˈ\ • noun "
"Man, 28, Is Found Hanged in Brooklyn Police Station",2016-02-01,article,News,,"['Drunken and Reckless Driving', 'Suicides and Suicide Attempts']","The police said the man, who died after being taken to a hospital, had been arrested on a drunken-driving charge on Sunday.","A man hanged himself in a holding cell at a Brooklyn police station on Sunday afternoon after he was arrested on a drunken-driving charge earlier in the day, the police said."
Review: ‘Grease: Live!’ Is a Spectacle Maximizing Moments Over Story,2016-02-01,article,Review,,"['Television', 'Theater']","With its bar-raising razzle-dazzle, the show propels the trend of musicals on television toward a new art form: not theater, but more like the movie performed live.","When Fox’s “Grease: Live!” reached its celebratory conclusion on Sunday, opinions about it no doubt differed, but one thing was clear: The live-musicals-on-television trend is no longer about trying to capture the magic of being in a Broadway house, if it ever was."
What to Watch Monday,2016-02-01,article,Schedule,,['Television'],Live coverage of the Iowa caucus competes with the next “X-Files” episode and Martin Scorsese’s “Mean Streets.”,"“Mean Streets” is offering a chance to reacquaint yourself with the raw 1970s work of Martin Scorsese in anticipation of HBO’s “Vinyl,” of which he is an executive producer. The “X-Files” has Gillian Anderson and David Duchovny back on screen together, with paranormal complications. “Armageddon” is being added to Netflix, and the Iowa caucuses are taking place. It’s quite the night."
Rival Factions of Top Donors Get Behind Marco Rubio and Ted Cruz,2016-02-01,article,News,,"['Campaign Finance', 'Presidential Election of 2016', 'Political Action Committees', 'Primaries and Caucuses']","Many Wall Street financiers have rallied behind Senator Marco Rubio, Federal Election Commission filings show, while a new counter-establishment of conservatives is backing Senator Ted Cruz.","The wealthy donors who have built a powerful shadow Republican Party of outside groups are rapidly cleaving into two mutually hostile and deep-pocketed factions, complicating efforts to deny the party’s nomination to Donald J. Trump, reports filed with the Federal Election Commission on Sunday showed."
Hillary Clinton Is Upbeat Going Into the Iowa Caucuses,2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']","After weeks of tightening polls and strategic shifts, Hillary Clinton on Sunday ended her Iowa campaign on an upbeat, optimistic note at her biggest rally yet, flanked by her husband and daughter.","DES MOINES — After weeks of tightening polls and strategic shifts, Hillary Clinton on Sunday ended her Iowa campaign on an upbeat, optimistic note at her biggest rally yet, flanked by her husband and daughter."
"As W.H.O. Declares Zika a Global Health Emergency, a Look at the World’s Failed Mosquito Policies",2016-02-01,article,News,,"['Chikungunya Virus', 'Dengue Fever', 'Epidemics', 'Mosquitoes', 'Pesticides', 'Viruses', 'Yellow Fever', 'Zika Virus']",Areas stricken in Zika virus outbreak were once free of the mosquito that carries this and other dangerous diseases.,A committee of the World Health Organization today concluded that the explosive spread of the mosquito-borne Zika virus constitutes a Public Health Emergency of International Concern.*
A Global Journey With a Camera and a Motorcycle,2016-02-01,multimedia,Slideshow,,[],"After years of covering breaking news or serious social issues, Walter Astrada has embarked on a motorcycle trip to take pictures around the world.","After years of covering breaking news or serious social issues, Walter Astrada has embarked on a motorcycle trip to take pictures around the world."
A Global Journey With a Camera and a Motorcycle,2016-02-01,article,News,,"['Motorcycles, Motor Bikes and Motorscooters', 'Photography', 'Travel and Vacations']","After years of covering breaking news or serious social issues, Walter Astrada has embarked on a motorcycle trip to take pictures around the world.",Walter Astrada wanted to go on a motorcycle trip and take photographs around the world. He didn’t have much money. He didn’t have a motorcycle.
Embryos Are Not Children,2016-02-01,article,Letter,,['ABORTION'],An obstetrician reacts to an article about a couple’s battle over the fate of frozen embryos.,To the Editor:
How Women Are Treated on Wall Street,2016-02-01,article,Letter,,"['Sexual Harassment', 'ARBITRATION, CONCILIATION AND MEDIATION', 'Women and Girls', 'Banking and Financial Institutions']",Letter writers discuss sexual harassment and gender bias in a male-dominated industry.,To the Editor:
"PTSD Experiences, in Veterans and Civilians",2016-02-01,article,Letter,,"['Post-Traumatic Stress Disorder', 'Veterans', 'United States Defense and Military Forces']",A retired Marine Corps lieutenant colonel and a civilian woman tell their stories.,To the Editor:
Free Tuition at Harvard?,2016-02-01,article,Letter,,"['Tuition', 'Financial Aid (Education)']",The Free Harvard/Fair Harvard campaign takes issue with a letter against the proposal from a former Harvard Corporation official.,To the Editor:
Access to Palliative Care,2016-02-01,article,Letter,,"['Death and Dying', 'Hospice Care']",Compassion & Choices calls for federal policy reforms that would help.,To the Editor:
Iowa’s Black Caucusgoers,2016-02-01,article,Op-Ed,,"['Presidential Election of 2016', 'Blacks', 'Black People', 'Primaries and Caucuses']","Despite their relatively small numbers, black voters on Monday could make a difference in the direction of the presidential campaign.","On Monday, Iowans will become the first people in the nation to officially express their choices for the next president of the United States."
Bernie’s Revolution vs. Hillary’s Getting Things Done,2016-02-01,article,Op-Ed,,"['Presidential Election of 2016', 'Primaries and Caucuses']",The Democratic candidates agree that policy needs to change. They disagree on how to make it happen.,"Hillary Clinton and Bernie Sanders are locked in an intense, occasionally nasty, policy battle — a fight finally being put to its first voter test today in Iowa. One advocates a single-payer health care system (Mr. Sanders), the other is attacking his plan to make it a reality (Mrs. Clinton). One refuses to raise taxes on the middle class (Mrs. Clinton), the other is O.K. with doing so in order to fund certain programs (Mr. Sanders). Mrs. Clinton is hammering her opponent over his previous milquetoast support for gun control measures. Mr. Sanders claims Mrs. Clinton doesn’t go far enough on Wall Street reform."
"Wind, Sun and Fire",2016-02-01,article,Op-Ed,,"['Presidential Election of 2016', 'Global Warming', 'Alternative and Renewable Energy', 'Wind Power', 'Solar Energy']",Will we have a renewables revolution? It may be closer than you think.,"So what’s really at stake in this year’s election? Well, among other things, the fate of the planet."
The Cornfield Crucible,2016-02-01,article,Editorial,,"['Editorials', 'Primaries and Caucuses', 'Presidential Election of 2016']","This year, oddball Iowa is a must-win contest for presidential front-runners, especially the Republicans.","Small and mostly rural, overwhelmingly white and unusually religious, Iowa is not a microcosm of America. But it’s the undeniable birthplace of political success stories that few saw coming. From Jimmy Carter to Barack Obama, Iowa’s esoteric caucus system is a crucible where a long shot without much money and a lot of time to shake hands can make it onto the nation’s radar screen."
No More Exposés in North Carolina,2016-02-01,article,Editorial,,"['Editorials', 'Factory Farming', 'Animal Abuse, Rights and Welfare', 'News and News Media', 'Whistle-Blowers']","A new state law aims to stop whistleblowers from exposing abusive practices not only at factory farms, but at businesses across the state.","Factory farm operators believe that the less Americans know about what goes on behind their closed doors, the better for the industry. That’s because the animals sent through those factories often endure an unimaginable amount of mistreatment and abuse."
Nevada’s Solar Bait-and-Switch,2016-02-01,article,Op-Ed,,"['Solar Energy', 'Electric Light and Power', 'Alternative and Renewable Energy']",The campaign against alternative energy scores a victory.,"WHEN President Obama proclaimed in his State of the Union address last month that “solar is saving Americans tens of millions of dollars a year on their energy bills,” he clearly wasn’t talking about Nevada."
The Irrationality of Natural Life Sentences,2016-02-01,article,News,,"['Juvenile Delinquency', 'Philosophy', 'Probation and Parole', 'Sentences (Criminal)']",We can’t know the future. Condemning a person to be in prison until death ignores that fact.,"I’ve been teaching philosophy for 15 years, and while I’ve had some very memorable experiences along the way, I knew early on that my current seminar would be unique. The course itself is on values, and each Monday for nearly three hours my students debate — in an often lively and engaging manner — issues ranging from the existence of universal moral truths to the permissibility of torture and the death penalty. In fact, a few weeks ago, there was a complaint about the level of noise coming from my classroom. The reason for the noise? The utilitarians were rather loudly arguing to the Kantians that sacrificing one of their classmates to prevent the Paris attacks would clearly have been justified."
Is the A.D.H.D. Diagnosis Helping or Hurting Kids?,2016-02-01,article,News,,[],Some say the criteria for medication and disability support is too subjective.,
I.P.O. Could Value Countryside Properties at $1.6 Billion,2016-02-01,article,News,,"['Initial Public Offerings', 'Private Equity']","The British home builder, which is majority owned by the private-equity firm Oaktree Capital Management, expects to price its initial public offering this month.","LONDON — Countryside Properties, a British home builder that is majority-owned by the American private-equity firm Oaktree Capital Management, said on Monday that its initial public offering could value the company at 1.1 billion pounds, or about $1.6 billion."
News Q’s | An Iowa Town Overlooked by Presidential Candidates,2016-02-01,article,News,,[],"What is surprising about the town of Eagle Grove, Iowa, in the current presidential election cycle?",The following lesson activities are based on the article “Iowa Anomaly: A Town Ignored by Candidates.”
Hieronymus Bosch Is Credited With Work in Kansas City Museum,2016-02-01,article,News,,['Art'],A 16th-century depiction of St. Anthony that had been attributed to the workshop of Bosch or a follower is now thought to be by the Dutch master’s hand.,"’S-HERTOGENBOSCH, the Netherlands — A small 16th-century oil on panel largely kept in storage at a Kansas City, Mo., museum is a work by the Dutch Renaissance master Hieronymus Bosch, researchers here said on Monday, a finding that, if accepted by other scholars, would add to the tiny list of about 25 recognized Bosch paintings in the world."
It’s Been 10 Years. Would Clarence Thomas Like to Add Anything?,2016-02-01,article,News,,[],"The Supreme Court justice, who has not asked a question from the bench since Feb. 22, 2006, has said lawyers should be able to advocate without interruption.","WASHINGTON — When the Supreme Court returns from its winter break this month, it will hear two minor cases and reach a major anniversary. Unless something very surprising happens during the arguments that day, Justice Clarence Thomas will have gone 10 years without asking a question from the bench."
Black America and the Class Divide,2016-02-01,article,News,,"['Blacks', 'Black People', 'Income Inequality', 'Civil Rights Movement (1954-68)', 'Colleges and Universities', 'Race and Ethnicity']","The economic gap within the African-American community is one of the most important factors in the rise of Black Lives Matter, led by a new generation of college graduates and students.","In 1903, W. E. B. Du Bois, the leading scholar of the first half of the 20th century, defined the urgency of black social responsibility in his famous essay “The Talented Tenth” — 10 being the percentage of the African-American demographic needed to lead the race into an integrated, equal America. In “The Talented Tenth,” Du Bois called for “intelligent leadership” directed by “college-trained men” devoted to a “thorough understanding of the mass of Negroes and their problems” for the purpose of solving these problems, still so deeply entrenched a half century after the abolition of slavery."
My First Police Stop,2016-02-01,article,News,,"['Poetry and Poets', 'Police', 'Education (K-12)']",It’s not hard to see how you could end up a statistic.,"My father went with me to the used-car lot on a summer day before my senior year in high school. We paid $1,995, from savings left to me after my mother’s death, for a 1994 Nissan Maxima."
"Vulgar, Mean, Classified and Zany: The 2016 Campaign So Far",2016-02-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']",Every campaign has its peculiarities. This one just has more. Here’s a recap of the head-scratching spectacle on display even before the first vote.,"DES MOINES — So, to recap."
A Pleasingly Cluttered ‘Free-Fire Zone’,2016-02-01,multimedia,Slideshow,,['Restoration and Renovation'],"Kurt Andersen, the author and public radio host, explains what is in his home office.","Kurt Andersen, the author and public radio host, explains what is in his home office."
A Tour of Kurt Andersen’s Home Office in Brooklyn,2016-02-01,article,News,,"['Interior Design and Furnishings', 'Brownstones', 'Radio']",The writer and radio host converted a second-floor room in his 19th-century brownstone into a pleasantly cluttered office.,Kurt Andersen
Black Activism on Campus,2016-02-01,multimedia,Interactive Feature,,"['Colleges and Universities', 'Blacks', 'Black People', 'AFFIRMATIVE ACTION', 'Discrimination', 'Demonstrations, Protests and Riots']",A review of campaigns since 1900 provides linear and ideological connections to today’s racial unrest.,A review of campaigns since 1900 provides linear and ideological connections to today’s racial unrest.
Meet the New Student Activists,2016-02-01,article,News,,"['Colleges and Universities', 'Blacks', 'Black People', 'Discrimination', 'Demonstrations, Protests and Riots', 'Race and Ethnicity']","Black students and their allies at campuses around the country are demanding change. Seven of them discuss the problem, the protests and themselves.","Young African-Americans and their allies are demanding change, leading people of all backgrounds to talk about issues that have lain dormant for decades. What do they want? Inclusion and representation — now. Here, seven students talk about the problems, the protests and themselves."
Student Question | What Are Your Favorite Board Games?,2016-02-01,article,News,,[],What do you think draws people to places where they can socialize while playing board games?,"It’s the middle of winter and in many places, staying indoors is key to beating the cold. But what about the doldrums?"
E.L.L. Practice + Prompt | Looking Forward to Valentine’s Day,2016-02-01,article,News,,[],"In this post, English Language Learners explore Valentine’s Day traditions and choose the correct word to complete several sentences before expressing what they would tell a special someone in honor of the holiday.",Note: We invite any English Language Learner student 13 years or older to post comments in response to the writing prompts in this post. 
Janet Napolitano Reviews Peter Bergen’s ‘United States of Jihad’,2016-02-01,article,Review,,"['Books and Literature', 'Terrorism']",A study seeks answers to why some ‘ordinary’ citizens become jihadists. ,"Who constitutes a homegrown jihadist, and what distinguishes the terrorist attack in San Bernardino from the mass murder at Sandy Hook Elementary School? In post-9/11 America, questions like these shape our national discourse on terrorism, law enforcement and public safety. Peter Bergen, CNN’s national security analyst and the author of four other books on terrorism, addresses these and other salient questions in his excellent new “United States of Jihad: Investigating America’s Homegrown Terrorists.” Bergen seeks to understand why some Americans choose to become jihadists, how our institutions have responded to terrorism and how American society has been changed by terrorist threats. Terrorism has long existed in this country — Bergen describes the 1970s as the “golden age” of terrorism in the United States — but the horrific attacks of Sept. 11 and the loss of nearly 3,000 lives on American soil were to earlier terrorist attacks as a tsunami is to a high tide. Just as a tsunami leaves a landscape forever altered once it retreats, so too has Sept. 11 fundamentally changed America. The difficulty Bergen faces in mapping and analyzing post-9/11 homegrown terrorism is the ever shifting, contemporaneous terrain of his subject — it’s a bit like writing a history of the 1960s while the Beatles are still singing. Nonetheless, Bergen’s book is the best one-volume treatment available on the current state of jihad in America."
Everything About Everything: David Foster Wallace’s ‘Infinite Jest’ at 20,2016-02-01,article,News,,"['Books and Literature', 'Writing and Writers']","Two decades after it was published, Wallace’s novel still feels transcendentally, electrically alive.","[On this week’s Inside The New York Times Book Review podcast, Tom Bissell and the editor Michael Pietsch discuss “Infinite Jest.”]"
"What’s Going On in This Picture? | Feb. 1, 2016",2016-02-01,article,News,,[],"On Mondays, we publish a Times photo without a caption, headline or other information about its origins. Join the conversation by commenting on what you see and why. A live discussion is offered that day from 9 a.m. to 2 p.m. Eastern.","Updated: Feb. 5, 2016"
