headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"‘I feel like crying’: In Rio, the pandemic has stopped an unstoppable parade.",2020-10-01,article,News,,[],"Wars, disease and political turmoil have never prevented Rio de Janeiro from putting on its famous carnival. Now, the pandemic has forced a suspension of the annual parade for the first time since 1932. ","Wars, disease and political turmoil have never prevented Rio de Janeiro from putting on its famous carnival. Now, the pandemic has forced a suspension of the annual parade for the first time since 1932. "
Lesson of the Day: ‘How to Get the Most Out of Art (Even When You’re Not Sure You Get It)’,2020-10-01,article,News,,[],"In this lesson, you will explore helpful strategies for appreciating art — and for improving your brain and communication skills along the way.",Featured Article: “How to Get the Most Out of Art (Even When You’re Not Sure You Get It)”
"After ‘The Salisbury Poisonings,’ Locals Picked Up the Pieces",2020-10-01,article,News,,"['Television', 'Poisoning and Poisons', 'Assassinations and Attempted Assassinations', 'Espionage and Intelligence Services', 'News and News Media']","A new AMC show dramatizes the 2018 poisoning of a former Russian spy in Britain. Even for a reporter who covered the real events, the four episodes contain revelations.","LONDON — After a former Russian spy was found convulsing on a park bench in the English city of Salisbury, the British prime minister at the time, Theresa May, stood before Parliament and the world and accused the Kremlin of “a brazen act to murder innocent civilians on our soil.”"
Judge John Hodgman on Annoying Birthday Requests,2020-10-01,article,News,,['Comedy and Humor'],What should you get your boyfriend who incessantly asks for a tiger?,"Kate writes: Every time I ask my boyfriend, Joel, what he wants for his birthday, he says, “A tiger.” He won’t stop. He is clearly joking, but it’s exasperating. I want an injunction against the joke. Also, what would be a good gift for him?"
Are You Having a Tough Time Maintaining Friendships These Days?,2020-10-01,article,News,,[],Has the pandemic brought you closer together with friends? Or moved you farther apart?,"Do you find it difficult to keep up with your friendships in a time of social distancing? Do you find it hard to make new friends in the era of remote schooling, and when people are spending so much time more at home? Has the pandemic brought you closer together, or moved you farther apart, from friends?"
"Distance Learning, With Shades of Big Brother",2020-10-01,article,News,,"['E-Learning', 'Children and Childhood', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Customs, Etiquette and Manners']","A video on digital classroom etiquette makes it very clear: Your home is no longer your own, and your kids must pretend to learn in it.","There’s an adorable video being sent to parents in at least one public school I know of, aimed at teaching children some Covid-era etiquette. It also reminds me of prison. Titled “Rules of the Digital Classroom,” it was made by an edutainment outfit called Manic Turtle, and it’s as peppy and upbeat as the name of the company implies. Organized in a basic dos-and-don’ts format, it features an adorable little girl, maybe 5 or so, demonstrating correct and incorrect strategies for attending school while staying home."
A Renter Wanted to Return to Her Childhood Neighborhood. Could She Still Afford It?,2020-10-01,multimedia,Interactive Feature,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']","With her Bronx lease expiring, a single mother decided to take her family back home — or as close as they could get. Which of these options did she choose?","With her Bronx lease expiring, a single mother decided to take her family back home — or as close as they could get. Which of these options did she choose?"
"Shout Out to the Bodega Boys, From the Bronx to the Best-Seller List",2020-10-01,article,List,,['Books and Literature'],"In “God-Level Knowledge Darts,” Desus Nice & the Kid Mero deliver a “fat sack of truth nuggets.”","BOYS TO MEN When Daniel Baker, a.k.a. Desus Nice, got a call from his agent, reps and lawyer out of nowhere in late September, he panicked. “I was like, oh wow, the show must’ve gotten canceled,” he said in a three-way phone interview with Joel Martinez, a.k.a. the Kid Mero, his co-host on their late-night TV series, “Desus & Mero.” “It scared the hell out of me.”"
Why ‘Biodegradable’ Isn’t What You Think,2020-10-01,multimedia,Interactive Feature,,"['Recycling of Waste Materials', 'Environment', 'Content Type: Service', 'Plastics', 'Compost', 'Containers and Packaging']","It sounds positive, but there are a few ways the label ‘biodegradable’ may cause more problems than it solves.","It sounds positive, but there are a few ways the label ‘biodegradable’ may cause more problems than it solves."
Finding Help to Take Their Next Steps,2020-10-01,article,News,,[],"Moving beyond challenges at home, these New Yorkers sought assistance to reach their goals.","When Denisha Smith left her Brooklyn home at 14, she had nowhere to go."
Alexander Vindman Knew Trump Would End His Career,2020-10-01,article,Op-Ed,,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government', 'United States Defense and Military Forces']",He spoke out anyway. A key witness in the impeachment investigation speaks to Kara Swisher about what that decision cost him.,"Alexander Vindman — war hero, European affairs expert, lieutenant colonel in the Army — had lofty dreams of serving the United States. But a call he heard between President Trump and Ukraine’s president, Volodymyr Zelensky, gave him pause. Little more than a year after taking a job at the White House, Colonel Vindman testified before Congress regarding the Ukraine scandal, and was a key witness in the impeachment inquiry into Mr. Trump."
Poem: On Taking the Measure of Your Book,2020-10-01,article,News,,"['Poetry and Poets', 'Books and Literature']","A poem that allows one to feel the fresh exhilaration of a beach, wind and air.","In this deeply appealing poem by the Californian Fran Claggett-Holland, from her new book, “The Consciousness of Stone” (RiskPress Foundation), reading is experienced as a supple activity, an actual posture as one moves to engage with textual experience. It’s a physical revelation as well as a landscape — not just a passive stare. I could feel the fresh exhilaration of a beach, wind and air inside my own body after reading this, without having been to any beach for a long time. Sometimes when people ask how to read a poem, one might simply say, “Go inside it.” Selected by Naomi Shihab Nye"
"For the Sake of Democracy, Cancel the Trump-Biden Debates",2020-10-01,article,Op-Ed,,"['Presidential Election of 2020', 'Debates (Political)', 'United States Politics and Government', 'Frauds and Swindling']",The president is maneuvering to steal the election. Why help him?,"Little more than 12 hours after the conclusion of the most chaotic, counterproductive and outright offensive American presidential debate in my lifetime, the Commission on Presidential Debates promised unspecified format changes in the two remaining faceoffs between Donald Trump and Joe Biden so that the events would be more orderly, which is to say watchable at all."
Tenants Facing Eviction Over Covid-19 Look to a 1970s Solution | Retro Report,2020-10-01,multimedia,Video,,"['Evictions', 'Coronavirus (2019-nCoV)', 'Affordable Housing', 'Nineteen Hundred Seventies', 'Income']","As a housing crisis set off by the Covid-19 pandemic has put low-income tenants at risk of eviction, a counterintuitive proposal to help renters buy their apartments has emerged. It’s an idea that originated during a 1970s eviction battle in San Francisco.","As a housing crisis set off by the Covid-19 pandemic has put low-income tenants at risk of eviction, a counterintuitive proposal to help renters buy their apartments has emerged. It’s an idea that originated during a 1970s eviction battle in San Francisco."
Considering a Coronavirus Divorce? You’re in Good Company,2020-10-01,article,Op-Ed,,"['Families and Family Life', 'Coronavirus (2019-nCoV)', 'Marriages', 'Divorce, Separations and Annulments', 'Parenting']",A lot of families are going to need restructuring by the time this is over. They probably needed it before.,"One of the few good things about a deadly pandemic is that if you are a person who enjoys talking on the phone, as I am, you will now have lots of time to do this, far more time than you did during regular life."
The Right’s Relentless Supreme Court Justice Picking Machine,2020-10-01,article,Op-Ed,,"['United States Politics and Government', 'Constitution (US)', 'Conservatism (US Politics)', 'Liberalism (US Politics)', 'Courts and the Judiciary', 'Religion-State Relations', 'Appointments and Executive Changes']",Amy Coney Barrett’s nomination is the fruit of decades of activity by a tightly organized network.,"In 1992, according to an article in The Times, Justice Clarence Thomas told two of his clerks that he planned to remain on the court until 2034."
She Was Resting With Her Sons. Then a Shot Was Fired.,2020-10-01,article,News,,"['Murders, Attempted Murders and Homicides']","Bertha Arriaga heard a noise and went to the window of her Queens home, where a stray bullet killed her.  An arrest was made on Saturday.",Bertha Arriaga was resting in a bedroom with her three sleeping sons when she heard a commotion outside and went to the window. It was after midnight.
How Trump Voters View His Position on Pre-existing Conditions,2020-10-01,article,News,,"['Presidential Election of 2020', 'Health Insurance and Managed Care', 'Polls and Public Opinion', 'Patient Protection and Affordable Care Act (2010)', 'Debates (Political)']","He has pursued policies to weaken insurance protections, but that’s not reflected in polling of Republicans.","When Pamela Jean Locke votes in November, one issue she’ll be thinking about is protections for Americans with pre-existing health problems."
When Latinos Saw Themselves Onscreen: ‘It Was Exhilarating’,2020-10-01,article,News,,"['Hispanic-Americans', 'Movies']","For some it was “Selena”; for another, Bruce Lee. Latino actors and filmmakers share the surprising moments when they felt seen onscreen.","The experiences of American-born or -raised Latinos remain largely overlooked in entertainment — or conflated with border-crossing stories, and those set in Latin America. So we assembled a list of 20 essential films released since the year 2000 that focus on characters with an American identity and Latino heritage. Here, some of the Latino actors and filmmakers whose work appears on the list share when they first felt seen onscreen."
New York Becomes First Big City in U.S. to Reopen All Its Schools,2020-10-01,article,News,,"['Coronavirus Reopenings', 'Education (K-12)', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)']","It’s a significant moment for the recovery in a city hit hard by the pandemic in the spring. The system, the nation’s largest, is welcoming back 500,000 students.",[Read more on NYC school closings due to Covid-19]
The 51st State America Needs,2020-10-01,article,Op-Ed,,"['States (US)', 'Electoral College', 'United States Politics and Government', 'Law and Legislation', 'Presidential Election of 2020']","Yes, statehood for Washington, D.C., is good for Democrats. It is also good for democracy.","As Election Day nears, conservative lawmakers like Senator John Barrasso of Wyoming have warned that Democrats plan to “stack the Senate” by admitting new states to the union if they win control of the presidency and Congress. We certainly hope so. Democrats should make District of Columbia statehood a top priority if they win in November. Adding a star to the American flag for the district would be good for the Democratic Party and good for democracy."
"Why This Artist Is Paying Bodegas With 120,000 Pennies",2020-10-01,article,News,,"['Art', 'Quarantine (Life and Culture)']","A message about the pandemic, inscribed on $1,200 worth of coins, is trickling into New York’s shops, and possibly your pocket.",A conceptual artist walked into a bodega during a pandemic carrying a box full of pennies.
A Brief History of the Taxpayer in Chief,2020-10-01,article,Op-Ed,,"['Trump Tax Returns', 'Presidents and Presidency (US)', 'Income Tax', 'Federal Taxes (US)', 'Tax Evasion']","From Lincoln to Trump, the president’s attitude toward his taxes has shaped the public’s attitude toward theirs.","This week’s investigation by The Times into President Trump’s long-hidden tax returns uncovered staggering business losses and such vigorous exploitation of loopholes that the president paid only $750 in federal income taxes in 2016 and 2017. When asked during Tuesday’s presidential debate about the revelations, Mr. Trump was unrepentant. “It was the tax laws,” he declared. His tax avoidance was “like every other private person, unless they’re stupid.”"
"With His New Mystery Novel, John Banville Kills Off a Pen Name",2020-10-01,article,News,,"['Writing and Writers', 'Books and Literature']","“Snow” would normally have been published under the pseudonym Benjamin Black, but Banville says he doesn’t need that “rascal” anymore.","The Irish novelist John Banville is a famous perfectionist — the kind of writer who can spend a day on a single sentence. His books, most written in the first person, are lapidary, intricate, Nabokovian. Or just difficult, some readers have complained, more interested in style than in storytelling. They invariably come laden with words that seem meant to prove his vocabulary is bigger than yours: flocculent, crapulent, caducous, anaglypta, mephitic, velutinous. "
"With Evictions Looming, Cities Revisit a Housing Experiment From the ’70s",2020-10-01,article,News,,"['Evictions', 'Renting and Leasing (Real Estate)', 'Landlords', 'Coronavirus (2019-nCoV)']",Proposals giving tenants the right to purchase their building are being revived as the coronavirus puts renters at risk.,"Even before the coronavirus pandemic rang down the curtain on much of the U.S. economy, times could be tough for the roughly 110 million Americans living in rental housing. For many of them, paying the landlord was a tattered hope and staving off the sheriff’s deputies an endless worry. Nearly four million eviction petitions were filed each year. On any given night as many as 200,000 people were without a home."
Laughter May Be Effective Medicine for These Trying Times,2020-10-01,article,News,,"['Content Type: Service', 'Anxiety and Stress', 'Laughter', 'Comedy and Humor', 'Emergency Medical Treatment', 'Hospitals', 'Coronavirus (2019-nCoV)', 'Doctors', 'Heart', 'Pain']","Doctors, nurses and therapists have a prescription for helping all of us to get through these difficult times: Try a little laughter.","Some enlightened doctors, nurses and therapists have a prescription for helping all of us to get through this seemingly never-ending pandemic: Try a little laughter."
When Your Job Is to Make Sure Nov. 3 Isn’t a Disaster,2020-10-01,article,News,,"['Presidential Election of 2020', 'Absentee Voting', 'Elections', 'States (US)', 'United States Politics and Government']","As the top elections officials in many states, secretaries of state are managing a level of chaos they never expected.",A flood of mail-in ballots that will need processing. Foreign disinformation campaigns. A shortage of poll workers. And voters afraid of catching a potentially fatal disease at the ballot box.
The Army Rolls Out a New Weapon: Strategic Napping,2020-10-01,article,News,,"['Exercise', 'Sleep', 'Fatigue', 'Medicine and Health']","Because fatigue can corrode mission performance, a new physical training manual tells soldiers to grab 40 winks when they can, part of a new holistic approach to health in the ranks.",Turns out Beetle Bailey had it right all along.
"Jim Murray, a Top Whiskey Critic, Faces Accusations of Sexism",2020-10-01,article,News,,"['Whiskey', 'Discrimination', 'Women and Girls', 'Books and Literature', 'Sexual Harassment']","Several distillers and retailers have severed ties to the British writer, after complaints surfaced about the treatment of women in his books and at events.","For more than a decade, the British spirits writer Jim Murray has held sway as the world’s most influential whiskey critic, thanks largely to his “Whisky Bible,” an annual compendium of thousands of reviews, including his prestigious World Whisky of the Year award. His words can make or break a brand, his books have sold more than a million copies, and his tasting events, which take him from Kentucky to India to points in between, attract thousands of fans."
"In U.S.-China Tech Feud, Taiwan Feels Heat From Both Sides",2020-10-01,article,News,,"['5G (Wireless Communications)', 'United States International Relations', 'Computers and the Internet', 'Computer Chips', 'United States Politics and Government']",The island’s biggest chip maker has been a coveted partner to both battling giants. But rising nationalism is making it harder to keep the middle ground.,"TAINAN, Taiwan — The United States and China are wrestling to lead the world in artificial intelligence, 5G wireless and other cutting-edge technologies. But the real wizardry that makes those advancements possible is being performed on a yam-shaped island that sits between them, geographically and politically."
Roland Mouret on How to Create a Vacation Bag for the Summer That Wasn’t,2020-10-01,article,News,,"['Sewing', 'Do It Yourself', 'Handbags and Purses']","As part of our Designer D.I.Y. series, Mr. Mouret shows how to make a denim handbag inspired by a town on the French Riviera.","Here, Roland Mouret, known for his feminine silhouettes and famous bodycon Galaxy dress, has chosen to create a knotted handbag out of a simple square of denim and an inexpensive metal chain. He calls it the Nimes."
The American Latino Experience: 20 Essential Films Since 2000,2020-10-01,article,News,,"['Movies', 'Hispanic-Americans']","In Hollywood, Hispanic stories usually mean ones from other countries. The features and documentaries on this list explore U.S. lives that deserve the spotlight, too.",Hollywood still doesn’t get it.
‘A Battle for the Souls of Black Girls’,2020-10-01,article,News,,"['Black People', 'Blacks', 'Women and Girls', 'Discrimination', 'Education (K-12)', 'School Discipline (Students)', 'Civil Rights and Liberties', 'Suits and Litigation (Civil)']",Discipline disparities between Black and white boys have driven reform efforts for years. But Black girls are arguably the most at-risk student group in the United States.,"BINGHAMTON, N.Y. — Zulayka McKinstry’s once silly, sociable daughter has stopped seeing friends, talking to siblings and trusting anyone — changes Ms. McKinstry dates to the day in January 2019 when her daughter’s school principal decided that “hyper and giddy” were suspicious behaviors in a 12-year-old girl."
Russian Opposition Leader Navalny Says Putin Is Behind His Poisoning,2020-10-01,article,News,,['Poisoning and Poisons'],"In an interview with Der Spiegel, Aleksei Navalny said the use of a military-grade nerve agent was proof that Russia’s president was involved.","BERLIN — Aleksei A. Navalny, Russia’s most prominent opposition leader, who was poisoned in August in Siberia, says he has no doubt that President Vladimir V. Putin was behind the attack."
"In Germany, New Plays Consider Autonomy in the Age of Corona",2020-10-01,article,News,,"['Theater', 'Quarantine (Life and Culture)', 'ACTORS AND ACTRESSES']","In a country in which cultural life is returning to an enviable version of normal, the fall theater season opens with reflections on the meaning and limits of freedom.","HAMBURG, Germany — Late last month, I shared a picture on Twitter of the audience at the Thalia Theater shortly before a performance."
Indoor Dining Returns to N.Y.C. After 6 Months,2020-10-01,article,briefing,,"['Coronavirus Reopenings', 'Restaurants', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Parks and Other Recreation Areas', 'Wetlands']","Customers were met with a new  experience, even before walking inside. They got their temperatures checked and passed along  contact information.", [Want to get New York Today by email? Here’s the sign-up.]
40 More Intriguing Photos to Make Students Think,2020-10-01,article,News,,[],"A new slide show of some of our favorite “What’s Going On in This Picture?” posts, culled from the last four years of images.","Four years ago we published a collection of 40 intriguing photographs from the first four years of our popular weekly feature “What’s Going On in This Picture?” The slide show quickly became a go-to resource for teachers around the world, and it remains one of our most utilized teaching resources — ever."
"Jacinda Ardern Admits Past Cannabis Use. New Zealanders Shrug: ‘Us, Too.’",2020-10-01,article,News,,"['Elections', 'Marijuana', 'Referendums', 'Politics and Government']","As a former marijuana smoker, the prime minister has plenty of company in New Zealand. But she stopped short of backing legalization in a referendum this month.","SYDNEY, Australia — The question from the debate moderator in New Zealand was simple and to the point: “Jacinda Ardern, have you ever used cannabis?”"
"Fans celebrate the Stanley Cup champions, well outside the N.H.L.’s pandemic bubble.",2020-10-01,article,News,,[],"The Tampa Bay Lightning won the National Hockey League’s top trophy on Monday from within the confines of a 24/7 pandemic bubble in western Canada, and without any fans in the arena to watch.","The Tampa Bay Lightning won the National Hockey League’s top trophy on Monday from within the confines of a 24/7 pandemic bubble in western Canada, and without any fans in the arena to watch."
A YouTuber Hangs His Own Shingle With an Auction Website,2020-10-01,article,News,,"['Automobiles', 'Auctions', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Entrepreneurship']","Doug DeMuro has a strong following for his giddy videos about exotic and quirky cars. Cars & Bids, his new site, got off to a roaring start.","Making the most important pitch of his career, Doug DeMuro stood in cargo shorts in front of a camera, unwavering in his giddy demeanor. He was about to unveil his new car auction website to his 3.7 million YouTube subscribers. The site would feature cars “that I like most,” he said."
A User’s Guide to Mail-In Voting,2020-10-01,article,News,,"['Absentee Voting', 'Voter Registration and Requirements', 'United States Politics and Government', 'Presidential Election of 2020']","How do you secure an absentee ballot? When will Americans know who has won the presidency? Take a walk through the rules, realities and rancor of the 2020 election.",The pandemic will mean that many more Americans vote by mail this year.
Trump’s Fear of Biden,2020-10-01,article,briefing,,[],And what else you need to know today.,
E.U. Brings Suit Against U.K. on Eve of Crucial Trade Talks,2020-10-01,article,News,,['Great Britain Withdrawal from EU (Brexit)'],The move came after Britain refused to withdraw legislation that it admits could break international law by potentially overriding commitments on Northern Ireland.,LONDON — A decision by the European Commission on Thursday to press ahead with legal action against Britain over its plans to override parts of an agreement on withdrawal from the bloc raises the stakes at a critical moment in talks that will determine whether the two sides can avert an economically ruinous rupture. 
The Trump Debate Fallout,2020-10-01,article,News,,"['Presidential Election of 2020', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Absentee Voting']",The president reluctantly walks back his nod to a far-right group: This is your morning tip sheet.,"Senate Republicans do the old dance around Trump and racism, while Biden presses his case in Ohio and Pennsylvania. Plus, a Q. and A. with Jim Rutenberg about his explosive voter-suppression investigation. It’s Thursday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
‘12 Hour Shift’ Review: When a Bedside Manner Includes Murder,2020-10-01,article,Review,,['Movies'],The exploitation comedy about nurses who are secretly harvesting patients’ organs has about two good jokes for every bad one.,"How quickly we pivot from honoring our frontline workers. In the exploitation splatter comedy “12 Hour Shift,” two nurses manage an organ-trafficking network out of their Arkansas hospital. The drug-addled Mandy (Angela Bettis), who takes her orders from Karen (Nikea Gamby-Turner), brings fresh harvests to the soda machine just outside the building’s doors. From there, Regina (Chloe Farnworth), who harbors a misapprehension that she’s Mandy’s cousin, is supposed to shuttle organs in a picnic cooler to their destination."
"‘Eternal Beauty’ Review: Sally Hawkins, in Another Transformation",2020-10-01,article,Review,,['Movies'],"Hawkins, a two-time Oscar nominee, explores a character with mental illness in this comedy-drama from Craig Roberts.","The Welsh actor Craig Roberts dedicates his second directorial feature to “the real Calamity Jane,” making clear that “Eternal Beauty” is based on actual people in his life. (He’s also said so in interviews.) The Jane he presents in this movie — he’s also the writer — is played by Sally Hawkins, and her performance is another startling transformation in her filmography. (She’s a two-time Oscar nominee, for her work in “The Shape of Water” and “Happy Go Lucky,” playing two very different characters.)"
‘A Call to Spy’ Review: A Resistance Led by Women,2020-10-01,article,Review,,['Movies'],Some tough agents help Winston Churchill take on the Nazis.,"“A Call to Spy” is a welcome, albeit imperfect, addition to the existing slate of movies about World War II. The propulsive historical drama, which was written by Sarah Megan Thomas (she also plays Virginia Hall, one of the three leads) and directed by Lydia Dean Pilcher, explores the lives of three remarkable women who served as spies for the Allied nations."
‘Save Yourselves!’ Review: Alien Invasion in the Smartphone Generation,2020-10-01,article,Review,,['Movies'],The writer-directors Alex Huston Fischer and Eleanor Wilson lovingly poke fun at the doomed generation in this apocalyptic comedy.,"Imagine surviving an alien invasion when you’re a staunchly anti-gun Brooklyn millennial with no survival skills beyond making a sourdough starter. That amusing premise sets the stage for this apocalyptic comedy from the writer-directors Alex Huston Fischer and Eleanor Wilson, which should belong in a subgenre sillier than “mumblegore,” the horror offshoot of the low-budget, dialogue-heavy mumblecore."
