headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Why Fans Stand by Perennial Losers ,2016-01-01,article,News,,"['Athletics and Sports', 'Psychology and Psychologists', 'Baseball']","If a sports team rarely wins, why do some fans doggedly support it? Academics try to unravel the psychological quagmire.","Although they advanced to the World Series in October, the Mets last won a championship in 1986. For some fans, the vigor surrounding that team still has not worn off."
Chris Mullin Sees Mixed Signs in St. John’s Loss,2016-01-01,article,News,,['Basketball (College)'],"The Red Storm dropped their Big East Conference opener on Thursday. Still Mullin, the St. John’s basketball legend turned first-year coach, sees signs of improvement.","With six seconds left in yet another loss, Chris Mullin, the St. John’s basketball legend turned first-year coach, sprang out of his seat and grimly trudged down the sideline to where Creighton Coach Greg McDermott stood. The two shook hands as the final buzzer sounded."
Experts Foresee Obstacles for Both Sides in Bill Cosby Case,2016-01-01,article,News,,"['Sex Crimes', 'Suits and Litigation (Civil)']","Legal experts said the road to conviction was filled with significant hurdles, including a lack of forensic evidence related to the decade-old allegation by the woman at the center of the case.","For years, as Bill Cosby and his lawyers aggressively rebutted accusations that he was a sexual predator, his defenders could point to one incontrovertible fact: He had never been charged with a crime."
"Things to Do in the Hudson Valley, Jan. 2 Through 10",2016-01-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Music']","Start the New Year on the right foot with a hike to Shadow Lake, a guided bird tour in the Bronx, or with another recreational activity.",A guide to cultural and recreational events in the Hudson Valley. Items for the calendar should be sent at least three weeks in advance to westweek@nytimes.com.
"Monitoring of Terrorism Threats Has Risen, Official Says",2016-01-01,article,News,,"['Terrorism', 'Espionage and Intelligence Services', 'Paris Attacks (November 2015)', 'New Year', 'Surveillance of Citizens by Government']","As the new year approached on Thursday, the police in Munich evacuated two train stations and warned residents to avoid large groups, citing “concrete hints” about a possible attack.","WASHINGTON — A senior European counterterrorism official said on Thursday that spy services in several countries had increased their monitoring and surveillance, and governments had put heightened security measures in place, even before recent arrests in Belgium and Turkey."
"Things to Do in Connecticut, Jan. 2 Through 10",2016-01-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Museums']",The comedian Kathleen Madigan will perform on Jan. 7 at 7:30 p.m. at the Bushnell Center for the Performing Arts.,A guide to cultural and recreational events in Connecticut. Items for the calendar should be sent at least three weeks in advance to ctcal@nytimes.com.
"Things to Do on Long Island, Jan. 2 Through 10",2016-01-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Theater']",Cultural events on Long Island include an evening with champion storytellers Lesley Goshko and Michele Carlo and “Dreamgirls” perform in East Islip.,A guide to cultural and recreational events on Long Island. Items for the calendar should be sent at least three weeks in advance to lical@nytimes.com.
"Things to Do in New Jersey, Jan. 2 Through 10",2016-01-01,article,Schedule,,"['Culture (Arts)', 'Art', 'Theater', 'Music']","“Secrets of War,” a drama set in the Nazi-occupied Netherlands directed by Dennis Bots, will be shown this month at the Summit Free Public Library.",A guide to cultural and recreational events in New Jersey. Items for the calendar should be sent at least three weeks in advance to njtowns@nytimes.com.
New York City and Correction Officers Reach Tentative Contract Deal,2016-01-01,article,News,,"['Prison Guards and Corrections Officers', 'Organized Labor']","If approved, the contract would include an 11 percent raise over seven years and measures that would enable more efficient prosecution of inmates who assault officers at Rikers Island.","The administration of Mayor Bill de Blasio announced on Thursday that it had tentatively agreed to a labor contract with New York City’s correction officers’ union that included long-sought protections for jail guards, like provisions to make it easier to prosecute inmates who commit crimes while incarcerated."
Ice Problems and Injury Plague Women’s Debut at the Winter Classic,2016-01-01,article,News,,"['Hockey, Ice']",Two professional women’s teams faced off for the first time at the N.H.L.’s marquee regular-season event.,"FOXBOROUGH, Mass. — The last three weeks exposed women’s hockey to the hard business dealings of professional sports, along with its hierarchies and the need for more collaboration to advance the sport."
Scream One’s Head Off,2016-01-01,article,News,,['Crossword Puzzles'],"Welcome to the first crossword puzzle of 2016, a lively themeless puzzle by David Steinberg.",FRIDAY PUZZLE — Happy New Year! Hope you are all recovered from your celebrations enough that you are up for a lively Friday puzzle by David Steinberg.
"Bronx Man, a Father Figure in His Family, Is Fatally Attacked by 6 Men",2016-01-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Robberies and Thefts']","Hugo Galindo had planned to watch the ball drop in Times Square. But early Thursday morning, he was beaten and stabbed just blocks from his home.","Hugo Galindo had been scheduled to work at a private party at a restaurant on New Year’s Eve, but he was looking forward to it nonetheless. He and a cousin, both food runners at a Times Square restaurant, planned to climb to the roof just before the stroke of midnight, the cousin said, and watch the storied ball drop."
"Lighting Up the Night, and the New Year",2016-01-01,multimedia,Slideshow,,[],New Year’s Eve celebrations sparkled across the globe.,New Year’s Eve celebrations sparkled across the globe.
"Wayne Rogers, Who Played Trapper John in ‘M*A*S*H,’ Dies at 82",2016-01-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Television', 'ACTORS AND ACTRESSES']","Mr. Rogers was on the show for just the first three of its 11 seasons as the army surgeon Trapper John, but his run, and his character, are especially revered by show devotees.","Wayne Rogers, the affable actor who starred as Trapper John in the hit television series “M*A*S*H” in the 1970s, died on Thursday in Los Angeles. He was 82."
A Hastings-on-Hudson Couple and a Friend Die in a Head-On Crash in Vermont,2016-01-01,article,News,,"['Traffic Accidents and Safety', 'Deaths (Fatalities)', 'Sports Utility Vehicles and Light Trucks']","Three adults were killed and three others were severely injured when a tractor-trailer struck their S.U.V. on an icy highway, the police said.","HASTINGS-ON-HUDSON, N.Y. — As she drove to work on Wednesday morning, Robin Friedman was surprised to get a call from the guidance counselor at Hastings High School here. Her children are grown, and have long since graduated."
"Alabama Caps an Eve of Destruction, Setting Up a Showdown With Clemson",2016-01-01,article,News,,"['Football (College)', 'Cotton Bowl (Football Game)']",Jake Coker threw for 286 yards and two touchdowns as the No. 2 Crimson Tide crushed No. 3 Michigan State in the second blowout of the College Football Playoff semifinals on New Year’s Eve.,"ARLINGTON, Tex. — These moments are considered birthrights for the Alabama Crimson Tide, whose fans are famous for putting houndstooth hats in their children’s cribs as a tribute to the legendary Bear Bryant and for having incredibly lofty expectations."
China’s Homeless Find Shelter Under McDonald’s Golden Arches,2016-01-01,article,News,,"['Restaurants', 'Homeless Persons', 'Fast Food Industry']","In major cities across East Asia, downtrodden people with no better place to sleep have made 24-hour McDonald’s restaurants their overnight home.",BEIJING — He woke to the cry of the morning janitor. “Put your shoes on!” she said. “Put your shoes on!” She rattled a chair. “This isn’t your house! Sit up!”
What to Watch Friday,2016-01-01,article,Schedule,,['Television'],The lineup includes classics like “Them!” and proceeds with such light fare as “The Hangover” and “Blades of Glory.”,"The networks seem to have anticipated a lethargic viewership. Classics such as “Them!” and “Rear Window” begin around noon. If your big plan is to watch TV today, you’re in luck, as the day proceeds with such light fare as “The Hangover” and “Blades of Glory.”"
"Corrections: January 1, 2016",2016-01-01,article,News,,[],"Corrections appearing in print on Friday, January 1, 2016.",FRONT PAGE
Quotation of the Day,2016-01-01,article,Quote,,[],"Quotation of the Day for Friday, January 1, 2016.",“I woke up and there wasn’t a person sleeping three feet away.”
"After Many Accusations, Sex Assault Charge Against Bill Cosby",2016-01-01,article,Letter,,['Sex Crimes'],Readers react to a charge that the TV star drugged and sexually abused a Pennsylvania woman.,To the Editor:
A Better Standard for the Use of Deadly Force,2016-01-01,article,Op-Ed,,"['Police Brutality, Misconduct and Shootings', 'Law and Legislation', 'Race and Ethnicity', 'Blacks', 'Black People', 'Discrimination', 'Stun Guns', 'Police', 'Deaths (Fatalities)', 'Editorials']","Police shootings should be necessary, not just “reasonable.”","IN police shooting cases like that of 12-year-old Tamir Rice in Cleveland, grand jurors are typically asked to focus on one question: At the moment the officer fired, did he have reason to believe the person he shot posed a grave and imminent threat?"
"Privilege, Pathology and Power",2016-01-01,article,Op-Ed,,"['Presidential Election of 2016', 'High Net Worth Individuals', 'Editorials', 'Campaign Finance']",The superrich live in their own reality. That’s a problem when the monstrously self-centered influence elections and policy.,"Wealth can be bad for your soul. That’s not just a hoary piece of folk wisdom; it’s a conclusion from serious social science, confirmed by statistical analysis and experiment. The affluent are, on average, less likely to exhibit empathy, less likely to respect norms and even laws, more likely to cheat, than those occupying lower rungs on the economic ladder."
Haitian Migrants’ Plight,2016-01-01,article,Letter,,[],A Haitian activist calls for aid to help desperate people in the camps.,To the Editor:
Girls in Japan’s War Brothels,2016-01-01,article,Letter,,"['War Crimes, Genocide and Crimes Against Humanity', 'Prostitution']",A women’s studies professor notes that some of those coerced to serve as prostitutes for Japanese soldiers in World War II were not yet adults.,To the Editor:
The Meaning of the Incarnation,2016-01-01,article,Letter,,['Christians and Christianity'],Readers discuss an Op-Ed essay about “how revolutionary Jesus’ birth was.”,To the Editor:
Two Ways of Dealing With Guns,2016-01-01,article,Editorial,,"['Gun Control', 'Law and Legislation', 'Taxation', 'Lobbying and Lobbyists', 'Editorials', 'States (US)']","As states enact new laws, the line between gun rights and civilian safety is only getting more confusing.","This is a big day for Texans yearning to flaunt their handguns in belt and shoulder holsters. A new “open carry” law enacted by the Republican Legislature goes into effect on Friday, posing a challenge for law enforcement, businesses and other institutions that are understandably wary of how social interchange will be affected."
2016. The Shape of Things to Come,2016-01-01,multimedia,Interactive Feature,,['New Year'],We've looked into it. It could be worse.,We've looked into it. It could be worse.
Nassau County’s Bad Bet on Gambling,2016-01-01,article,Editorial,,"['Casinos', 'Gambling', 'Editorials']","If gambling is such an economic boon, why do Long Islanders want it far away from where they live, work or shop?","The community of Elmont, on Long Island, may soon be getting a neighborhood amenity that’s high-class and exciting, if you think a big carpeted box filled with a thousand video gambling machines is high-class and exciting."
Global Trade After the Failure of the Doha Round,2016-01-01,article,Editorial,,"['International Trade and World Market', 'Trans-Pacific Partnership', 'Editorials', 'Third World and Developing Countries']","With the Doha talks dead, world leaders need to start thinking differently about the global trading system.","After 14 years of talks, members of the World Trade Organization have effectively ended the Doha round of negotiations. That was not unexpected given how fruitless these discussions have been. Now, world leaders need to think anew about the global trading system."
Kim Jong-un Talks of Reconciliation in New Year’s Speech,2016-01-01,article,News,,"['Speeches and Statements', 'International Relations']","The North Korean leader’s New Year’s address offered few surprises, suggesting both dialogue with the South and the development of new means of attack.","SEOUL, South Korea — North Korea’s leader, Kim Jong-un, said in his annual New Year’s speech on Friday that he was willing to discuss reconciliation with South Korea, while warning that the North’s military would keep working to develop “more diverse” capabilities."
X-Rated at the Library,2016-01-01,multimedia,Video,,"['Pornography', 'Libraries and Librarians']","The New York Public Library’s erotica collection (yes, it has one) includes seedy Times Square ephemera, early transgender magazines and copies of Playboy.","The New York Public Library’s erotica collection (yes, it has one) includes seedy Times Square ephemera, early transgender magazines and copies of Playboy."
Number of Traffic Deaths in New York Falls for a Second Straight Year,2016-01-01,article,News,,"['Traffic Accidents and Safety', 'Deaths (Fatalities)', 'Roads and Traffic', 'Speed Limits and Speeding']","A second year of decline demonstrates that a project to reduce traffic fatalities works, said a safety advocate, who called on the mayor to expand the effort.","Despite a series of serious crashes in recent months, traffic deaths fell in New York for the second year in a row as the city continued to focus on improving street safety."
Lifting the Veil on the New York Public Library’s Erotica Collection,2016-01-01,article,News,,"['Sex', 'Libraries and Librarians', 'Pornography', 'Art', 'Archives and Records']",Hundreds of works that the New York Public Library once considered too hot for the general reader to handle are now available to any adult with a library card.,"***, the symbol was called."
"The Weekly Health Quiz: Sound Sleep, Coconut Oil and Posture Woes",2016-01-01,article,News,,['Medicine and Health'],Test your knowledge of this week’s health news.,Take the Quiz
Why the Post Office Makes America Great,2016-01-01,article,Op-Ed,,"['Postal Service and Post Offices', 'Infrastructure (Public Works)', 'Stamps (Postal)', 'Social Conditions and Trends']",Snail mail was one of the more confusing and enchanting aspects of life in my new country.,I WAS transported recently to a place that is as enchanting to me as any winter wonderland: my local post office.
ISIS’ War on Christmas,2016-01-01,article,Op-Ed,,"['Christmas', 'Muslims and Islam']",At all cost the man in the white beard had to be kept away from the men with black beards.,"Oran, Algeria — IT might have been an occasion for collectors of omens to rejoice: For the first time in nearly five centuries, in 2015 the Prophet Muhammad’s birthday coincided with Jesus’ birthday. A cause for hope? Too little, it turns out."
Daech en guerre contre Noël,2016-01-01,article,Op-Ed,,['Politics and Government'],Il fallait à tout prix chasser le barbu blanc des parages des barbes noires.,"Oran, Algérie — L’occasion aurait pu faire le bonheur des collectionneurs de présages : pour la première fois depuis presque cinq siècles, l’anniversaire de la naissance du Prophète Mahomet et l’anniversaire de la naissance de Jésus ont coïncidé en 2015. De quoi inspirer de l’espoir ? Si peu, en fait."
A Lingering Taste,2016-01-01,article,News,,"['Families and Family Life', 'Grandparents', 'Refugees and Displaced Persons', 'War Crimes, Genocide and Crimes Against Humanity']",Recalling the wait for a favorite dish and a life away from the war.,"In 1984, while my parents traveled to the United States to assess a possible life there, they rented a chalet in the Lebanese coastal town Jounieh and left us in the care of my maternal grandmother. It was a thrilling summer for me. More than any of my siblings, I was tired of the war in Lebanon, which had been going strong for almost a decade. I was particularly fed up with living in constant fear — from the shellings, the sniper attacks, the bombings, the checkpoints, the kidnappings and the threats directed at my Palestinian-born parents, who met and married in Beirut. I spent much of my time daydreaming about a new, perfect and utterly ‘‘normal’’ life in America."
How to Listen to a Police Scanner,2016-01-01,article,News,,"['Police', 'Radio']",Ignore mundane calls. Notice the circadian rhythms of crime where you live.,"‘‘Don’t buy special equipment,’’ says Tom Coleman, who has been listening to Chicago police- and fire-radio communications 24 hours a day for eight years. (He says he has mastered the skill of ‘‘half listening’’ in his sleep.) Find the department feed you want at broadcastify.com or on a smartphone app like 5-0 Radio Police Scanner. Though Coleman himself owns a $600 scanner, he mostly tunes in online."
The 12.20.15 Issue,2016-01-01,article,News,,[],Readers react.,FIRST WORDS
‘new year’,2016-01-01,multimedia,Interactive Feature,,"['Poetry and Poets', 'Death and Dying', 'New Year']",Selected by Natasha Trethewey.,Selected by Natasha Trethewey.
Answering the Most Frequent Questions About the Book Review,2016-01-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Conflicts of Interest']","Pamela Paul, the editor of The New York Times Book Review, provides some insight on the topics that most often pique readers’ interest.","As the editor of The New York Times Book Review, I am frequently besieged with questions, and not all of them come from authors (or friends of authors) wanting certain books to be reviewed — or to be reviewed more kindly."
"How Is the Economy Doing? It May Depend on Your Party, and $1",2016-01-01,article,News,,"['United States Economy', 'United States Politics and Government']",Studies show that political preferences shape how people perceive reality. But a small sum can help correct those biases.,"Suppose it is dinnertime, and the phone rings. It is a polite survey taker with a simple question for you: How is the economy doing?"
Eight New Products to Reset Your Mind (and Body) This Year,2016-01-01,article,News,,"['Beauty (Concept)', 'Cosmetics and Toiletries']",Wellness items to cleanse the system — and make room for good vibes and health in 2016.,"A new crop of wellness remedies aim to clear the air, cleanse the system and make room for good vibes and health in 2016. And they’re driven by no shortage of New Age principles (appropriate for the new year)."
Dubai Hotel Smolders as Firefighters Tackle Last Gasps of Blaze,2016-01-01,article,News,,"['Fires and Firefighters', 'Hotels and Travel Lodgings']","Efforts aimed at “cooling down” the skyscraper continued as smoke billowed from its lower portions long after the fire broke out, the government said.","DUBAI, United Arab Emirates — Firefighters in Dubai worked Friday morning to extinguish the remnants of a blaze that consumed a 63-story luxury hotel on New Year’s Eve, a few hundred yards from the world’s tallest building, the Burj Khalifa."
Munich on High Alert After New Year’s Eve Terrorism Threat,2016-01-01,article,News,,"['New Year', 'Transit Systems', 'Stations and Terminals (Passenger)', 'Threats and Threatening Messages', 'Terrorism']","Officials said they had received a “very concrete tip” about a planned attack, but they reopened two transit hubs that had been evacuated.",BERLIN — Hundreds of police officers remained on alert in Munich on Friday after a threat of a suicide bombing attack by the Islamic State led the authorities to evacuate two train stations on New Year’s Eve.
Stuff We Liked: Most-Pirated Movies and Twitter Talk,2016-01-01,article,News,,"['Movies', 'Prisons and Prisoners']",Our selection of web gems also includes a look at where the jailed population is growing.,The week’s list of other people’s stuff we liked:
Coexistence on the D Train,2016-01-01,article,Brief,,"['Paris Attacks (November 2015)', 'Subways', 'French Language', 'ARABIC LANGUAGE', 'Poetry and Poets']","A short poem about hearing both French and Arabic in the same subway car, shortly after the Paris attacks.",Dear Diary:
Pope Francis Urges Overcoming ‘Indifference’ to Attain Peace,2016-01-01,article,News,,"['Refugees and Displaced Persons', 'New Year']","In his first message of 2016, he said that apathy “creates barriers, suspicions, fears and closure,” and he called on people to open their hearts to the needs of others.","In his first message of 2016, Pope Francis summoned humanity to show compassion and to transcend the apathy that impedes peace in a world that has been filled of late with conflict and suffering."
The Year the Studios Get It Right,2016-01-01,article,News,,"['Movies', 'Academy Awards (Oscars)']","Blockbusters like “Star Wars: The Force Awakens” and “Mad Max: Fury Road” delivered much of the year’s best cinema and ought to be up for Oscars. Wait, what?","In February, the Academy of Motion Picture Arts and Sciences will consecrate a best picture, most likely choosing from among a roster of respectable, serious dramas. A few early favorites have already faded — does anyone remember “The Walk” or “Everest”? “Sicario” or “Black Mass”? — but the field of Oscar movies is crowded with aspirants. Meanwhile, movie audiences have had other ideas, driving box-office totals to record heights with their enthusiasm for reanimated dinosaurs, romantic trainwrecks and galactic battles. Popularity is not the same as quality, of course, but 2015 was a year when a lot of the best cinematic art could be found at the multiplex, amid the sequels and blockbusters."
Atlanta Begins Charging for a Streetcar Named Undesirable by Some,2016-01-01,article,News,,"['Cable Cars and Trams', 'Transit Systems']","In the streetcar system’s first year, residents often described it as somewhere between disastrous and vaguely satisfactory. And that was when it was free.","ATLANTA — The streetcar was stopped in downtown traffic, and before long Keisha Schwarzel figured that was enough of a first experience with the year-old addition to Atlanta’s transit system."
1916: Hundreds Sink With the Persia,2016-01-01,article,News,,"['Ships and Shipping', 'Torpedoes', 'World War I (1914-18)']",From the International Herald Tribune archives: A steamship for Bombay is torpedoed in 1916.,"LONDON — The Admiralty announces that the P. and O. line steamship Persia, 7,974 tons, which left London for Bombay, was torpedoed and sunk by an enemy submarine on Thursday [Dec. 30]. The vessel carried 300 crew and 235 passengers, including 86 women and 30 children, and as only four boatloads escaped, it is feared that this culmination of the wholesale slaughter of innocents in 1915 by enemy submarines is only eclipsed in horror by the sinking of the Lusitania on May 7, when the sea-murderers sent 1,198 innocent persons, including hundreds of Americans, to a watery grave. "
"A Year, One Second at a Time",2016-01-01,multimedia,Video,,['New Year'],The Times reporter Daniel Victor aimed to record a one-second video every day in 2015 and patched them together using an app.,The Times reporter Daniel Victor aimed to record a one-second video every day in 2015 and patched them together using an app.
Why I Recorded a One-Second Video (Almost) Every Day in 2015,2016-01-01,article,News,,"['Video Recordings, Downloads and Streaming', 'Social Media']",A rapid-fire look back through 365 moments of your day-to-day life is a powerful experience.,"Assigning myself the project of recording a one-second video every day in 2015 seemed, on Jan. 1, as if it would propel me into a year of adventure, of never saying no when there’s footage to be found outside my apartment walls."
Nostalgia and Surrealism Infuse Works of Chinese Animation Artist,2016-01-01,article,Biography,,"['Movies', 'ANIMATED FILMS', 'Art', 'Comic Books and Strips', 'Cultural Revolution', 'Berlin International Film Festival']",The films of Zhang Xiaotao try to show what the intense pressure to achieve wealth and success in modern China does to the soul.,"CHONGQING, China — ZHANG XIAOTAO, one of China’s leading animation artists, grew up in a village in western China where the ferocity of the Cultural Revolution left indelible marks on everyone. His father, a leader of the local Red Guards, emerged with his spirit broken by what he saw and did."
Gunman Kills 2 in Tel Aviv in Attack on a Busy Street,2016-01-01,article,News,,"['Murders, Attempted Murders and Homicides']",An intense manhunt was underway for the man who opened fire on a packed commercial street.,"TEL AVIV — A gunman whom relatives identified as an Arab citizen of Israel opened fire in the center of Tel Aviv on Friday, killing two Israeli Jews at a crowded bar and wounding at least five others. The assault created mayhem along a busy street and led to an intense manhunt by the authorities. The suspect was still at large late Friday."
U.S. Doesn’t Know How Many Foreign Visitors Overstay Visas,2016-01-01,article,News,,"['Illegal Immigration', 'Foreign Workers', 'Foreign Students (in US)', 'United States Politics and Government', 'Immigration and Emigration', 'Visas', 'Terrorism']","After two decades of failed attempts to track such visitors, some officials call the visa program a critical national security weakness.",WASHINGTON — The question from the congressman to the Obama administration official was straightforward enough: How many foreign visitors overstay their visas every year?
What’s on This Week Around the World,2016-01-01,article,News,,"['Culture (Arts)', 'Dancing']","A Renaissance painter has a solo show in Florence; a calligraphy artist’s work goes on display in Kanazawa, Japan; and an interdisciplinary festival runs in Sydney, Australia.","Sydney, Australia"
"A Clash of Heavyweights, and Styles, for College Football’s Top Prize",2016-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship']","Clemson will try to become the first 15-0 team in F.B.S. history against Alabama, which is chasing its fourth title in seven years.","ARLINGTON, Tex. — So good was Alabama’s running game, led by the Heisman Trophy-winning tailback Derrick Henry, entering Thursday night’s College Football Playoff semifinal at the Cotton Bowl that one Michigan State coach charged with stopping it did not mind divulging the Spartans’ strategy to a reporter two days earlier."
A Vital Look at Ignored Realities in Midwest Flood Zone,2016-01-01,article,News,,"['Floods', 'Levees and Dams', 'Rivers', 'Water']","Same as it ever was, Missouri flooding shows how communities continue to ignore hydrological realities.","After I posted on Twitter to promote a fine Times story about a Missouri flood victim, a reply* directed my attention to a column by Tony Messenger in the St. Louis Post-Dispatch showing, yet again, how communities ignore inconvenient hydrological and geophysical realities:"
1941: Air Line Keeps Rome-Rio Link,2016-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'World War II (1939-45)']",From the International Herald Tribune archives: An Italian-owned airline keeps flying to South America in 1941.,"RIO DE JANEIRO — L.A.T.I., the Italian owned and operated air line which is the only trans-Atlantic link between the Rome-Berlin Axis and the Western Hemisphere, completed its first year of operations today [Dec. 23]. In spite of the war in Europe, it is still making weekly flights with land planes between Rome and Rio de Janeiro. It is an important line, for by it the Axis reaches South American countries and the United States without running the risk of confiscation or censorship at a British control station. "
"Robert Irwin’s Big Visions, Barely Seen",2016-01-01,article,News,,['Art'],"Now, at 87, this artist has seen interest increase in his works, which find the evanescent in the everyday.","MARFA, TEX. — Robert Irwin is not a conceptual artist. But if he were, his trademark concept over the last half-century might have been devising hugely ambitious public installations that are virtually guaranteed never to be realized."
A Year of Highs and Corrections in the Art Market,2016-01-01,article,News,,"['Art', 'Auctions']",Modern art roared on while old masters and young stars lost value.,"LONDON — Looking back at the headlines, 2015 was a momentous year for the art market."
"The Natty? It’s Right After the Semis, of Course",2016-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship']","After Thursday’s win, Clemson Coach Dabo Swinney said, “We’re going to the Natty!” Did he mean to say “the College Football Playoff National Championship”?","The Super Bowl. The World Series. The Final Four. Big events that determine championships tend to have short, memorable names."
Obama to Consider Executive Actions on Gun Violence,2016-01-01,article,News,,"['Gun Control', 'Executive Orders and Memorandums', 'San Bernardino, Calif, Shooting (2015)']","President Obama will meet with Attorney General Loretta E. Lynch on Monday to discuss what he can do to curb gun violence, sidestepping an entrenched Congress.","WASHINGTON — President Obama will meet with Attorney General Loretta E. Lynch on Monday to discuss what he can do to curb gun violence, sidestepping an entrenched Congress."
Happy New Year!,2016-01-01,article,News,,"['Recipes', 'Cooking and Cookbooks']","Peas and mustard greens, pizza dough, Alfred Lord Tennyson and more recipes for the New Year.","Sam Sifton emails readers of Cooking five days a week to talk about food and suggest recipes. That email also appears here. To receive it in your inbox, register here."
Think Seriously About Spending for Play,2016-01-01,article,News,,"['Personal Finances', 'Travel and Vacations', 'Leisure']","Deliberate planning for leisure, concentrating on activities that refresh and reinvigorate, may actually mean more fun for less money.","Maybe you keep a budget. If you do, perhaps you have entries for travel or even specific entries for your hobbies."
