headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"Amy Koppe, John Murtagh",2017-01-01,article,News,,['Weddings and Engagements'],The groom is a financial analyst and a Marine reservist; the bride is a third-grade teacher.,"Amy Judith Koppe, a daughter of Robert W. Koppe of Fort Lee, N.J., and Laurie A. Koppe of Shelton, Conn., was married Dec. 31 to Marine Capt. John Martin Murtagh, III, a son of John M. Murtagh, Jr. and Margaret M. Murtagh of Yonkers. The Rev. Robert Sweeney, a Roman Catholic priest who baptized the groom and married his parents, performed the ceremony at the Church of the Sacred Heart of Jesus in Highland Falls, N.Y."
"Jayme Tauber, Matthew Meisel",2017-01-01,article,News,,['Weddings and Engagements'],"The couple was introduced by mutual friends on July 22, 2014, and engaged exactly one year later.","Jayme Lee Tauber and Matthew Lawrence Meisel were married Dec. 31 by Rabbi Dean Shapiro, with assistance from Rabbi Jason Bonder, at the Arizona Biltmore in Phoenix."
"Marguerite Sivon, Gregory Allen",2017-01-01,article,News,,['Weddings and Engagements'],The couple was married at the Scarsdale Congregational Church in Scarsdale by a cousin of the bride.,"Marguerite Wise Sivon and Gregory Matthew Allen were married Dec. 31 at the Roundhouse, an event space in Beacon, N.Y. The Rev. Frances Wise Grenley, a senior minister of the Scarsdale Congregational Church in Scarsdale, N.Y., and a cousin of the bride, performed the ceremony."
"Natasha Nelson, Ahmed Domkreo",2017-01-01,article,News,,['Weddings and Engagements'],"She’s a psychologist, and he is a tutor and counselor for children with disabilities.","Natasha Kama Nelson and Ahmed Domkreo were married Dec. 31 at the bride’s home in Silver Spring, Md. The Rev. Dr. Deborah Keaton, a Baptist minister, officiated."
"Caroline Gammill, Nathan Rothstein",2017-01-01,article,News,,['Weddings and Engagements'],The couple met when working in New Orleans on Katrina-related recovery projects; they were married in Boston.,"Caroline Goodspeed Gammill and Nathan Karchmer Rothstein were married Dec. 31 at the Museum of Fine Arts in Boston. Rabbi Julie Zupan officiated. The Rev. Thomas J. Brown, an Episcopal minister, took part in a ceremony that incorporated both Jewish and Episcopal traditions."
"Leslie Voorhees, Calley Means",2017-01-01,article,News,,['Weddings and Engagements'],"The couple are founders of Anomalie, an online custom wedding dress company.","Leslie Michelle Voorhees and Calley Larkin Means were married Dec. 31 at Castaway, an event space in Portland, Ore. The Rev. Philip Kim, an American Fellowship Church minister, officiated."
Lindsay Belfatto and Marcus Tabani,2017-01-01,article,News,,['Weddings and Engagements'],He buys seafood for Whole Foods; she sells imported foods.,"Lindsay Alison Belfatto, the daughter of Joseph A. Belfatto and Deborah Q. Belfatto of Summit, N.J., and Marcus Arden Tabani, the son of Tommy Z. Tabani and Caren L. Tabani of Chicago, were married Dec. 31 at Weylin B. Seymour’s, an event space in Brooklyn. Kenneth McKenna, a former mayor of Verona, N.J., and a close friend of the bride and her family who became a Universal Life minister for the occasion, officiated."
"Libby Leffler, Michael Hoaglin",2017-01-01,article,News,,['Weddings and Engagements'],"The couple met on Tinder in 2014, and had their first date at a San Francisco bar.","Libby Zagaris Leffler and Dr. Michael Clement Hoaglin were married Dec. 31 at Holy Trinity Greek Orthodox Church in San Francisco. The Rev. Aris P. Metrakos, a priest at the church, performed the ceremony."
"Matthew Almeida, Maurie Sherman",2017-01-01,article,News,,['Weddings and Engagements'],The couple met in 2007 in the press room at the MuchMusic Video Awards in Toronto; they were married in Central Park.,"Matthew Gabriel Almeida and Maurie Samuel Sherman were married Dec. 29 at the Bethesda Terrace arcade in Central Park. Judie L. Guild, who is ordained through the Humanist Ethical Society of Spirituality, officiated."
"Heather Klein, Michael Kalan",2017-01-01,article,News,,['Weddings and Engagements'],"The couple was married at the Glen Island Harbour Club in New Rochelle, N.Y.","Heather Gail Klein and Michael Nolan Kalan were married Dec. 31 in New Rochelle, N.Y. Rabbi Steven Graber officiated at the Glen Island Harbour Club."
"Lauren Pully, Dylan Graham",2017-01-01,article,News,,['Weddings and Engagements'],"The bride worked developing apps for the Clinton campaign, and the groom is a software developer.","Lauren Elizabeth Pully and Dylan Thomas Graham were married Dec. 31 at St. Michael and All Angels Episcopal Church in Dallas. The Rev. Michael Harmuth, an Episcopal priest, performed the ceremony."
"Rachel Claire, Ian Lowe",2017-01-01,article,News,,['Weddings and Engagements'],"The bride and groom, both actors, met after a play in which she played the part of a possessed bride.","Rachel Claire and Ian Lowe, both actors, were married Dec. 29 at Battery Gardens, a restaurant in Manhattan. Rabbi Carol Levithan led the ceremony."
Daybreak Around the World,2017-01-01,multimedia,Video,,['New Year'],"Happy New Year from The Daily 360 team. Click and drag the video, or move your phone around to follow sunrises across the world with us.","Happy New Year from The Daily 360 team. Click and drag the video, or move your phone around to follow sunrises across the world with us."
"Corrections: January 1, 2017",2017-01-01,article,Correction,,[],"Corrections appearing in print on Sunday, January 1, 2017.",INTERNATIONAL
Revelers Around the World Welcome 2017,2017-01-01,multimedia,Slideshow,,[],"From Beijing, China to Mosul, Iraq, people celebrated the final moments of 2016.","From Beijing, China to Mosul, Iraq, people celebrated the final moments of 2016."
What’s on TV Sunday: ‘Sherlock’ and Carrie Fisher’s ‘Wishful Drinking’,2017-01-01,article,Schedule,,"['Television', 'Movies', 'Documentary Films and Programs']","Rejoice: After three years away, “Sherlock” is back. And “Wishful Drinking,” Carrie Fisher’s cathartic one-woman Broadway show, is on HBO.","Rejoice: After three years away, the hit BBC series “Sherlock” is back for three new episodes of buddy comedy and intrigue. And “Wishful Drinking,” Carrie Fisher’s cathartic one-woman Broadway show recording for TV, is on HBO."
Kim Jong-un Says North Korea Is Preparing to Test Long-Range Missile,2017-01-01,article,News,,"['Nuclear Tests', 'Nuclear Weapons']",The country’s leader spoke proudly of the progress of its nuclear weapons and ballistic missile programs.,"SEOUL, South Korea — North Korea’s leader, Kim Jong-un, said on Sunday that his country was making final preparations to conduct its first test of an intercontinental ballistic missile — a bold statement less than a month before the inauguration of President-elect Donald J. Trump."
Mariah Carey’s Manager Blames Producers for New Year’s Eve Nightmare,2017-01-01,article,News,,"['Pop and Rock Music', 'New Year']","After the pop star struggled in her performance, her representatives said producers knew of technical problems but did not fix them, something Dick Clark Productions denies.","Mariah Carey suffered through a performance train wreck in Times Square on New Year’s Eve as malfunctions left her at a loss vocally during her hit song “Emotions,” struggling to reach notes and to sync the lyrics and music."
"Homes That Sold for $450,000 and Under",2017-01-01,article,News,,['Real Estate and Housing (Residential)'],Recent residential sales in New York City and the region.,"210 East 36th Street, #10J, Murray Hill"
Nightclub Massacre in Istanbul Exposes Turkey’s Deepening Fault Lines,2017-01-01,article,News,,"['Terrorism', 'Deaths (Fatalities)']","The attack on Sunday, which killed at least 39 people, targeted a symbol of a cosmopolitan Istanbul that is increasingly under threat.","ISTANBUL — When a lone gunman murdered dozens of New Year’s revelers early Sunday, he targeted a symbol of a cosmopolitan Istanbul that is increasingly under threat: a dazzling nightclub where people from around the world could party together, free from the mayhem and violence gripping the region."
"Sick With a Cold, Queen Elizabeth Misses New Year’s Service",2017-01-01,article,News,,[],"A week earlier, the queen missed a Christmas Day church service, for the first time since 1988.","LONDON — Queen Elizabeth II, who has been battling a cold for more than a week, missed a New Year’s Day church service at her country estate in Sandringham, Buckingham Palace said on Sunday."
Assassination in Burundi Brings a Vow of Vengeance,2017-01-01,article,News,,['Assassinations and Attempted Assassinations'],"The environment minister, Emmanuel Niyonkuru, was killed in the first hour of the new year, an act that could exacerbate a nearly two-year political crisis.","LONDON — Burundi’s environment minister was shot to death while en route home from a New Year’s celebration early Sunday morning, an act that could exacerbate the country’s nearly two-year political crisis."
"With New Congress Poised to Convene, Obama’s Policies Are in Peril",2017-01-01,article,News,,"['United States Politics and Government', 'Law and Legislation', 'Patient Protection and Affordable Care Act (2010)']",The most powerful and ambitious Republican-led Congress in 20 years plans quick action on several priorities — most notably to clear a path for the repeal of President Obama’s health care law.,"WASHINGTON — The most powerful and ambitious Republican-led Congress in 20 years will convene Tuesday, with plans to leave its mark on virtually every facet of American life — refashioning the country’s social safety net, wiping out scores of labor and environmental regulations and unraveling some of the most significant policy prescriptions put forward by the Obama administration."
Highlights From the Opening of the Second Avenue Subway,2017-01-01,article,News,,"['Second Avenue Subway (NYC)', 'Subways']",The most ambitious expansion of the New York City subway system in a half-century opened to the public on Sunday. A few key points about the new line.,"• After taking nearly a century to build, the Second Avenue subway extension in Manhattan opened on Sunday — with excitement and complaints."
"Nick Saban, Thinking Ahead, Builds a Faster Defense to Get Him There",2017-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship']","As the game-breaking interception and return for a touchdown against Washington showed, Alabama has learned that speed, even more than size, kills.",ATLANTA — The most impressive thing about Alabama’s interception for a touchdown on Saturday afternoon — the momentum-swinging score in the Crimson Tide’s 24-7 victory over Washington in a College Football Playoff semifinal at the Peach Bowl — was who made it.
An Immigrant’s Instinct to Aid Others Collides With Financial Need,2017-01-01,article,News,,"['Philanthropy', 'Volunteers and Community Service']","In the Philippines, Rey Canunayon committed himself to nonprofit work. A new life in Queens has been challenging, but the Neediest Cases has been an ally.","In 2007, Rey Canunayon and his wife, MaryGwen, immigrated to the United States from the island of Mindanao in the Philippines. In doing so, they were fulfilling their family’s dreams."
What to Cook This Week,2017-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes']","You could cry out that hangover, read a little. Or you could try cooking something greasy, spicy and delicious.","Sam Sifton emails readers of Cooking five days a week to talk about food and suggest recipes. That email also appears here. To receive it in your inbox, register here."
"Couple Held in China Are Free, but ‘Even Now We Live Under a Cloud’",2017-01-01,article,News,,['Extradition'],"Kevin and Julia Garratt, Christian aid workers who had lived in China off and on for 30 years, are back in Canada, but say they do not feel completely safe.","MISSISSAUGA, Ontario — When the restaurant elevator doors opened onto a crowd of people, many holding video cameras, Kevin and Julia Garratt thought they had stumbled into a wedding party."
The Best Time to Retune Your Career? It’s Probably Right Now,2017-01-01,article,News,,"['Careers and Professions', 'Wages and Salaries', 'Labor and Jobs']","Thinking about asking for a raise, or changing jobs, or just want to be more happy at work? Here's advice on how to get started. ",January is the big month for buying gym memberships. The excesses of the holiday season leave many of us looking to make improvements in our lives — a search that often leads straight to the elliptical machine.
"Stepping Into a 1920s Paris Apartment, From Fifth Avenue",2017-01-01,article,News,,"['Museums', 'Holocaust and the Nazi Era', 'Art', 'World War II (1939-45)', 'Jews and Judaism', 'Furniture']","An exhibit at the Jewish Museum about Pierre Chareau, a French designer, transports visitors by way of virtual reality. For one visitor, it recalled cherished family history.","“We should go to that Chareau exhibit,” I said casually over breakfast on a Sunday morning a couple of weeks ago."
"Mar-a-Lago, the Future Winter White House and Home of the Calmer Trump",2017-01-01,article,News,,['United States Politics and Government'],"The 118-room private club, site of an opulent New Year’s Eve party, is where the president-elect feels “so comfortable in his own skin, and so relaxed.”","WEST PALM BEACH, Fla. — When President-elect Donald J. Trump rang in the new year this weekend, he did it in Gatsby-like opulence, joined by the actor Sylvester Stallone, the gossip page fixture Fabio and a crowd of wealthy developers reveling under the swaying palm trees at Mr. Trump’s Mar-a-Lago resort in Palm Beach."
Terrorist Attack on Istanbul Nightclub,2017-01-01,multimedia,Video,,['Terrorism'],"At least 39 people were killed and dozens wounded, among them several foreigners, when a man opened fire at a nightclub in Istanbul on New Year's Eve.","At least 39 people were killed and dozens wounded, among them several foreigners, when a man opened fire at a nightclub in Istanbul on New Year's Eve."
What U.S. Tech Giants Face in Europe in 2017,2017-01-01,article,News,,"['Computers and the Internet', 'Politics and Government', 'Antitrust Laws and Competition Issues', 'Regulation and Deregulation of Industry']",Many of Silicon Valley’s largest companies face a growing list of regulatory challenges — and potentially large fines — in Europe this coming year.,"For American tech behemoths like Google and Facebook, Europe can be both a blessing and a curse."
‘Dixie Mission’ Americans Scorned for Backing Mao Are Hailed in China,2017-01-01,article,News,,"['Diplomatic Service, Embassies and Consulates', 'United States International Relations', 'Museums']","Members of a 1944 mission to assess Mao Zedong, who had made Yan’an in northern China his guerrilla redoubt, are heralded at a museum in the city.","YAN’AN, China — In 1944, a group of American diplomats in a beat-up C-47 propeller plane swooped down onto a rocky runway in Yan’an. Their mission was to assess Mao Zedong, who had made the city in northern China his guerrilla redoubt, and judge whether he deserved American backing."
"Huston Smith, Author of ‘The World’s Religions,’ Dies at 97",2017-01-01,article,Obituary (Obit),,"['Religion and Belief', 'Deaths (Obituaries)']","Professor Smith, whose work has been a college fixture for decades, pursued enlightenment in churches, monasteries and even Timothy Leary’s living room.","Huston Smith, a renowned scholar of religion who pursued his own enlightenment in Methodist churches, Zen monasteries and even Timothy Leary’s living room, died on Friday at his home in Berkeley, Calif. He was 97."
"Istanbul: First Darkness, Then Terror",2017-01-01,article,Op-Ed,,"['New Year', 'Bars and Nightclubs', 'Terrorism', 'Power Failures and Blackouts']",The New Year attack reinforces a sense that this nightmare is Turkey’s new reality.,"Istanbul — People had said this would be the Pajama New Year in Istanbul. We would stay home, hang out with friends, keep away from public spaces. I was expecting a cozy night, far away from the crowds and celebrations, and headed to a house party in the city’s Anatolian side. Public gatherings in the squares seemed lame on TV: small crowds of men smoking in front of cameras, wet and cold under never-ceasing rain."
Hooray for Hollyweed? An Iconic Sign Is Altered,2017-01-01,article,News,,"['Hoaxes and Pranks', 'Signs and Signage', 'Marijuana', 'Vandalism']","Someone nestled a peace sign and a drawing of a heart into the bottom right corners of the two o’s with tarps, echoing a 1976 stunt.","In 2017, Hollywood has become “Hollyweed.”"
"‘Apprentice’ Returns, and December Jobs Data Are on the Way",2017-01-01,article,News,,"['Labor and Jobs', 'Automobiles', 'United States Economy', 'Federal Taxes (US)']","“The New Celebrity Apprentice,” hosted by Arnold Schwarzenegger, will debut Monday. And hiring data will come Friday. Economists estimate that employers added 175,000 jobs in December.",Here’s a look at what’s coming up this week.
"Five Faces, All Immigrants, Are Added to the 9/11 Memorial",2017-01-01,article,News,,"['September 11 (2001)', 'World Trade Center (Manhattan, NY)', 'Immigration and Emigration', 'Museums', 'Monuments and Memorials (Structures)']","When immigration officials learned that the National September 11 Memorial & Museum couldn’t find portraits of some victims, they dug down into a limestone cave.","Katherine Lotspeich was stopped cold by the front page of The New York Times last Sept. 11. She was about to leave her home in Washington, D.C., to teach a Sunday morning yoga class. But she couldn’t take her eyes off a photo depicting a portrait gallery of victims in the National September 11 Memorial & Museum at the World Trade Center."
"Reality? No, Thanks. Moviegoers Sought Escape in 2016.",2017-01-01,article,News,,"['Movies', 'Two Thousand Sixteen']",Not one movie rooted in real life was among the year’s top 10 box office performers. The top ticket sellers were “Finding Dory” and “Rogue One.”,"LOS ANGELES — The moviegoing masses sent clear messages in 2016. They are most definitely not tired of superheroes. The more animated animals, the merrier. Fantasy worlds of any kind, whether underwater or in outer space, are worth the trip to theaters."
"In Year of Anti-Muslim Vitriol, Brands Promote Inclusion",2017-01-01,article,News,,"['Muslim Americans', 'ADVERTISING AND MARKETING', 'Discrimination']","A slew of major American companies prominently featured everyday Muslim men, women and children in their marketing last year.","The gentle piano music starts as the doorbell chimes. A white-haired Christian pastor greets his friend, a Muslim imam, and the two converse and laugh over a cup of tea, wincing about their creaky knees as they prepare to part ways. Later, it spurs the same idea in each for a gift: kneepads sent via Amazon Prime. (It is a commercial, after all.)"
Victims in Istanbul New Year’s Attack Came From Across the World,2017-01-01,article,News,,['Terrorism'],"Citizens of Belgium, Canada, France, India, Iraq, Israel, Jordan, Lebanon, Libya, Russia, Saudi Arabia and Tunisia were among the dead, officials said.","Abis Rizvi made a Bollywood action film about tigers. Leanne Nasser insisted on traveling from Israel, even though her father was worried about her safety. Haykal Mousallem, a fitness trainer, came from Lebanon with his wife to ring in the new year. Khushi Shah was a designer whose clothes were favored by Indian celebrities. Also there to celebrate was Nawras Assaf, who owned a lounge and bar in Jordan."
"Michel Déon, Novelist Who Tapped the French Experience, Dies at 97",2017-01-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Writing and Writers']","Mr. Déon was complicated and contrarian, his wit and depth coming through in works like “A Purple Taxi” and “The Foundling Boy.”","Michel Déon, a French writer and a member of the Académie Française whose dozens of novels offered a witty, panoramic view of French society and history, died on Dec. 28 in Galway, Ireland. He was 97."
A Developing Stance on the Afghan War,2017-01-01,multimedia,Video,,['Afghanistan War (2001-14)'],President Obama's shifting approach to the conflict is a lens through which to judge his legacy as a wartime leader.,President Obama's shifting approach to the conflict is a lens through which to judge his legacy as a wartime leader.
The Afghan War and the Evolution of Obama,2017-01-01,article,News,,"['United States Defense and Military Forces', 'Afghanistan War (2001-14)']",A strategy that went from a “good war” to the shorthand “Afghan good enough” reflects the president’s coming to terms with what was possible in Afghanistan.,WASHINGTON — President Obama’s advisers wrestled with an intractable problem in the spring and summer of 2015: How could they stabilize Afghanistan while preserving Mr. Obama’s longtime goal of pulling out the last American troops before he left office?
Milestones in the Building of the Second Avenue Subway,2017-01-01,article,News,,"['Second Avenue Subway (NYC)', 'Subways', 'Transportation']","Over nearly a century, the subway project has had fits and starts. The first segment finally opened to the public, with three new stations on the Upper East Side, on Sunday.","A Second Avenue subway has long been needed in Manhattan. It just took awhile to make it happen. Over nearly a century, the project has advanced in fits and starts. On Sunday, the first segment finally opened to the public, with three new stations on the Upper East Side."
U.S. Lending Support to Baltic States Fearing Russia,2017-01-01,article,News,,"['United States International Relations', 'Defense and Military Forces', 'Cyberwarfare and Defense']","Latvia, Lithuania and Estonia are keen to accept help and are shoring up their own modest defense capabilities. But what happens when President-elect Donald J. Trump takes power is an open question.","VILNIUS, Lithuania — Dozens of United States Special Operations forces are now in the Baltics to bolster the training and resolve of troops who are confronting a looming threat from Russia, and to enhance the Americans’ ability to detect Moscow’s shadowy efforts to destabilize the former Soviet republics."
Dylann Roof Himself Rejects Best Defense Against Execution,2017-01-01,article,News,,"['Capital Punishment', 'Charleston, SC, Shooting (2015)']","Mr. Roof, who killed nine black worshipers at a Charleston, S.C., church, will represent himself in the penalty phase of his trial starting Tuesday.","Twenty-two pages into the hand-scribbled journal found in Dylann S. Roof’s car — after the assertions of black inferiority, the lamentations over white powerlessness, the longing for a race war — comes an incongruous declaration."
"After Waiting His Turn, Clemson Defensive End Clelin Ferrell Pounces",2017-01-01,article,News,,"['Football (College)', 'Fiesta Bowl']","Ferrell, who did not play in last season’s title game loss to Alabama, made four tackles, including a sack, against Ohio State and was named the Fiesta Bowl’s most valuable defensive player.","GLENDALE, Ariz. — Clelin Ferrell, a redshirt freshman defensive end, described standing on the University of Phoenix Stadium sideline in his Clemson jersey as “a big moment.”"
A New Subway Line for a New Year,2017-01-01,multimedia,Video,,"['Second Avenue Subway (NYC)', 'Subways']",An event on New Year's Eve included a ceremonial ride on the new Second Avenue subway from the 72nd Street station to 96th Street.,An event on New Year's Eve included a ceremonial ride on the new Second Avenue subway from the 72nd Street station to 96th Street.
Jets Rout Bills; Todd Bowles and Mike Maccagnan Are Expected to Be Retained,2017-01-01,article,News,,['Football'],"After the Jets crushed the Bills, 30-10, at MetLife Stadium, Bowles, the Jets’ coach, said he will return, despite a 5-11 finish. Maccagnan, the general manager, is likely to be back as well.","EAST RUTHERFORD, N.J. — Certain aspects of Sunday’s finale against the Buffalo Bills were uncharacteristic of the Jets this season. For one thing, they won, 30-10."
Schemes of Mules and Men Propel ‘The Midnight Cool’,2017-01-01,article,Review,,['Books and Literature'],"Lydia Peelle’s human and animal characters, especially the mules, are finely wrought in this novel set as America prepares to enter World War I.","Early in Lydia Peelle’s first novel, “The Midnight Cool,” she surveys the teeming crowd of men and animals at a horse and mule auction, and writes: “Skinny dogs trotted through it all like they had someplace to be, crescents of hoof trimmings from the blacksmith held like cigarettes between their teeth.”"
"Review: In ‘Beyond,’ a Man Awakens From Coma. Has Superpowers. Eh.",2017-01-01,article,Review,,['Television'],"In the Freeform series, a young man revives after 12 years in a coma, but where has his mind been all that time?","From its premise and pedigree, the Freeform series “Beyond” seems as if it should have more surprises than it does. The show is built to be mind-bending but doesn’t have the requisite urgency to entice you aboard for the ride. Instead, you have to force yourself to stay with it until about the four-hour mark, when it finally gets a bit of traction."
Inside Jonathan Lethem’s Oddball Trove,2017-01-01,article,News,,"['Archives and Records', 'Writing and Writers', 'Books and Literature']","Mr. Lethem, whose books include “The Fortress of Solitude,” has sold his papers, artifacts, even drawings of vomiting cats, to Yale.","Writers are different from the rest of us. Their castoff scraps can be worth money, not to mention the obsessive attentions of future scholars."
D.C. Homelessness Doubles National Average as Living Costs Soar,2017-01-01,article,News,,"['Homeless Persons', 'Renting and Leasing (Real Estate)', 'Affordable Housing', 'Real Estate and Housing (Residential)', 'Evictions']",Record housing prices are cited as one cause leaving students and working class people with nowhere to turn but an overburdened shelter system.,"WASHINGTON — In the shadow of the house where Frederick Douglass spent his final 17 years, and just across the snaking Anacostia River from the trendy Washington Navy Yard neighborhood, are the Valley Place Family Apartments, a transitional housing complex for some of the most vulnerable residents of the nation’s capital."
Mariah Carey Smiles and Glitters Through a New Year’s Eve TV Fiasco,2017-01-01,article,News,,"['New Year', 'Pop and Rock Music']","During a live performance on New Year’s Eve, the pop diva let the music play on.","It was going to happen to someone, and it did. Nearly everything that could go wrong in a live, public, broadcast television appearance went wrong for Mariah Carey in her three-song, just-before-midnight performance on ABC’s “Dick Clark’s New Year’s Rockin’ Eve With Ryan Seacrest” in Times Square. At first it was pretty standard fare: She posed, framed by feathers, as a glittering pop princess through a pristine, apparently lip-synced “Auld Lang Syne.”"
Review: Diana Damrau and Vittorio Grigolo Sizzle in ‘Roméo et Juliette’ at the Met,2017-01-01,article,Review,,['Opera'],"In this new production of Gounod’s opera, directed by Bartlett Sher, the stars disappear into their characters, singing with sensuality and passion.","During a recent interview, the German soprano Diana Damrau and the Italian tenor Vittorio Grigolo tried to describe the chemistry they have together onstage. Reading their comments, I worried that they might be overthinking things. After all, they first worked together only last year, appearing as the lovers in Massenet’s “Manon” at the Metropolitan Opera. The couple thrilled audiences and critics with the smoldering intensity they emitted. So this is a new relationship. In talking about their instinctive connection might they risk making it self-conscious?"
Excerpt: 'Roméo et Juliette',2017-01-01,multimedia,Video,,['Opera'],"Diana Damrau and Vittorio Grigolo sing the Act IV duet ""Nuit d’hyménée"" from Gounod's opera, which opened at the Metropolitan Opera on New Year's Eve.","Diana Damrau and Vittorio Grigolo sing the Act IV duet ""Nuit d’hyménée"" from Gounod's opera, which opened at the Metropolitan Opera on New Year's Eve."
Treasury Auctions Set for the Week of Jan. 2,2017-01-01,article,News,,"['Municipal Bonds', 'Government Bonds', 'Auctions']",The following tax-exempt fixed-income issues are scheduled for pricing this week.,The United States Treasury’s schedule of financing this week includes an auction of four-week bills on Tuesday. The three- and six-month bill auctions have also been rescheduled for Tuesday.
"Anna Wintour, Mark Rylance and Others Named for British Honors List",2017-01-01,article,News,,"['Awards, Decorations and Honors']","The opera singer Bryn Terfel, the Kinks singer Ray Davies and photographer Don McCullin also received the award.","The actor Mark Rylance, the opera singer Bryn Terfel, the Kinks singer Ray Davies, the Vogue editor Anna Wintour and the war photographer Don McCullin are all on this year’s New Year’s Honors 2017, the eagerly awaited list of awards given by the British Cabinet Office to reward service in a variety of professional and charitable fields."
Google Helping Mobile Publishing? Some Publishers Are Not So Sure,2017-01-01,article,News,,"['Mobile Applications', 'Search Engines', 'News and News Media']","AMP, a method of loading of mobile web pages more quickly, has raised concern among small publishers worried they are losing control of their content.","SAN FRANCISCO — Last month, Federico Viticci, who runs MacStories, a news site devoted to Apple and its products, made a change in how the site publishes articles for mobile gadgets. MacStories, he declared, would no longer support a Google-backed method for faster loading of mobile web pages, called AMP."
Little Troublemakers,2017-01-01,article,News,,"['Crossword Puzzles', 'Boxing Day', 'Holidays and Special Occasions']",Chuck Deodene puts us in a bubbly mood.,"MONDAY PUZZLE — And so, the holiday season has officially ended for another year. Time to get back to work, right? Maybe it’s O.K. to ease into it."
"Angela Merkel, Russia’s Next Target",2017-01-01,article,Op-Ed,,"['Cyberwarfare and Defense', 'Presidential Election of 2016']","With a friend entering the White House, Vladimir Putin can turn his hacking army on Germany. The history of the Cold War can tell us what to expect.","HAMBURG, Germany — It’s no surprise that Russia met President Obama’s expulsion of its diplomats, which he announced Thursday in response to the Kremlin’s efforts to manipulate the 2016 election, with a collective shrug. Moscow seems content to let the clock run out, knowing that on Jan. 20 Mr. Obama will be replaced by an admirer in the White House and an old friend in the State Department."
