headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Member of ISIS ‘Beatles’ Cell Plans to Plead Guilty in Abuse of Hostages,2021-09-01,article,News,,"['Terrorism', 'United States Politics and Government', 'Kidnapping and Hostages']",An upcoming change-of-plea hearing for Alexanda Kotey suggests he is cooperating with prosecutors and could provide details about victims.,"WASHINGTON — A notorious British member of the Islamic State who is facing federal charges over accusations that he helped jail and tortured Western hostages is preparing to plead guilty, according to a court notice filed late Tuesday."
U.S.A. Gymnastics and Abuse Survivors Propose a $425 Million Payout,2021-09-01,article,News,,"['Gymnastics', 'Suits and Litigation (Civil)', 'Child Abuse and Neglect', 'Sex Crimes']",A $215 million settlement offer was rejected last year by victims of Lawrence G. Nassar and by others in the sport.,"U.S.A. Gymnastics and a court-appointed committee representing sexual abuse victims of Lawrence G. Nassar, the former national team doctor, filed a joint plan on Tuesday that would allow the federation to emerge from bankruptcy and would include a $425 million settlement with those in the sport who were victims of abuse."
2021 U.S. Open: What to Watch on Wednesday,2021-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']",Sloane Stephens and Coco Gauff will meet on the third day of action at Flushing Meadows.,How to watch: From noon to 6 p.m. Eastern time on ESPN; 7 to 11 p.m. on ESPN2; and streaming on the ESPN app. In Canada on TSN from 11 a.m. to 11 p.m.; and streaming on TSN.ca and the TSN app.
Your Wednesday Briefing,2021-09-01,article,briefing,,[],President Biden’s comments on the Afghanistan withdrawal.,"Speaking from the White House a day after the final U.S. military plane left Kabul, President Biden vehemently defended the decision to end the war in Afghanistan."
"Europe, Afghanistan Is Your Wake-Up Call",2021-09-01,article,Op-Ed,,['Defense and Military Forces'],"To strengthen the alliance with America, Europe must step up.","The Taliban’s takeover in Afghanistan is, first and foremost, a tragedy for Afghans. The world’s attention is rightly focused on trying to help those desperately trying to flee the country and worrying about those left behind, notably women and girls."
"Supreme Court, Breaking Silence, Won’t Block Texas Abortion Law",2021-09-01,article,News,,"['Abortion', 'Law and Legislation', 'Roe v Wade (Supreme Court Decision)', ""Women's Rights"", 'State Legislatures', 'Suits and Litigation (Civil)', 'Decisions and Verdicts', 'United States Politics and Government']","The law, which prohibits most abortions after six weeks and went into effect on Wednesday, was drafted by Texas lawmakers with the goal of frustrating efforts to challenge it in federal court.","The Supreme Court refused just before midnight on Wednesday to block a Texas law prohibiting most abortions, less than a day after it took effect and became the most restrictive abortion measure in the nation."
Spelling Bee Forum,2021-09-01,article,News,,[],Feeling stuck on today’s puzzle? We can help.,"WEDNESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below."
Sustainability Advocates Ask: Why Demolish When You Can Deconstruct?,2021-09-01,article,News,,"['Building (Construction)', 'Salvage', 'Waste Materials and Disposal', 'Sustainable Living', 'Real Estate (Commercial)']","More cities are adopting deconstruction ordinances that require older homes to be taken down for salvageable parts, but they face challenges in trying to expand their efforts.","As the green building movement evolves beyond energy efficiency into new areas of sustainability, one promising effort focuses on finding new life for used building materials, though advocates say they are struggling with how to expand this niche market."
Japan Needs a Lot More Tech Workers. Can It Find a Place for Women?,2021-09-01,article,News,,"['Women and Girls', 'Discrimination', 'Computers and the Internet', 'Engineering and Engineers', 'Labor and Jobs', 'Shortages', 'Politics and Government']","The country is pushing to digitally modernize itself, but one of the developed world’s starkest gender gaps is holding it back.","TOKYO — If Anna Matsumoto had listened to her teachers, she would have kept her inquisitive mind to herself — asking questions, they told her, interrupted class. And when, at age 15, she had to choose a course of study in her Japanese high school, she would have avoided science, a track that her male teachers said was difficult for girls."
Why New York Lawmakers Are Holding a Special Session on Evictions,2021-09-01,article,briefing,,"['Evictions', 'State Legislatures', 'Landlords']",Gov. Kathy Hochul called lawmakers back to Albany to consider extending New York's eviction moratorium. , [Want to get New York Today by email? Here’s the sign-up.]
An Impossible Task? New Zealand Tries to Eliminate Delta.,2021-09-01,article,News,,"['Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Vaccination and Immunization']",The country is holding fast to a lockdown to contain an outbreak that began in mid-August. But it’s also acknowledging that lockdowns can’t go on forever.,"AUCKLAND, New Zealand — When New Zealand, for the first time in months, reported a case of community spread of the coronavirus on Aug. 17, residents sprang into action. They stripped supermarket shelves of pasta and toilet paper, dug masks out of drawers and fled to vacation homes in the mountains or at the beach."
Little Simz’s Big Moment,2021-09-01,article,News,,"['Rap and Hip-Hop', 'Music']","The British rapper’s laser focus has been trained on fame since she was a child. Now, she’s ready to take it to the next level.","LONDON — Long before she was famous here as the rapper Little Simz, Simbiatu Abisola Abiola Ajikawo, known as Simbi, made her debut performance at a local youth club showcase. Ten years old and wearing a red Ecko tracksuit, her hair parted in two bunches, she lunged to the edge of the stage, almost collapsing into her classmates in the front row, and rapped: “In 10 years, I want to be a performer that can entertain, and still remain, to do good things in life.”"
What to Read: 4 Graphic Works,2021-09-01,multimedia,Interactive Feature,,"['Books and Literature', 'Comic Books and Strips']",From a comics biography of a Spanish surrealist to retro drawings of female pro wrestlers.,From a comics biography of a Spanish surrealist to retro drawings of female pro wrestlers.
"Newly Published, From Water Statues to the Supreme Court",2021-09-01,article,News,,['Books and Literature'],A selection of books published this week.,"CHASING ME TO MY GRAVE: An Artist’s Memoir of the Jim Crow South, by Winfred Rembert, as told to Erin I. Kelly. (Bloomsbury, $30.) A man recounts surviving a near-lynching in rural Georgia and spending seven years on chain gangs in the late 1960s and early ’70s before creating a successful career of turning painful memories into art."
OPEC and other producers decide to keep adding to oil output.,2021-09-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Production']","The cartel led by Saudi Arabia, along with Russia, will keep to modest production increase negotiated in July.","Officials from OPEC, Russia and other oil-producing countries decided on Wednesday to stick with their hard-won July agreement of increasing production each month by 400,000 barrels a day, a modest amount equivalent to less than 1 percent of global supply."
The Secret to Raising a Resilient Kid,2021-09-01,article,News,,"['Parenting', 'audio-positive-happy', 'audio-neutral-informative']",The ability to bounce back is more important now than ever; here’s how to impart it,"In my early teens, my dad took myself, my best friend and our neighbor on a grueling backpacking trip connecting California’s Yosemite Valley to Half Dome to nearby Clouds Rest mountain and back again."
How Far Can You Go to Resist Being the Subject of a Viral Video?,2021-09-01,article,News,,"['Video Recordings, Downloads and Streaming', 'Smartphones', 'Social Media', 'Privacy']",One boy’s violent act of retribution raises uncomfortable questions about the world we’ve made for children.,"When I was a kid, one of my plans was to appear on some kind of candid video show. I was dimly aware of “Candid Camera” as a phenomenon of my parents’ or possibly my grandparents’ generation, but I fantasized about “America’s Funniest Home Videos,” or even just a spot on the local news. In addition to making me famous, this appearance would capture my insouciant charm. As an unusually self-conscious child — one who used the word “insouciant” a lot, if that gives you a sense of the problem — I hoped a candid video might show me as I really was: likable, quick-thinking, maybe possessed of some undiscovered athletic ability. The best part of this plan was that I could do nothing to advance it; by definition, I had to wait for the camera to discover me. I knew the odds of such a thing happening were astronomical. In the 1990s, people did not just roll up and shoot video of children on the street."
"A Holy-Grail, One-Pot Roast Chicken",2021-09-01,article,News,,['Cooking and Cookbooks'],It’s the simplest recipe: a little bit braised and a little bit roasted in a covered Dutch oven.,"Sometime in my early 20s, I went to Paris to strengthen my French and my character. I’m not sure what prompted this — probably something I read — but I woke up one morning and realized that I’d never lived alone. I’d lived with my parents, had roommates briefly and then married when I was 19. All of a sudden this seemed like a shortcoming in need of immediate attention. And so I took all the vacation time I had coming to me from work, booked the cheapest flight I could find, got a tiny top-floor room in a small hotel and enrolled in a course at the Sorbonne. It didn’t take long to discover that going to the movies was a better way to learn a language than sitting in a classroom, and that for me, living alone made me lonely. I’m certain that’s why I followed a stranger home for dinner."
I Never Knew How Golden My Summers Were,2021-09-01,article,Op-Ed,,"['Summer (Season)', 'Memory']","Sometimes, what’s most important becomes clear only with the passage of time. ","Our order was ready. I headed to the counter and retrieved the fried seafood platter for two, a pornographic avalanche of crispy calamari, shrimp, scallops. There were whole belly clams. There were oysters and codfish, and a mountain of onion rings. There were French fries and homemade coleslaw, and ketchup. There was tartar sauce."
"In the Eyes of God, Does a State Have the Right to Kill a Man?",2021-09-01,article,Op-Ed,,"['Capital Punishment', 'Protestant Churches', 'audio-negative-tragedy']",The state of Texas will execute a death row inmate next week. Is capital punishment as it exists in the United States contrary to religious teachings?,"The death penalty — and the morality behind it — has long divided America. Joe Biden is the first sitting president in our nation’s history to openly oppose capital punishment. By comparison, his predecessor oversaw the executions of 13 people between July 2020 and the end of his tenure."
College Football Looks to Fundamentals to Combat a 2020 Hangover,2021-09-01,article,News,,"['Football (College)', 'Coaches and Managers']",More than one-third of Power 5 teams played eight games or fewer last season. Now coaches are preaching the basics more than usual.,"COLUMBUS, Ohio — The football coaches talked for days about the basics: how to carry the ball, how to handle a block, how to tackle. As they dissected their position groups, the men professed what they had come to most deeply believe about their game."
How Rollers Became 2021’s Most Unexpected Hair Tool,2021-09-01,article,News,,"['Hair', 'Nineteen Hundred Nineties', 'Quarantine (Life and Culture)']","With the return of really big hair, a new generation is discovering rollers. Here’s how to master the look.","First, they showed up on social media, where this spring a new generation began discovering them in a TikTok hair flip challenge to recreate Farrah Fawcett’s bouncy curls. Then they became the secret weapon for celebrity hairstylists as big volume returned as a thing after years of lived-in looks that erred more on the side of shaggy than bombshell. Take Dove Cameron, Michelle Obama, Laura Dern, Jennifer Lopez and SZA, for example."
Airport Lounges: 7 Questions About Getting Back to Business,2021-09-01,article,News,,"['AIRLINES AND AIRPLANES', 'Airports', 'Travel and Vacations', 'Quarantine (Life and Culture)', 'Credit Cards', 'Coronavirus Reopenings']","The majority of airport lounges serving international passengers remain closed, but domestic locations are reopening — offering varying experiences, that is. Here’s what air travelers need to know.","Airport lounges, the flier’s respite for unlimited food, drink and Wi-Fi, closed when Covid-19 hit, an early casualty of the pandemic. Now they are reopening in the United States, but experiences vary — many have returned to full capacity while others remain shuttered or lack full service."
We Need to Start Traveling Again. Here’s How.,2021-09-01,article,Op-Ed,,"['Vaccination Proof and Immunization Records', 'Vaccination and Immunization', 'Travel Warnings', 'Quarantines', 'Travel and Vacations', 'Coronavirus (2019-nCoV)']",We need a global vaccine certification system to ease international trade and trips.,"Travel restrictions are disrupting international trade and holding back recovery from the trillions of dollars the pandemic has added to world debt. To stem the damage and open up the world safely, we need a global vaccine certification system — an undertaking that would require the political leadership that only the Group of 20 can provide."
How Strong Is America’s Multiracial Democracy?,2021-09-01,article,Op-Ed,,"['Discrimination', 'Minorities', 'Race and Ethnicity', 'Black People', 'Blacks', 'Segregation and Desegregation', 'Polls and Public Opinion', 'Whites', 'United States Economy', 'Presidential Election of 2016', 'Income Inequality']","Recent research on racism, prejudice and politics suggests a broad range of possibilities.",The issue cutting across every aspect of American politics today is whether — and how — the nation can survive as a multiracial democracy.
"Summer Days, Drifting Away",2021-09-01,article,News,,"['Summer (Season)', 'Bars and Nightclubs', 'Ice Cream and Frozen Desserts', 'Cocktails and Mixed Drinks', 'Alcoholic Beverages']","It’s not over just yet, but we’re getting ready to bid the season farewell. (Plus, cocktail and ice cream recommendations!)","It’s almost Labor Day, which means that our time together is coming to an end. We laughed, we cried, we snacked, we island hopped, we … assessed infection risks. After a long summer of mixed vibes, my newsletter partner Michael Gold and I decided to (virtually) sit down and reflect on all of the strangeness that this season brought upon us. (And instead of our usual suggested activities, scroll down for picks on two types of late-summer refreshers: ice cream and cocktails.)"
Naomi Osaka on Tennis and Childhood: ‘Home Is Queens and These Courts’,2021-09-01,article,News,,"['Tennis', 'United States Open (Tennis)', 'Content Type: Personal Profile']","The defending U.S. Open champion got her start playing with her family in a city park in Jamaica, Queens.","Just a few days before Naomi Osaka, the defending champion of the United States Open, stepped onto the court at Arthur Ashe Stadium in Flushing, Queens, for her first match of the 2021 tournament, the four-time Grand Slam title winner made another stop in Queens: to an unassuming public park in Jamaica."
She’s the Investor Guru for Online Creators,2021-09-01,article,News,,"['Venture Capital', 'Social Media', 'Entrepreneurship', 'Start-ups', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Content Type: Personal Profile']","Li Jin, 31, began backing creators years ago. She has raised her own fund to invest in influencer-related start-ups.","Cody Ko, a YouTube star with 5.7 million subscribers, found himself in a pickle in May. Two different start-ups wanted to give him stock, and he was concerned that they were potentially competitive deals."
Is Brooklyn Leading New York City Out of the Pandemic?,2021-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Relocation of Business', 'Coronavirus Reopenings', 'Economic Conditions and Trends', 'Small Business']","The emptying of Manhattan’s office districts has benefited Brooklyn neighborhoods where residents worked from home, testing the balance of power between the city’s boroughs.","Manhattan has long anchored New York City’s economy, attracting workers and travelers from around the world to its vibrant commercial districts and renowned cultural institutions."
The Downtown Decade: U.S. Population Density Rose in the 2010s,2021-09-01,article,News,,"['Urban Areas', 'Population', 'Census', 'Two Thousand Tens (Decade)', 'Suburbs']","Outer suburbs still grew the fastest, but many downtowns and central districts also grew rapidly.","The recent 2020 census data confirmed earlier estimates that urban counties grew slower than suburban ones over the past decade. But more detailed neighborhood census counts reveal that U.S. population density actually rose in the past decade after falling in the previous two decades, a result of faster growth in the most concentrated parts of urban counties."
"It’s Election Season in Germany. No Charisma, Please!",2021-09-01,article,News,,"['Politics and Government', 'Elections', 'Debates (Political)', 'Voting and Voters', 'Polls and Public Opinion', 'Legislatures and Parliaments']","The race to replace Chancellor Angela Merkel after 16 years in office is the tightest in years. But the two leading candidates are anything but exciting, and that’s how Germans like it.","BERLIN — The most popular politician who would like to be chancellor isn’t on the ballot. The leading candidate is so boring people compare him to a machine. Instead of “Yes, We Can!” voters are being fired up with promises of “Stability.”"
Covert Evacuations and Planned Demolitions: How the C.I.A. Left Its Last Base in Afghanistan,2021-09-01,article,News,,"['Afghanistan War (2001- )', 'Espionage and Intelligence Services', 'Evacuations and Evacuees', 'Demolition', 'your-feed-visual-investigations']",A compound outside Kabul was one of the most secretive — and notorious — in Afghanistan. Our visual analysis shows how the spy agency shut down its operations there — and how the Taliban then entered the site.,"In the weeks leading up to President Biden’s Aug. 31 deadline to withdraw U.S. troops from Afghanistan, a secretive and highly secure compound used by the Central Intelligence Agency became a hub for clandestine evacuations before parts of it were deliberately destroyed, an investigation by The New York Times found."
"Living In ... Rye Brook, N.Y.",2021-09-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],"In this southeastern Westchester community, ‘you don’t have the showiness that you do in some of the nearby towns.’","In this southeastern Westchester community, ‘you don’t have the showiness that you do in some of the nearby towns.’"
Refugees Are Suffering. This Novelist Won’t Look Away.,2021-09-01,article,News,,"['Writing and Writers', 'Content Type: Personal Profile', 'Books and Literature', 'Refugees and Displaced Persons', 'Transgender and Transsexuals', 'Homosexuality and Bisexuality']","Rabih Alameddine writes about topics many would rather forget. In his new book, “The Wrong End of the Telescope,” he tells the story of a transgender doctor attempting to care for people fleeing war-torn Syria.","About nine years ago, as thousands of Syrians fled the violence in their country for neighboring Lebanon, the novelist Rabih Alameddine visited some of the refugee camps to speak with them. He didn’t know what would come of it, but he had experience listening to people in extremis — including dying friends during the AIDS epidemic in San Francisco — and he knew the power of the act. At the very least, he thought, he could talk to the kids about soccer."
"Rye Brook, N.Y.: A ‘Low-Profile’ Village With Good Schools",2021-09-01,article,News,,"['Real Estate and Housing (Residential)', 'Content Type: Service']","In this southeastern Westchester community, ‘you don’t have the showiness that you do in some of the nearby towns.’","Lee Freund likes to say that his family’s house came with a dog. That’s because, two days after he and his wife, Jackie Freund, moved in with their children, Jordan, now 16, and Brooke, 13, Ms. Freund surprised them with an Australian labradoodle puppy. They named him Teddy."
Arizona Banned School Mask Mandates. Now Some Kids Are Sick and Parents Are Angry.,2021-09-01,article,News,,"['Politics and Government', 'Governors (US)', 'Parenting', 'Masks', 'Education (K-12)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates']","Gov. Doug Ducey, a Republican who is not allowing schools to impose mask mandates but is a vocal supporter of Covid vaccinations, has been battered from all political sides.","PHOENIX — Only weeks after Arizona’s students went back to school, coronavirus infections are forcing thousands of children and teachers into quarantine. Outbreaks around Phoenix are surging. In one suburban district, so many drivers are sick that school buses are running 90 minutes late."
G.O.P. Election Reviews Create a New Kind of Security Threat,2021-09-01,article,News,,"['Presidential Election of 2020', 'State Legislatures', 'Computer Security', 'Voting Machines', 'Infrastructure (Public Works)', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Conspiracy Theories', 'Rumors and Misinformation', 'United States Politics and Government']","As Republicans continue to challenge the 2020 results, voting equipment is being compromised when partisan insiders and unvetted operatives gain access.","Late one night in May, after surveillance cameras had inexplicably been turned off, three people entered the secure area of a warehouse in Mesa County, Colo., where crucial election equipment was stored. They copied hard drives and election-management software from voting machines, the authorities said, and then fled."
An Artist Who Brings Order to Chaos,2021-09-01,article,News,,"['Black People', 'Blacks', 'Art', 'Movies', 'Black Lives Matter Movement', 'Race and Ethnicity', 'Coronavirus (2019-nCoV)', 'Content Type: Personal Profile']",John Akomfrah’s films have shaken up official narratives around Black identity and imperialism. His latest tries to make sense of life in the pandemic.,"LONDON — Shortly before the artist and filmmaker John Akomfrah left Ghana for Britain after a 1966 coup, the nine-year-old-boy had a final encounter with his grandfather, the High Priest of the Akomfrah clan. The venerated old man wore a ring that had passed down through generations, representing the power to bring order to life’s chaos. It seemed like a perfect parting gift for his eldest grandson."
‘I Helped Destroy People’,2021-09-01,article,News,,"['Content Type: Personal Profile', 'Terrorism', 'Surveillance of Citizens by Government', 'Muslim Americans', 'Espionage and Intelligence Services', 'Classified Information and State Secrets', 'September 11 (2001)', 'Race and Ethnicity', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Civil Rights and Liberties', 'Ethics and Official Misconduct']","Terry Albury, an idealistic F.B.I. agent, grew so disillusioned by the war on terror that he was willing to leak classified documents — and go to prison for doing it.","Early on the morning of Aug. 29, 2017, Terry Albury awoke with a nagging sense of foreboding. It was not yet dawn in Shakopee, Minn., the Minneapolis suburb where Albury, an F.B.I. special agent, lived with his wife and two young children, and he lay in bed for a few minutes, running through the mental checklist of cases and meetings and phone calls, the things that generally made him feel as if his life was in order. He was a 16-year veteran of the F.B.I.: 38, tall and powerfully built, with buzzed black hair and a black goatee. Most of his career he had spent in counterterrorism, investigating sleeper cells and racking up commendations signed by the F.B.I. directors Robert Mueller and James Comey, which praised his “outstanding” work recruiting confidential sources and exposing terrorist financing networks. He was a careful investigator and a keen observer. “Something is going on behind the scenes that I’m not aware of,” he told his wife the night before. She told him to stop worrying. “You always think there’s something going on.” She was right. But this time he had reason to be apprehensive, even though he’d been careful. The memory card was buried in his closet, tucked into a shirt pocket under a pile of clothes. “Stop being so paranoid,” he told himself. Then he left for work."
"Joining Plastic, Glass and Metal on the Recycle List: Fake Art",2021-09-01,article,News,,"['Art', 'Forgery']","Experts say discredited works of art often resurface on the market again and again, in part because their owners just won’t take no for an answer.","Anyone who thinks works of art declared to be fake simply disappear in disgrace or are destroyed should talk to Jane Kallir, the author of the catalog raisonné for Egon Schiele, the Austrian painter. She was offered the same fake Schiele watercolor for authentication, she said, 10 times by 10 different collectors."
Afghanistan Before the Fall,2021-09-01,article,News,,['Afghanistan War (2001- )'],It all happened so fast.,A FACADE OF NORMALITY
The Taliban are poised to name a supreme leader and map out their government.,2021-09-01,article,News,,[],"The Taliban are preparing to set out their new Islamic government imminently, naming Sheikh Haibatullah Akhundzada, the insurgency’s top religious leader, as the country’s supreme authority, according to a Taliban official.","The Taliban are preparing to set out their new Islamic government imminently, naming Sheikh Haibatullah Akhundzada, the insurgency’s top religious leader, as the country’s supreme authority, according to a Taliban official."
Hurricane Larry Brings Snow to Parts of Greenland,2021-09-01,article,News,,"['Hurricanes and Tropical Storms', 'Weather', 'Global Warming']",The storm stayed out to sea but brought a hurricane season oddity to some parts of the island: snow caused by the remnants of a tropical storm.,"After striking Canada as a Category 1 hurricane and causing widespread power outages in Newfoundland, Larry moved north toward Greenland, where the storm stayed out to sea but brought a hurricane season oddity to some parts of the island: snow caused by the remnants of a tropical storm."
Pandemics Get Forgotten. But Not at This Museum.,2021-09-01,article,News,,"['Museums', 'Medicine and Health', 'Epidemics', 'Hygiene and Cleanliness', 'Holocaust and the Nazi Era']","The collection of the German Hygiene Museum shows that the same debates recur whenever disease breaks out, even if we don’t remember them.","DRESDEN, Germany — In a display case at the German Hygiene Museum here is a pretty, blue glass bottle whose daintiness belies its purpose. Manufactured in 1904, it is a flask for tuberculosis patients to wear at the hip, so they could spit up infectious phlegm with relative discretion. (In Thomas Mann’s 1924 novel “The Magic Mountain,” residents of a sanitarium nickname this device Blue Heinrich.)"
New Zealand struggles as it tries to eliminate the Delta variant.,2021-09-01,article,News,,[],"Two weeks later, New Zealand is still in lockdown, one that will last at least another 14 days.","AUCKLAND, New Zealand — When New Zealand, for the first time in months, reported a case of community spread of the coronavirus on Aug. 17, residents sprang into action. They stripped supermarket shelves of pasta and toilet paper, dug socked-away masks out of drawers and fled to vacation homes in the mountains or at the beach."
"Kenny Malone, a premier drummer for top Nashville names, dies of Covid.",2021-09-01,article,News,,[],"Kenny Malone, a prolific Nashville session drummer whose skittering snare rhythms haunted Dolly Parton’s No. 1 country hit “Jolene” in 1973 and whose cocktail-jazz groove anchored Crystal Gayle’s crossover smash “Don’t It Make My Brown Eyes Blue” in 1977, died on Thursday from Covid-19. He was 83.","Kenny Malone, a prolific Nashville session drummer whose skittering snare rhythms haunted Dolly Parton’s No. 1 country hit “Jolene” in 1973 and whose cocktail-jazz groove anchored Crystal Gayle’s crossover smash “Don’t It Make My Brown Eyes Blue” in 1977, died on Thursday from Covid-19. He was 83."
Five Missing After Navy Helicopter Crashes Near San Diego,2021-09-01,article,News,,"['Helicopters', 'Aviation Accidents, Safety and Disasters', 'United States Defense and Military Forces', 'Rescues']","One person was rescued from a helicopter after it crashed into the sea, the Navy said.","One sailor was rescued and five others were missing after a U.S. Navy helicopter crashed on Tuesday in the water off the coast near San Diego, according to military officials."
The Education Lost to the Pandemic,2021-09-01,article,News,,"['Education (K-12)', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'audio-neutral-informative']",An exploration of what students didn’t learn because of the pandemic.,The closure of schools because of the pandemic and the advent of widespread virtual learning has impacted students of all ages — but particularly the youngest children.
Why You Should Do Your Spring Planting in the Fall,2021-09-01,article,News,,"['Gardens and Gardening', 'Birds', 'Butterflies and Moths', 'Content Type: Service', 'Autumn (Season)']",Conventional wisdom says you should do the same tasks in the same order every year. The director of horticulture at Brooklyn Bridge Park has a better idea.,"Gardening is not so much about following rules, says Rebecca McMackin, as it is about following rules of observation. For Ms. McMackin, the director of horticulture at the 85-acre Brooklyn Bridge Park, that means keeping in mind goals that will support wildlife in the garden, and the greater ecology."
How Language Classes Are Moving Past the Gender Binary,2021-09-01,article,News,,"['Language and Languages', 'Gender', 'Transgender and Transsexuals', 'Education', 'English Language', 'Spanish Language', 'French Language', 'Hebrew Language']",Languages that contain only “he” and “she” pronouns pose problems for communicating about gender identity. Here’s how some language teachers are helping.,"Tal Janner-Klausner teaches Hebrew. There is nothing unusual about that, but the language presents a frustration that Mx. Janner-Klausner, who is nonbinary and uses they/them pronouns in English, feels compelled to discuss with their students."
