headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Plenty of Ghouls and Witches Manage to Haunt on Schedule,2012-11-01,article,News,,['Halloween'],Determined trick-or-treaters and their parents held costumed block parties in many New York City neighborhoods.,"A squealing throng of goblins, ghouls and superheroes streamed down Broadway’s sidewalks on Wednesday night, dropping into liquor stores, pharmacies and nail salons and opening their bags for treats."
Dealing With Secession in Europe,2012-11-01,article,News,,[],"Independence movements are on the rise in Belgium, Scotland and Spain. What are the legal, political and economic implications of secession in these regions and the European Union?",
"In Massachusetts, a Break From the Usual Campaign Ads",2012-11-01,article,News,,"['Elections, House of Representatives', 'Political Advertising']","The campaign of Richard Tisei is running a different kind of ad in Massachusetts, a break for voters from the usual campaigns.","BOSTON — At first, the newest advertisement from the Republican fighting to wrest Massachusetts’s 6th Congressional District from its Democratic incumbent seems like any one of the ads that run almost endlessly here, either for this race or the tight Senate contest between Senator Scott P. Brown and Elizabeth Warren. Peppy music plays over a photograph of the candidate, Richard Tisei, who tells viewers, once again, that he approves this message."
City by the Bay Painted Black and Orange to Honor Giants,2012-11-01,article,News,,"['World Series', 'Parades', 'Baseball']",More than one million fans turned out for a parade Wednesday in San Francisco to honor the World Series champion Giants.,"SAN FRANCISCO — On Halloween in San Francisco, the entire city dressed up as Giants fans. The newly minted championship baseball team, three days off completing its World Series sweep of the Detroit Tigers, paraded past more than one million fans en route to a rally that filled Civic Center Plaza well past overflowing."
Guess Who It’s All Up To?,2012-11-01,article,Op-Ed,,['Presidential Election of 2012'],"Ohio has it all: a Real Recovery Road Rally, tons of TV ads and a problem with political lawn signs. People, if this election is going to come down to one group, let it be Ohioans.",Cincinnati
Poll Watch: Track the Polls in the Race’s Final Days,2012-11-01,article,News,,[],"Less than a week to Election Day, a number of national polls are showing a close race between President Obama and Mitt Romney among likely voters.","Less than a week to Election Day, a number of national polls are showing a close race between President Obama and Mitt Romney among likely voters. Check back daily to track the race as it heads into its final days."
Worrying Beyond Hurricane Sandy,2012-11-01,article,Editorial,,"['Hurricane Sandy (2012)', 'Floods', 'Global Warming', 'Editorials']",Could surge barriers be a bargain against future eruptions of nature?,"It is small comfort to sodden and stranded New Yorkers that Hurricane Sandy’s flooding of the city’s infrastructure, from power lines to subways to low-lying communities, was predicted in grimly precise detail by scientists in the latest state and city climate studies. Deeper and more frequent flooding from Rockaway to Lower Manhattan and the city’s transit tunnels has been a repeated warning that largely went unnoticed by the public and most politicians. "
Russians See Church and State Come Closer,2012-11-01,article,News,,"['Monasteries and Monks', 'Russian Orthodox Church']","The rising prominence of Archimandrite Tikhon Shevkunov, a monk said to be President Vladimir V. Putin’s spiritual adviser, raises questions about the Orthodox Church’s growing power.","MOSCOW — As the Russian Orthodox Church continues its ascent as a political force, Archimandrite Tikhon Shevkunov stands at the center of a swirling argument about the church’s power and its possible influence on President Vladimir V. Putin."
One Result of Hurricane: Bipartisanship Flows,2012-11-01,article,News,,['Hurricane Sandy (2012)'],"Despite having dismissed President Obama just last week as a weak leader, Gov. Chris Christie of New Jersey, a Republican, was full of praise for him this week, calling him “outstanding.”","The power of the image could not have been lost on a politician as savvy as Gov. Chris Christie of New Jersey: With days to go before a cliffhanger election, a Democratic president was giving the handshake-back pat to his Republican opponent’s most aggressive campaigner as they prepared to embark on a tour of damage from a catastrophic storm."
"Capitalizing on Disaster, Sometimes With Results That Match",2012-11-01,article,News,,"['Online Advertising', 'ADVERTISING AND MARKETING', 'Shopping and Retail', 'Hurricane Sandy (2012)']",Advertisers and marketers are targeting their messages to news about the storm.,"ADVERTISING, marketing and public relations executives are asking a familiar question after Hurricane Sandy: What is the difference between appropriate efforts that are perceived as public service and inappropriate efforts that are demonized as capitalizing on bad news?"
"A Year After MF Global’s Collapse, Brokerage Firms Feel Less Pressure for Change",2012-11-01,article,News,,"['Commodities', 'Futures and Options Trading', 'United States Politics and Government']",The MF Global bankruptcy prompted federal authorities to immediately bear down on the brokerage firm and the broader futures trading industry.,"When MF Global toppled a year ago, chaos engulfed a Chicago trading floor. Customers were locked out of their accounts, later discovering that about $1 billion of their money had disappeared."
When State Polls Differ From National Polls,2012-11-01,article,News,,"['Presidential Election of 2012', 'Polls and Public Opinion']","For both the state and national polls to be accurate, and the math to work, something needs to give.","Mitt Romney and President Obama remain roughly tied in national polls, while state polls suggest a lead for Mr. Obama in the Electoral College. Many people take this to mean that there is a fairly good chance of a split outcome between the Electoral College and the popular vote. But the story may not be so simple."
Will Climate Get Some Respect Now?,2012-11-01,article,Op-Ed,,"['Hurricane Sandy (2012)', 'Global Warming', 'Presidential Election of 2012', 'Hurricanes and Tropical Storms']","Climate change has virtually been ignored in this presidential campaign, but Sandy brought it front and center.","President Obama and Mitt Romney seemed determined not to discuss climate change in this campaign. So thanks to Hurricane Sandy for forcing the issue: Isn’t it time to talk not only about weather, but also about climate?"
"After Heart Attack, Baffert Plans to Keep Winning Big",2012-11-01,article,News,,"['Jockeys, Drivers and Trainers', ""Breeders' Cup (Horse Races)"", 'Heart', 'Horse Racing']","The Hall of Fame trainer Bob Baffert, who had a heart operation in March, will saddle the 9-5 favorite Game On Dude in Saturday’s Breeders’ Cup Classic.","ARCADIA, Calif. — Bob Baffert, the Hall of Fame trainer, changed many aspects of his life after sustaining a heart attack on March 26 in Dubai and having surgery to relieve blockages in the left side of his heart. He lost 20 pounds. He eats red meat sparingly. He exercises regularly."
Libya Parliament Approves New Premier’s Cabinet,2012-11-01,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Legislatures and Parliaments', 'Elections']",The approval of the cabinet brings to an end months of uncertainty about who was in charge of the government.,"CAIRO — The Libyan Parliament voted overwhelmingly on Wednesday to approve the new prime minister’s cabinet, ending months of uncertainty about who was in charge of the government. The top officials of defense and security are now expected to take responsibility for investigating the attack on the American Mission in Benghazi on Sept. 11 of this year, as well as the larger challenge of controlling the militias that have dominated Libya since the death of Col. Muammar el-Qaddafi more than a year ago."
The Sound of Silence,2012-11-01,article,News,,['Presidential Election of 2012'],"A month into another blockbuster term (Affirmative action! Voting rights! Same-sex marriage!), the Supreme Court is curiously missing from our national conversation.",Reading about the belated scramble by Massachusetts regulators to inspect the compounding pharmacies in their state in the wake of the meningitis crisis left me wondering about the apparent lack of federal oversight of the $3 billion compounding pharmacy industry. And that thought in turn called to mind an obscure Supreme Court decision from a decade ago that invoked the First Amendment to block one avenue of attempted federal regulation.
Romney Versus the Automakers,2012-11-01,article,Editorial,,"['Presidential Election of 2012', 'Automobiles', 'Editorials', 'Political Advertising']","Mitt Romney can’t admit that the auto bailout helped Detroit and America, so instead he invents problems with it.","When General Motors tells a presidential campaign that it is engaging in “cynical campaign politics at its worst,” that’s a pretty good signal that the campaign has crossed a red line and ought to pull back. Not Mitt Romney’s campaign. Having broadcast an outrageously deceitful ad attacking the auto bailout, the campaign ignored the howls from carmakers and came back with more."
Sniffing Dogs and the Fourth Amendment,2012-11-01,article,Editorial,,"['Search and Seizure', 'Fourth Amendment (US Constitution)', 'Dogs', 'Privacy', 'Editorials', 'Drug Abuse and Traffic']",The constitutional protection from searches without a warrant should include protection from the police using a dog to smell for drugs.,A person’s home is a place where the Constitution resolutely protects the right to privacy and the freedom from unreasonable government intrusion. That should include protection under the Fourth Amendment from the police using a dog to smell for drugs outside the door of a house without a warrant. 
Mile 23: Some Culture to Soothe the Pain,2012-11-01,article,News,,"['New York City Marathon', 'Running']",A mile-by-mile look at the New York City Marathon ahead of the Nov. 4 race. Today: Mile 23 takes runners past some of the world’s premier cultural institutions.,"After a little jog around the lovely Marcus Garvey Park, the marathon route returns to Fifth Avenue."
Apple Shake-Up Could Lead to Design Shift,2012-11-01,article,News,,"['Computers and the Internet', 'Design']","A decision to fire Scott Forstall, the leader of mobile software development, means the departure of a high-ranking proponent of the visual design style for software favored by Steve Jobs.","Whether they realize it or not, all of those who swipe a finger down from the top of the iPhone’s screen to check for notifications are bearing witness to a big sore point within Apple."
"Long Gas Lines, Clogged Roads and Slim Hope for a Better Day",2012-11-01,article,News,,"['Transit Systems', 'Roads and Traffic', 'Hurricane Sandy (2012)']","With some commutes into the city taking three hours, New Yorkers clung to news that some subway and rail service would be restored on Thursday.","With commutes that took hours, half-mile lines at suburban gas stations and city buses stuffed beyond capacity, the transportation systems in most of the region slowed to a crawl on Wednesday, amid promises that some subway and commuter rail services would be restored by the Thursday morning commute."
Apple’s Nostalgic Design Style,2012-11-01,multimedia,Slideshow,,['Design'],Apple’s software has been designed to simulate real-world objects.,Apple’s software has been designed to simulate real-world objects.
France: Officers Expected to Face Trial in Teen Deaths That Spurred Riots,2012-11-01,article,Brief,,"['Police Brutality and Misconduct', 'Demonstrations, Protests, and Riots', 'Decisions and Verdicts']","Police officers implicated in the accidental deaths of two teenagers in 2005, which set off a wave of rioting, are expected to stand trial."," Police officers implicated in the accidental deaths of two teenagers in 2005, which set off a wave of rioting, are expected to stand trial after a ruling on Wednesday by France’s highest court. The court overturned a 2011 decision that dismissed charges of “failure to assist a person in danger” against a patrolman and dispatcher. Zyed Benna, 17, and Bouna Traoré, 15, were electrocuted while hiding from the police on a state electrical site in Clichy-sous-Bois, a poor suburb of Paris. In similar neighborhoods across the country, their deaths were viewed as a symbol of police misconduct. In its decision Wednesday, the court noted that the patrolman did not try to warn the boys of the danger of the site and that both he and the dispatcher had failed to alert the utility to the boys’ presence. "
Limping Knicks Stand by Their Plan,2012-11-01,article,News,,"['Basketball', 'Sports Injuries']","While a direct line cannot be drawn between the Knicks’ ages and injuries, the two issues sit side by side as the season begins, leaving the team’s fans more than a bit uneasy.","Knicks Coach Mike Woodson has a problem, one that he knew could surface as the roster was being constructed. As a veteran N.B.A. coach, in his eighth season calling the shots from the bench, he wanted a team stocked with veteran players. He got his wish, but as a result he has a roster with the highest average age in the N.B.A."
Trying to Tip Virginia Senate Race With Pinpoint Door-Knocking,2012-11-01,article,News,,"['Elections, Senate']",The election has become a street-level fight of neighborhood canvassing and phone banks conducted largely out of sight and distinct from the ad wars.,"STERLING, Va. — Faiza Abdulle hopscotched through the tidy middle-class streets of exurban Washington one evening last month, carrying an iPod Touch that directed her surgically to the houses of a very certain type of voter."
Storm Closes City Schools for a Week,2012-11-01,article,News,,"['Hurricane Sandy (2012)', 'Education (K-12)']","In announcing the closing, Mayor Michael R. Bloomberg cited damage to school buildings as the reason, but said he expected almost all schools to reopen Monday.","New York City public schools will remain closed through the rest of the week, Mayor Michael R. Bloomberg said Wednesday, creating an enormous scheduling headache for harried parents."
"John Fitch, Glamorous Racer With a Flair for Danger, Dies at 95",2012-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Automobile Racing']","Mr. Fitch was a superstar speedster whose greatest achievement, the Fitch Inertial Barrier, can be found on public highways.","He seemed bathed in golden sunlight, this John Cooper Fitch, who put on goggles and a polo helmet and drove racing cars as fast as anybody in the world, including his sometime partner, Stirling Moss. He shot a newly introduced German jet from the sky in World War II, raced yachts, built his own sports cars."
Bellevue Hospital Evacuates Patients After Backup Power Fails,2012-11-01,article,News,,"['Evacuations and Evacuees', 'Hurricane Sandy (2012)']","An administrator described third-world conditions, with no hot water, no lab or radiology services and pails of water hauled up the stairs to use for flushing toilets.","Bellevue Hospital Center, New York City’s flagship public hospital and the premier trauma center in Manhattan, shut down Wednesday after fuel pumps for its backup power generators failed, and it worked into the night to evacuate the 300 patients left in its darkened building. There were 725 patients there when Hurricane Sandy hit. "
Week 8 Film Review: Lions’ Offense Roars Again,2012-11-01,article,News,,['Football'],"Detroit quarterback Matthew Stafford was in great form against Seattle, seeing the entire field, using his entire array of weapons and playing with the right blend of patience and urgency.","A closer look at some Week 8 matchups, with the benefit of film review:"
Solitary Vision,2012-11-01,multimedia,Slideshow,,['ARCHITECTURE'],Images of some of the projects designed by the architect Lebbeus Woods.,Images of some of the projects designed by the architect Lebbeus Woods.
One Storm Still Hasn’t Blown Over,2012-11-01,article,News,,['Hurricane Sandy (2012)'],"Gov. Chris Christie took President Obama on a tour of the storm damage, but Mayor Lorenzo Langford of Atlantic City, with whom he has been feuding, did not get to come along.","When President Obama and Gov. Chris Christie of New Jersey took off on their joint tour Wednesday of the flood-ravaged Jersey Shore, they left behind one very unhappy local official: Mayor Lorenzo Langford of Atlantic City."
"Corrections: November 1, 2012",2012-11-01,article,News,,[],"Corrections appearing in print on November 1, 2012.",NEW YORK
Defender of the Elijans,2012-11-01,article,News,,['Crossword Puzzles'],Is something missing from George Barany’s and Victor Barocas’s puzzle?,"THURSDAY’S PUZZLE — I was prepared to dislike this puzzle intensely, just for the number of “See X-Across” clue redirects alone. However, I stayed with it and came to appreciate what turned out to be a fairly clever theme by George Barany and Victor Barocas."
"Prizing the Tide, a Local Player Fulfills a Dream",2012-11-01,article,News,,['Football (College)'],"Ben Howell, a walk-on at Alabama who is now second string on both the kickoff and punt return teams for his senior season, has been a part of two national championship teams.","TUSCALOOSA, Ala. — Twenty miles to the northwest, in Gordo, Ala., long days awaited Ben Howell. He would help feed chickens — 135,000 of them — and tag calves on his father’s 250-acre farm. In the afternoon he would play football, and at night, baseball."
"Lebbeus Woods, Architect Who Bucked Convention, Dies at 72",2012-11-01,article,Obituary (Obit),,"['ARCHITECTURE', 'Deaths (Obituaries)']","Mr. Woods conceived of a radical environment, one intended for a world in conflict, in an era when many of his peers focused on corporate headquarters and high-rises.","Lebbeus Woods, an architect whose works were rarely built but who influenced colleagues and students with defiantly imaginative drawings and installations that questioned convention and commercialism, died on Tuesday in Manhattan. He was 72. "
Colleges Extend Early Admission Deadlines,2012-11-01,article,News,,"['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Hurricane Sandy (2012)']","As the aftermath of Hurricane Sandy continues to disrupt lives, several colleges have agreed to extend their early admission deadlines.","Nov. 15, 2012 at 10:55 a.m. | Updated "
Region Crippled by Hurricane Sandy — Day 2,2012-11-01,multimedia,Slideshow,,"['Hurricane Sandy (2012)', 'Floods']","Local, state and federal authorities continued to push to restore basic services on Wednesday as millions of people prepared to spend a third night without power.","Local, state and federal authorities continued to push to restore basic services on Wednesday as millions of people prepared to spend a third night without power."
Gold Glove Listing Improves but Still Has a Major Absence,2012-11-01,article,News,,"['Awards, Decorations and Honors', 'Baseball']","Despite the absence of Mike Trout, the coaches and managers charged with identifying the best fielders at each position got things mostly right this season.","A common debate at the end of the season was whether Mike Trout’s spectacular defense for the Angels, coupled with his strong offense, would be enough to persuade voters for the American League Most Valuable Player award to select him over Miguel Cabrera, baseball’s first triple crown winner since 1967."
Thursday’s Matchup: Chiefs at Chargers,2012-11-01,article,News,,['Football'],A preview of Thursday night’s game between the Kansas City Chiefs and the San Diego Chargers.,"Chiefs (1-6) at Chargers (3-4)8:20 p.m. Eastern, NFL NetworkLine: Chargers by 9"
Drug-Sniffing Dogs Have Their Day in Court as Justices Hear 2 Arguments,2012-11-01,article,News,,"['Dogs', 'Search and Seizure']","In back-to-back arguments on Wednesday, the Supreme Court seemed open to limiting the use of drug-sniffing dogs outside homes but not near cars.","WASHINGTON — In back-to-back arguments about drug-sniffing dogs, the Supreme Court on Wednesday seemed open to limiting their use outside homes but not near cars."
Last-Minute Help From Wealthy Donors,2012-11-01,article,News,,"['Campaign Finance', 'Presidential Election of 2012']",Some wealthy donors appear to be acting as a kind of SWAT team for Democratic and Republican candidates by pouring last-minute contributions into races.,Some wealthy donors appear to be acting as a kind of SWAT team for Democratic and Republican candidates by pouring last-minute contributions into competitive House races. These 11th-hour gifts are often their first to these campaigns.
Hurricane Sandy’s Lesser-Known Victims: Lab Rats,2012-11-01,article,News,,"['Rodents', 'Research', 'Hurricane Sandy (2012)']","Thousands of painstakingly-bred rodents used in the study of heart disease, cancer and mental disorders drowned at a New York University research center in Kips Bay.","Among the smaller but still important casualties of Hurricane Sandy were thousands of laboratory rodents, genetically altered for use in the study of heart disease, cancer and mental disorders like autism and schizophrenia, that drowned in basement rooms at a New York University research center in Kips Bay. "
Aerial Photographs of the Damage in New Jersey,2012-11-01,multimedia,Interactive Feature,,['Hurricanes and Tropical Storms'],Zoom into aerial photographs showing devastation caused by Hurricane Sandy.,Zoom into aerial photographs showing devastation caused by Hurricane Sandy.
Obama vs. Hoover,2012-11-01,article,News,,"[""Great Depression (1930's)"", 'Presidential Election of 2012', 'Recession and Depression']","Let’s compare the record on unemployment, G.D.P. and the stock market of the two presidents who faced the worst economic collapses in the last hundred years.",The question Americans should be asking ourselves isn’t whether we’re better off than we were four years ago. It’s whether we’re better off than we were 80 years ago.
Are Humans to Blame? Science Is Out,2012-11-01,article,News,,"['Weather', 'Global Warming', 'Hurricane Sandy (2012)']",Scientists say they simply do not know for sure if Hurricane Sandy was caused or made worse by human-induced global warming.,"From the darkened living rooms of Lower Manhattan to the wave-battered shores of Lake Michigan, the question is occurring to millions of people at once: Did the enormous scale and damage from Hurricane Sandy have anything to do with climate change?"
‘Ex-Gay’ Men Fight Back Against View That Homosexuality Can’t Be Changed,2012-11-01,article,News,,"['Men and Boys', 'Homosexuality', 'Psychology and Psychologists', 'Christians and Christianity', 'Therapy and Rehabilitation']","Thousands of men believe they have changed their most basic sexual desires through therapy and prayer, something most scientists say has never been proved possible.","LOS ANGELES — For most of his life, Blake Smith said, “every inch of my body craved male sexual contact.”"
"As Focus Turns Local, G.O.P. Is Poised to Increase Edge in Governorships",2012-11-01,article,News,,"['States (US)', 'Elections, Governors', 'United States Politics and Government', 'Governors (US)']","If the votes go their way in the 11 elections for governor next week, Republicans could have their strongest statehouse hand in decades.","SEATTLE — If the votes go their way in the 11 elections for governor next week, Republicans could have their strongest statehouse hand in decades. "
"Amid Purity Questions, Drug Company Recalls Products",2012-11-01,article,News,,"['Drugs (Pharmaceuticals)', 'Meningitis', 'Recalls and Bans of Products']","Federal regulators found that Ameridose, a drug producer linked to a national meningitis outbreak, had not provided enough assurance that all the medicines it made were sterile.",A drug producer linked to the pharmacy at the center of a national meningitis outbreak announced a recall of all of its products Wednesday after federal regulators found that it had not provided enough assurance that all the medicines it made were sterile. 
A Utah Suburb Faces a Fight on Becoming Its Own City,2012-11-01,article,News,,"['Suburbs', 'Referendums']","A brutal campaign in Millcreek takes on issues of taxes, spending and the right size and role of government in people’s lives.","MILLCREEK, Utah — The campaign has been brutal. Names have been called, insults hurled, yard signs stolen. In these final days, volunteers are out knocking on doors, and undecided voters are awash in leaflets warning about big government and higher taxes, or the loss of crucial government services."
"Quotation of the Day for Thursday, Nov. 1",2012-11-01,article,Quote,,[],"Quotation of the Day for Thursday, Nov. 1",It filled the city like a bathtub.
"In Sandy’s Wake, Perspective From Asia",2012-11-01,article,News,,[],"Readers from around the world, and especially those in Asia, have responded graciously to our Facebook call for advice for storm-affected Americans, as people along the Eastern Seaboard try to recover from the lashings of Hurricane Sandy.","HONG KONG — Readers from around the world, and especially those in Asia, have responded graciously to our Facebook call seeking advice for storm-affected Americans, as folks along the Eastern Seaboard try to recover from the lashings of Hurricane Sandy this week. "
Think Like a Doctor: A Terrible Leg Wound,2012-11-01,article,News,,[],Can you solve the case of a middle-aged woman with horrific leg wounds that don’t respond to one of our most powerful antibiotics? Dr. Lisa Sanders invites readers to solve a real medical mystery.,The Challenge: Can you solve the case of a middle-aged woman with leg wounds that don’t respond to one of our most powerful antibiotics?
Word of the Day | psyche,2012-11-01,article,News,,[],This word has appeared in 312 New York Times articles in the past year.,psyche •\ˈsi-ke\• noun
"Technology Changing How Students Learn, Teachers Say",2012-11-01,article,News,,"['Teachers and School Employees', 'Computer and Video Games', 'Research', 'Computers and the Internet', 'Education (K-12)']","There is a widespread belief among teachers that digital technology is hampering students’ attention spans and ability to persevere, according to two surveys.","There is a widespread belief among teachers that students’ constant use of digital technology is hampering their attention spans and ability to persevere in the face of challenging tasks, according to two surveys of teachers being released on Thursday."
Liberty to Lie,2012-11-01,article,News,,"['Automobiles', 'Polls and Public Opinion', 'Presidential Election of 2012']",A significant number of voters who admit that they don’t trust Mitt Romney say that they’re going to vote for him anyway. What gives?,"This election may go down in history as the moment when truth and lies lost their honor and stigma, respectively."
Lin Victorious in Debut With Rockets,2012-11-01,article,News,,['Basketball'],"The former Knick Jeremy Lin had 12 points and 8 assists and got a big lift from another new Rocket, James Harden.","AUBURN HILLS, Mich. — For the immensity of his profile, Jeremy Lin’s ascent to stardom occurred within a notably short time frame. It is the reason his professional identity feels so incomplete, the reason his rebirth this season will draw such scrutiny. "
What’s on Thursday,2012-11-01,article,Schedule,,[],Television highlights.,"8 P.M. (ABC) THE 46TH ANNUAL CMA AWARDS Carrie Underwood and Brad Paisley, above, return as hosts of this ceremony, billed as “country music’s biggest night” and broadcast live from the Bridgestone Arena in Nashville. Tim McGraw and Faith Hill are to sing individually as well as with Lady Antebellum and Blake Shelton as part of a tribute to Willie Nelson. Dierks Bentley, Kelly Clarkson, Luke Bryan, the Zac Brown Band, the Band Perry, Vince Gill and Keith Urban are also scheduled to perform. Eric Church leads the pack with five nominations; Miranda Lambert and her husband, Mr. Shelton, each have four, including a song-of-the-year nod for their composition “Over You.” And Jason Aldean, Kenny Chesney, Mr. Shelton and Taylor Swift will compete alongside Mr. Paisley for the evening’s top honor, entertainer of the year. “CMA Red Carpet 2012,” at 7 on CMT, features interviews with artists and nominees as they arrive. "
"In Kerala, Political Humor is Embraced",2012-11-01,article,News,,['Cartoons and Cartoonists'],"Politicians tolerate, and even welcome, the southern state’s tradition of sharp satire.","India may have dented its image as a champion of press freedom after the anticorruption activist Aseem Trivedi was arrested in September for lampooning the Parliament in a cartoon, but, in fact, political satire has a long history in many parts of the country, especially in Kerala. "
Subway Service in New York City,2012-11-01,multimedia,Interactive Feature,,"['Subways', 'Hurricane Sandy (2012)']",A list of the subway lines that have resumed service and those still under repair.,A list of the subway lines that have resumed service and those still under repair.
"News Quiz | November 1, 2012",2012-11-01,article,News,,[],See what you know about the news of the day.,"See what you know about the news below. To prepare, you might scan the articles or summaries on today’s paper. Good luck!"
"Chinese Artist, Ai Weiwei, to Repay Donations",2012-11-01,article,Brief,,"['Art', 'Tax Evasion']","Ai Weiwei, the artist who was accused of tax evasion, said he will begin paying back the $1.4 million he collected from thousands of supporters.","Ai Weiwei, the artist who was accused of tax evasion, said he will begin paying back the $1.4 million he collected from thousands of supporters, some of whom tossed money over the wall of his home studio to help him pay the bond for his tax appeal. Mr. Ai has described his 81-day detention and the subsequent fine of $2.4 million as a desperate attempt by the government to silence him. Mr. Ai has always said he considered the donations to be loans, but decided to begin repayment after losing a final appeal of the tax case last month, he said Thursday. “We are really thankful for what people did, which is remarkable in today’s China,” he said by phone. “It’s one thing to have sympathy for our cause, but it’s another to act and send money.”"
IHT Quick Read: Nov. 1,2012-11-01,article,News,,[],"News, arts and sports in today’s International Herald Tribune.",NEWS The New York region struggled to return to normalcy after the devastation of Hurricane Sandy. James Barron reports from New York. 
"Test Yourself | English, Nov. 1, 2012",2012-11-01,article,News,,[],Can you choose the relative pronoun that best completes the sentence?,The question was written by Shannon Doyne. It comes from the museum review “Bully! Museum Restores Its Shrine to Roosevelt.”
Bank Freezes Estate Over Possible Claims for Damages,2012-11-01,article,News,,"['Sex Crimes', 'Wills and Estates', 'Child Abuse and Neglect']","The bank, which is the executor of Jimmy Savile’s estate, put distributions on hold in anticipation of numerous claims for damages arising from accusations of sexual abuse.",A British bank says it has frozen the estate of the disgraced television host Jimmy Savile because of possible claims for damages arising from accusations of sexual abuse that include misconduct on the premises of the British Broadcasting Corporation and at hospitals where Mr. Savile pursued charitable projects.
