headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
President Trump’s Leaky Ship of State,2017-04-01,article,Editorial,,"['United States Politics and Government', 'Appointments and Executive Changes']",It shouldn’t be difficult for Mr. Trump to catch those “low-life leakers.” Some of the loosest lips belong to “people close to the White House.”,"Near the top of President Trump’s enemies list, along with the United States Court of Appeals for the Ninth Circuit and Nordstrom, are the leakers who fuel his “running war” with the media. “These leakers, they are disgusting,” he said last week. “These are horrible people.” These “low-life,” “criminal” blabbermouths, he vowed on Twitter, “will be caught!”"
U.S. Beats Canada in Clash That Almost Didn’t Happen,2017-04-01,article,News,,"['Hockey, Ice']","Canadian players offered kind words during an American wage dispute, but the friendliness disappeared as the U.S. won, 2-0.","PLYMOUTH, Mich. — Just two weeks ago, the American and Canadian women’s hockey teams almost seemed to be allies."
Albany Works Overtime as Budget Deal Proves Elusive,2017-04-01,article,News,,"['Budgets and Budgeting', 'State Legislatures']","Lawmakers continued to talk on Saturday, with stumbling blocks centered on issues like charter schools and raising the age of criminal responsibility.",ALBANY — The state budget is late. The only question now is how late.
Venezuela’s Descent Into Dictatorship,2017-04-01,article,Editorial,,['Politics and Government'],A court ruling annulling the legislature’s authority represents a dangerous turning point for Venezuela.,A ruling this week by Venezuela’s Supreme Court stripping the nation’s legislative branch of all authority — and vesting that power in the court itself — moves a country already beset by violence and economic scarcity one step closer to outright dictatorship.
"Mexico Welcomes Possible U.S. Shift on Nafta, but Mistrust of Trump Persists",2017-04-01,article,News,,"['North American Free Trade Agreement', 'International Trade and World Market', 'United States Politics and Government']",A draft letter circulating among members of Congress seems to propose keeping much of the trade agreement in place.,"MEXICO CITY — For months, President Trump warned Mexicans that the Nafta they had enjoyed for decades would soon be a thing of the past."
North Carolina’s Dominance Fails to Cover Cheating’s Stain,2017-04-01,article,News,,"['Basketball (College)', 'Cheating', 'NCAA Basketball Championships (Men)']","For two decades, until 2013, North Carolina engaged in academic improprieties that benefited its student-athletes. The repercussions are still being felt.","Such glorious days these are for the University of North Carolina Tar Heels. The basketball team is in the Final Four, a championship so close as to put the campus into a state of vibration. And Roy Williams, their down-home coach, finds himself celebrated for hill-country wit and hoops acumen."
President’s Growing Trade Gap: A Gulf Between Talk and Action,2017-04-01,article,News,,"['United States Politics and Government', 'United States International Relations', 'International Trade and World Market', 'North American Free Trade Agreement', 'Trans-Pacific Partnership']","The president said two new executive orders would “set the stage for a great revival of American manufacturing,” but they probably won’t make much difference.","WASHINGTON — Increasingly, when it comes to foreign trade, the Trump administration is talking loudly and brandishing a small stick."
"For Russian Exemplar of Grace, Olympic Hopes Require It",2017-04-01,article,News,,"['Figure Skating', 'World Figure Skating Championships', 'Olympic Games', 'Doping (Sports)']","Evgenia Medvedeva, 17, won her second figure skating world championship, but reaching the 2018 Olympics is contingent on the International Olympic Committee.","HELSINKI, Finland — Still just 17 years old, Evgenia Medvedeva already skates like one of the greats, as she made clear by defending her women’s title with steel and grace at the world championships here on Friday night."
White House Accepts ‘Political Reality’ of Assad’s Grip on Power in Syria,2017-04-01,article,News,,"['United States International Relations', 'United States Politics and Government']",Remarks by the White House press secretary made it clear that President Trump has abandoned the goal of forcing President Bashar al-Assad of Syria from office.,"WASHINGTON — President Trump has abandoned the goal of pressing President Bashar al-Assad of Syria to leave power, marking a sharp departure from the Middle East policy that guided the Obama administration for more than five years, the White House said on Friday."
Go Gonzaga! But Who Is Gonzaga?,2017-04-01,article,News,,"['NCAA Basketball Championships (Men)', 'Basketball (College)']","Aloysius Gonzaga, who cared for plague victims in the 16th century, is the patron saint of youth. Now you know.","In the 1980s, as H.I.V. and AIDS ravaged sections of Manhattan, a Jesuit priest named William McNichols hit upon the perfect saint for that troubled time and place."
The Cartoons of Jack Ziegler,2017-04-01,multimedia,Slideshow,,['Cartoons and Cartoonists'],"Jack Ziegler’s satirical, silly and observational style enlivened more than 1,600 cartoons at The New Yorker.","Jack Ziegler’s satirical, silly and observational style enlivened more than 1,600 cartoons at The New Yorker."
"Jack Ziegler, Cartoonist at The New Yorker, Dies at 74",2017-04-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Cartoons and Cartoonists', 'Magazines']","Mr. Ziegler set his cartoons nearly anywhere — in courtrooms or boardrooms, backyards or stadiums, barrooms or churches.","Jack Ziegler, whose satirical, silly and observational style enlivened more than 1,600 cartoons at The New Yorker beginning in the mid-1970s, died on Wednesday in a hospital in Kansas City, Kan. He was 74."
"Alex Tizon, Journalist Who Wrote of Alienation as Asian-American, Dies at 57",2017-04-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'News and News Media', 'Filipino-Americans', 'Books and Literature']","Mr. Tizon, who shared a Pulitzer Prize as a reporter, wrote the 2014 memoir “Big Little Man” in which he he asked, ‘When did this shame inside me begin?’","Alex Tizon, a Pulitzer Prize-winning reporter whose well-received 2014 memoir documented his insecurities and alienation as a Filipino-American, was found dead on March 23 in his home in Eugene, Ore. He was 57."
Taking Things for Granted,2017-04-01,article,News,,['Crossword Puzzles'],In which Howard Barkin and Will Shortz teach us a lesson.,"SATURDAY PUZZLE — The first thing I would like to say is that you are not insane. And before you send a strongly worded email to The New York Times, please know that the answers to today’s puzzle by Howard Barkin are, in fact, correct. They just might not be what you expected."
Review: A Mesmerizing ‘Hairy Ape’ Brings Existentialism to Park Avenue,2017-04-01,article,Review,,['Theater'],"In this visually ravishing production, Bobby Cannavale steps into a part that has been waiting for him for decades.","A warning to the residents of the Upper East Side, especially those of you who live on one of those blocks so clean “yuh could eat a fried egg offen it.” Yank (probably better known to you as the Ape), that existentially challenged brute whom you humiliated into a suicidal spiral, has returned to your neighborhood. And he’s still as mad as hell."
"Foreigners Have Long Mined Indonesia, but Now There’s an Outcry",2017-04-01,article,News,,"['Mines and Mining', 'Gold', 'Copper, Brass and Bronze', 'Commodities', 'Politics and Government', 'Foreign Investments', 'Demonstrations, Protests and Riots']","Protesters are pressing the government to push back against Freeport-McMoRan, a U.S. mining giant, and to regain control of natural resources.","JAKARTA, Indonesia — Crowned with spiky feathered headdresses and daubed with face paint, scores of protesters gathered outside the Jakarta offices of an American mining giant last week, chanting, waving signs and throwing uncertainty into global commodities markets."
"Corrections: April 1, 2017",2017-04-01,article,Correction,,[],"Corrections appearing in print on Saturday, April 1, 2017.",FRONT PAGE
Confused by the Trump Surveillance Drama? Here’s a Timeline,2017-04-01,article,News,,"['United States Politics and Government', 'Classified Information and State Secrets', 'Wiretapping and Other Eavesdropping Devices and Methods']",A timeline for those who have not kept up with how the House Intelligence Committee’s investigation into Russian meddling is descending into a sideshow.,"WASHINGTON — It was a mystery that gripped Washington for the better part of two weeks, filled with clandestine meetings at the White House, classified intelligence documents and confidential sources. And a central question was unanswered: Who showed the chairman of the House Intelligence Committee reports indicating that President Trump or members of his transition team may have been “incidentally” caught up in foreign surveillance by American spy agencies?"
"Pamela Edstrom, Who Helped Shape Microsoft’s Public Image, Dies at 71",2017-04-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Public Relations and Publicity']","Ms. Edstrom, who joined Microsoft as its first director of public relations in 1982, became one of Bill Gates’s closest outside advisers.","Pamela Edstrom, a communications strategist who shaped the public image of Microsoft and its founder Bill Gates during the company’s reign as the most powerful technology player in the world, died on Tuesday at her home in Vancouver, Wash. She was 71."
A.C.C. Is Open to Holding Title Games in North Carolina,2017-04-01,article,News,,"['Law and Legislation', 'Transgender and Transsexuals', 'Discrimination', 'College Athletics']",The conference’s announcement came one day after the state replaced its so-called bathroom bill in a compromise.,"PHOENIX — One day after North Carolina repealed a law that had caused the N.C.A.A., the N.B.A. and the Atlantic Coast Conference to remove events from the state, the A.C.C. announced it was again open to placing neutral-site championships there."
Roger Federer and Rafael Nadal Will Meet for Miami Open Title,2017-04-01,article,News,,['Tennis'],"Federer outlasted Nick Kyrgios, 7-6 (9), 6-7 (9), 7-6 (5), to set up his third match this year against Nadal, his longtime rival.","KEY BISCAYNE, Fla. — Roger Federer cannot quite figure out why his longtime rival Rafael Nadal has never won the Miami Open."
Protests Erupt in Paraguay Over Efforts to Extend President’s Term,2017-04-01,article,News,,"['Term Limits (Political Office)', 'Constitutional Amendments', 'Demonstrations, Protests and Riots']",Protesters set fire to part of the Congress building after the Senate voted to amend the Constitution to allow President Horacio Cartes to seek re-election.,"Protesters in Paraguay stormed the Congress and set fire to part of the building on Friday after the Senate voted to amend the Constitution to allow President Horacio Cartes to seek re-election, raising concerns over renewed political instability."
3 Arrested in Fire That Caused Atlanta Highway Collapse,2017-04-01,article,News,,"['ARSON', 'Roads and Traffic']","The massive fire weakened an elevated portion of Interstate 85, a major north-south route.",ATLANTA — City Fire Department investigators arrested three people on Friday on suspicion of involvement in the fire that caused a crucial elevated stretch of an Atlanta highway to collapse a day earlier and could cause months of major traffic headaches here.
Penguins Defeat Rangers in Overtime Contest Worthy of the Postseason,2017-04-01,article,News,,"['Hockey, Ice']",Sidney Crosby scored in the shootout as two playoff-bound teams fought as if the season depended on the outcome.,"When the Pittsburgh Penguins visited the Rangers at Madison Square Garden on Friday, both playoff-bound teams were primarily trying to stay healthy and iron out lineup kinks with just over a week left in the regular season."
"Gilbert Baker, Gay Activist Who Created the Rainbow Flag, Dies at 65",2017-04-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Flags, Emblems and Insignia', 'Homosexuality and Bisexuality']","Mr. Baker’s emblem, which he created in 1978, came to symbolize the gay rights movement. He described himself as the “gay Betsy Ross.”","Gilbert Baker, a self-described “gay Betsy Ross” who in 1978 hand-dyed and stitched together eight strips of vibrantly colored fabric into a rainbow flag, instantly creating an enduring international symbol of gay pride, was found dead on Friday at his home in New York City. He was 65."
Bannon Made Millions in Shaping Right-Wing Thought,2017-04-01,article,News,,"['United States Politics and Government', 'High Net Worth Individuals']","A conservative media impresario and producer of documentary films before joining the Trump campaign, Stephen K. Bannon has assets worth $11.8 million to $53.8 million, filings showed.","The personal wealth and holdings of President Trump’s chief strategist, Stephen K. Bannon, were detailed for the first time on Friday in a filing that showed a large chunk of his income coming from right-leaning political news, film and consulting companies."
Five Must-See Shows if You’re in New York This Month,2017-04-01,article,News,,['Theater'],"Offerings include a matchmaker named Dolly (embodied by a little old diva named Bette), a musical about a shadow-spotting mammal and a new work from Annie Baker.","April, known as the month of deluges, is certainly flooding New York’s theater landscape. There are 14 — count ’em 14 — shows opening on Broadway, with more off-center forms of entertainment cropping up like wild crocuses all over the rest of the city. Audience members can submerge themselves in everything from the brassy manipulations of a little old matchmaker named Dolly (embodied by a little old diva named Bette) to the more recessive mysteries of humanity according to American theater’s patron saint of the inarticulate, Annie Baker."
Style on Taipei’s Streets: A Brando Look and a Lot of Berets,2017-04-01,article,News,,['Photography'],"During a month in Taiwan, the photographer An Rong Xu captured a bustling city with a rich array of looks influenced by modern-day street style, Parisian cafe culture, the American West, Marlon Brando and 1990s Hong Kong cinema.","“Taiwan itself has a huge influence from Japanese culture, Chinese culture and now, more and more so, Korean culture,” Mr. Xu said of the month he spent in Taipei. “So it is present in the culture, in entertainment and in its fashion.”"
Connecticut’s 111-Game Winning Streak Ends With Loss to Mississippi State,2017-04-01,article,News,,"['Basketball (College)', 'NCAA Basketball Championships (Women)']",A buzzer-beating jumper in overtime by Morgan William shocked the Huskies and sent the Bulldogs to the national championship game.,DALLAS — Sixty.
What’s on TV Saturday: ‘Absolutely Fabulous: The Movie’ and ‘Red Dwarf’,2017-04-01,article,Schedule,,"['Television', 'Movies', 'Web-Original Programming']","Seeking amusement after a tough week, sweetie darlings? “Absolutely Fabulous: The Movie” comes to HBO. “Red Dwarf,” the sci-fi comedy, is on BritBox.","Seeking amusement at the end of a tense week, sweetie darlings? “Absolutely Fabulous: The Movie” arrives on HBO. Keep up the British theme all weekend with full seasons of “Catastrophe” and “Red Dwarf.”"
At Home in Vancouver,2017-04-01,article,News,,['Travel and Vacations'],"Where to eat, play and people-watch, from someone who lives there."," Downtown, try any of the ramen joints on Robson Street. Or, go for the cutting-edge Royal Dinette (905 Dunsmuir Street; royaldinette.ca). The smoked Castelvatrano olives alone justify the visit."
‘And They Wonder Why We Still Need Feminism’,2017-04-01,article,News,,[],"Our Top 10 comments of the week: Readers debate Brexit, the lack of female coaches at the college level and prom dress codes.","Here are the top 10 comments of the week on our digital platforms, as selected by our readers and the journalists who moderate nearly every comment. Some comments were edited for length and clarity."
My Vancouver: An Ever-Unfolding Story,2017-04-01,article,News,,['Travel and Vacations'],"For the author, this gleaming, complex city in British Columbia is “a rolling, improvisatory work in progress.”","Vancouver has what you might call an improvisational air. The city makes itself up as it goes along because we are all really complete newbies here, excepting, of course, the Musqueam, Squamish and Tsleil-Waututh peoples on whose unceded territory the whole Vancouver project has been and continues to be built."
"A Real Estate Boom, Powered by Pot",2017-04-01,article,News,,"['Marijuana', 'Medical Marijuana', 'Shopping Centers and Malls', 'Real Estate (Commercial)', 'Law and Legislation']","The legalization of marijuana is upending the market for warehouses and retail stores, as companies pay a premium for places to grow and sell it.","QUINCY, Mass. — At the edge of an industrial park in this suburb south of Boston, past a used-car auction lot and a defunct cheese factory, is an unmarked warehouse bristling with security cameras and bustling with activity. Until recently, the cinder-block structure was home to a wholesale florist, a granite cutter and a screen printer. Today, it is home to just one tenant: a medical marijuana operation called Ermont."
Can Marijuana Real Estate Maintain Its High?,2017-04-01,multimedia,Video,,"['Medical Marijuana', 'Marijuana']","Across the country, medical marijuana operations are repurposing old, industrial spaces. But as legal weed gets cheaper, will the high cost of retrofitting pay off? Tour a new, indoor operation in Quincy, Mass., in this 360° video.","Across the country, medical marijuana operations are repurposing old, industrial spaces. But as legal weed gets cheaper, will the high cost of retrofitting pay off? Tour a new, indoor operation in Quincy, Mass., in this 360° video."
"Peretti Siblings Share a Sense of Humor, Not Just Genes",2017-04-01,article,News,,"['Movies', 'Comedy and Humor', 'ACTORS AND ACTRESSES', 'Television']","Chelsea and Jonah Peretti spend a morning at a museum, discussing BuzzFeed, “Get Out” and who tells better jokes. They teased each other a lot too.","LOS ANGELES — “‘Get Out’ is totally about our family!” Chelsea Peretti, the stand-up comic, actress and writer, said as she punched her brother, Jonah Peretti, on the arm."
Love Lessons From the (Very) First Couple,2017-04-01,article,News,,"['Love (Emotion)', 'Families and Family Life', 'Bible']","Adam and Eve, but mostly Eve, are victims of the greatest character assassination ever.","On a family trip to Rome a few years ago, I had the brilliant idea to take my sleep-deprived young daughters to the Vatican. It didn’t go well. “This is boooring!”"
"My Son, My Daughter: A Mother’s Evolution",2017-04-01,article,News,,"['Children and Childhood', 'Transgender and Transsexuals']","Isabel Rose, the New York real estate heiress, decided to go public about her child’s gender transition after President Trump rescinded federal protections for transgender students.","Isabel Rose, the telegenic heiress to one of New York’s best-known real estate dynasties, has always had an ability to make her publicity-wary family squirm."
Henry Purcell’s ‘O Sing Unto the Lord’,2017-04-01,audio,,,[],Robert King conducts the King’s Consort.,Robert King conducts the King’s Consort.
John Browne’s ‘O Maria salvatoris’,2017-04-01,audio,,,[],Performed by the Tallis Scholars,Performed by the Tallis Scholars
International Court Says Violence in Congo May Amount to War Crimes,2017-04-01,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Civilian Casualties']",The chief prosecutor of the International Criminal Court cited the murder of two United Nations researchers and the discovery of 23 mass graves in the Kasaï region.,"KINSHASA, Democratic Republic of Congo — Recent acts of violence in the Democratic Republic of Congo, including the murder of two United Nations researchers and the discovery of 23 mass graves in the Kasaï region, may constitute war crimes, the chief prosecutor of the International Criminal Court said on Friday."
Benjamin Britten’s ‘A Hymn to the Virgin’,2017-04-01,audio,,,[],"Mark Williams directs the Choir of Jesus College, Cambridge.","Mark Williams directs the Choir of Jesus College, Cambridge."
Herbert Howells’s ‘A Hymn for St Cecilia’,2017-04-01,audio,,,[],John Scott conducts the St. Paul’s Cathedral Choir.,John Scott conducts the St. Paul’s Cathedral Choir.
William Byrd’s ‘Infelix ego’,2017-04-01,audio,,,[],Performed by the Tallis Scholars,Performed by the Tallis Scholars
Farhad’s and Mike’s Week in Tech: When Twitter Confuses and Facebook Copies,2017-04-01,article,News,,['Social Media'],"People always bad-mouth an update on Twitter, but this time it really was bad.","Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry."
Nico Muhly on Why Choral Music Is Slow Food for the Soul,2017-04-01,article,News,,"['Classical Music', 'Books and Literature']",The composer uses Andrew Gant’s book “Oh Sing Unto the Lord” to reflect on a long tradition of meditative music.,"Nico Muhly is a composer whose work has included collaborations with Björk and the choreographer Benjamin Millepied. His opera “Two Boys” was produced in 2013 by the Metropolitan Opera, which will present his “Marnie” in the 2018-19 season."
"Bill O’Reilly Thrives at Fox News, Even as Harassment Settlements Add Up",2017-04-01,article,News,,"['Sexual Harassment', 'News and News Media']",About $13 million has been paid out over the years to address complaints from women about Mr. O’Reilly’s behavior. He denies the claims have merit.,"For nearly two decades, Bill O’Reilly has been Fox News’s top asset, building the No. 1 program in cable news for a network that has pulled in billions of dollars in revenues for its parent company, 21st Century Fox."
A Pentagon Test for Boeing’s Mr. Fix-It,2017-04-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Federal Budget (US)', 'United States Defense and Military Forces', 'Military Aircraft', 'Defense Contracts']","Patrick M. Shanahan brings a reputation as an aerospace troubleshooter to his expected nomination for the No. 2 defense job, which others found too big to handle.","In 2007, Boeing’s chief executive, W. James McNerney Jr., put out an S O S call to the head of the company’s military business. Boeing had bet its future on a revolutionary passenger jet, the 787 Dreamliner, and the project was imperiled by delays and cost overruns."
Dealing with a Mouse Infestation,2017-04-01,article,News,,"['Mice', 'Real Estate and Housing (Residential)']","Getting rid of mice isn’t easy, but it’s a co-op board’s responsibility if a building becomes infested.","Q. My daughter, son-in-law and their three little children live in a three-bedroom co-op on the Upper West Side. The apartment is infested with mice, which run across their pillows while they sleep and leave droppings in the baby’s high chair. Management and a pest control company set sticky traps and made other fixes. The contractor who combined their two apartments did some repairs, too. But the problem continues. Another neighbor on the same line also has mice. Surely other tenants must have them, too. What is the co-op’s responsibility?"
A Voice From Paris on Climate Change,2017-04-01,article,Question,,['Global Warming'],"The Paris mayor, Anne Hidalgo, promotes her city’s bold moves and explains why environmental issues are affecting women more.","Anne Hidalgo, mayor of Paris, is also chairwoman of C40, a network of the world’s biggest cities committed to addressing climate change. As mayor, despite strong opposition, she has closed parts of the city — including along the bank of the Seine River — to traffic. Recently, I asked Ms. Hidalgo about her interest in environmental issues and why women are important to the solutions. Her answers have been edited and condensed."
How Women Over 50 Can Keep Their Careers on Track,2017-04-01,article,News,,"['Women and Girls', 'Hiring and Promotion', 'Careers and Professions']","Staying relevant, and employed, is a challenge, even when you have decades of experience. Networking, curiosity and a good LinkedIn page can make all the difference.","For Debra Dixon, a principal with TwinLogic Strategies, a boutique lobbying firm in Washington, staying on top of her career has required flexibility and fine-tuning."
Policyholders in Limbo After Rare Failure of Insurer,2017-04-01,article,News,,"['Health Insurance and Managed Care', 'Long-Term Care Insurance', 'Life Insurance']",It’s quite possible for a regulated insurer to take policyholders into the very realm of loss and uncertainty that insurance is specifically designed to avoid.,"Something unusual happened last month: A good-size American insurer, Penn Treaty of Allentown, Pa., was ordered to liquidate and wind down its affairs. Its demise will orphan tens of thousands of policyholders — people who bought its long-term-care insurance to shield their families from crushing nursing home costs."
Women’s Crucial Role in Combating Climate Change,2017-04-01,article,News,,"['Women and Girls', 'Global Warming']","Female mayors around the world, like Zandile Gumede of Durban, South Africa, are joining forces to curb threats to the environment.",The link between climate change and women’s rights may seem baffling to some.
"Moscow and Mongolia, Bridged by Skype",2017-04-01,article,News,,"['Weddings and Engagements', 'Diplomatic Service, Embassies and Consulates']","She is a foreign service officer, and he is a marine who guards embassies. They met at the airport in Ulan Bator, when he said, “Your badge is showing.”","Christine Ning-Chiun Yarng and Galen Murphy-Fahlgren were married March 28 at the bride’s apartment in Arlington, Va. Dr. Apichai Shipper, a Universal Life minister and friend of the couple, officiated."
Stephanie Davidson and Dov Waxman:Long Walks Lead to 14 Questions,2017-04-01,article,News,,['Weddings and Engagements'],"A love blossoms during their weekly “check-in,” which was a stroll around a local pond.","Stephanie Elaine Davidson and Dov Lucien Morris Waxman are to be married April 2 at Alden Castle, an event space in Brookline, Mass. Rabbi Leonard Gordon is to lead the ceremony."
"After Brexit, Scotland Lays a Path to Another Independence Vote",2017-04-01,article,News,,['Great Britain Withdrawal from EU (Brexit)'],"Scotland’s Nicola Sturgeon is moving, post-Brexit, toward a second independence referendum against the wishes of British Prime Minister Theresa May.","EDINBURGH — Nicola Sturgeon, Scotland’s formidable first minister, knows how to play the long game."
Spain’s Desire for Gibraltar Complicates ‘Brexit’ Talks With E.U.,2017-04-01,article,News,,"['Great Britain Withdrawal from EU (Brexit)', 'Politics and Government']",Lawmakers in Britain and Gibraltar reject the idea that the union’s leaders might give Spain an effective veto over whether any deal applied to Gibraltar.,"LONDON — To the formidable list of problems facing Prime Minister Theresa May of Britain as she negotiates the nation’s risky withdrawal from the European Union, add one more: the future of the rocky outcrop of Gibraltar."
Conservative Split Over Import Tax Imperils Trump’s Overhaul,2017-04-01,article,News,,"['Taxation', 'United States Politics and Government', 'International Trade and World Market']","A proposed “border adjustment” tax is meeting furious opposition, threatening to jeopardize yet another signature legislative initiative.",One conservative group produced colorful flow charts warning millennials that a “border adjustment” tax proposed by Speaker Paul D. Ryan would raise prices on “the Jose Cuervo tequila that’s in your happy hour margarita.”
Haiti’s Violent Politics Are Taken to Court. In Boston.,2017-04-01,article,News,,"['Suits and Litigation (Civil)', 'Human Rights and Human Rights Violations', 'Politics and Government']","A human rights lawsuit over a 2008 attack in Haiti, a mysterious death and a decade-old killing cast a light on the government’s culture of impunity.","A mysterious death, a decade-old murder and a human rights lawsuit in federal court in Boston are casting a light on the patronage politics of Haiti and its culture of impunity."
Variety Puzzle: Acrostic,2017-04-01,article,News,,"['Crossword Puzzles', 'Acrostic Puzzles']",Emily Cox and Henry Rathvon reveal a miracle.,"VARIETY PUZZLE — The human brain is an amazing thing, and we have yet to know how it works. We know a few things; but the full scope of how it drives so many different systems is still beyond us."
Philippines Leader Vows to Pardon Police Accused in Mayor’s Death,2017-04-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides', 'Politics and Government', 'Amnesties, Commutations and Pardons', 'Drug Abuse and Traffic']","President Rodrigo Duterte suggested that 19 officers should plead guilty to avoid a long trial, saying, “I’ll tell the judge to pardon them all.”",MANILA — President Rodrigo Duterte of the Philippines suggested on Friday that 19 police officers accused of killing a politician should spare themselves a lengthy trial and plead guilty because he planned to pardon them anyway.
Tribes That Live Off Coal Hold Tight to Trump’s Promises,2017-04-01,article,News,,"['Coal', 'Mines and Mining', 'Native Americans', 'United States Politics and Government']",The Crow of Montana are among several Indian nations looking to the president’s pledges to end Obama-era coal rules or approve new oil and gas wells.,"CROW AGENCY, Mont. — The pale yellow halls of the Crow government building here are nearly empty these days, with 1,000 of this tribe’s 1,300 employees recently laid off."
How Does Populism Turn Authoritarian? Venezuela Is a Case in Point,2017-04-01,article,News,,"['Politics and Government', 'Human Rights and Human Rights Violations', 'Elections', 'Corruption (Institutional)', 'Labor and Jobs', 'Appointments and Executive Changes', 'Legislatures and Parliaments', 'Democracy (Theory and Philosophy)', 'Freedom of the Press']","When Hugo Chávez took power nearly 20 years ago, the leftist populism he championed was supposed to save democracy. Instead, it has done the opposite.","When Hugo Chávez took power in Venezuela nearly 20 years ago, the leftist populism he championed was supposed to save democracy. Instead, it has led to democracy’s implosion in the country, marked this past week by an attack on the independence of its Legislature."
"Trump Couple, Now White House Employees, Can’t Escape Conflict Laws",2017-04-01,article,News,,"['Conflicts of Interest', 'United States Politics and Government']","Jared Kushner and Ivanka Trump are walking on perilous legal and ethical ground, according to several prominent experts on the subject.","WASHINGTON — The husband-and-wife team of Jared Kushner and Ivanka Trump, now both senior federal government officials, has been alongside President Trump as the White House has hosted dozens of chief executives and a handful of world leaders in recent weeks."
