headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Obituaries for the American Dream,2020-11-01,article,Op-Ed,,"['Social Conditions and Trends', 'Art']","If it was ever real, it isn’t anymore.","We’ve been talking about “the American dream” since James Truslow Adams coined the phrase in his 1931 book, “The Epic of America.” But what’s a dream anyway? A brimming over of the day’s repressed desires? Just a flutter of the neurons? If the American dream was ever real, it isn’t now."
Vehicles flying Trump flags try to force a Biden-Harris campaign bus off a highway in Texas.,2020-11-01,article,News,,[],Vehicles flying Trump flags tried to force a Biden-Harris campaign bus off a highway in Texas. Trump chuckled about it at a rally later that evening.,"AUSTIN, Texas — Multiple vehicles bearing Trump flags and signs surrounded a Biden-Harris campaign bus heading from San Antonio to Austin on Friday, forcing campaign officials to scrap two campaign events, according to reports by Democratic officials on Saturday."
"Trump moves Florida rally up by two hours, but it could still run afoul of a local curfew.",2020-11-01,article,News,,[],A Trump rally planned for late Sunday in Florida could run afoul of a local curfew.,"MIAMI — President Trump’s fifth and final rally on Sunday in Opa-locka, Fla., was moved to 9:30 p.m. after being scheduled to kick off at 11:30 p.m., a late hour for attendees and viewers — and a potential problem for local officials. To try to slow the spread of the coronavirus, Miami-Dade County has a nightly curfew that begins at midnight."
"With just two days until Election Day, all eyes are on Pennsylvania.",2020-11-01,article,News,,[],"All eyes are on Pennsylvania, which both presidential campaigns seem to believe could determine the outcome of the race.","As the election winds to a close, President Trump and Joseph R. Biden Jr. are converging on Pennsylvania, with both candidates holding a flurry of events in a last-minute quest for votes."
8 Pro-Democracy Politicians Arrested in Hong Kong Over Heated Meeting,2020-11-01,article,News,,"['Politics and Government', 'Law and Legislation', 'Hong Kong Protests (2019)', 'Demonstrations, Protests and Riots']","The Hong Kong politicians were arrested in connection with a contentious meeting in May, when the local legislature’s chambers were filled with protest over a battle for control over a key committee.","HONG KONG — The police arrested seven pro-democracy politicians early Sunday over a heated meeting in May, when the local legislature’s chambers were filled with protest over a battle for control over a key committee. An eighth was arrested Monday."
Halloween Stabbing Attack in Quebec City Leaves 2 Dead,2020-11-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Halloween']",The police arrested a 24-year-old man who they said was dressed in medieval garb and carrying a sword when he went on a rampage.,MONTREAL — The police in Quebec City said on Sunday that they had arrested a man dressed in medieval garb and brandishing a sword after a series of stabbings on Halloween night left two people dead and five others wounded.
"On ‘S.N.L.’, Jim Carrey Reads a Spooky Election Update of ‘The Raven’",2020-11-01,article,News,,['Television'],Carrey appeared in his recurring role as Joe Biden in a Halloween episode hosted by the “Saturday Night Live” alum John Mulaney and featuring the Strokes as the musical guest.,"On a Halloween night that fell on a fraught weekend before Election Day, a nation turned its lonely eyes to John Mulaney, the “Saturday Night Live” alum whose return appearances to this sketch show are usually a good omen."
‘He Managed a Smile and Thanked Charles for the Compliment’,2020-11-01,article,News,,[],"A reunion with a well-dressed teacher, a tricky census question and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:
Inside One Brooklyn Restaurant’s Desperate Fight to Survive the Pandemic,2020-11-01,article,News,,"['Restaurants', 'Coronavirus (2019-nCoV)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Bars and Nightclubs', 'Shutdowns (Institutional)']","Half of New York City’s 24,000 restaurants could go out of business. Gertie is fighting to avoid becoming one of them.","On the second Saturday in March, the owners of Gertie, a Jewish-American luncheonette in Brooklyn, finalized a last step in the makeover of their year-old restaurant. They hired a new sous chef, an up-and-comer who had landed hours before on a one-way flight from Detroit."
"Preaching or Avoiding Politics, Conservative Churches Walk a Delicate Line",2020-11-01,article,News,,"['Ministers (Protestant)', 'Presidential Election of 2020', 'Christians and Christianity', 'Endorsements', 'Religion-State Relations']","Pastors can’t endorse or oppose candidates from the pulpit, and many of them don’t want to. But that doesn’t mean they’re ignoring politics.","The second weekend in October was “citizenship weekend” at Prestonwood Baptist Church in Plano, Texas."
"In Italy, Like Everywhere the Virus Goes, It’s the Discontent That’s Contagious",2020-11-01,article,News,,"['Demonstrations, Protests and Riots', 'Politics and Government', 'Shutdowns (Institutional)', 'Curfews', 'Coronavirus (2019-nCoV)']","Italians are now a long way away from the days of singing on balconies and their summer fling with freedom. Just like everyone else, they’ve had it.","ROME — When the coronavirus first hit Italy, overwhelming the country’s hospitals and prompting the West’s first lockdown, Italians inspired the world with their resilience and civic responsibility, staying home and singing on their balconies. Their reward for months of quarantine was a flattened curve, a gulp of normalcy and the satisfaction of usually patronizing allies pointing to Italy as a model."
She’s Moved From the Upper East Side to ‘Cobble Hill’,2020-11-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Television', 'Content Type: Personal Profile']","Cecily von Ziegesar, the author of “Gossip Girl,” is going for an adult, possibly Brooklyn-based audience in her new novel, but there will still be drama.",The inspiration for Cecily von Ziegesar’s latest novel? Lice.
"Meet the Ebony Anglers, Five Black Women Catching Fish and Stares",2020-11-01,article,News,,"['Fishing, Sport', 'Women and Girls', 'Black People', 'Blacks', 'Content Type: Personal Profile']","The team, formed in the past few months, is trying to make a mark in the mostly white, mostly male world of competitive fishing.","ATLANTIC BEACH, N.C. — The shooting stars that illuminated the dark sky on the journey to deeper waters had given way to a crisp morning when Gia Peebles felt her fishing rod tense."
"States Undercount Positive Rapid Tests, Masking the Spread of Disease",2020-11-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'States (US)', 'Disease Rates']","Health officials say an influx of rapid, inexpensive tests is good for the country, but caution that they are struggling to count those who test positive.","Health officials say an influx of rapid, inexpensive tests is good for the country, but caution that they are struggling to count those who test positive."
"A Nutmegger, a Buckeye and a Sooner Walked Into a Voting Booth...",2020-11-01,multimedia,Interactive Feature,,"['Elections', 'Voting and Voters', 'United States Politics and Government']","Every four years, as Election Day draws near, we embrace America’s oddball geographic nicknames.","Every four years, as Election Day draws near, we embrace America’s oddball geographic nicknames."
Dwight Garner Shares From His Stash of Other Writers’ Words,2020-11-01,article,News,,"['Books and Literature', 'Quotations and Proverbs', 'Writing and Writers']","In an excerpt from his new book, “Garner’s Quotations: A Modern Miscellany,” the Times critic explains why he’s hoarded favorite lines for nearly 40 years and why he’s sharing some with readers now.",
"U.S. Diplomat Coughs Online, and European Allies Wonder if They Were Exposed",2020-11-01,article,News,,"['United States International Relations', 'Diplomatic Service, Embassies and Consulates', 'Coronavirus (2019-nCoV)']",A senior State Department official who tested positive for the coronavirus after a trip to Europe has angered other diplomats and irritated foreign officials whom he could have infected.,"WASHINGTON — As part of a diplomatic tour through Europe in late October, the State Department’s director of policy planning briefed journalists in London about the Trump administration’s strategy toward China. A video of the virtual event showed him coughing at least six times during the hourlong discussion."
"Ahead of Election, Police Prepare for Violence and Disruption",2020-11-01,article,News,,"['United States Politics and Government', 'Presidential Election of 2020', 'Right-Wing Extremism and Alt-Right', 'Police', 'Demonstrations, Protests and Riots']",Many law enforcement officials have attempted to inject calm while warning of dire consequences for those who try to disrupt voting.,"The Las Vegas Police had a quandary. They were on high alert for election-related threats, but when long lines of voters began snaking down streets and around parking lots two weeks ago, they feared that stationing patrol cars outside polling stations might drive people away."
"Americans Are Afraid. Not for Themselves, but for the Country.",2020-11-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Democracy (Theory and Philosophy)', 'Voting and Voters']","A feeling of alarm and fear about the future of democracy, from voters across the political spectrum.","There is much to fear this year, as campaign speeches and ads remind voters. The virus is surging, hospitals are filling again, and children are falling behind in school. Renters risk eviction, and businesses remain boarded up. Violent crime has risen and could reach your neighborhood, the president warns. And in this unsettling time, you could lose your health care, your job, your property values, or your local police department."
Pastors at the Polls? Meet Ohio’s Election Protection Squad,2020-11-01,article,News,,"['Elections', 'Clergy', 'United States Politics and Government', 'Presidential Election of 2020']","After the most tense election season in generations, clergy members are being trained and deployed to defuse potentially violent encounters on Election Day.","From across Ohio, ministers, chaplains and social workers who have volunteered to deploy to the polls dialed in to a videoconference to hear nine hypothetical situations they might encounter on Election Day, from people refusing to wear masks to politicians pressuring those in line to vote for them."
Can Raphael Warnock Go From the Pulpit to the Senate?,2020-11-01,article,News,,"['Elections, Senate']","The pastor at the Ebenezer Baptist Church in Atlanta, where Martin Luther King Jr. once preached, is betting that Georgia is ready to send a religious progressive to Washington.","DALTON, Ga. — On a recent Sunday morning in northwest Georgia, the Rev. Raphael G. Warnock, the South’s most prominent Black preacher and a Democratic candidate for the U.S. Senate, was giving his stump speech, mixing a little laid-back pulpit humor with a searing, Jeremiah-like condemnation of Republicans in the age of Trump."
How the Wealthy World Has Failed Poor Countries During the Pandemic,2020-11-01,article,News,,"['Poverty', 'Third World and Developing Countries', 'Stimulus (Economic)', 'Banking and Financial Institutions', 'Coronavirus (2019-nCoV)', 'Credit and Debt']","Despite pledges for debt relief and expanded programs, the World Bank and International Monetary Fund have delivered meager aid, say economists.","LONDON — Like much of the developing world, Pakistan was alarmingly short of doctors and medical facilities long before anyone had heard of Covid-19. Then the pandemic overwhelmed hospitals, forcing some to turn away patients. As fear upended daily life, families lost livelihoods and struggled to feed themselves."
"Election at Hand, Biden Leads Trump in Four Key States, Poll Shows",2020-11-01,article,News,,"['Presidential Election of 2016', 'Presidential Election of 2020', 'Polls and Public Opinion', 'United States Politics and Government']","Joseph R. Biden Jr. leads President Trump in Pennsylvania, Florida, Arizona and, by a wide margin, in Wisconsin, according to a Times/Siena College poll.",[Joe Biden has won the 2020 U.S. presidential election. Read our story]
Dishonesty Has Defined the Trump Presidency. The Consequences Could Be Lasting.,2020-11-01,article,News Analysis,,"['United States Politics and Government', 'Presidents and Presidency (US)', 'Presidential Election of 2020', 'Rumors and Misinformation']","Whether President Trump wins or loses on Nov. 3, the very concept of public trust in an established set of facts necessary for the operation of a democratic society has been eroded.","WASHINGTON — Born amid made-up crowd size claims and “alternative facts,” the Trump presidency has been a factory of falsehood from the start, churning out distortions, conspiracy theories and brazen lies at an assembly-line pace that has challenged fact-checkers and defied historical analogy."
"On Marathon Weekend, Des Linden Ran 26.2 Miles, and Then Some, in New York",2020-11-01,article,News,,"['New York City Marathon', 'Ultramarathon Running', 'Marathon Running']","The New York City Marathon turned into a virtual event, but that did not stop Des Linden from coming to New York to accomplish something big.","This was not the way Des Linden was planning to finish a marathon in Central Park this weekend, when she and 50,000 other runners were supposed to run the New York City Marathon."
He Already Saw the Election as Good vs. Evil. Then His Tractor Burned.,2020-11-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Rural Areas', 'Agriculture and Farming', 'Vandalism', 'ARSON']","In Nebraska, President Trump’s supporters hope he wins a second term, and that they get four more years of feeling like the country’s leader understands and defends them.","HENDERSON, Neb. — Jonathan Rempel has never been a loudmouth around town about his politics, but his views are clear when he asks rhetorical questions like, “Have you ever got a job from a poor person?” Or when he says that taxes are a form of extortion. They show up on Facebook, where some of his posts support gun rights and criticize a welfare state."
Trump is counting on efforts to target potential supporters who sat out in 2016.,2020-11-01,article,News,,[],The president’s campaign to identify likely supporters among people who did not vote in 2016 is seen by Democrats as a threat in Pennsylvania in particular.,"As Democrats fret their way into the final hours of the race for the White House, one possibility is high on the list of reasons President Trump might win."
Mississippi City Spared Loss of Electric Service,2020-11-01,article,News,,"['Electric Light and Power', 'Credit and Debt', 'Local Government', 'Black People', 'Blacks']","Upset over high electricity bills, residents of Itta Bena, Miss., complained, only to discover the city was hundreds of thousands of dollars in debt to its power supplier.","Seeing a $450 to $600 electricity bill no longer fazes Patricia Young of Itta Bena, Miss., a city of about 1,800 people in the Mississippi Delta."
"Coronavirus Surge, Election Day, Sean Connery: Your Weekend Briefing",2020-11-01,article,briefing,,[],Here’s what you need to know about the week’s top stories.,(Want to get this briefing by email? Here’s the sign-up.)
Why Are Republicans So Afraid of Voters?,2020-11-01,article,Editorial,,"['Voter Registration and Requirements', 'Absentee Voting', 'Black People', 'Blacks', 'Presidential Election of 2020', 'United States Politics and Government', 'Voting Rights Act (1965)', 'Redistricting and Reapportionment', 'Voter Fraud (Election Fraud)']",There is no “both sides do it” when it comes to intentionally keeping Americans away from the polls.,"As of Sunday afternoon, more than 93 million Americans had cast a ballot in the November elections. That’s about two-thirds of the total number of people who voted in 2016, and there are still two days until Election Day."
The Week in Business: A Nail-Biter,2020-11-01,article,News,,"['Stocks and Bonds', 'United States Economy', 'Coronavirus (2019-nCoV)']",The election’s outcome will shape the economy — and your wallet — for years to come.,"It’s basically impossible to talk about anything but the election, but here goes. (And if you haven’t voted yet, use today’s extra daylight saving hour to make a plan for the polls.) See you on the other side. — Charlotte Cowles"
"Signs Get Snatched, Kicked, Burned as Political Battle Reaches the Front Lawn",2020-11-01,article,News,,"['Presidential Election of 2020', 'Vandalism', 'Robberies and Thefts']","Fights over political signs happen every year, but this year seems more intense. “It feels like a war,” one resident said.","CHICAGO — In Illinois, Florida and Arizona, police officers have been summoned to investigate Biden signs set ablaze and Trump flags swiped in the night. Homeowners, angry over their campaign signs disappearing, have set up elaborate motion-activated cameras to catch the culprits. A sneaky few have booby-trapped signs with sharp razor blades glinting underneath."
We Have Never Had Final Results on Election Day,2020-11-01,article,News,,"['Presidential Election of 2020', 'Voting and Voters']",President Trump has been trying to pre-emptively delegitimize ballots counted after Nov. 3. But states have always counted past election night.,"For weeks, President Trump and his allies have been laying groundwork to challenge the results of the election if he loses. Now, in the final days of the campaign, he has settled on a blatantly ahistorical closing argument: that the votes in a fair election should not be counted past election night."
Homes That Sold for Around $1 Million,2020-11-01,article,News,,['Real Estate and Housing (Residential)'],Recent residential sales in New York City and the region.,"Each week, our survey of recent residential sales in New York City and the surrounding region focuses on homes that sold around a certain price point, allowing you to compare single-family homes, condos and co-ops in different locales."
"The Sunday Read: ‘Kamala Harris, Mass Incarceration and Me’",2020-11-01,article,News,,['Prisons and Prisoners'],Many progressives mistrust her for her past as a prosecutor. For Reginald Dwayne Betts — an ex-convict and the son of a crime victim — it’s not that simple.,"At 16, Reginald Dwayne Betts was sent to prison for nine years after pleading guilty to a carjacking, to having a gun, and to an attempted robbery."
"Enzo Mari, industrial designer who kept things simple, dies at 88.",2020-11-01,article,News,,['internal-essential'],This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.
"For Australians, geographic isolation is now something to embrace.",2020-11-01,article,News,,['internal-essential'],They used to call it “the tyranny of distance.”,They used to call it “the tyranny of distance.”
"After coughing, a State Department official met with European diplomats. Then he tested positive.",2020-11-01,article,News,,['internal-essential'],"As part of a diplomatic tour through Europe in late October, the State Department’s director of policy planning briefed journalists in London about the Trump administration’s strategy toward China. A video of the virtual event showed him coughing at least six times during the hourlong discussion.","As part of a diplomatic tour through Europe in late October, the State Department’s director of policy planning briefed journalists in London about the Trump administration’s strategy toward China. A video of the virtual event showed him coughing at least six times during the hourlong discussion."
"When parents lose their jobs, children suffer. But sometimes there’s a consolation.",2020-11-01,article,News,,['internal-essential'],"Nearly 22 percent of children in the United States had an unemployed parent in April, the highest rate on record, according to Zachary Parolin, a researcher at Columbia University.","Nearly 22 percent of children in the United States had an unemployed parent in April, the highest rate on record, according to Zachary Parolin, a researcher at Columbia University."
"How are Americans catching the virus? Increasingly, they have no idea.",2020-11-01,article,News,,['internal-essential'],"When the coronavirus first erupted in Sioux Falls, S.D., in the spring, Mayor Paul TenHaken arrived at work each morning with a clear mission: Stop the outbreak at the pork plant. Hundreds of employees, chopping meat shoulder to shoulder, had gotten sick in what was then the largest virus cluster in the United States.","When the coronavirus first erupted in Sioux Falls, S.D., in the spring, Mayor Paul TenHaken arrived at work each morning with a clear mission: Stop the outbreak at the pork plant. Hundreds of employees, chopping meat shoulder to shoulder, had gotten sick in what was then the largest virus cluster in the United States."
"How J Balvin Made His Trippy, Eye-Popping Halloween Concert in Fortnite",2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Computer and Video Games', 'Halloween', 'Rap and Hip-Hop']",The video game has become a music venue as the pandemic continues to keep live shows off the road. The Latin pop star put his own colorful spin on the experience.,"For J Balvin’s big entrance on Saturday night in his concert appearance on the video game Fortnite, the Latin pop star rose through a giant glowing pumpkin, just as he might emerge from the bowels of Madison Square Garden on a lift to meet thousands of screaming fans."
Rescuers Race Against Time to Find Survivors After Quake in Turkey,2020-11-01,article,News,,"['Rescues', 'Earthquakes', 'Deaths (Fatalities)']","After the deadly tremor rocked the country’s western coast, razing buildings in the city of Izmir and killing dozens of people, hope began to fade for some of those still trapped under the rubble.","The death toll from a major earthquake off the coast of Turkey reached at least 62 on Sunday, with more than 900 others injured, as rescuers continued to dig through tons of rubble in the city of Izmir in the diminishing hope of finding more survivors."
"Tropical Storm Eta Forms, Tying a Record Set 15 Years Ago",2020-11-01,article,News,,"['Hurricanes and Tropical Storms', 'Hurricane Zeta (2020)', 'Hurricane Laura (2020)']","Eta became the 28th named storm of the 2020 hurricane season, matching a record set in 2005.","Tropical Storm Eta, the 28th named storm of a fiercely active hurricane season, churned over the Caribbean on Sunday, gaining strength as it headed west toward Central America, the National Hurricane Center said."
David Henry Hwang’s ‘M. Butterfly’ Followup: ‘M. Turkey’,2020-11-01,article,News,,"['Theater', 'Asian-Americans']",The goal: a comedy about mistaken racial identity inspired by protests over “Miss Saigon.” The result: a backstage farce that never got to opening night.,"David Henry Hwang’s “Face Value” arrived on Broadway on March 9, 1993. It left five days later. For Gina Torres, an actress in that production, the news came as a relief. “Because we were pushing that stone uphill for a good long time,” she said."
"In Russia’s Idyllic Wine Country, Dark Tales of Dreams Dashed",2020-11-01,article,News,,"['Wines', 'Agriculture and Farming']",A verdant slice of southern Russia evokes Tuscany and produces surprisingly magical wine. But bureaucratic nightmares and police raids intrude on the aspirations of upstart vintners.,"ANAPA, Russia — Russia has no shortage of innovators, risk-takers and freethinking entrepreneurs. But their country is not built for them. Sooner or later, the state security apparatus makes its unwelcome appearance. "
‘We’re in for a whole lot of hurt.’ Fauci’s comments infuriate the White House.,2020-11-01,article,News,,[],"He has been dragged into both campaign debates, where President Trump misrepresented his positions on the pandemic. He has been featured prominently — and out of context — in a Trump re-election ad. And he has been openly derided by his own boss as a “disaster.”","He has been dragged into both campaign debates, where President Trump misrepresented his positions on the pandemic. He has been featured prominently — and out of context — in a Trump re-election ad. And he has been openly derided by his own boss as a “disaster.”"
What to Cook This Week,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Cooking and Cookbooks']","Homemade Hamburger Helper, tomato soups and grilled cheese sandwiches: Fill your days with comfort.","Time has been passing in the most extraordinary ways since the pandemic retired my commute in March. The days ran together until they were all one endless Wednesday, or Monday, never a weekend, which would then arrive like an occasional gift, only to disappear in what seemed like seconds. And now, suddenly, it’s November? Time to talk about Thanksgiving. I’ve avoided it long enough."
"Trump is visiting five states on Sunday, while Biden focuses on Pennsylvania.",2020-11-01,article,News,,[],"President Trump is visiting five states on Sunday, as Joe Biden focuses his attention on Pennsylvania.","With less than 48 hours remaining before Election Day, President Trump was jetting across the country on Sunday to bring his closing message to five states, while Joseph R. Biden Jr. planned to concentrate his efforts in the crucial swing state of Pennsylvania."
Swans Find New Home in Florida,2020-11-01,multimedia,Video,,['ANIMALS'],"The city of Lakeland, Fla., held a public lottery to sell some of its 86 swans. Two of them were relocated and released into a pond at Lost Lake Apartments in Jacksonville, Fla.","The city of Lakeland, Fla., held a public lottery to sell some of its 86 swans. Two of them were relocated and released into a pond at Lost Lake Apartments in Jacksonville, Fla."
Florida City’s Beloved Swans Find New Homes,2020-11-01,article,News,,['Swans'],"Lakeland, Fla., held a lottery to sell some of its 86 swans, which have thrived since Queen Elizabeth II donated a pair in 1957.","The buyers traveled from all over Florida, with crates and carriers, to bring their feathered guests home."
What Voters in Battleground States Think About Climate Change,2020-11-01,multimedia,Interactive Feature,,"['Polls and Public Opinion', 'Presidential Election of 2020', 'Voting and Voters', 'Global Warming', 'States (US)']","In key swing states, the majority of voters are worried that rising temperatures or sea levels will affect their lives. For some, it has become a voting issue.","In key swing states, the majority of voters are worried that rising temperatures or sea levels will affect their lives. For some, it has become a voting issue."
There Are Evangelicals Who Stand Against Trump. I’m One of Them.,2020-11-01,article,Op-Ed,,"['Evangelical Movement', 'Conservatism (US Politics)', 'ABORTION', 'Roe v Wade (Supreme Court Decision)', 'Presidential Election of 2020', 'United States Politics and Government']",We can’t succumb to the president’s appeals to fear.,"Like many kids who grew up as evangelicals, I was taught that abortion was the only issue when it comes to politics. When I turned 18, in the 1990s, my father took me to the Allen County Republican headquarters in my Indiana town, where I registered as a card-carrying conservative. Then we went to Fort Wayne’s Famous Coney Island for celebratory chili dogs."
Can We Finally Agree to Ignore Election Forecasts?,2020-11-01,article,Op-Ed,,"['Presidential Election of 2020', 'Presidential Election of 2016', 'United States Politics and Government', 'Polls and Public Opinion', 'Electoral College']","Before the election, I said we shouldn’t rely on them. The case just got overwhelming.",This article has been updated to reflect news events.
"To Trump, ‘the Polls That Matter’ Point to Victory. The Rest Are ‘Fake.’",2020-11-01,article,News,,"['Presidential Election of 2020', 'Polls and Public Opinion', 'United States Politics and Government', 'Voting and Voters', 'Data-Mining and Database Marketing']","President Trump’s blinkered view of 2020 polling has created something of an alternate universe, even as his campaign struggles to find the voters he needs in the data it has.","When President Trump talks about polling, his focus is very much on survey-takers that he thinks are good for him. Polls that show him trailing Joseph R. Biden Jr. — virtually all national polls — are simply “fake news.”"
I’m a Democracy Expert. I Never Thought We’d Be So Close to a Breakdown.,2020-11-01,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government', 'Corruption (Institutional)', 'Constitution (US)', 'State Legislatures', 'Voting Rights Act (1965)', 'Electoral College']",Our election systems were not built for the modern era. Looking abroad might help.,"As this Tuesday’s consequential election nears, my fellow democracy experts and I have often been asked: What is the right historical analogy to America’s current crisis? The truth is, there is no precedent. We have never seen such a longstanding democracy in such a rich country break down before — never. But it could happen this year."
Let’s Get Started on Fighting Climate Change,2020-11-01,article,Letter,,"['Global Warming', 'Presidential Election of 2020', 'Greenhouse Gas Emissions']",Readers suggest concrete ways we can act now. Also: The nonvoter also makes a decision.,To the Editor:
What This Election Means for America,2020-11-01,article,Letter,,"['Presidential Election of 2020', 'United States Politics and Government']",Some final thoughts about the candidates and voters’ hopes and fears as Election Day looms.,To the Editor:
A Typhoon Spared the Philippine Capital. Will Manila Be So Lucky Next Time?,2020-11-01,article,News,,"['Typhoons', 'Typhoon Goni (2020)', 'Disasters and Emergencies', 'Global Warming']","With climate change heightening the Philippines’ risk of natural disaster, the country is braced for the next catastrophe.","BANGKOK — The Philippines was braced for the worst. When Typhoon Goni made landfall in the disaster-plagued nation on Sunday morning, with sustained winds of 135 miles per hour, it ranked as the most powerful storm to hit the Southeast Asian nation in years."
Make Some Noise and Move: A Choreographer Provides Instructions,2020-11-01,article,News,,"['Dancing', 'Museums']","“I really didn’t want it to be about the screen,” Yanira Castro said about adapting a work for the pandemic. Instead, she made scores to try at home.","About 50 people sat in front of their computers on a recent afternoon, banging on pots and pans with kitchen utensils. In a departure from common Zoom etiquette, everyone was unmuted and making as much noise as possible. What began as an attempt to find a synchronized beat quickly unraveled into clanging, joyful chaos."
