headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"This Week’s Movies | Aug. 1, 2014",2014-08-01,multimedia,Video,,[],"The New York Times film critics review “Guardians of the Galaxy,” “Get On Up” and “Child of God.”","The New York Times film critics review “Guardians of the Galaxy,” “Get On Up” and “Child of God.”"
"Stock Market Ends July in Dive, but Analysts Are Upbeat",2014-08-01,article,News,,"['Banking and Financial Institutions', 'Dow Jones Stock Average', 'Nasdaq Composite Index', ""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds', 'United States Economy']","The stock market ended July with the sharpest decline in the Standard & Poor’s 500-stock index since April, while the Dow Jones industrial index lost all of its gains for the year.","The stock market ended July with the sharpest decline in the Standard & Poor’s 500-stock index since April, while the Dow Jones industrial index fell more than 300 points, enough to eliminate all of its gains for the year."
Rising Star Enters the Ryder Cup Picture as Outsiders Look to Qualify,2014-08-01,article,News,,"['Golf', 'Ryder Cup (Golf)']","Ryan Moore may be on Tom Watson’s radar as a captain’s selection for the United States team, with spots on the European squad also up for grabs.","AKRON, Ohio — Early in the week of the British Open, Ryan Moore was eating with his caddie in the Royal Liverpool clubhouse when Tom Watson approached their table. He wanted to know if he could join them. "
New Rules Say Poultry Plants Can Conduct Own Checks,2014-08-01,article,News,,"['Poultry', 'Factory Farming', 'Food Contamination and Poisoning', 'Regulation and Deregulation of Industry', 'Factories and Manufacturing']","Critics are saying the updated regulations would keep chicken-processing lines running too fast, creating conditions for worker injuries and food-safety failures.",WASHINGTON — The Agriculture Department released long-awaited poultry-inspection rules on Thursday that will give plant operators the option of conducting their own inspections for bird defects and feces on the processing lines and allow government inspectors to concentrate on other food-safety issues in the plant.
Ancient Haven for Refugees Sees Signs of Strain,2014-08-01,article,News,,"['Refugees and Displaced Persons', 'Labor and Jobs', 'Beggars', 'Abandonment (Property)']","Struggling to accommodate the thousands fleeing civil war in Syria, the Turkish government has quietly begun moving them to camps outside of the cities.","ISTANBUL — A Syrian boy stood on a white stool under a giant Turkish flag in Taksim Square, selling cold water one hot evening last week. His sales efforts went mostly unnoticed, until a Turkish teenager approached him and pulled him by the ear, berating the boy for working on his territory."
The Character Factory,2014-08-01,article,Op-Ed,,"['Poverty', 'Education (K-12)', 'Children and Childhood', 'Psychology and Psychologists']",Antipoverty programs will continue to be ineffective until they integrate a robust understanding of character.,Nearly every parent on earth operates on the assumption that character matters a lot to the life outcomes of their children. Nearly every government antipoverty program operates on the assumption that it doesn’t. 
Weak Links in China’s Food Chain,2014-08-01,article,News,,"['Food Contamination and Poisoning', 'Food', 'Meat', 'Poultry']","The OSI Group, one of the top meat producers in the United States with more than $6 billion in sales and about 20,000 employees in 17 countries, is enveloped in a food safety scandal in China.","When McDonald’s opened its first restaurant in China in the early 1990s, it did not turn to local suppliers for meat, which most likely would have been cheaper. Instead, it relied on its longtime partner the OSI Group, which had been linked to the fast-food titan ever since Ray Kroc, the McDonald’s founder, in the 1950s tapped the Chicago butcher Otto & Sons to provide consistent, reliable meats to his expanding empire."
‘Perfect’ Colt Anointed Hambletonian Favorite ,2014-08-01,article,News,,"['Harness Racing', 'Hambletonian (Harness Race)', 'Horse Racing']",Father Patrick is a 4-5 favorite to win harness racing’s most prestigious race on Saturday.,"EAST RUTHERFORD, N.J. — As the Rev. Patrick McDonnell seeks to guide his congregation at St. Anthony of Padua Catholic Church in Hightstown, N.J., during challenging times, he might point to his four-legged namesake as a model."
"Sizing Up Senator Thad Cochran Alongside Tomatoes, Pies and Cows",2014-08-01,article,News,,"['State and County Fairs', 'Elections, Senate', 'Speeches and Statements', 'Tea Party Movement', 'Midterm Elections (2014)']","Mississippi voters came to hear Mr. Cochran give his stump speech at the Neshoba County Fair, a 125-year-old tradition that signifies the beginning of the general election season.","PHILADELPHIA, Miss. — They came to award ribbons to the fattest tomatoes and prettiest pies, and to admire the beauties at the annual Pretty Cow Contest. They crowned 19-year-old Macy Martin Miss Neshoba County after the Rev. John E. Stephens delivered the invocation."
Big Banks and Treasury See Positive Signs in Report on Financial Industry,2014-08-01,article,News,,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry']",A new report issued by the Government Accountability Office sought to answer whether big banks still enjoy an effective subsidy because of implied government support.,Citigroup is a huge bank that would most likely have collapsed during the financial crisis if the government had not bailed it out.
Holding McDonald’s Accountable ,2014-08-01,article,Editorial,,"['Fast Food Industry', 'Organized Labor', 'Wages and Salaries', 'Restaurants', 'Editorials']",Fast-food employees received a well-deserved burst of momentum in their campaign for higher wages and for the right to unionize.,"For nearly two years, fast-food workers nationwide have been striking and demonstrating with increasing frequency and in increasing numbers. They want to be paid at least $15 an hour; the average fast-food wage is currently about $8.90. They also want to be able to form a union without retaliation."
The C.I.A.’s Reckless Breach of Trust,2014-08-01,article,Editorial,,"['Ethics and Official Misconduct', 'Espionage and Intelligence Services', 'United States Politics and Government', 'Editorials']","The agency will have to go much further than apologies for breaking into the Senate’s computers. Its culture needs an overhaul, too.","In March, John Brennan, the C.I.A. director, was indignant when Senator Dianne Feinstein charged that the agency had broken into computers used by staff investigators from the Senate Intelligence Committee, which she leads. “As far as the allegations of C.I.A. hacking into Senate computers,” he said, “nothing could be further from the truth. I mean, we wouldn’t do that. I mean, that’s just beyond the scope of reason.”"
Jury in Ex-Virginia Governor’s Trial Hears of Money Transfer,2014-08-01,article,News,,"['Bribery and Kickbacks', 'Gifts to Public Officials']","Jonnie R. Williams Sr., a wealthy Virginia businessman and the star witness in the corruption trial of former Gov. Bob McDonnell and his wife, testified for a second day on Thursday.","RICHMOND, Va. — The star witness in the corruption trial of former Gov. Bob McDonnell of Virginia and his wife, Maureen, described on Thursday a private meeting at which he and Mr. McDonnell had discussed ways to secretly transfer $50,000 to the governor."
"In Line for Spot on Ryder Cup Team, Dustin Johnson Takes a Leave",2014-08-01,article,News,,"['Golf', 'Ryder Cup (Golf)']","Dustin Johnson, an eight-time winner on the PGA Tour, said he was beginning a leave of absence from professional golf “to seek professional help” for unspecified reasons.","AKRON, Ohio — Dustin Johnson, who won his first start of the PGA Tour’s wraparound season and was poised to compete for the United States in the Ryder Cup, is out of the game for the foreseeable future. In a statement released Thursday by his management company, Johnson said he was taking a leave of absence from professional golf “to seek professional help for personal challenges I have faced.”"
"To Lift Sales, G.M. Turns to Discounts ",2014-08-01,article,News,,"['Small Cars (Compact, Subcompact and Microcars)', 'Automobile Safety Features and Defects']","The automaker has piled on cash incentives and cheap lease deals to invigorate sales of its passenger cars, particularly the smaller models.","In February, General Motors hit a milestone of sorts when its sales incentives, as tracked by the research firm Edmunds.com, dropped below those of its domestic rivals, Ford and Chrysler."
"MoneyPak, a Popular Prepaid Money Card, Opens Path to Fraud Schemes",2014-08-01,article,News,,"['Consumer Protection', 'Debit Cards', 'Frauds and Swindling']","The MoneyPak card, used to transfer cash by those without access to conventional bank accounts, has also caught the eye of criminals, from a Maryland jail gang to an online prostitution ring in North Carolina.",Federal authorities are sounding alarms about a wide range of fraudulent schemes involving a popular prepaid money card product.
Alibaba Is Investing Huge Sums in an Array of U.S. Tech Companies,2014-08-01,article,News,,"['Instant Messaging', 'Mobile Applications', 'Start-ups']","The Chinese retail giant has made a half-dozen major investments in American start-ups over the last year, focusing on mobile and e-commerce.","Alibaba Group, the Chinese Internet retailer, is coming to America with its checkbook wide open."
Senate Approves Veteran and Highway Bills,2014-08-01,article,News,,"['Veterans', 'Health Insurance and Managed Care', 'Infrastructure (Public Works)', 'Roads and Traffic', 'Federal Budget (US)', 'Transportation', 'Law and Legislation', 'United States Politics and Government']","In something of a consolation prize in a year marred by gridlock, the Senate approved expanding veterans’ health care and replenishing the Highway Trust Fund.","WASHINGTON — The Senate gave final approval on Thursday night to a significant expansion of veterans’ health care and to legislation to replenish the Highway Trust Fund through next spring, then left town for a five-week summer break."
How Many Ebola Patients Have Been Treated Outside of Africa?,2014-08-01,multimedia,Interactive Feature,,['Ebola Virus'],Questions and answers on the scale of the outbreak and the science of the Ebola virus.,Questions and answers on the scale of the outbreak and the science of the Ebola virus.
California Candidate Veers From Campaign Trail to Test Life on Streets ,2014-08-01,article,News,,"['Homeless Persons', 'Poverty', 'Public Relations and Publicity', 'Elections, Governors']","Neel Kashkari, the Republican candidate for governor of California, spent a week pretending to be homeless in Fresno, Calif., an experiment that added some sorely needed publicity to his campaign while also attracting some ridicule.","LOS ANGELES — With $40 in his pockets, a duct-taped backpack and a cameraman following him closely, Neel Kashkari, the multimillionaire Republican candidate for governor of California, spent a week posing as a homeless man looking for a job, he revealed Thursday, releasing a 10-minute video on his website about the curious experiment."
African Leaders Coming to Talk Business May Also Be Pressed on Rights,2014-08-01,article,News,,"['United States International Relations', 'Human Rights and Human Rights Violations']","The Obama administration said it would seek to build deeper relationships with African leaders, though some advocates worry that human-rights issues will take a back seat.","WASHINGTON — When Barack Obama made his first trip as president to Africa in July 2009, he memorably told lawmakers in Ghana that “Africa doesn’t need strongmen; it needs strong institutions.” Next week, several of those strongmen will travel to Washington as part of a landmark gathering of nearly 50 African leaders."
Vintage Blockbusters Reshuffle Race ,2014-08-01,article,News,,['Baseball'],"With their latest acquisitions, the Tigers and the Athletics hope to capture the championship that has eluded them in recent decades, but they may stand in each other’s way again.","The Oakland Athletics had the best record in the American League in mid-June when their catcher, Derek Norris, tried to explain their success after another victory at O.co Coliseum. "
"School Shelters in Gaza Offer Limited Safety, and Even Less Comfort",2014-08-01,article,News,,"['Refugees and Displaced Persons', 'Palestinians']","Life for about 200,000 people packed into more than 80 schools serving as shelters in Gaza is full of deprivation and discomfort.","BEIT LAHIYA, Gaza Strip — The makeshift shelter of upturned desks, cardboard boxes and dirty blankets in the courtyard of a United Nations school here was a considerable downgrade from the first refuge Fatima Kafarna found when shelling forced her from her home near the Gaza border with Israel two weeks ago."
American Held in North Korea Says Health Is Failing,2014-08-01,article,News,,"['Missionaries', 'Prisons and Prisoners', 'International Relations']","A pro-North Korea newspaper quoted Kenneth Bae, an imprisoned American missionary, as saying that he felt abandoned by the United States.","Kenneth Bae, the American missionary imprisoned in North Korea for almost two years, said in an interview released Thursday by a pro-North Korea newspaper that he felt abandoned by his own government and had developed new lung and liver ailments, in what appeared to be part of a new effort by the North Korean authorities to use him as leverage with the United States. "
"Wash, Dry, Fold. Now!",2014-08-01,article,News,,"['Mobile Applications', 'Laundry and Laundromats']","FlyCleaners is efficient in a way that scrubs away the shame of using an app to get your laundry done, with options to get laundry carried away within a matter of minutes or scheduling a pickup within an hourlong window.","The competition among apps that deal with users’ dirty laundry is intense, as suggested by an article in New York magazine this year dissecting various competitors."
"Perils of City Driver’s Ed: Pigeons, Taxis and Litigious Pedestrians",2014-08-01,article,News,,"['Drivers Education', 'Roads and Traffic', 'Series']","Instructors from an East Harlem driving school steer those hoping to get a license through an urban obstacle course, with one foot poised above the brake.",The New York State driving test awards no extra credit for overcoming the curbside taunts of East Harlem teenagers.
Tensions Escalate Between Israel and a Second Party in Gaza: The United Nations,2014-08-01,article,News,,"['Civilian Casualties', 'Defense and Military Forces', 'Palestinians', 'International Relations', 'Humanitarian Aid', 'Deaths (Fatalities)']","Agency officials are enraged by strikes on its facilities and mounting civilian casualties in Gaza, while Israel accuses the United Nations of playing down Hamas’s role in the conflict.","UNITED NATIONS — In the midst of Israel’s battle with militants in Gaza over the past three weeks, skirmishes opened on a second front in recent days: Its strikes on United Nations facilities and the steep civilian casualties brought a barrage of rebukes and warnings from senior United Nations officials around the world, reaching a fever pitch just before the announcement of a cease-fire late Thursday."
Tough to Figure Out,2014-08-01,article,News,,['Crossword Puzzles'],A lively Friday outing by Ashton Anderson and James Mulhern.,FRIDAY’S PUZZLE This puzzle by Ashton Anderson and James Mulhern has to be one of the most oddly satisfying Friday puzzles I’ve solved in a while.
"Rent-Stabilized, but Otherwise in Flux",2014-08-01,article,Review,,['Theater'],"“Between Riverside and Crazy,” a new play by Stephen Adly Guirgis, centers on a retired policeman threatened with eviction and his extended family and friends.","“Between Riverside and Crazy,” the rich new play from Stephen Adly Guirgis at the Linda Gross Theater, resides in an in-between land of its own. I’d locate it somewhere south of cozy and north of dangerous, west of sitcom and due east of tragedy."
Gas Suspected in Fatal Blasts That Jolted a City in Taiwan,2014-08-01,article,News,,"['Explosions (Accidental)', 'Fires and Firefighters', 'Deaths (Fatalities)']","At least 25 people were killed and more than 260 injured when the southern city of Kaohsiung, Taiwan’s second largest, was rocked by blasts that sent flames surging into the streets.","TAIPEI, Taiwan — A series of explosions ripped through the city of Kaohsiung in southern Taiwan on Thursday night, killing 25 people and wounding more than 260, the authorities said. The dead included at least four firefighters."
"Mets, Neither Buyers Nor Sellers, Look to Off-Season to Make Moves ",2014-08-01,article,News,,['Baseball'],"The Mets decided to stand pat at Thursday’s nonwaiver trade deadline, and General Manager Sandy Alderson indicated he wanted to make personnel decisions that were carefully considered.","The Mets could have made a trade before Thursday’s nonwaiver trade deadline. They said they discussed deals involving significant players, but ultimately they stayed put. They held on to Bartolo Colon — for now. They held on to Daniel Murphy. They held on to their stash of young, talented starting pitching prospects. "
"Cuomo, a Prosecutor and a Fight in the Mud Over a Shuttered Ethics Panel",2014-08-01,article,News,,['State Legislatures'],"Against the odds, the civic hygiene in the Moreland Commission affair took a drastic turn for the worse this week.","Against the odds, the civic hygiene in the Moreland Commission affair took a drastic turn for the worse this week. "
"Winning Lottery Numbers for July 31, 2014",2014-08-01,article,List,,['Lotteries'],"Lottery numbersfor New York, New Jersey and Connecticut."," July 31, 2014"
India: Dozens of Villagers Still Missing After Landslide,2014-08-01,article,Brief,,"['Landslides and Mudslides', 'Missing Persons', 'Rescues']",Rescue workers pulled eight survivors from the mud a day after a huge landslide hit the village of Malin in the Pune district of Maharashtra State in western India.," Although heavy rains hindered their work, rescue workers on Thursday pulled eight survivors from the mud a day after a huge landslide hit the village of Malin in the Pune district of Maharashtra State in western India. The workers also recovered the bodies of 31 people. The landslide buried at least 40 homes and more than 150 people, officials said. “The chances of finding anybody else alive are remote, but we still do not rule out the possibility,” said Surjeet Singh Guleria, a senior officer of the National Disaster Rescue Force. “We have deployed 378 soldiers and officers on the ground. They are working around the clock, but their work is hampered by continuous rains.” India’s home minister, Rajnath Singh, and Maharashtra State’s chief minister, Prithviraj Chavan, both visited Malin on Thursday. “This is a very heart-wrenching scene here,” Mr. Singh said. "
"In Gaza, a Pattern of Conflict",2014-08-01,multimedia,Interactive Feature,,"['Palestinians', 'War and Revolution']",Similarities and differences in the last three major conflicts between Israel and Hamas.,Similarities and differences in the last three major conflicts between Israel and Hamas.
A Fight to Shackle the Chain Stores in East Hampton,2014-08-01,article,News,,"['Shopping and Retail', 'Small Business', 'Historic Buildings and Sites']",Reactions are mixed to a resolution to ban chain stores from opening and competing with mom-and-pop operations.,"EAST HAMPTON, N.Y. — The first spark was the opening of a 7-Eleven in Montauk four years ago. It led to the creation of a Facebook page that called for a boycott and even a protest from the usually business-friendly Chamber of Commerce."
"At World Trade Center Site, Rebuilding Recreates Intersection of Long Ago",2014-08-01,article,News,,"['World Trade Center (Manhattan, NY)', 'Real Estate (Commercial)']","The corner of Cortlandt and Greenwich, an intersection that was designed out of existence for the construction of the World Trade Center, is to open on Friday.","On Friday, New Yorkers will be able to do something they have not done in nearly half a century: stand on the corner of Cortlandt and Greenwich."
De Blasio on Police-Community Relations,2014-08-01,multimedia,Video,,[],"Mayor Bill de Blasio hosted a round table on police-community relations after a Staten Island man, Eric Garner, 43, died in police custody.","Mayor Bill de Blasio hosted a round table on police-community relations after a Staten Island man, Eric Garner, 43, died in police custody."
"Once Leader of Outcry, de Blasio Is Now Trying to Quell It",2014-08-01,article,News Analysis,,"['Police Brutality, Misconduct and Shootings', 'Search and Seizure', 'Mayors', 'Police', 'Blacks', 'Black People', 'Race and Ethnicity', 'Asphyxiation, Choking, and Suffocation', 'Demonstrations, Protests and Riots']",Bill de Blasio campaigned as a critic of New York Police Department policies. Now he is trying to strike a delicate balance between supporting the police and delivering on promised reform.,"Mayor Bill de Blasio barreled into City Hall as a fierce critic of the New York Police Department, leading rallies against the use of the stop-and-frisk tactic and urging a new era of comity between minorities and law enforcement."
Federal Panel Might Consolidate N.H.L. Lawsuits,2014-08-01,article,Brief,,"['Hockey, Ice', 'Concussions', 'Suits and Litigation (Civil)']","A hearing was held Thursday before a federal panel in Kansas City, Kan., that will decide if several concussion lawsuits recently filed by former players against the N.H.L. will be consolidated into a single class-action suit.","A hearing was held Thursday before a federal panel in Kansas City, Kan., that will decide if several concussion lawsuits recently filed by former players against the N.H.L. will be consolidated into a single class-action suit. Lawyers for the former players and the league met before the Judicial Panel on Multidistrict Litigation, which is expected to issue a decision in one to three weeks. "
"For a Thrill Seeker at Ease in the Sky, a Birthday Jump Turned Fatal",2014-08-01,article,News,,"['Parachutes and Parachute Jumping', 'Accidents and Safety', 'Deaths (Fatalities)']","Gary Messina, a correction officer for New York City, died after his parachute collapsed during a jump on Long Island; the accident is under investigation.","CALVERTON, N.Y. — It was to be the big birthday thrill. "
Kerry Announces Cease-Fire,2014-08-01,multimedia,Video,,[],Secretary of State John Kerry announced a 72 hour cease-fire in the Gaza conflict Thursday.,Secretary of State John Kerry announced a 72 hour cease-fire in the Gaza conflict Thursday.
Contractor for 1 World Trade Center Is Charged With Fraud,2014-08-01,article,News,,"['1 World Trade Center (Manhattan, NY)', 'Frauds and Swindling', 'Building (Construction)']",The owner of DCM Erectors is accused of fraudulently obtaining $76 million by falsely claiming he was in compliance with requirements for hiring minority and female subcontractors.,The owner of a construction company hired to do extensive steel work on 1 World Trade Center was charged on Thursday with fraudulently obtaining $76 million by falsely claiming he was in compliance with requirements for hiring minority and female subcontractors.
"Dick Smith, Oscar-Winning Makeup Artist, Dies at 92",2014-08-01,article,Obituary (Obit),,"['Movies', 'Deaths (Obituaries)', 'Academy Awards (Oscars)']","Mr. Smith’s handiwork could be seen in the “Godfather” films as well as “Amadeus,” “The Exorcist” and more, using plaster masks and liquid foam latex.","Dick Smith, who made flesh peel from famous actors’ faces, who made the young old and the beautiful hideous and who transformed a girl into a particularly possessed tween — all while working as one of film and television’s most original and accomplished makeup artists, died on Wednesday in Los Angeles. He was 92."
"Quotation of the Day for Friday, August 1, 2014",2014-08-01,article,Quote,,[],"Quotation of the Day for Friday, August 1, 2014.","“It’s kind of like taking an exam, all the time. You always have to have the answer.”"
"Corrections: August 1, 2014",2014-08-01,article,News,,[],"Corrections appearing in print on August 1, 2014.",FRONT PAGE
Montauk for Members Only,2014-08-01,article,News,,"['Area Planning and Renewal', 'Hotels and Travel Lodgings', 'Beaches']",The surfer favorite East Deck Motel is just the latest Montauk landmark to be threatened with redevelopment.,"MONTAUK, N.Y. — A simple concrete bench four miles from the tip of Long Island has for generations sufficed as the throne of East Coast surfing."
"Julio Grondona, Argentine Power in World Soccer, Dies at 82",2014-08-01,article,Obituary (Obit),,"['Soccer', 'Deaths (Obituaries)']","Combative and iron-handed, Mr. Grondona led Argentina’s soccer association for 35 years, helping to shape World Cup teams, and was FIFA’s second in command.","Julio Grondona, who ruled over Argentina’s soccer association for 35 years and wielded influence far beyond it as one of the most powerful figures in FIFA, international soccer’s governing body, died on Wednesday in Buenos Aires. He was 82."
"Ed Sprinkle, Defensive End Known for Violent Play, Dies at 90",2014-08-01,article,Obituary (Obit),,"['Football', 'Deaths (Obituaries)']","Sprinkle, a member of the Chicago Bears in the 1940s and ’50s under George Halas, was a prototype for pass-rushing defensive ends.","Ed Sprinkle, who gained a reputation as “the meanest man in football” while playing for the Chicago Bears, leveling quarterbacks with ferocity in becoming a rugged prototype for pro football’s pass-rushing defensive ends, died on Monday in Palos Heights, Ill. He was 90."
"Robert L. Drew, Pioneer in Documentary Filmmaking, Dies at 90",2014-08-01,article,Obituary (Obit),,"['Documentary Films and Programs', 'Movies', 'Deaths (Obituaries)']","In the 1950s and 1960s, Mr. Drew’s efforts helped cinéma vérité become a common storytelling device.","Robert L. Drew, a journalist and filmmaker who altered both journalism and filmmaking when he helped develop the hand-held camera and a synchronized sound recorder and put the new equipment to use making documentaries in the put-the-audience-in-the-room style known as cinéma vérité, died on Wednesday at his home in Sharon, Conn. He was 90."
What’s on TV Friday,2014-08-01,article,Schedule,,[],Television highlights.,"9 P.M. (Showtime) DAVID BOWIE: FIVE YEARS (2013) Drawing on Mr. Bowie’s personal archive of costumes, set designs, lyrics and memorabilia, the director Francis Whately touches on five seminal years in this performer’s career, exploring the source of his inspiration and where his ideas led him. The film begins in 1971, with the creation of his persona Ziggy Stardust, and then moves to 1975, when he released the album “Young Americans” and adopted yet another persona, the Thin White Duke; 1977, and the albums “Low” and “Heroes”; 1980, and his No. 1 single in Britain, “Ashes to Ashes”; and 1983, the year he conquered nightclubs with “Let’s Dance.” (Above, Mr. Bowie in 1979.) Next month, the Museum of Contemporary Art Chicago presents “David Bowie Is,” a retrospective of his career."
Videos Capture Terror of Deadly Taiwan Explosions,2014-08-01,article,News,,['Explosions (Accidental)'],"On cellphones, security monitors and dashboard cameras, the residents of Kaohsiung captured the terrifying series of explosions that rocked their city.",A series of powerful explosions late Thursday in the southern Taiwanese city of Kaohsiung killed 25 people and injured more than 260.
"For the Clintons, Vacation in the Hamptons Begins With a Fund-Raiser",2014-08-01,article,News,,[],"The family will spend time in August at a home in Amagansett, but will kick off their vacation with a benefit for the Bill, Hillary and Chelsea Clinton Foundation on Aug. 9.","Bill and Hillary Rodham Clinton will arrive at their Hamptons summer rental this weekend, but relaxation is not the only item on their vacation agenda."
"Cantor, Ex-Majority Leader, Is Planning Early Exit From House",2014-08-01,article,News,,"['Midterm Elections (2014)', 'Elections, House of Representatives']","The early departure of Eric Cantor, the Virginia Republican, could allow his successor to participate in the lame-duck session of Congress this fall.","WASHINGTON — Representative Eric Cantor, the Virginia Republican whose last day as House majority leader was Thursday, said on Friday that he would resign his seat effective Aug. 18 in hopes that his successor will be able to participate in the lame-duck session after the November elections."
"Events in Connecticut for Aug. 3-9, 2014",2014-08-01,article,Schedule,,['Culture (Arts)'],A guide to cultural and recreational events in Connecticut.,A guide to cultural and recreational events in Connecticut. Items for the calendar should be sent at least three weeks in advance to ctcal@nytimes.com.
"Events in Westchester for Aug. 3-9, 2014",2014-08-01,article,Schedule,,['Culture (Arts)'],A guide to cultural and recreational events in the Hudson Valley.,A guide to cultural and recreational events in the Hudson Valley. Items for the calendar should be sent at least three weeks in advance to westweek@nytimes.com.
"Events on Long Island for Aug. 3-9, 2014",2014-08-01,article,Schedule,,['Culture (Arts)'],A guide to cultural and recreational events on Long Island.,A guide to cultural and recreational events on Long Island. Items for the calendar should be sent at least three weeks in advance to lical@nytimes.com.
"Events in New Jersey for Aug. 3-9, 2014",2014-08-01,article,Schedule,,['Culture (Arts)'],A guide to cultural and recreational events in New Jersey.,A guide to cultural and recreational events in New Jersey. Items for the calendar should be sent at least three weeks in advance to njtowns@nytimes.com.
Anticorruption Campaign Targets Second CCTV Head,2014-08-01,article,News,,['Corruption (Institutional)'],"Liu Wen, the director of China Central Television’s documentary channel, CCTV-9, and producer of the hit series “A Bite of China,” has been detained on suspicion of corruption.","Liu Wen, the director of China Central Television’s documentary channel, CCTV-9, and producer of the hit series “A Bite of China,” on the country’s culinary traditions, has been detained on suspicion of corruption, state news media outlets have reported."
Société Générale Profit Rises as Loan Problems Recede,2014-08-01,article,News,,"['Banking and Financial Institutions', 'Income', 'Regulation and Deregulation of Industry']","France’s second-largest bank said its second-quarter net income was up 7.8 percent to about $1.37 billion, but it still faces potential risks, including exposure to Russia.","Société Générale, France’s second-largest bank after BNP Paribas, reported a 7.8 percent rise in second-quarter earnings on Friday as it benefited from a decline in its exposure to risky loans."
