headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Where Neil Gorsuch Would Fit on the Supreme Court,2017-02-01,multimedia,Interactive Feature,,['Conservatism (US Politics)'],Where Trump’s nominee falls on the court’s ideological spectrum.,Where Trump’s nominee falls on the court’s ideological spectrum.
"In Judge Neil Gorsuch, an Echo of Scalia in Philosophy and Style",2017-02-01,article,News,,"['Appointments and Executive Changes', 'Constitution (US)', 'United States Politics and Government']","Judge Gorsuch, 49, is an originalist, meaning he tries to interpret the Constitution consistently with the understanding of those who drafted and adopted it.","WASHINGTON — A year ago, Judge Neil M. Gorsuch was midway down a ski slope when his cellphone rang. Justice Antonin Scalia, he was told, had died."
Senate Democrats Delay Confirmation of Mnuchin and Price,2017-02-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes']","Democrats boycotted a Senate Finance Committee meeting that had been scheduled to vote on the two cabinet picks, saying the nominees had given misleading information.","WASHINGTON — Senate Democrats significantly escalated tensions with the White House on Tuesday, stalling action on two of President Trump’s most important cabinet nominees, Steven T. Mnuchin to be Treasury secretary and Representative Tom Price to be secretary of health and human services."
Capitals’ Reuniting of John Carlson and Karl Alzner Pays Off,2017-02-01,article,News,,"['Hockey, Ice']","Carlson and Alzner, who were inseparable on and off the ice at the start of their careers, were teamed with other players for two years before becoming an effective unit again this season.",WASHINGTON — Maybe the “Carlzner” shirts will make a comeback.
"Max Wilcox, Grammy-Winning Record Producer, Dies at 88",2017-02-01,article,Obituary (Obit),,"['Classical Music', 'Grammy Awards', 'Deaths (Obituaries)']",Mr. Wilcox was called a musical collaborator by the pianist Arthur Rubinstein.,"Max Wilcox, a classical record producer and engineer who won five Grammy Awards, and whom the pianist Arthur Rubinstein called his musical collaborator, died on Jan. 20 in Seattle. He was 88."
Why Democrats Should Oppose Neil Gorsuch,2017-02-01,article,Op-Ed,,"['Filibusters and Debate Curbs', 'United States Politics and Government']",It’s not about the nominee. It’s about an illegitimate process.,"It’s important to remember just how radical — and, yes, unprecedented — the Senate’s approach to the previous Supreme Court nominee was."
Why Liberals Should Back Neil Gorsuch,2017-02-01,article,Op-Ed,,"['Federal Courts (US)', 'United States Politics and Government', 'Appointments and Executive Changes']","We disagree on many things, but he has the right temperament and independence for the Supreme Court.","I am hard-pressed to think of one thing President Trump has done right in the last 11 days since his inauguration. Until Tuesday, when he nominated an extraordinary judge and man, Neil Gorsuch, to be a justice on the Supreme Court."
"As Canada Transforms, an Anti-Immigrant Fringe Stirs",2017-02-01,article,News,,"['Immigration and Emigration', 'Muslims and Islam', 'Discrimination', 'Hate Crimes', 'Fringe Groups and Movements']","Some observers fear that law enforcement officials have played down the threat of far-right nationalist groups, preferring to focus on Islamic terrorism.",TORONTO — François Deschamps stepped out of his apartment building in the Limoilou neighborhood of Quebec City recently and stopped when he saw a sticker wrapped around a light pole.
"Emmanuelle Riva, Star of ‘Hiroshima Mon Amour’ and ‘Amour,’ Dies at 89",2017-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'ACTORS AND ACTRESSES', 'Movies']",A French New Wave star who a half-century later was the oldest person nominated for an Oscar for best lead actor or actress.,"Emmanuelle Riva, whose performance in the antiwar film “Hiroshima Mon Amour” in 1959 placed her at the center of the French New Wave — and who, more than 50 years later, became the oldest person nominated for an Academy Award for best lead actor or actress, as a woman debilitated by strokes in “Amour” — died on Friday in Paris. She was 89."
New York Officers and Mayor Reach Deal for 12% Raise Over 5 Years,2017-02-01,article,News,,['Organized Labor'],"The agreement, retroactive to 2012, offers a cumulative 12 percent raise and provides that all officers below sergeants will wear body cameras.","Mayor Bill de Blasio and the largest union representing New York police officers announced a contract deal on Tuesday, resolving an acrimonious and protracted standoff that threatened to become a distraction as the mayor seeks re-election."
"John Wetton, Rocker With King Crimson and Asia, Dies at 67",2017-02-01,article,Obituary (Obit),,"['Pop and Rock Music', 'Deaths (Obituaries)']","Mr. Wetton, a technically adept bassist with a smooth tenor voice, adapted the progressive rock of his earlier bands into later mainstream hits.","John Wetton, a bass player, vocalist and songwriter who adapted the dense, progressive rock he performed with bands like King Crimson into mainstream hits with the supergroup Asia in the early 1980s, died on Tuesday near his home in Bournemouth, England. He was 67."
"Amid Immigration Furor, Apple’s Chief Focuses on Apps and Music",2017-02-01,article,News,,['Company Reports'],"Timothy D. Cook said the iPhone maker hoped to double its services business in the next four years, but it will be harder to predict how to deal with the Trump administration.",SAN FRANCISCO — Apple’s next big business won’t be a self-driving car or an improved smartwatch. It will be digital services like the App Store and Apple Music.
"Honey, Soap and Towels: Signs of Welcome a Refugee Family Won’t See",2017-02-01,article,News,,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'Executive Orders and Memorandums', 'United States Politics and Government']",Plans by a community group in Connecticut to help a Syrian family of three women resettle were stymied when President Trump issued his travel decree.,Vanessa Crawford’s list for Costco this week included these items:
N. Hoolywood: Men’s Collection,2017-02-01,multimedia,Slideshow,,"[""Men's Fashion Week"", 'New York Fashion Week']",The label shows their fall 2017 designs.,The label shows their fall 2017 designs.
Wells Fargo Scandal Blocks Severance Pay for Laid-Off Workers,2017-02-01,article,News,,"['Labor and Jobs', 'Banking and Financial Institutions', 'Frauds and Swindling']",Federal rules intended to restrict golden parachutes limit what payments the bank is permitted to make to fired employees without approval.,"For more than 400 employees recently laid off by Wells Fargo, the aftermath of the bank’s scandal over sham accounts has had an unexpected consequence: The bank is prohibited from paying the severance it owes them."
"Unable to Enter U.S., and Still Stranded Abroad",2017-02-01,article,News,,"['Refugees and Displaced Persons', 'Executive Orders and Memorandums', 'Immigration and Emigration']","Far from the gaze of protesters, President Trump’s travel ban has rippled across the world, affecting seven Iranians stranded in the Netherlands.","AMSTERDAM — Pedram Paragomi, a 33-year-old Iranian medical student, was excited about his first trip to the United States. It had taken him a year to arrange a postdoctoral research post at the University of Pittsburgh. When he sat down in Seat 19E, on a Boeing 777 operated by KLM out of Tehran early Saturday, he felt that he had finally fulfilled his dream."
Quotation of the Day,2017-02-01,article,Quote,,[],"Quotation of the day for Wednesday, February 1, 2017.",“America’s enemies feared it for dealing in facts while they offered disinformation and conspiracy theories. All that changes when the White House embraces the notion of ‘alternative facts.’”
One Book for Five Boroughs,2017-02-01,article,News,,"['Books and Literature', 'Book Trade and Publishing']",New Yorkers will choose one of five finalists for residents in all five boroughs to read as part of a city program.,"Fifteen years after a failed attempt, New York City is getting all of its readers on the same page. On Wednesday the city announced its One Book, One New York program, in which residents of all five boroughs will be urged to read the same book starting in early March."
Trump Selects Gorsuch for Supreme Court,2017-02-01,multimedia,Video,,['United States Politics and Government'],"Judge Neil M. Gorsuch, if confirmed, will take the seat vacated by the death of Justice Antonin Scalia.","Judge Neil M. Gorsuch, if confirmed, will take the seat vacated by the death of Justice Antonin Scalia."
"Neil Gorsuch, the Nominee for a Stolen Seat",2017-02-01,article,Editorial,,[],President Trump passed up the chance to repair the damage Senate Republicans have inflicted on the court.,"It’s been almost a year since Senate Republicans took an empty Supreme Court seat hostage, discarding a constitutional duty that both parties have honored throughout American history and hobbling an entire branch of government for partisan gain."
Refugees Welcome. Volunteers Embrace Congolese Family in the Hudson Valley.,2017-02-01,article,News,,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'Volunteers and Community Service']","Escaping violence in the Democratic Republic of Congo, a family arrived in the United States amid turmoil over President Trump’s executive order on immigration.","At Kennedy International Airport on Tuesday afternoon, a refugee family of five arrived on an 18-hour flight from Africa and, unlike others who had hoped to enter the country over the weekend, was soon standing outside the airport, watching as snow fell like confetti."
Chelsea-Liverpool Match Fails to Live Up to Their Rivalry,2017-02-01,article,News,,['Soccer'],"The teams’ meetings, at least since 2003, have tended to be high-stakes, but they did not deliver a knockout blow this time, in a 1-1 draw.","LIVERPOOL, England — This time, there would be no knockout blow. There would be no sense that once again, a meeting between Liverpool and Chelsea would decide something, would decide everything. This time there would be only bruising, and bruises heal."
Full Transcript and Video: Trump Picks Neil Gorsuch for Supreme Court,2017-02-01,article,Text,,"['United States Politics and Government', 'Appointments and Executive Changes']",President Trump made the announcement of his Supreme Court nominee from the East Room of the White House.,"President Trump announced on Tuesday that Neil M. Gorsuch, a federal appeals court judge, was his nominee for the Supreme Court. Following is the transcript of the announcement, held in the East Room of the White House, as prepared by Federal News Service. Read our coverage of the announcement. "
"Picking One Justice, Trump Has Eye on Choosing a Second",2017-02-01,article,News Analysis,,"['Appointments and Executive Changes', 'United States Politics and Government']","In nominating Judge Neil Gorsuch for the Supreme Court vacancy, Mr. Trump chose a candidate with the potential to reassure Justice Anthony M. Kennedy that it would be safe to retire.","WASHINGTON — For the White House, President Trump’s first nomination to the Supreme Court is partly about getting the chance to make a second."
Directors From Sundance on What Happened Next,2017-02-01,article,News,,"['Sundance Film Festival (Park City, Utah)']","Three filmmakers who made their feature festival debut in 2014 — Justin Simien, Kat Candler and Sara Colangelo — discuss their career in the years afterward.","It’s almost a coronation: Every year, the Sundance Film Festival anoints a darling or two — indie writer-directors who are poised to break out, usually with their first feature. (Geremy Jasper was one at the festival that just ended in Park City, Utah.) These lucky few tend to go on to box-office or critical success, maybe even the Oscars. Think Damien Chazelle, whose “Whiplash” was the toast of the 2014 season; his “La La Land” is now the best-picture front-runner."
Trump Aide’s Deal With Chinese Firm Raises Fear of Tangled Interests,2017-02-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Conflicts of Interest']","Anthony Scaramucci, who has been named the White House liaison to the business community, is selling his firm to a company with deep ties to China’s Communist Party.","WASHINGTON — A secretive Chinese company with deep ties to the country’s Communist Party has become one of the biggest foreign investors in the United States over the past year, snapping up American firms in a string of multibillion-dollar deals. But it is one of its smaller deals that is apparently stalling the White House career of a top adviser to President Trump."
The Supreme Court Meets Reality TV,2017-02-01,article,Op-Ed,,"['Elections, Courts and the Judiciary', 'Reality Television', 'Beauty Contests']",The unveiling of Donald Trump’s pick was unusual. Now what do Democrats do?,"You can take the man out of “The Apprentice,” but you can’t take “The Apprentice” out of the man."
A Government on Edge and in the Dark,2017-02-01,article,Editorial,,"['United States Politics and Government', 'Muslims and Islam', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Executive Orders and Memorandums']","Mr. Trump’s executive orders bypassing federal agency and congressional input are unprecedented, potentially illegal and Americans will fight them.","So this is where we are, just under two weeks into the presidency of a man who has never had to report to a boss or a board, who likes to imagine he gives all the orders, who fires or sues those who complain:"
Hear the Singer Who Just Took One of Opera’s Top Prizes,2017-02-01,article,News,,['Opera'],"The mezzo-soprano who received the $50,000 prize for a young singer will perform in Dvorak’s “Rusalka,” opening at the Met on Thursday.","Jamie Barton, a sumptuous mezzo-soprano, has won the Beverly Sills Award, the Metropolitan Opera’s $50,000 annual prize for a young singer."
Freshness,2017-02-01,article,News,,['Crossword Puzzles'],"Et tu, Matthew Sewell and Jeff Chen?","WEDNESDAY PUZZLE — Hi-de-ho all. Deb is on assignment, so I’m walking a few miles in her shoes this week."
Review: ‘Yen’ Is a Den of Family Dysfunction,2017-02-01,article,Review,,['Theater'],Lucas Hedges stars in this highly physical production about two dog-owning brothers who are short on social skills and living in a squalid suburban London apartment.,"Physical affection is a lost art in the broken family of Anna Jordan’s “Yen,” a violent play about tender feelings, which opened on Tuesday night at the Lucille Lortel Theater. For the two teenage half brothers at the center of this British drama, to touch is to violate, to attack and, as like as not, to bruise."
Ovadia & Sons: Men’s Collection,2017-02-01,multimedia,Slideshow,,"['New York Fashion Week', ""Men's Fashion Week""]",The label shows their fall 2017 designs.,The label shows their fall 2017 designs.
Bernard Redmont Dies at 98; Told World of North Vietnam’s Call for Peace,2017-02-01,article,Obituary (Obit),,"['News and News Media', 'Deaths (Obituaries)', 'Vietnam War']","Mr. Redmont, blacklisted during the McCarthy period, was a journalist in Paris in 1968 when he broke the news about the willingness to begin talks.","Bernard S. Redmont, a longtime foreign correspondent who was blacklisted in the United States during the McCarthy period and who in 1968 broke the news that the North Vietnamese were willing to enter into peace talks with the United States, died on Jan. 23 in Canton, Mass. He was 98."
Sequoia Capital Reshuffles Leadership,2017-02-01,article,News,,"['Venture Capital', 'Appointments and Executive Changes']",The vaunted Silicon Valley venture capital firm added some younger executives to its top management ranks.,"SAN FRANCISCO — One of Silicon Valley’s most successful venture capital firms, which has backed companies like Apple, PayPal and WhatsApp, has added some younger blood to its top management ranks."
Alan Turing Law Grants Posthumous Pardons to Gay Men in Britain,2017-02-01,article,News,,"['Amnesties, Commutations and Pardons', 'Homosexuality and Bisexuality']","The policy is named after the World War II codebreaker Alan Turing, who was chemically castrated after being convicted of gross indecency for having sex with a man.","Britain has granted posthumous pardons to thousands of gay and bisexual men who were convicted of sexual offenses under laws that have since been abolished, the government said on Tuesday, according to Reuters."
Rangers Pounded by Blue Jackets After Vigneault Gets Extension,2017-02-01,article,News,,"['Hockey, Ice']",Henrik Lundqvist gave up three goals and his backup Antti Raanta did the same as the Rangers fell to visiting Columbus hours after Coach Alain Vigneault had two years added to his contract.,"Coming off their second five-day break of the month, the Rangers had the upstart Columbus Blue Jackets waiting for them at Madison Square Garden on Tuesday."
"Ukraine, François Fillon, Quebec: Your Wednesday Briefing",2017-02-01,article,briefing,,[],Here’s what you need to know to start your day.,Good morning.
Tesla S Falls Short of Luxury Rivals on Tougher Safety Test,2017-02-01,article,News,,['Automobile Safety Features and Defects'],The Model S electric sedan did not receive either of the two safety awards given by the Insurance Institute for Highway Safety.,"Tesla has long promoted its cars as among the safest available. After its Model S electric sedan was reviewed by the federal government’s National Highway Traffic Safety Administration in 2013, Tesla said it had received the best safety rating of any car ever tested."
Five Places to Go in Zurich,2017-02-01,article,News,,['Travel and Vacations'],"Zurich’s fourth district, a former red-light area next to the main railway station, brims with shops and cafes.","Sleazy bars. Sex shops. Streetwalkers. That was long the dodgy mix in Zurich’s fourth district, known locally as Kreis 4, a sprawling red-light area next to the city’s main railway station. Switzerland’s largest city, however, is gambling on an ambitious development known as Europaallee to burnish the neighborhood’s style and reputation. In addition to housing and office space, this new district, scheduled for completion in 2021, is already brimming with clothing boutiques, concept stores, cafes and restaurants, many devoted to native Swiss designers and delicacies. As Europaallee rises, Kreis 4 is increasingly on the right side of the tracks."
"Jon Stewart Savages Trump: ‘Purposeful, Vindictive Chaos’",2017-02-01,article,News,,"['Television', 'United States Politics and Government']","From hair and tie to faux executive orders, the former “Daily Show” host satirized the new president: “I, Donald J. Trump, am exhausting.”","Wearing a furry animal atop his head and a red tie that stretched down below his feet, Jon Stewart returned on Tuesday to CBS’s “Late Show” and resumed his occasional role as a thorn in the side of President Trump while offering wry complaints to the host, Stephen Colbert, about life since Election Day."
Boss: Men’s Collection,2017-02-01,multimedia,Slideshow,,"[""Men's Fashion Week"", 'New York Fashion Week']",The label shows their fall 2017 designs.,The label shows their fall 2017 designs.
What’s on TV Wednesday: ‘The Quad’ and ‘Spy in the Wild’,2017-02-01,article,Schedule,,"['Television', 'Movies']","A Northeastern college president heads to the South in “The Quad.” And “Nature” uses robotic creatures to spy in the wild, with adorable results.","A Northeastern college president heads south in “The Quad,” the latest creation from Felicia D. Henderson, of “Soul Food” fame. “Nature” uses robotic creatures to spy in the wild, with adorable results. And Jonathan Rhys Meyers joins “Vikings.” "
"Corrections: February 1, 2017",2017-02-01,article,Correction,,[],"Corrections appearing in print on Wednesday, February 1, 2017.",INTERNATIONAL
Word + Quiz: inverse,2017-02-01,article,News,,[],This word has appeared in 43 New York Times articles in the past year.,_________
Healthy Habits,2017-02-01,article,News,,[],What do you do regularly that is good for your physical or mental health?,"What healthy habits do you have? Think about your day, beginning when you first wake up. What do you do regularly that is good for your physical or mental health? Would you recommend any of these habits to others? Why?"
Do You Know How to Say ‘I’m Sorry?’,2017-02-01,article,News,,[],"Can a true apology mend relationships, soothe wounds and heal broken hearts?","Can you think of any movie scene apologies that were truly terrible and clearly meant to be non-apologies? Do you remember any on-air non-apologies by politicians, celebrities, or sports figures?"
Am I Too Embarrassed to Save My Life?,2017-02-01,article,Op-Ed,,"['Disabilities', 'ANGINA', 'Women and Girls', 'Heart']","As a feminist lesbian, I was supposed to be independent and strong. But my disease meant I was all need.","The restaurant is close, she says. It’s right here."
A Concerned Citizen’s Plea to America’s Business Leaders,2017-02-01,article,Op-Ed,,"['United States Politics and Government', 'International Trade and World Market', 'Corporations', 'Labor and Jobs']","Only the likes of Bill Gates, Jamie Dimon and Elon Musk may be able to save the country from President Trump.",Dear America’s Business Leaders:
Where Is Jared Kushner?,2017-02-01,article,Op-Ed,,['United States Politics and Government'],"Donald Trump’s son-in-law was supposed to be a positive influence, but Steve Bannon has taken charge.","Remember the good old days — by which I mean just a few weeks ago — when there was hope and talk that Donald Trump’s 36-year-old son-in-law would play the angel to Steve Bannon’s devil, tempering the president’s policies and keeping his crudest and most belligerent tendencies in check?"
How Trump Has Taken Away Our Homes,2017-02-01,article,Op-Ed,,"['Immigration and Emigration', 'Homosexuality and Bisexuality', 'Tennis', 'Executive Orders and Memorandums', 'United States Politics and Government']",We’re both queer women who fled Communist regimes. America has given us a sense of belonging — until now.,We wrote this together because we have a few things in common. Some are obvious: Both of us came to the United States as teenagers fleeing Communist regimes; both of us are queer. We are also both moved alternately to tears and to rage by the actions of the new American president. One thing that we share is less obvious: This anger and despair make both of us feel as if we are losing our home.
How Populism Stumbles,2017-02-01,article,Op-Ed,,"['Refugees and Displaced Persons', 'Muslims and Islam']",Trump’s refugee mess may be a sign of things to come.,"Populisms vary, but their genesis is generally the same. Some set of ideas commands public support but lacks purchase in elite policy debates. Then a combination of elite failure and popular pressure makes that tension ripe for exploitation, and some new figure or movement emerges, promising to follow the will of the people and override the ruling class."
Myanmar Arrests 4 in Fatal Shooting of Prominent Rights Lawyer,2017-02-01,article,News,,"['Muslims and Islam', 'Rohingya (Ethnic Group)']","The death of U Ko Ni, a Muslim and an adviser to Myanmar’s leader, has raised new concerns about the country’s rocky transition to democracy.","MANDALAY, Myanmar — The police in Myanmar announced on Wednesday that they had arrested four people in the killing of a prominent Muslim human rights lawyer who was an adviser to the country’s leader, Daw Aung San Suu Kyi — a death that raised new concerns about Myanmar’s rocky transition to democracy."
Israel Defiantly Cranks West Bank Settlement Plans Into High Gear,2017-02-01,article,News,,['Israeli Settlements'],"Even as officials forcibly evacuated the illegal Amona settlement, two moves by Israel opened a forceful new phase of expansion into land the Palestinians claim for a future state.","AMONA OUTPOST, West Bank — In a major acceleration of new settlement construction plans, Israel has approved thousands more housing units in the occupied West Bank and, for the first time in years, has called for the establishment of an entire new settlement there."
Communist Rebels in Philippines Say They’ll End Cease-Fire,2017-02-01,article,News,,"['Politics and Government', 'Communism (Theory and Philosophy)']",The armed wing of the Communist Party of the Philippines accused the government of failing to release political prisoners and the military of encroaching on rebel territory.,"MANILA — Communist rebels engaged in peace talks with the Philippine government said on Wednesday that they were ending a six-month cease-fire, accusing the armed forces of “encroaching” on rebel territory and the government of reneging on a promise to release jailed comrades."
Peter Thiel’s Application for New Zealand Citizenship,2017-02-01,multimedia,Interactive Feature,,[],Excerpts from Mr. Thiel's application and the government's response show the reasoning behind declaring him a citizen there in 2011.,Excerpts from Mr. Thiel's application and the government's response show the reasoning behind declaring him a citizen there in 2011.
"New Zealand Is ‘the Future,’ Peter Thiel Said in His Push for Citizenship",2017-02-01,article,News,,['Citizenship and Naturalization'],"Documents detailing his 2011 approval for citizenship there come as Mr. Thiel, a prominent Trump supporter, defends the president’s efforts to limit immigration.",SAN FRANCISCO — New Zealand first.
Supplier’s Role Shows Breadth of VW’s Deceit,2017-02-01,article,News,,"['Fuel Emissions (Transportation)', 'Frauds and Swindling']",The German company Bosch will pay $327.5 million to vehicle owners in the United States over claims that it helped devise software to cheat on tests.,"FRANKFURT — When Volkswagen executives decided in 2006 to use software to evade emissions rules, they needed help. No one inside Volkswagen knew how to write the software."
A Story of Chaos at the Border of Turkey and Syria,2017-02-01,article,Review,,['Books and Literature'],"Elliot Ackerman’s second novel, “Dark at the Crossing,” follows an Arab-American soldier who wants to join the Islamist fight in Syria.",DARK AT THE CROSSINGBy Elliot Ackerman 237 pp. Alfred A. Knopf. $25.95.
"The Rise of Brooklyn, What’s Wrong and What’s Right",2017-02-01,article,Review,,['Books and Literature'],Kay Hymowitz’s “The New Brooklyn” looks at the transformation of Brooklyn over the last several decades and complicates our understanding of gentrification.,THE NEW BROOKLYNWhat It Takes to Bring a City BackBy Kay S. Hymowitz199 pp. Rowman & Littlefield. $27.
Joe Buck Knows Why You Hate Him,2017-02-01,article,News,,"['Football', 'Baseball']","The Fox Sports play-by-play announcer on sports and politics, his hair-transplant surgery and, sometimes, not talking at all.","I really didn’t want to ask you about being hated, but — truly — when I told people I was going to interview you, the first thing out of everyone’s mouth was “I hate that guy.” You’ve taken this reputation with some humor, but has anything ever really gotten to you? I get more frustrated than I get hurt by it. It’s like, come on, I’m just the guy in the suit telling you your team lost."
The Misunderstood Genius of Russell Westbrook,2017-02-01,article,News,,['Basketball'],"Following the departure of his superstar teammate, Russell Westbrook was left to lead the Oklahoma City Thunder all by himself. That’s when something special happened.","In Philadelphia, before the first game of the N.B.A. season, Russell Westbrook worked through his warm-up routine. He was loose and laughing but — as always — precise. Westbrook’s internal clock had driven him to be the first player out on the court, a full three hours before tipoff, and he was performing his routine in front of a largely empty arena. He started with chip-ins and free throws, easy stuff to get his body going, and then moved on to his signature shot: the pull-up jumper. Westbrook’s pull-up is one of modern basketball’s most recognizable weapons — if not yet quite on the level of Kareem’s skyhook or Jordan’s turnaround or Dirk’s one-legged fadeaway, then at least at the edge of that territory. The move is a surprise attack. Westbrook is unreasonably fast and aggressive, a flying, screaming whirlwind of ferocious highlight dunks, and he charges the hoop with so much raging menace that defenders have no choice but to scramble backward to try to stop him. That’s when he hits them with the pull-up: He stops instantly and — while the defender’s momentum continues to drag him backward — leaps perfectly straight into the air, like a fighter pilot ejecting from his cockpit to escape an explosion, except that Russell Westbrook is the explosion: He is the explosion and the control all at once. The whole thing seems to defy the laws of motion. Growing up in Los Angeles, Westbrook practiced this move so many tens of thousands of times on the playground that he and his father referred to it as “the cotton shot,” because they always expected it to go through the net."
"If These Guys Were Able to Fix Their Lives, You Can, Too",2017-02-01,article,News,,"['Exercise', 'Weight', 'Labor and Jobs']",Stuck in a rut. Unmotivated. Selfish. Then they decided to make real changes. And look at them now.,It was dark when Shay Nartker drove to a quiet spot alongside the Ohio River.
Here Is How to Fend Off a Hijacking of Home Devices,2017-02-01,article,News,,"['Computers and the Internet', 'Home Automation and Smart Homes', 'Cyberattacks and Hackers', 'Computer Security']",Many people with smart homes are not aware of the potential for cyberattacks and have done nothing to protect against them.,"MODERN homes today are getting internet-connected light bulbs, thermostats, TVs and speakers. So with a simple voice command or the touch of a button on our smartphones, we can set the temperature, turn on a light or prepare the TV to record a program."
What to Do About a Co-Worker Who Drinks on the Job?,2017-02-01,article,News,,"['Workplace Environment', 'Ethics (Personal)', 'Alcohol Abuse', 'Family Leaves', 'Cheating']","The magazine’s Ethicist columnist on how to deal with a possibly alcoholic colleague, whether to inform a school that students are hacking its math homework and what an employer owes its employees.","A co-worker of mine has recently adopted the habit of having a glass of wine at lunch. She is the only one of our small group who drinks alcohol at lunch; others of our group find this behavior quite odd or even outright wrong. I have not said anything to my co-worker about this and have written it off as a peculiarity. But now I have learned that she is drinking surreptitiously at her desk in the afternoon. I have no way of knowing how intoxicated she is when she leaves the office, but I believe that she drives herself home at least a few days a week."
How to Do the Shortest Workout Possible,2017-02-01,article,Question,,"['Exercise', 'Bicycles and Bicycling', 'Weight']","Martin Gibala is the scientist we most have to thank for the popularity of very brief, very hard exercise.","Super-short workouts are a favorite topic in this column. I have written about seven-minute, six-minute, four-minute, and even one-minute workouts. They are appealing because they require so little time, but they also demand straining effort."
"Two G.O.P. Senators to Oppose DeVos as Education Secretary, Imperiling Her Confirmation",2017-02-01,article,News,,['United States Politics and Government'],"Senators Susan Collins of Maine and Lisa Murkowski of Alaska say they will oppose Betsy DeVos as education secretary, putting her confirmation at risk.","■ With two Republican senators now opposed, Betsy DeVos’s nomination to be education secretary is in trouble."
