headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"Germany’s Far Right, ‘Hotel Rwanda,’ Spain: Your Tuesday Briefing",2020-09-01,article,briefing,,[],Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.)
Los Angeles Sheriff’s Deputies Fatally Shoot a Black Man They Say Had a Gun,2020-09-01,article,News,,"['Police Reform', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots']","The man, who was identified as Dijon Kizzee, 29, had been stopped while riding a bicycle, the Sheriff’s Department said.","Los Angeles sheriff’s deputies fatally shot a Black man who they said had a handgun on Monday afternoon after a stop turned into a violent altercation, the authorities said."
Walmart Announces Membership Service in Attempt to Compete With Amazon,2020-09-01,article,News,,"['Shopping and Retail', 'E-Commerce', 'Delivery Services']",Walmart+ will cost $98 a year to receive free delivery for orders over $35. The company hopes to build on the success of its pickup grocery business.,"Walmart is rolling out its newest and much-anticipated attempt to compete with Amazon Prime: a membership service that will give customers free shipping on tens of thousands of items, including produce and groceries."
What Belarusians Can Learn From Poland,2020-09-01,article,Op-Ed,,"['Strikes', 'Demonstrations, Protests and Riots', 'Freedom of the Press', 'Police Brutality, Misconduct and Shootings', 'Human Rights and Human Rights Violations']","The protests, strikes and brutal police response invite comparison to Solidarity’s campaign for freedom from Moscow 40 years ago. There are differences.","WARSAW — It is easy to admire the courage and determination of the Belarusian people, but the free world shouldn’t expect too much from the protests that recently filled Belarus’s streets in anger at the latest of many fixed elections. If this movement follows the path that Poland, Belarus’s next-door neighbor, took some 40 years ago, the free world is seeing just the first steps on a long, bumpy road toward democracy."
Samsung Heir Is Indicted but Avoids Jail,2020-09-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Securities and Commodities Violations', 'Stocks and Bonds']",Lee Jae-yong stands accused of stock price manipulation and other offenses as he sought to tighten his control over the major corporate empire.,"SEOUL, South Korea — Lee Jae-yong, the heir to the South Korean tech and industrial giant Samsung, was indicted on Tuesday on charges of engaging in stock price manipulation, unfair trading and other illegal means to tighten his control over the country’s biggest conglomerate."
"From the Seabed, Figures of an Ancient Cult",2020-09-01,article,News,,"['Shipwrecks (Historic)', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'your-feed-science']","A trove of Phoenician artifacts was long ascribed to a single shipwreck. More likely they were tossed overboard, and over centuries, a new study suggests.","In 1972, in one of the early finds of marine archaeology, researchers discovered a trove of clay figurines on the seabed off the coast of Israel. The figurines — hundreds of them, accompanied by ceramic jars — were assumed to be the remains of a Phoenician shipwreck that had rested under the Mediterranean for 2,500 years."
These Scientists Are Giving Themselves D.I.Y. Coronavirus Vaccines,2020-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Clinical Trials', 'Research', 'Antibodies', 'Suits and Litigation (Civil)', 'Regulation and Deregulation of Industry', 'Ethics and Official Misconduct', 'your-feed-healthcare']","Impatient for a coronavirus vaccine, dozens of scientists around the world are giving themselves — and sometimes, friends and family — their own unproven versions.","In April, more than three months before any coronavirus vaccine would enter large clinical trials, the mayor of a picturesque island town in the Pacific Northwest invited a microbiologist friend to vaccinate him."
"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in September",2020-09-01,article,News,,"['Television', 'Movies']","Our streaming picks for September, including ‘Away,’ ‘I’m Thinking of Ending Things' and ‘Enola Holmes’","Every month, streaming services in Australia add a new batch of movies and TV shows to its library. Here are our picks for September."
Emma Cline Knows First World Problems,2020-09-01,article,Review,,['Books and Literature'],"The stories in “Daddy,” the debut collection by the author of “The Girls,” follow the “trials” of the Hollywood and literary elite.",DADDY Stories By Emma Cline
The Battleground States Biden and Trump Need to Win 270,2020-09-01,multimedia,Interactive Feature,,"['Elections', 'Presidential Election of 2020', 'Electoral College']","In this interactive diagram, try building your own coalition of states to see potential outcomes of the presidential race.","In this interactive diagram, try building your own coalition of states to see potential outcomes of the presidential race."
"‘In a World That Shouts, This Book Is a Song Played Softly,’ Ethan Hawke Writes",2020-09-01,article,Review,,['Books and Literature'],Wolf Wondratschek’s “Self-Portrait With Russian Piano” is about an aging concert performer who comes to loathe the spotlight.,SELF-PORTRAIT WITH RUSSIAN PIANO By Wolf Wondratschek Translated by Marshall Yarbrough
"This 84-Year-Old Gamer Has More Than 900,000 ‘Grandkids’",2020-09-01,article,News,,['Computer and Video Games'],Shirley Curry has cultivated a following on YouTube with her charming videos of journeys through The Elder Scrolls V: Skyrim.,"Shirley Curry has clocked thousands of hours of gameplay since the 1990s. She’s been a gamer longer than many of today’s top competitors have been alive. Still, when people rave about her charming walk-throughs of the blockbuster role-playing game The Elder Scrolls V: Skyrim, she feels their praise is out of place."
A Salvadoran-American Assembles the Fragments of a Violent Cultural History,2020-09-01,article,Review,,"['Books and Literature', 'Salvadoran-Americans', 'War Crimes, Genocide and Crimes Against Humanity', 'Immigration and Emigration']","“Unforgetting,” by the journalist Roberto Lovato, examines the long and bloody relationship between the United States and El Salvador through the prism of his family.","UNFORGETTINGA Memoir of Family, Migration, Gangs, and Revolution in the AmericasBy Roberto Lovato"
‘Sudden’ Cardiac Arrests Often Aren’t So Sudden,2020-09-01,article,News,,"['Hospitals', 'Heart']",Researchers found that 57 percent of patients had contacted either a doctor or a hospital in the two weeks before the event.,"Most “sudden” cardiac arrests are not sudden, in the sense that most patients have visited a doctor or gone to a hospital during the two weeks before they happen."
"Afraid of a Lurking Evil, a Writer Goes Down the Rabbit Hole",2020-09-01,article,Review,,['Books and Literature'],"In Hari Kunzru’s novel “Red Pill,” a retreat to a peaceful study center in Berlin becomes a quest against the world’s dark forces.",RED PILLBy Hari Kunzru
This Year Is Complicated. Three New Novels Remind Us the Past Was No Picnic Either.,2020-09-01,article,Review,,['Books and Literature'],"From Detroit to Tuscany to an island off the coast of Germany, these books dip into other lives and heartbreaks.","You can see pictures of the impresario Joe “Ziggy” Johnson on the internet, wearing a beautiful suit and surrounded by beautiful women. But if you want to hear him, get to know him and be dazzled by him, you need to go back to his world, his “caramel Camelot” — Detroit from the late 1930s to the late 1960s. That’s what Alice Randall does in BLACK BOTTOM SAINTS (Amistad, 368 pp., $26.99), a rambunctious pastiche inspired by the entertainment columns Ziggy wrote for The Michigan Chronicle and by Randall’s memories of the academy where he aimed not just to teach dance but “to educate boys and educate girls to be dangerous citizens.”"
"New & Noteworthy, From Netflix to Writers’ Writers",2020-09-01,article,News,,['Books and Literature'],"A selection of recent titles of interest; plus, a peek at what our colleagues around the newsroom are reading.","THE WRITER’S LIBRARY: The Authors You Love on the Books That Changed Their Lives, by Nancy Pearl and Jeff Schwager. (HarperOne, $27.99.) Interviews with almost two dozen noted authors about the books that have meant the most to them over the years."
"Tested by Tragedy, Two Politicians Review Their Records — Mistakes Included",2020-09-01,article,Review,,"['Books and Literature', 'Newtown, Conn, Shooting (2012)', 'Gun Control', 'Mass Shootings', 'Demonstrations, Protests and Riots', 'Charlottesville, Va, Violence (August, 2017)', 'United States Politics and Government']","“Cry Havoc,” by Michael Signer, the former mayor of Charlottesville, Va., and “The Violence Inside Us,” by the Connecticut senator Chris Murphy, grapple with racial tension, gun violence and errors of leadership.",CRY HAVOC Charlottesville and Democracy Under SiegeBy Michael Signer
You’re Going to Want to Join this Odyssey Through Postwar Japan,2020-09-01,article,News,,['Books and Literature'],"Asha Lemmie’s sprawling, thought-provoking debut novel, “Fifty Words for Rain” will give you 50 reasons to cancel the rest of your day.","Welcome to Group Text, a monthly column for readers and book clubs about the novels, memoirs and short-story collections that make you want to talk, ask questions, and dwell in another world for a little bit longer."
"Set in Uganda, This Coming-of-Age Story Contains Universal Themes",2020-09-01,article,Review,,['Books and Literature'],"Jennifer Nansubuga Makumbi’s new novel, “A Girl Is a Body of Water,” follows its young heroine as she grows up without a mother.",A GIRL IS A BODY OF WATER By Jennifer Nansubuga Makumbi
When America’s Cold War Strategy Turned Corrupt,2020-09-01,article,Review,,"['Books and Literature', 'Espionage and Intelligence Services', 'Cold War Era']",Scott Anderson’s “The Quiet Americans” describes how good intentions in foreign policy could lead to dire results.,THE QUIET AMERICANSFour CIA Spies at the Dawn of the Cold War — a Tragedy in Three ActsBy Scott Anderson
"Torn Between War and Art, a Journalist Chooses Both",2020-09-01,article,Review,,['Books and Literature'],"“Out of Mesopotamia,” by Salar Abdoh, is as much a meditation on time and memory as it is a book about modern warfare.",OUT OF MESOPOTAMIABy Salar Abdoh
Where Is America’s Groundbreaking Covid-19 Research?,2020-09-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Clinical Trials', 'Research']",The U.S. could learn a lot from Britain.,"Using its authority to approve treatments for emergency use, the Food and Drug Administration recently allowed convalescent plasma for hospitalized Covid-19 patients. But because the large 35,000-person study on the treatment lacked true randomization and placebos, we don’t really know if antibody-rich plasma actually improves mortality."
Elena Ferrante Returns With ‘The Lying Life of Adults’,2020-09-01,article,Review,,['Books and Literature'],"In her first novel in five years, the author of “My Brilliant Friend” revisits old themes.",THE LYING LIFE OF ADULTS By Elena Ferrante
2020 U.S. Open: What to Watch on Tuesday,2020-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",Serena and Venus Williams are featured at Arthur Ashe Stadium as the first round of the United States Open continues.,"How to watch: From noon to 5 p.m. Eastern time on ESPN, from 5 to 8 p.m. on ESPN2 and from 8 to 11 p.m. back on ESPN; streaming on ESPN+ and ESPN3."
Trump Creates His Own ‘Deep State’,2020-09-01,article,Op-Ed,,"['Espionage and Intelligence Services', 'United States Politics and Government']",The director of national intelligence is ending oral briefings with Congress — a significant step toward eroding oversight and expanding executive overreach.,"John Ratcliffe, the newly confirmed director of national intelligence, sent letters to congressional leaders on Friday, stating that his office would no longer conduct most oral intelligence briefings on issues related to election security; instead there would be written updates."
9 Major N.Y.C. Roads Get Lower Speed Limits as Traffic Deaths Surge,2020-09-01,article,News,,"['Traffic Accidents and Safety', 'Drunken and Reckless Driving', 'Coronavirus (2019-nCoV)', 'Roads and Traffic', 'Deaths (Fatalities)']","More drivers, passengers and motorcyclists have been killed so far this year than all of last year. Reckless driving is a major factor, officials say.","When the pandemic emptied New York of its usual traffic, the city’s streets transformed into an open speedway where drivers drag raced down major roads, racked up thousands of tickets and in some cases left fatal wreckage in their wake."
New York City Delays Start of School to Ready for In-Person Classes,2020-09-01,article,News,,"['Coronavirus Reopenings', 'Education (K-12)', 'Shutdowns (Institutional)', 'Teachers and School Employees']",The system’s 1.1 million children will not return to school until Sept. 21.,"Of all the challenges that Mayor Bill de Blasio faced in his push to reopen the nation’s largest school system in a pandemic, the city’s powerful teachers’ union presented the most formidable obstacle, threatening an illegal strike as soon as this week."
We’re All Socially Awkward Now,2020-09-01,article,Op-Ed,,"['Loneliness', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Social Conditions and Trends']","Deprive people of interactions with peers, and their social skills will atrophy. This is yet another side effect of the pandemic.","As the school year begins amid a pandemic, many are concerned about the negative impact that virtual or socially distanced learning may have on children’s developing social skills."
What We Learned From the R.N.C.,2020-09-01,article,News,,"['Presidential Election of 2020', 'Voting and Voters', 'Republican National Convention']","In a live discussion, Times national reporters talked about the themes at the Republican convention and the strategies in play to help President Trump get re-elected.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together."
Why Alyssa Cole Put Romance Aside and Wrote a Thriller About Gentrification,2020-09-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Gentrification', 'Black People', 'Blacks', 'Race and Ethnicity']","“I wanted the characters to be more morally gray, where I could explore some darker areas,” the novelist said of her new book, “When No One Is Watching.”","The romance novelist Alyssa Cole was born in the Bronx and grew up there and in Jersey City, so she is familiar with how areas can change when longtime residents are pushed out and wealthier newcomers arrive."
How to Stop the Next Pandemic,2020-09-01,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'Nipah Virus', 'Lyme Disease', 'SARS (Severe Acute Respiratory Syndrome)', 'Wildlife Trade and Poaching', 'Epidemics', 'Forests and Forestry', 'Biodiversity', 'Land Use Policies']",It’s not just Covid-19. Pathogens once confined to nature are making their way into humans on a more regular basis. And it’s our fault.,It’s not just Covid-19. Pathogens once confined to nature are making their way into humans on a more regular basis. And it’s our fault.
Young People Are Fighting Hunger and Finding Purpose,2020-09-01,article,News,,"['Food', 'Food Insecurity', 'Coronavirus (2019-nCoV)', 'Empathy', 'Volunteers and Community Service', 'Youth', 'Teenagers and Adolescence']","“These amazing young kids are running the whole show,” said the owner of the Wood Cafe, which gives away food. “Their energy propels it.”","The line snaked around the block on a recent Sunday afternoon as Angelenos on foot and in their cars waited to receive grocery bags brimming with squash and tomatoes, multicolored carrots and loaves of fresh-baked bread from two dozen volunteers, most of them young."
Who’s to Blame for the Pandemic?,2020-09-01,article,News Analysis,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government', 'ANIMALS', 'Documentary Films and Programs', 'Population', 'Polls and Public Opinion']","“How to Stop the Next Pandemic,” a Times documentary, reveals how your choices make future pandemics more likely.",The pandemic is your fault.
"As Guns Get Drawn at Protest Sites, Demonstrators Fear a Volatile New Phase",2020-09-01,article,News,,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Demonstrations, Protests and Riots', 'Murders, Attempted Murders and Homicides', 'Fringe Groups and Movements']","As right-wing groups increasingly move to confront unrest in cities, clashes are breaking out between demonstrators with starkly different views on how to keep cities safe.","PORTLAND, Ore. — For months, Reese Monson, who helps organize security for the hundreds of protesters who gather in downtown Portland, Ore., every night, has advised them to use shields made of plywood, pool noodles and 55-gallon drums — tools to deflect the riot-control measures used by the police."
Virtual Tours Are Here to Stay. This Is How to Do Them Right.,2020-09-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate Brokers', 'Content Type: Service', 'Video Recordings, Downloads and Streaming', 'Quarantine (Life and Culture)', '3-D Devices and Effects']",The open house is dead. Long live the open house.,"Crowding a stranger’s apartment on a lazy Sunday — the sport of so many New Yorkers looking to buy, rent or gawk — may never be the same."
Help! What Are the Best Precautions When Traveling by Car?,2020-09-01,article,News,,"['Road Trips', 'Coronavirus Risks and Safety Concerns', 'Travel and Vacations', 'Content Type: Service', 'Bathrooms and Toilets', 'Hygiene and Cleanliness', 'Hotels and Travel Lodgings', 'Restaurants']",Our columnist answers your coronavirus-related questions about health and safety on road trips.,"I am 78 and my wife is 76; we’re both in good health. We are planning to drive from Chicago to Santa Monica before Thanksgiving. We are concerned about how to handle hotels, meals, bathrooms and gas stops during the pandemic. How can we stay safe? Paul"
"What It Took to Free a Whale Entangled in 4,000 Pounds of Fishing Gear",2020-09-01,article,News,,"['Whales and Whaling', 'Endangered and Extinct Species']",The influx of whales to cleaner waters off New York City has meant that the number of them injured or killed there is on the rise.,The sight was a cause for celebration: a juvenile humpback whale stationed near the entrance of New York Harbor was yet another sign that the waters surrounding New York City are vastly cleaner than they were a decade ago. But recreational boaters quickly noticed that something was wrong.
Small-Business Failures Loom as Federal Aid Dries Up,2020-09-01,article,News,,"['Small Business', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Stimulus (Economic)', 'United States Economy', 'Federal Aid (US)']",Many owners face tough choices after a federal loan program and other government moves to bolster the economy have run their course.,"The United States faces a wave of small-business failures this fall if the federal government does not provide a new round of financial assistance — a prospect that economists warn would prolong the recession, slow the recovery and perhaps enduringly reshape the American business landscape."
The Many Sides to Dan Brown,2020-09-01,article,News,,"['Writing and Writers', 'Books and Literature', 'Classical Music', 'Dressage (Equestrian Sport)', 'Divorce, Separations and Annulments']",The author of “The Da Vinci Code” just released a classical music album for children. It happens to be one of the assets he and his wife are disputing in lawsuits over their divorce.,"Ever since his breakout with “The Da Vinci Code,” the novelist Dan Brown has been renowned for his twisty, adrenaline-fueled yet cerebral plots involving cryptography, symbology, smart and sexy lady sidekicks, secret and violent religious cults, and unhinged zealots bent on mass murder and destruction."
Trump Needs His Own Sister Souljah Moment,2020-09-01,article,Op-Ed,,"['George Floyd Protests (2020)', 'Presidential Election of 2020', 'Police Brutality, Misconduct and Shootings', 'Black Lives Matter Movement', 'United States Politics and Government', 'Polls and Public Opinion', 'Demonstrations, Protests and Riots', 'Black People', 'Blacks']","The president must condemn those responsible for violence and disavow those who act in his name. Easy, right?",I want to make a prediction about the election in November.
The State Fair Is Canceled. Deep-Fried Oreos Are Not.,2020-09-01,article,News,,"['State and County Fairs', 'Food Trucks and Vendors', 'Summer (Season)', 'Food', 'Restaurants', 'Shutdowns (Institutional)', 'Quarantine (Life and Culture)']","Food vendors and their devoted fans are going to great lengths, from drive-throughs to phone apps, to keep the corn dogs and chickens-on-a-stick flowing.","Last October, to kick off her 20th year as a vendor at the North Carolina State Fair, Felicia Turrentine-Daniel unveiled the Chickenator: a cinnamon roll sliced like a hamburger bun to hold a deep-fried chicken breast, bacon, pepper Jack cheese and a drizzle of honeyed Sriracha."
The Forgotten Colonial Forces of World War II,2020-09-01,article,News,,"['Defense and Military Forces', 'World War II (1939-45)', 'Colonization', 'Secession and Independence Movements']","“There’s a scattered memory of their sacrifice all over Europe.” The Allied powers relied on colonial troops to defeat the Axis, but their contributions are not often recognized.","The latest article from “Beyond the World War II We Know,” a series from The Times that documents lesser-known stories from the war, recounts the sacrifices of colonial forces, particularly British-backed Indian troops who fought not only the Axis powers, but also their compatriots."
‘Fixing the Damage We’ve Done’: Rewilding Jaguars in Argentina,2020-09-01,article,News,,"['Jaguars', 'Endangered and Extinct Species', 'Conservation of Resources', 'Wetlands', 'ANIMALS', 'Wildlife Sanctuaries and Nature Reserves', 'National Parks, Monuments and Seashores']","Bringing back the top predator to Argentina’s wetlands could restore the health of an entire ecosystem. But inducing five felines with troubled pasts to hunt, and mate, is not easy.","IBERÁ NATIONAL PARK, Argentina — They had a big job to do, drafted as the first few jaguars to be reintroduced to Argentina’s wetlands after more than seven decades of absence."
‘I Am Stuck Until That Border Opens’: Marooned in Paradise,2020-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines']","This geographically isolated community in Washington State has avoided the coronavirus, but at a considerable cost.","POINT ROBERTS, Wash. — A home that long seemed like paradise is lately beginning to feel more like Alcatraz."
"‘The Quiet Americans,’ by Scott Anderson: An Excerpt",2020-09-01,article,Review,,[],"An excerpt from “The Quiet Americans,” by Scott Anderson","When I was a very young boy, my favorite day of the year was October 10. It was the mid-1960s and my family and I were living in Taiwan, where my father was attached to the American embassy. October 10 was the anniversary of an uprising in 1911 that led to the creation of the Republic of China, and it was celebrated in Taiwan by a massive military parade through the streets of the capital, Taipei. By great good luck, my father’s office overlooked the vast square in front of the Presidential Palace that was the marchers’ final destination. From his office window, I would watch transfixed as the square below gradually filled with soldiers wearing a riotous array of uniforms and standing at rigid attention. The highlight was when Chiang Kai-shek emerged onto a balcony of the palace to give a speech. It always ended with the same exhortation: “Back to the Mainland!” At this, artillery would thunder, a hundred thousand soldiers cheered as one, and great billows of propaganda balloons and homing pigeons carrying anti-communist messages rose into the sky, theoretically on their way to the enemy, Red China, just eighty miles away across the Formosa Strait. For a bloody-minded young boy, all of this was terrific stuff, better than Christmas."
"‘Fifty Words for Rain,’ by Asha Lemmie: An Excerpt",2020-09-01,article,Review,,[],"An excerpt from “Fifty Words for Rain,” by Asha Lemmie","It came quickly, the pain. It arrived with startling fanfare. Nothing could stop it once it had set on its morbid path."
"C.D.C. Halts Evictions, Citing Covid-19 Risks",2020-09-01,article,News,,['Coronavirus (2019-nCoV)'],The agency said it wanted to keep renters out of shelters. Apple and Google are making it easier for states to adopt contact tracing apps. Australia’s economy fell into recession.,This briefing has ended. Read live coronavirus updates here.
Coronavirus in N.Y.C.: Why the Wealthy Get Quick Test Results,2020-09-01,article,briefing,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Colleges and Universities', 'Quarantine (Life and Culture)']","Some New Yorkers are turning to concierge medical practices and small laboratories, paying more to get results in as little as 24 hours.", [Want to get New York Today by email? Here’s the sign-up.]
"As summer wanes and federal aid winds down, small businesses are in jeopardy.",2020-09-01,article,News,,[],"As the coronavirus pandemic drags on, it is threatening an increasing number of small businesses — even many that were financially healthy before the crisis.","As the coronavirus pandemic drags on, it is threatening an increasing number of small businesses — even many that were financially healthy before the crisis."
Joe Biden’s Rebuttal,2020-09-01,article,News,,"['Black Lives Matter Movement', 'Presidential Election of 2020', 'Demonstrations, Protests and Riots']","President Trump has been wielding law-and-order arguments against the former vice president. In a speech in Pittsburgh, Mr. Biden tried to turn the story around.",Listen and subscribe to our podcast from your mobile device:Via Apple Podcasts | Via Spotify | Via Stitcher
Nick Flynn and Lili Taylor’s Red Hook Retreat,2020-09-01,multimedia,Slideshow,,"['Quarantine (Life and Culture)', 'Real Estate and Housing (Residential)']","The couple have been quarantining in upstate New York, using a camera and baby monitors to bring the outdoors inside.","The couple have been quarantining in upstate New York, using a camera and baby monitors to bring the outdoors inside."
Bird-Watching With Nick Flynn and Lili Taylor,2020-09-01,article,News,,['Real Estate and Housing (Residential)'],"The couple have been quarantining in upstate New York, using a camera and baby monitors to bring the outdoors inside.","It took a few years for Nick Flynn to get comfortable at his girlfriend’s weekend home. “I wasn’t immediately taken with it,” said Mr. Flynn, 60, a poet and the author of four memoirs, including “This Is the Night Our House Will Catch Fire,” published late last month."
America’s Death Gap,2020-09-01,article,briefing,,[],And what else you need to know today.,Here’s a jarring thought experiment: If the United States had done merely an average job of fighting the coronavirus — if the U.S. accounted for the same share of virus deaths as it did global population — how many fewer Americans would have died?
Tit for Tat for TikTok,2020-09-01,article,News,,"['United States International Relations', 'Mergers, Acquisitions and Divestitures']","The app is the latest front in an intensifying tech Cold War between the U.S. and China, with collateral damage for companies around the world.",Want this delivered to your inbox each morning? Sign up here.
Biden Lashes Back at Trump,2020-09-01,article,News,,['Presidential Election of 2020'],"The president heads to Kenosha, despite worries of further unrest: This is your politics tip sheet.","Biden tries to put Trump on the defensive — but the president is sticking to his message. It’s Tuesday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
University of South Carolina Cracks Down on Greek Houses for Virus Violations,2020-09-01,article,News,,"['Colleges and Universities', 'Fraternities and Sororities', 'Coronavirus (2019-nCoV)', 'School Discipline (Students)', 'Shutdowns (Institutional)', 'Quarantines', 'Parties (Social)', 'Tests (Medical)']",Disciplinary action is taken over parties and large gatherings as cases mount on campus.,"The University of South Carolina took disciplinary action on Monday against more than a dozen students and several Greek life organizations that administrators said recently hosted parties or large gatherings, as the number of cases of the coronavirus on campus rises."
Massachusetts Primary Elections: What to Watch For,2020-09-01,article,News,,"['Elections, Senate', 'Elections, House of Representatives', 'United States Politics and Government', 'Primaries and Caucuses', 'Presidential Election of 2020']","Senator Edward J. Markey is facing off against Joseph P. Kennedy III, while the powerful Representative Richard E. Neal is confronting a challenge from the young mayor Alex Morse.","The Democratic race between Representative Joseph P. Kennedy III and Senator Edward J. Markey of Massachusetts was perhaps the marquee Senate primary of the year, as the young scion of one of the country’s most storied political families challenged a 43-year fixture of Congress."
A House panel plans to subpoena Louis DeJoy over mail delays and his Trump communications.,2020-09-01,article,News,,[],"The chairwoman of the House Oversight Committee said the postmaster general had withheld requested documents, telling her panel his verbal testimony should suffice.","Representative Carolyn B. Maloney, Democrat of New York and the chairwoman of the House Oversight Committee, said Monday that she would subpoena Louis DeJoy, the postmaster general, for documents she said he had withheld from Congress related to mail delays and communications with the Trump campaign."
