headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Serious Danger of Blood Clots Halts Sale of Leukemia Drug,2013-11-01,article,News,,"['Iclusig (Drug)', 'Drugs (Pharmaceuticals)', 'Leukemia']","The drug, Iclusig, has been linked to severe heart attacks and strokes, blindness and loss of blood flow in the extremities that can require amputation.","Sales of a promising leukemia drug, Iclusig, are being suspended because of “the risk of life-threatening blood clots and severe narrowing of blood vessels,” the Food and Drug Administration said on Thursday. "
Events in Connecticut,2013-11-01,article,Schedule,,"['Art', 'Culture (Arts)']",A guide to cultural and recreational events in Connecticut.,A guide to cultural and recreational events in Connecticut. Items for the calendar should be sent at least three weeks in advance to ctcal@nytimes.com.
"In Alabama Race, a Test of Business Efforts to Derail Tea Party",2013-11-01,article,News,,"['Tea Party Movement', 'Elections, House of Representatives', 'Campaign Finance']",Business groups like the U.S. Chamber of Commerce are pouring money into a special House primary runoff that is seen as a test case for the fight over the Republican Party’s future.,"MOBILE, Ala. — With only days to go before a special Republican primary runoff for Congress here in South Alabama, the national business lobby is going all in. "
"No Lights or Cameras, but Draft Has Action",2013-11-01,article,News,,"['Draft and Recruitment (Sports)', 'Basketball']","The N.B.A. Development League on Friday will stage its annual draft, an unglamorous exercise that is nonetheless essential for recruiting players whom teams see value in developing.","When the N.B.A.’s Development League stages its annual draft Friday night, the event might be most notable for everything that it is not."
Events on Long Island,2013-11-01,article,Schedule,,"['Art', 'Culture (Arts)']",A guide to cultural and recreational events on Long Island.,A guide to cultural and recreational events on Long Island. Items for the calendar should be sent at least three weeks in advance to lical@nytimes.com.
"Welcomed With Kisses, Stanford Freshmen Risk the ‘Kissing Disease’",2013-11-01,article,News,,"['Kissing', 'Epidemics', 'Colleges and Universities', 'Medicine and Health']","Full Moon on the Quad, an orgy of interclass kissing reluctantly but officially sanctioned by Stanford University, is followed by another tradition: the spread of mono and the flu.","STANFORD, Calif. — It is minutes to midnight. A sultry full moon hangs over Stanford’s Memorial Church, bathing the campus’s red roofs and adobe-toned walls."
Events in New Jersey,2013-11-01,article,Schedule,,"['Art', 'Culture (Arts)']",A guide to cultural and recreational events in New Jersey.,A guide to cultural and recreational events in New Jersey. Items for the calendar should be sent at least three weeks in advance to njtowns@nytimes.com.
Neighborhood Joint: Singularity & Co.,2013-11-01,multimedia,Slideshow,,"['Science Fiction', 'Books and Literature']",The vintage science fiction bookstore Singularity & Co. operates from a small storefront in Brooklyn.,The vintage science fiction bookstore Singularity & Co. operates from a small storefront in Brooklyn.
Kenya: Somali Militants Attacked,2013-11-01,article,Brief,,"['Defense and Military Forces', 'Nairobi, Kenya, Westgate Mall Shootings (2013)']",The Kenyan military led an African Union operation against the Shabab in southern Somalia on Thursday in an effort to vanquish the group that claimed responsibility for an attack on a Kenyan mall.," The Kenyan military led an African Union operation against Islamist militants in southern Somalia on Thursday in an effort to vanquish the group that claimed responsibility for a terrorist attack last month in a Kenyan mall that killed more than 60 people. In a statement on Thursday, Kenya said it had “conducted a major aerial offensive” on a militant training camp run by the group, the Shabab, in the Dinsoor region of Somalia, possibly killing as many as 300 militants and destroying the site. The casualty estimate could not be independently confirmed. Kenya said that the training camp had been used by Shabab “operatives” who had “infiltrated” Kenya, and that it was where those who carried out the mall attack had “received their training.” A spokesman for the African Union peacekeeping mission said the attack was part of the force’s broader campaign against the Shabab. A Shabab spokesman denied that any of its camps had been attacked, Reuters reported. "
"The Invisible Team: Barcelona’s Little Brother, Espanyol",2013-11-01,article,News,,['Soccer'],"Money, politics and success on the field divide two soccer teams (and their fans) in the Catalan capital.","BARCELONA, Spain — Every day, Javier Aguirre sits in his office and reads four all-sports newspapers. And every day, he finds himself furious as he turns page after page (after page after page)."
Mexico: Junk Food Tax Is Approved,2013-11-01,article,Brief,,"['Law and Legislation', 'Taxation', 'Soft Drinks', 'Food', 'Medicine and Health', 'Snack Foods']","Aiming to curb unhealthy consumption habits, Mexico’s Congress on Thursday approved new taxes on sugary drinks and junk food."," Aiming to curb unhealthy consumption habits, Mexico’s Congress on Thursday approved new taxes on sugary drinks and junk food. Lawmakers approved a tax of one peso per liter, or about 8 cents, on soft drinks and an 8 percent sales tax on high-calorie foods, including potato chips, sweets and cereal. President Enrique Peña Nieto is expected to sign the taxes into law in January. The soft drink and food industries lobbied heavily to defeat the plan, but lawmakers said it was necessary to reduce rising rates of obesity and diabetes, as well as to raise revenue. Almost 70 percent of Mexicans are overweight, and about a third are obese, according to the World Health Organization. The foundation of New York City’s mayor, Michael R. Bloomberg, financed an ad campaign to support the so-called soda tax. The taxes were among several revenue-raising measures approved by lawmakers, including higher taxes on the wealthy and the elimination of some breaks for industrial plants on the border with the United States, known as maquiladoras. "
Preserving the Future From the Past,2013-11-01,article,News,,"['Books and Literature', 'Science Fiction']","Singularity & Co., a subscription service for out-of-print science fiction books, also sells sci-fi, fantasy, pulp and horror.","Sometime during Singularity & Co.’s first year in business, a 10-year-old boy walked with his father into this science fiction, fantasy and vintage pulp bookstore. The boy stopped at the entrance, inhaled audibly and announced, “I love the smell of old books!”"
"With Gritty Slugger Brian McCann, It’s Buyer Beware",2013-11-01,article,News,,"['Free Agents (Sports)', 'Baseball']","Some projections have Atlanta catcher Brian McCann landing a $100 million contract, but a recent lack of durability and a potential decline in his 30s could be problems.","When it comes to Brian McCann, the free-agent catcher who has spent his entire career with the Atlanta Braves, the phrase most often used is old school. A big, burly, bearded catcher with a picture-perfect left-handed swing, McCann is easy to imagine playing in baseball’s early days."
South Sudan: One-Sided Vote in Disputed District,2013-11-01,article,Brief,,['Referendums'],"Residents of Abyei voted overwhelmingly in favor of joining South Sudan, according to results announced on Thursday, but the nonbinding referendum was not recognized by Sudan and South Sudan."," Residents of the disputed district of Abyei voted overwhelmingly in favor of joining South Sudan, according to results announced by the referendum’s organizers on Thursday. Zachariah Deng Majok of the Abyei Referendum High Committee said that 99.9 percent of those who had voted wanted to be part of South Sudan. But the nonbinding referendum was not recognized by the governments of Sudan and South Sudan or by the African Union. Both Sudan and South Sudan claim ownership of oil-rich Abyei, and the region is shared uneasily by two ethnic groups: the more-settled Ngok Dinka and the nomadic Misseriya. The Ngok Dinka, allied with South Sudan, took part in the referendum, but the Misseriya, who are close to Sudan’s government, did not. President Omar Hassan al-Bashir of Sudan has said he will work with his South Sudanese counterpart, Salva Kiir, to resolve the Abyei dispute. "
Tunnel for Smuggling Found Under U.S.-Mexico Border; Tons of Drugs Seized,2013-11-01,article,News,,"['Drug Abuse and Traffic', 'Smuggling', 'Bridges and Tunnels']","The sophisticated underground passageway featured electricity, ventilation and an electronic rail system and took about a year to build, officials said.","SAN DIEGO — A deep tunnel snaking nearly 600 yards from Mexico under the border and into a San Diego warehouse is one of the most sophisticated underground drug smuggling passageways ever discovered, complete with electricity, ventilation and an electronic rail system, federal authorities said Thursday."
International Court Postpones Kenyatta’s Trial,2013-11-01,article,Brief,,"['War Crimes, Genocide and Crimes Against Humanity', 'Nairobi, Kenya, Westgate Mall Shootings (2013)']",The International Criminal Court on Thursday postponed the trial of President Uhuru Kenyatta of Kenya on crimes against humanity charges until February.,The International Criminal Court on Thursday postponed the trial of President Uhuru Kenyatta of Kenya on crimes against humanity charges until February.
The Politics of Petulance,2013-11-01,article,Editorial,,"['Appeals Courts (US)', 'United States Politics and Government', 'Appointments and Executive Changes', 'Editorials']","The latest casualty of the Senate Republican filibuster is Patricia Ann Millett, a highly qualified judicial nominee.","Senate Republicans on Thursday again refused to allow the nomination of a highly qualified judicial nominee to come up for a full vote. Their use of the filibuster is by now all too familiar, and the latest casualty is Patricia Ann Millett, whom President Obama nominated in June, along with two other people, to the United States Court of Appeals for the District of Columbia Circuit. "
"In Reversal, Court Allows Texas Law on Abortion",2013-11-01,article,News,,"['ABORTION', 'Decisions and Verdicts']","Days after a federal judge blocked a Texas law that threatened to shut down many of the state’s abortion clinics, an appeals court said the rule should take effect while the case goes forward.","Only three days after a federal judge blocked a new Texas law that threatened to shut down many of the state’s abortion clinics, the United States Court of Appeals for the Fifth Circuit, in New Orleans, reversed the decision, saying the rule should take effect while the case is argued in the months to come."
Virginia Tech Held Not Negligent in ’07 Killings,2013-11-01,article,News,,"['Supreme Courts (State)', 'School Shootings', 'Courts and the Judiciary', 'Murders and Attempted Murders', 'Colleges and Universities']","The university’s warnings to students as a mass shooting began in 2007 were not negligent, the state’s Supreme Court ruled Thursday.","Virginia Tech’s warnings to students as a mass shooting began in 2007 were not negligent, the state’s Supreme Court ruled Thursday, thwarting a wrongful-death lawsuit brought on behalf of two students who were killed. "
Fisher Price Commercial,2013-11-01,multimedia,Video,,"['ADVERTISING AND MARKETING', 'Hispanic-Americans', 'Toys']",A Spanish-language advertisement for Fisher Price toys.,A Spanish-language advertisement for Fisher Price toys.
"Manna Dey, 94, the Voice of Many a Bollywood Star, Dies",2013-11-01,article,Obituary (Obit),,"['Movies', 'Deaths (Obituaries)', 'Music']","Mr. Dey was an acclaimed playback singer for Bengali as well as Bollywood films, but like most Bollywood singers, he was not seen onscreen.","Manna Dey, an acclaimed Indian singer whose voice was heard in scores of Bollywood movies, died on Oct. 24 in Bangalore. He was 94. "
Spanish Message With One Word That Needs No Translation,2013-11-01,article,News,,"['ADVERTISING AND MARKETING', 'Hispanic-Americans']","As the holidays approach, the toy maker Mattel is making a playful appeal to Latina mothers and their children.","TO get ready for the holiday season, Mattel is adding some informal Spanish language to a marketing campaign meant to reach Latina mothers. The campaign, called “ ’Toy Feliz,” or “Toy Happy” in English, is a play on the Spanish phrase “Estoy feliz,” or “I’m happy.” "
Chiefs Owner’s Plan Yields Quick Fix (but Not a Hasty One),2013-11-01,article,News,,['Football'],"Taking a more active role in running the Chiefs, the owner Clark Hunt, whose father, Lamar, founded the team, has led a remarkable turnaround.","KANSAS CITY, Mo. — Clark Hunt is used to hearing from fans of the Kansas City Chiefs. After all, he grew up around the team, which his father, Lamar, founded as the Dallas Texans more than half a century ago, and he has been its chairman and chief executive since Lamar died in 2006."
"As Cuts to Food Stamps Take Effect, More Trims to Benefits Are Expected",2013-11-01,article,News,,"['Food Stamps', 'United States Economy', 'Consumer Behavior', 'Farm Bill (US)']","Cuts to food stamps reflect the lapse of a temporary increase in benefits created by the Obama administration’s stimulus program, and are likely to deepen.","Starting Friday, millions of Americans receiving food stamps will be required to get by with less government assistance every month, a move that not only will cost them money they use to feed their families but is expected to slightly dampen economic growth as well. "
Secular Turkish Government Permits Religious Symbol,2013-11-01,article,News,,"['Muslim Veiling', 'Legislatures and Parliaments']","Four female lawmakers were welcomed into Parliament with Islamic head scarves, which for some was an unwelcome break with secular traditions and for others a sign of the nation’s maturing democracy.","ANKARA, Turkey — Before Thursday, the last time a female lawmaker entered Turkey’s Parliament wearing an Islamic head scarf was in 1999. She was taunted, expelled from the building and later stripped of her Turkish citizenship after it was revealed that she also carried an American passport."
"Banksy-Altered Painting Brings $615,000 at Auction",2013-11-01,article,News,,['Auctions'],"A thrift-store painting is now worth well over half a million dollars, thanks to the imprimatur of Banksy.","A thrift-store painting is now worth well over half a million dollars, thanks to the imprimatur of Banksy. “The Banality of the Banality of Evil,” a landscape that he doctored by adding a Nazi military figure, his own signature and a certificate of authenticity, sold for $615,000 in a charity auction that ended on Thursday evening. The money was to benefit Housing Works, which anonymously received the painting in its Gramercy shop and put it up for sale online on Tuesday. The auction attracted 138 bids, from a minimum starting offer of $74,000, with the price jumping by several hundred thousand dollars in the final moments."
Germany’s Blind Spot,2013-11-01,article,Editorial,,"['International Trade and World Market', 'Editorials']",An obsession with exports is coming at a high cost for other euro countries and its own economy.,"The Treasury Department’s semiannual report on the international economy and exchange rates usually makes for boring reading. But the latest edition, released this week, broke from that tradition by offering some blunt and much-needed perspective about the German economy: Its heavy reliance on exports is hurting weaker European countries that share the euro. "
New York’s Constitutional Amendments,2013-11-01,article,Editorial,,"['Constitutional Amendments', 'Land Use Policies', 'Gambling', 'Courts and the Judiciary', 'Editorials']","An amendment that would allow state judges to stay on the bench to age 80 deserves a yes vote. Four others should be approved, too.","New York State voters will decide on Tuesday on six amendments to the highly detailed State Constitution. In earlier editorials, we argued that the amendment to expand casino gambling in the state should be rejected. An amendment that would allow state judges to stay on the bench to age 80 deserves a yes vote. "
A Bad Ruling on Stop-and-Frisk,2013-11-01,article,Editorial,,"['Search and Seizure', 'Discrimination', 'Racial Profiling', 'Editorials']",A federal appeals court was unwise to block necessary changes ordered by Judge Shira Scheindlin.,The United States Court of Appeals for the Second Circuit was unwise to put a stay on the necessary remedies Judge Shira Scheindlin of Federal District Court in Manhattan ordered in August in response to the civil rights violations of New York City’s stop-and-frisk policy. And it overreached in taking the extraordinary step of removing Judge Scheindlin from the long-running litigation.
"Quotation of the Day for Friday, November 1, 2013",2013-11-01,article,Quote,,[],"Quotation of the day for Friday, November 1, 2013.","“He’s free, but he’s not completely free.”"
Bill Limiting Pesticide Use on Hawaii Island Is Vetoed,2013-11-01,article,News,,"['Law and Legislation', 'Pesticides', 'Genetic Engineering']","The legislation, vetoed by the mayor on the ground that it was flawed, was aimed at seed companies developing genetically modified crops on the island of Kauai.","The mayor of Kauai County, Hawaii, has vetoed a hotly contested bill that would have restricted the use of pesticides by companies developing genetically modified crops on the island. "
Palestinians in Peace Talks With Israel Offer Resignations,2013-11-01,article,News,,"['Palestinians', 'Israeli Settlements', 'United States International Relations', 'Prisons and Prisoners']","The Palestinian negotiators on Thursday offered to resign in protest over the continuing construction of Israeli settlements, but the Palestinian president, Mahmoud Abbas, was not likely to accept them.","JERUSALEM — The Palestinian negotiators engaged in peace talks with Israel offered their resignations on Thursday in protest over the continuing construction of Israeli settlements and what Palestinians say is a lack of strong American action on this issue, according to an official involved in the process."
"A Colorful Food Lover’s Feast for the Eyes, Starring Flavors of the Bronx",2013-11-01,article,News,,"['Food', 'Movies', 'Television', 'Restaurants']","Justin Fornal, a.k.a. Baron Ambrosia, roves the Bronx’s ethnic enclaves in search of homegrown restaurants, and he has cast some of his favorites in a new movie.","The man in the purple suit knocked insistently until the metal door finally swung open on a recent afternoon. He bounded down the steps to a basement pool hall in the Bronx, where a worn lunch counter served some of the tastiest pork-and-okra stews and braised goat outside of the Dominican Republic."
The Baron and the Bronx,2013-11-01,multimedia,Video,,"['Food', 'Television']","Baron Ambrosia, the fictional food enthusiast created by the filmmaker Justin Fornal, explores hidden culinary treasures in the Bronx ahead of the premier of his new movie.","Baron Ambrosia, the fictional food enthusiast created by the filmmaker Justin Fornal, explores hidden culinary treasures in the Bronx ahead of the premier of his new movie."
Chinatowns Renew Push for Traditional Gateways,2013-11-01,article,News,,['Chinese-Americans'],"Most large Chinese enclaves outside Asia have bright, elaborate gateways. New York’s do not, but efforts to get them are gaining momentum.","In those moments of imaginative flight, when he suspends reason and allows himself to dream, Wellington Z. Chen pictures glory on the streets of Lower Manhattan."
Breeders’ Cup: Trainers Aren’t Helping as Drugs Damage Sport,2013-11-01,article,News,,"['Horse Racing', ""Breeders' Cup (Horse Races)"", 'Doping (Sports)']","As the Breeders’ Cup, a two-day showcase of horse racing, begins Saturday, the sport is still mired in credibility and image problems linked to drug violations.","ARCADIA, Calif. — The Breeders’ Cup World Championships are milestone days for a sport that can’t get out of the way of itself for 363 days a year. There are two days of full fields of the finest American racehorses and a European or South American invader or two."
De Blasio Attracts Silicon Valley Donors,2013-11-01,article,News,,"['Elections, Mayors', 'Campaign Finance']",A list of donors to Bill de Blasio’s campaign shows the growing clout of technology entrepreneurs and investors.,"Nathan Blecharczyk, Brian Chesky and Joe Gebbia live in California, but they have a lot riding on the policies of the next mayor of New York."
"Müller, an Architect of the Holocaust, Is Said to Be Buried in a Jewish Cemetery in Berlin",2013-11-01,article,News,,"['Holocaust and the Nazi Era', 'Cemeteries', 'Jews and Judaism', 'World War II (1939-45)']",The head of an association that watches over memorials to German resistance fighters says a document indicates that Heinrich Müller was killed and eventually buried in a mass grave in the heart of the German capital.,"BERLIN — For all the efforts Germany has made in coming to terms with its Nazi past, the fate of one of the prime architects of the Holocaust has long eluded the authorities and historians."
"Winning Lottery Numbers for Oct. 31, 2013",2013-11-01,article,List,,['Lotteries'],"Lottery numbers for New York, New Jersey and Connecticut.","Oct. 31, 2013"
"Angry Over U.S. Surveillance, Tech Giants Bolster Defenses",2013-11-01,article,News,,"['Surveillance of Citizens by Government', 'Computers and the Internet']",What began as a public relations predicament for American technology companies has evolved into a moral crisis that threatens the foundation of their businesses.,"SAN FRANCISCO — Google has spent months and millions of dollars encrypting email, search queries and other information flowing among its data centers worldwide. Facebook’s chief executive said at a conference this fall that the government “blew it.” And though it has not been announced publicly, Twitter plans to set up new types of encryption to protect messages from snoops."
A New Account in a Murder Case Closed 21 Years Ago,2013-11-01,article,News,,"['Murders and Attempted Murders', 'False Arrests, Convictions and Imprisonments']",Fresh doubts have been raised about the convictions of two men in the 1992 death of Jennifer Negron.,"Jennifer Negron died on New Year’s Day, 1992, a week after she turned 16, her beaten, stabbed body found near dawn on a corner in East New York, Brooklyn."
"Corrections: November 1, 2013",2013-11-01,article,News,,[],"Corrections appearing in print on November 1, 2013.",INTERNATIONAL
Tab Carrier in a Bar,2013-11-01,article,News,,['Crossword Puzzles'],In which I am roundly beWilbered.,"FRIDAY’S PUZZLE — O.K., Brad Wilber. You finally got the best of me. This was a DNF (Did Not Finish, for those just joining us) for me. Laugh your maniacal laugh and enjoy your victory. I will vanquish you next time. I hope."
Homeownership Has Crucial Role in Westchester Race,2013-11-01,article,News,,"['Elections, County Executives', 'Property Taxes', 'Polls and Public Opinion', 'Real Estate and Housing (Residential)']",Westchester’s property taxes are among the highest in the nation and are pushing aside other issues in the campaigns for county executive.,"In Westchester, a county of both horse farms and homeless shelters, property taxes, not surprisingly, are at the heart of the race for county executive. "
Garnett Has a Precise System Before He’s a ‘Go’,2013-11-01,article,News,,['Basketball'],"Kevin Garnett’s pregame progression — a series of idiosyncratic acts and subtle gestures — has been calibrated and perfected over 1,455 total games.","It is moments before tipoff, and Kevin Garnett is a space shuttle, advancing methodically through a complex launch sequence, preparing himself for thunderous flight."
When Insurers Drop Policies: Three Stories,2013-11-01,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)']","Insurance companies are canceling millions of health insurance plans that fail to meet minimum standards, and a look at the stories of three people with such plans tells a complex tale.","Charles Nance, Dean Wright and Julie Tyrrell are getting dropped — forced out of their existing health insurance plans — and landing smack in the middle of the uproar over President Obama’s health care law. "
"On Fox, a Sterile End to a Series",2013-11-01,article,News,,"['Baseball', 'World Series', 'Television']","Modern celebrations of World Series wins have a lack of spontaneity, with security preventing fans from going on the field and interviews conducted on a stage.","The days of ecstatic fans tearing up a field after home teams have won a World Series and announcers conducting clubhouse interviews with their eyes stinging from Champagne doused on them are in the past. Now, security prevents fans from exuberant marauding, and a gigantic stage is erected on the field to accommodate interviews with players, owners and commissioners."
"De Blasio as Manager: Delegating, Yet Keeping a Tight Leash",2013-11-01,article,News,,"['Elections, Mayors']","Bill de Blasio, the Democratic candidate in the race to succeed Mayor Michael R. Bloomberg, discussed his management style.","They have staked out positions on taxes and charter schools, pedestrian plazas and a ban on large sugary drinks. But the Democratic and Republican candidates to succeed Mayor Michael R. Bloomberg have rarely expounded on the biggest day-to-day challenge that awaits them in City Hall: managing a bureaucracy of 300,000 workers."
U.S. Plans to Sweeten Its Sales Pitch to Foreign Investors,2013-11-01,article,News,,"['Foreign Investments', 'United States International Relations', 'Diplomatic Service, Embassies and Consulates']","The Obama administration said it would expand efforts, including streamlining regulations, to make the nation more attractive to overseas companies.","WASHINGTON — Declaring “we are open for business,” President Obama on Thursday announced an expansion of federal efforts to lure foreign companies to invest in the United States, including making sales pitches a formal part of every American ambassador’s portfolio."
Troubled Start for Health Law Has Democrats Feeling Anxious,2013-11-01,article,News,,"['Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Health Insurance and Managed Care']","Democrats say that the law’s woes are cutting into the momentum they gained after the government shutdown, and that the troubles could cost them in the 2014 midterm races.","WASHINGTON — Already under fierce attack from Republicans over the new health care law, President Obama now faces broad and mounting Democratic concerns that the troubled start of the insurance program will cut into the political benefit the party received from the government shutdown and cost Democratic candidates in next year’s midterm elections."
"A Way of Life, and Its Slow Death",2013-11-01,article,Review,,"['Movies', 'Tuareg (Ethnic Group)', 'Documentary Films and Programs']",“Behind the Blue Veil” chronicles the Tuareg people of Mali and the threats to their culture.,"The Tuareg are good people, Robyn Symon’s billowy but deadly serious documentary “Behind the Blue Veil” tells us early on. Theirs is a matriarchal society (unusual for Muslims), monogamous and family-oriented. They cherish the desert, because they feel fully alive there. It is their culture. And they are being forced into extinction."
"Stephen Drew Is Just Like His Brother, Right Down to the Ring",2013-11-01,article,News,,"['Baseball', 'World Series']","The Red Sox shortstop claims he does not follow in his brother J.D.’s footsteps, except that he wears a No.7 jersey and now has a Red Sox ring like him.","BOSTON — During the mayhem in the Red Sox clubhouse after their third World Series championship in 10 seasons, Stephen Drew claimed that he does not follow in his older brother J. D.’s footsteps. But the evidence suggests otherwise; in the very next sentence he described how he wears the No. 7 jersey to honor J. D."
"America, That Very Tough Neighborhood",2013-11-01,article,Review,,['Movies'],"“Immigrant,” a tale of a Russian family’s move in the 1970s, shows the United States as anything but welcoming.","The immigrant couple in Barry Shurchin’s new film leave the Soviet Union in the late 1970s in hopes of finding religious freedom in the United States, so their son can “be a Jew.” What they experience is more like an American horror story, one filled with knives and guns, suicide, abuse and nefarious figures. It’s an unseemly pileup of misfortune resting on a rather weak foundation."
German Politician Meets With Snowden,2013-11-01,article,News,,['Espionage and Intelligence Services'],A member of the parliamentary committee that oversees German intelligence met Edward J. Snowden to explore whether he would testify in an inquiry of the N.S.A.’s monitoring of Chancellor Angela Merkel’s calls.,"BERLIN — Edward J. Snowden, the former National Security Agency contractor, met for almost three hours in Moscow on Thursday with Hans-Christian Ströbele, the longest serving member of the parliamentary committee that oversees German intelligence. "
"The Hidden Meaning of Films, Take 2",2013-11-01,article,Review,,"['Movies', 'Documentary Films and Programs']","“The Pervert’s Guide to Ideology” is the second critical analysis of what values the movies are really imparting, by the philosopher Slavoj Zizek.","“The Pervert’s Guide to Ideology,” Sophie Fiennes’s second collaboration with the public intellectual Slavoj Zizek, sets out a daunting task. Titling a film that way, even tongue in cheek, recalls the Monty Python sketch about summarizing Proust, only with an even broader remit."
"50 Years Ago, That’s the Way It Was",2013-11-01,article,Review,,"['Movies', 'Documentary Films and Programs']","“One PM Central Standard Time” recalls Nov. 22, 1963, as Walter Cronkite delivered the news.","The overstatement starts early and never lets up in “One PM Central Standard Time,” a documentary about coverage of the assassination of President John F. Kennedy that strives mightily to reinforce the perception that Walter Cronkite was the only journalist working that day."
"Saoirse Ronan, Hollywood’s Leading Lady in Waiting",2013-11-01,article,News,,[],"Following an Oscar nod for “Atonement,” the Irish actress is coming into her own with new films with Wes Anderson and Ryan Gosling.","Poised on the edge of adulthood, the Irish actress Saoirse Ronan still lives at home with her parents, but is coming into her own with an Oscar nomination, films with Wes Anderson and Ryan Gosling, and a budding friendship with Patti Smith."
