headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
What North Korea’s Missile Tests Look Like to a South Korean Reporter,2017-09-01,article,An Analysis,,"['Defense and Military Forces', 'United States Defense and Military Forces', 'United States International Relations', 'Nuclear Tests', 'Missiles and Missile Defense Systems']","A conversation with Choe Sang-Hun, the New York Times’s Seoul correspondent, about where the standoff might be headed.","SYDNEY, Australia — North Korea fired a ballistic missile over northern Japan this week, prompting the government in Tokyo to warn residents in its path to take cover, and leading to another round of questions about whether war will soon strike the Korean Peninsula."
Discussing North Korea,2017-09-01,article,Newsletter,,"['Politics and Government', 'Tennis', 'Music']","This week’s Australia newsletter features a conversation with our correspondent in Seoul, South Korea.","Damien Cave, our Australia bureau chief, shares insights on global news, local recommendations and feedback from readers in this weekly newsletter. To receive it in your inbox, sign up here."
"Though Federer Survives 2nd 5-Set Match, His Play Invites Questions",2017-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']","Something appears to be amiss with Federer’s game, casting some doubt on his status as a favorite at the U.S. Open.","The signs were there before the United States Open began, even if many devoted fans refused to recognize them. Roger Federer had injured his 36-year-old back during a tournament in Montreal two weeks ago, then had withdrawn from the next tournament in Cincinnati to rest it."
Texas Abortion Restriction Is Temporarily Blocked,2017-09-01,article,News,,['ABORTION'],"A federal judge ruled that opponents of the law, which would restrict the most common type of second-trimester abortion, were likely to succeed in court.",A federal judge has temporarily blocked a Texas law that would restrict the most common type of second-trimester abortion.
"Dave Dombrowski, Ever the Tinkerer, Readies the Red Sox for October",2017-09-01,article,News,,"['Baseball', 'World Series']","The Boston executive Dombrowski has won just one World Series in his 40-year career, with the Marlins. But that’s never stopped him from pursuing more.","The doors are now locked to all newcomers hoping to play past Oct. 1. Once September arrives, baseball executives cannot add pieces to help in the postseason. Everyone eligible for a playoff roster must be in his organization before Sept. 1. The gang’s all there now, for some lucky franchise. We just don’t know which."
How Federal Flood Insurance Puts Homes at Risk,2017-09-01,article,Editorial,,"['Flood Insurance', 'Real Estate and Housing (Residential)']",The underfunded program encourages development in flood-prone areas.,"It was clear long before Hurricane Harvey slammed into Texas that the National Flood Insurance Program, the government’s most important means of recovering from such disasters, needed to be overhauled. It fails to account for the full extent of flood risk, encourages development in areas known to be flood-prone and is not realistically funded."
Without Wasting a Word,2017-09-01,article,News,,['Crossword Puzzles'],A Patrick Berry Friday is a very good Friday indeed.,"FRIDAY PUZZLE — Don’t tell anyone, but this is a rough week for me. I took The Boy to college for his first semester, and I’m incredibly proud of how much he’s grown up in the past few years. I love the young man he’s become. He’s outgrown whatever teenage quirks he had, and he’s really nice to be around. And now he’s leaving. By the way, today’s puzzle is a really nice one by Patrick Berry."
7 Movies to Watch This Labor Day Weekend,2017-09-01,article,News,,['Movies'],"From “Modern Times” to “Office Space,” here are a few movies about work to sample this weekend.","If you’re lucky enough to have time off this Labor Day weekend, put in a few extra hours with a movie or two about the workplace. Whether they are set in cube farms or factories, the stories of workers’ struggles and triumphs will always have a place in the movies. Here are 7 to start with. Get to work."
"For 18 Hours, 3 Men in Houston Fought for Survival in Hurricane Harvey",2017-09-01,article,News,,"['Hurricanes and Tropical Storms', 'News and News Media', 'Maritime Accidents and Safety', 'Hurricane Harvey (2017)']","The men, including two journalists for The Daily Mail chronicling a rescue attempt, jumped out of a boat shortly before it crashed into power lines.","Clinging to a tree branch in torrential rain and howling winds, Ruaridh Connellan fought against the ferocious current of Houston’s Greens Bayou. His body was weak and under water. Are we going to die, he said over and over again to a colleague hugging the trunk of the tree."
Soccer Star Kylian Mbappe’s Move to Paris St.-Germain Is Completed,2017-09-01,article,News,,['Baseball'],It was widely reportedly that P.S.G. will pay 180 million euros ($216 million) for the 18-year-old Monaco forward.,"Forward Kylian Mbappe’s expected move to Paris St.-Germain finally went through Thursday evening, as Monaco loaned him until the end of the season along with an option to make the move permanent. No financial details were given by P.S.G. in its statement, but the permanent deal would be from 2018 to 2022."
"Corrections: September 1, 2017",2017-09-01,article,Correction,,[],"Corrections appearing in print on Friday, September 1, 2017.",INTERNATIONAL
Who’s Allowed to Hold Hands?,2017-09-01,article,News,,"['Dating and Relationships', 'Blacks', 'Black People', 'Homosexuality and Bisexuality']",A Jamaican woman chafes at the reality that expressing affection for her wife can lead to confrontations with her fellow immigrants in New York.,"On our first date, I dared to give her a lingering hug on a crowded subway platform on West Fourth Street, an unusual display of physical affection on my part, which I blamed on the wine. It was the start of spring, the city in bloom."
Inside One of Houston’s Improvised Shelters,2017-09-01,multimedia,Video,,"['Hurricanes and Tropical Storms', 'Floods', 'Disasters and Emergencies']",One family describes how they lost everything in the flooding before being taken to one of the many shelters in Houston.,One family describes how they lost everything in the flooding before being taken to one of the many shelters in Houston.
Word + Quiz: flippant,2017-09-01,article,News,,[],This word has appeared in 42 articles on nytimes.com in the past year.,_________
"Texas, ‘Brexit,’ Emmanuel Macron: Your Friday Briefing",2017-09-01,article,briefing,,[],Here’s what you need to know to start your day.,(Want to get this briefing by email? Here’s the sign-up.)
"With Aaron Judge Struggling at the Plate, Greg Bird Steps Up for the Yankees",2017-09-01,article,News,,['Baseball'],"Bird, after a miserable start and an ankle injury, homered for the second game in a row as the Yankees survived the ninth to thump the Red Sox.","A couple of days off, a demotion in the batting order and the presence of a real judge — Associate Justice Sonia Sotomayor of the United States Supreme Court — in the Judge’s Chambers at Yankee Stadium did little to spur Aaron Judge out of his second-half funk on Thursday."
"What’s on TV Friday: ‘Narcos’ and ‘Diana, 7 Days’",2017-09-01,article,Schedule,,['Television'],"“Narcos” returns on Netflix without its main character. And a new documentary on Diana, Princess of Wales, focuses on the week after her death.","“Narcos” returns on Netflix without its main character. And a new documentary on Diana, Princess of Wales, focuses on the week after her death. "
Plastic Bags,2017-09-01,article,News,,[],Is the use of plastic bags limited where you live? Should it be?,
"Boats Carrying Rohingya Fleeing Myanmar Sink, Killing 46",2017-09-01,article,News,,"['Rohingya (Ethnic Group)', 'Attacks on Police', 'War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations', 'Muslims and Islam']","The victims were trying to escape renewed violence in western Myanmar, where the predominantly Muslim group faces oppression.","HONG KONG — At least 46 people believed to be Rohingya fleeing violence in western Myanmar have been found dead on the banks of a river along the boundary with Bangladesh, Bangladeshi officials said on Friday."
The 1990s Gave Us the Trump Teens,2017-09-01,article,Op-Ed,,"['United States Politics and Government', 'Nineteen Hundred Nineties', 'News and News Media', 'Reality Television']","Had America not absorbed the sheer skeeviness of that decade, we wouldn’t be where we are today.","It began on the slopes in Aspen the last week of 1989. A real estate mogul and his paramour, a model named Marla Maples, had the misfortune to walk straight into the path of the mogul’s wife, Ivana Trump. There was a confrontation. And a short time later the gossip columns were consumed with the first juicy scandal of the 1990s. One tabloid headline went so far as to declare “Best Sex I Ever Had,” a reference (some say apocryphal) to how Ms. Maples rated Donald Trump. "
The Urban Revival Is Over,2017-09-01,article,Op-Ed,,"['Urban Areas', 'Suburbs', 'Real Estate and Housing (Residential)', 'Gentrification']",People are no longer pouring into America’s cities. And that’s bad news for everyone.,"TORONTO — For all the concern about the gentrification, rising housing prices and the growing gap between the rich and poor in our leading cities, an even bigger threat lies on the horizon: The urban revival that swept across America over the past decade or two may be in danger. As it turns out, the much-ballyhooed new age of the city might be giving way to a great urban stall-out."
Make Pot Legal for Veterans With Traumatic Brain Injury,2017-09-01,article,Op-Ed,,"['Veterans', 'Medical Marijuana', 'Marijuana', 'Traumatic Brain Injury', 'Post-Traumatic Stress Disorder']",An explosion in Afghanistan left me with daily migraines. The best solution is illegal: marijuana.,"The explosion that wounded me during a Taliban ambush in Afghanistan in 2010 left me with a traumatic brain injury and post-traumatic stress. In 2012 I was medically retired from the Marine Corps because of debilitating migraines, vertigo and crippling depression. After a nine-year career, I sought care from the Department of Veterans Affairs."
In Praise of Equipoise,2017-09-01,article,Op-Ed,,"['ANTI-SEMITISM', 'Blacks', 'Black People', 'Discrimination', 'United States Politics and Government', 'Social Conditions and Trends', 'Religion and Belief']","We all have many identities, and we do best when we’re able to move through them gracefully.",The Lebanese-born writer Amin Maalouf made an interesting point about identity: Other people often pick ours for us. The anti-Semite elevates the Jewish consciousness in the Jew. The Sunni radical elevates Shiite consciousness in the Shiite.
The Week the Earth Stood Still,2017-09-01,article,Op-Ed,,"['Floods', 'Eclipses']","When normally stoic scientists start draining the barrel of awful superlatives, it’s time to pay attention.","On Monday, most of us were still trying to fathom what nine trillion gallons of water would feel like — that hydraulic cube over downtown Houston, four miles square and two miles high. And then the cube doubled to become the most extreme rain event in American history."
Blocking a Bad Immigration Law in Texas,2017-09-01,article,Editorial,,"['Law and Legislation', 'Illegal Immigration', 'Decisions and Verdicts', 'United States Politics and Government']","A judge has temporarily blocked an attempt to force localities to cooperate with harsh federal policies, but the legal struggle will continue.",Anyone watching the storm devastation in Texas had to be stirred by the mix of resilient victims and valiant rescuers — a mix of people from all backgrounds united in a struggle for survival. The heroic images of community resolve could not have been a more apt backdrop for the decision by a federal judge in Texas in midstorm to block the Republican-controlled state government’s attempt to crack down on so-called sanctuary cities and make them enforce federal immigration laws.
Red Sox’s Gentle Bunt Draws a Furious Response From C. C. Sabathia,2017-09-01,article,News,,['Baseball'],"“I just feel like they try to take the weak road,” Sabathia, the Yankees’ starter, said after Eduardo Nunez bunted on Boston’s second at-bat of the night Thursday.","It was a delicately hit ball, a bunt placed by Eduardo Nunez just in front of the pitcher’s mound in the first inning on Thursday. But for C. C. Sabathia, who came down off the hill to field it, the bunt came saddled with a gesture, one that seemed bold enough to awaken a bear in winter."
"In ‘House of Z,’ the Jagged Arc of Zac Posen",2017-09-01,article,News,,['Fashion and Apparel'],A documentary available on Vogue’s website chronicles the rocky path of a comet of the fashion world.,"Zac Posen’s mythic ascent to fashion superstardom is retold in “House of Z,” a documentary by Sandy Chronopoulos available for streaming on Wednesday, Sept. 6, at Vogue.com/houseofz. The son of an artist and a lawyer living in SoHo, Mr. Posen first draped fabric on dolls as a toddler. As a teen at Saint Ann’s School in Brooklyn, he turned the actresses Paz de la Huerta, Jemima Kirke and Lola Schnabel into muses. While a student at Central St. Martin’s in London, he designed a pink silk dress for Naomi Campbell that was passed from woman to woman before catching the eye of a reporter for The New York Times. Buyers came calling and Mr. Posen set up a studio with the help of his mother and sister. A star was born. He was 20."
Quad Cinema’s Nicolas Roeg Retrospective Highlights a Director’s Lens Work,2017-09-01,article,News,,['Movies'],"The program features several of Roeg’s films from his time as a cinematographer, as well as his signature non-linear approach to directing.","The great British filmmaker Nicolas Roeg was a cinematographer before he was a director, and the partial retrospective of his work now underway at the Quad Cinema is wisely including two classic films highlighting his lens work."
‘Company’ Helps Take Those Dog Days of Summer for a Walk,2017-09-01,article,News,,['Theater'],"The busy summer theater season in the Berkshires is almost over, but Barrington Stage Company extended its production of “Company” through Sept. 10.","The official last day of summer is not until Sept. 22, but let’s face it: It’s essentially over after Labor Day, and we’re all going to gripe about how it went by faster than ever this year and we didn’t do enough."
Resonant Bodies Festival: Witness the Process at Roulette,2017-09-01,article,News,,['Music'],"Since 2013, this wide-ranging exploration of contemporary vocal music has had the intimate feel of witnessing works in progress.","The art making feels unusually personal during the Resonant Bodies Festival, which began in 2013 and has swiftly become something to look forward to each year. A wide-ranging exploration of contemporary vocal music, lately hosted at Roulette in Brooklyn, it follows a simple formula: Three nights (Tuesday through Thursday, Sept. 5-7), three singers per night, one 45-minute set per singer. The vocalists are the curators."
A Century of Jacob Lawrence,2017-09-01,article,News,,['Art'],A new exhibition illuminates Lawrence’s inspiration and his enduring influence.,"Jacob Lawrence may be best known for his Great Migration series of paintings, depicting the movement northward of millions of black Americans from the South in the early 20th century. But the artist himself was born in Atlantic City, after his own parents made the journey. And this week, the SCAD Museum of Art in Savannah, Ga., will mark Lawrence’s 100th birthday on Thursday, Sept. 7, with the opening of “Lines of Influence,” an exhibition that traces both the sources of his inspiration and his enduring resonance with contemporary artists."
Alexandra Pirici Installs a ‘Threshold’ at the High Line,2017-09-01,article,News,,['Dancing'],"Ms. Pirici, who lives and works in Bucharest and Berlin, will create a moving barrier of performers at the top of Manhattan’s verdant pedestrian highway.","Anyone strolling the High Line between Tuesday, Sept. 5, and Thursday may encounter traffic in the Rail Yards, the park’s northernmost section. At 30th Street between 11th and 12th Avenues, performers will create a moving barrier for pedestrians to pass through. The event, from 4 to 7 p.m., is Alexandra Pirici’s “Threshold,” a work that the artist describes not as a performance but as an “ongoing action.”"
Teaching Activities for: ‘Putting Art on Wheels and Taking It Back to the Street’,2017-09-01,article,News,,[],"What do artists, truck drivers and customers think about Spain’s Truck Art Project?",Before reading the article: 
Notes From the Book Review Archives,2017-09-01,article,News,,['Books and Literature'],In which we consult the Book Review’s past to shed light on the books of the present. This week: Nora Ephron on the advantages of revision.,"This week Lisa Schwarzbaum reviews a new book about Nora Ephron and her romantic comedies. Ephron was a regular contributor to the Book Review, and in this essay from 1986, she ruminates on the unexpected advantages of revision. Below is an excerpt."
Letter to the Editor,2017-09-01,article,Letter,,['Books and Literature'],"Mark Lilla responds to Beverly Gage’s review of his new book, “The Once and Future Liberal.”",To the Editor:
How to Write a Love Letter,2017-09-01,article,News,,[],Give it at least an hour. Strike a balance between poesy and mundane description.,"‘‘You need a minimum of one hour,’’ says Sonia Cancian, an assistant professor of history at Zayed University in Dubai. Find a quiet place away from distractions and spend time just thinking about what you want to communicate. ‘‘A letter has a remarkable way of transpiring feelings, emotions, honesty, sincerity and authenticity,’’ says Cancian, who insists on the singular power of a love letter even in the era of more immediate communication methods like video chat or texting."
Judge John Hodgman on Coercing Your Wife Into Writing a Memoir,2017-09-01,article,News,,['Children and Childhood'],Can a spouse with an interesting childhood be compelled to turn it into a book?,"Nicholas writes: My wife had an insane childhood. Her father made her sneak into other people’s gardens to steal orchids so he could sell them. A family friend would come and go, with tales of faking Scud missile launches in Iraq. Not to mention long-ago connections with the Crowninshields, the money long run out. She doesn’t want to embarrass her relatives. But I think she should write a book."
Poem: The Widows’ Neighborhood,2017-09-01,article,News,,['Poetry and Poets'],Selected by Terrance Hayes.,Selected by Terrance Hayes
Behind the Cover: 9.3.17,2017-09-01,article,News,,['Politics and Government'],"For this issue, the new business in Washington of selling a Trump bump.","Gail Bichler, design director: “This week’s cover story is about a new cast of characters in Washington who are using their relationships to Donald Trump’s 2016 campaign as a ticket into the capital’s clubby influence industry. To underscore their outsider status —and their sometimes unorthodox methods — we hit on the idea of a D.I.Y. flier.”"
"New Sentences: From ‘Autumn,’ by Karl Ove Knausgaard",2017-09-01,article,News,,['Elderly'],Is aging a form of surrender to fate?,"“To turn 40 is to realize that one’s limitations will last one’s whole life through, but also to know that all the time, whether one likes it or not, and whether one is aware of it or not, new layers are being added to one’s character, a type of knowledge and insight that isn’t directed towards the future, towards what will come to pass or one day be accomplished, but towards the here and now, in the things you do every day, in what you think about them and what you understand of them.”"
Don’t Mess With Pepe,2017-09-01,article,News,,['Books and Literature'],The stoner comic character co-opted by the alt-right has joined the ranks of hand-drawn characters who lawyered up and fought back.,"If Dr. Seuss’ Cat in the Hat emerged victorious from a property rights battle, and so did Maurice Sendak’s Max, why not Pepe the comic zine frog?"
On the Road: Two Children Brave the Irish Famine,2017-09-01,article,Review,,['Books and Literature'],Paul Lynch’s novel “Grace” asks timeless questions about suffering and survival through the story of a sister and brother in the Irish famine.,"GRACE By Paul Lynch 354 pp. Little, Brown & Company. $26."
Paperback Row,2017-09-01,article,List,,['Books and Literature'],Six new paperbacks to check out this week.,Six new paperbacks to check out this week.
"Feminist Fiction From the Philippines, Written 50 Years Ago",2017-09-01,article,Review,,['Books and Literature'],"In Nick Joaquin’s “The Woman Who Had Two Navels and Tales of the Tropical Gothic,” women are granted powers that are both uncanny and real.","To enter the world of “The Woman Who Had Two Navels and Tales of the Tropical Gothic,” your faith must bend to the following: Time travel exists. Shapeshifting is possible. And a woman could be in power."
Epic Stories That Expand the Universal Family Plot,2017-09-01,article,News,,['Books and Literature'],Julian Lucas considers how family stories go beyond genealogy to discover those “who became ‘our’ ancestors” and those who didn’t.,"Family sagas write history through microcosm, tracing a clan’s rise, survival and, more often than not, ultimate dissolution. Thomas Mann’s healthy bourgeois Buddenbrooks succumb to decadent sterility; Gabriel García Márquez’s Buendías are erased by a hurricane; the Starks of Winterfell are massacred in the Riverlands. A family is sacrificed to time, and in their entrails readers find auguries of larger motions. The critic Frank Kermode believed that novels developed alongside a loss of faith in biblical chronology, as substitutes for Adam and Eve’s universal family plot. He is borne out by recent years’ fruitful crop of epics rooted in the familiar soil of fathers and daughters, mothers and sons, blood, sex, bastardy and inheritance."
Suspense Fiction That Mines the Terrain of Female Guilt,2017-09-01,article,Review,,['Books and Literature'],"New novels by Deborah Moggach, Nuala Ellwood, Hallie Ephron and Ruth Ware explore the complex ethics, traumas and loyalties that define women’s lives.","FINAL DEMAND By Deborah Moggach 225 pp. Overlook, $27."
"Fall in Italy: Lovely Weather, Lower Prices",2017-09-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings', 'AIRLINES AND AIRPLANES']","Sicily, Lake Como and the Amalfi Coast are among the destinations where hotel packages are available (some include airfare).","Italy is always in style as a vacation destination for travelers from the United States, and this year is no exception. The country is a best-seller within the travel networks Virtuoso and Signature Travel Network, the latter of which has a double-digit growth in sales in 2017 for Italy trips. Flight searches are also up, but, fortunately, airfare prices are down: between May 1 and July 10, Cheapflights.com saw flight searches to Milan and Rome from the United States for travel for this September and October increase 43 percent, compared with the same period last year while ticket prices dropped by 18 percent to Milan and by 17 percent to Rome. Misty Ewing, the global head of public relations for Virtuoso, encourages value-seekers to consider a fall Italian getaway. “Prices drop significantly, but the weather is still beautiful,” she said."
"Mythic Revenge, a Mythic Film and Possibly Mythic Memories",2017-09-01,article,News,,['Books and Literature'],"This week’s crime novels delve into the Spanish past and into film history, then grapple with two present-day children tormented by dangerous visions.","Louise Penny wrote the book on escapist mysteries — a dozen of them, in fact, almost all set in the sheltered Canadian village of Three Pines. “It was a haven, a buffer, from the cares and cruelty of the world,” she tells us in GLASS HOUSES (Minotaur, $28.99), a place seemingly so free of malice and discord that Armand Gamache, chief superintendent of the Sûreté du Québec, and his wife, Reine-Marie, have made it their sanctuary. One of the pleasures of returning to this series is visiting old friends in the village like Gabri and Olivier, who run the convivial B&B; the artist Clara Morrow, whose startling portraits will haunt you; and (a personal favorite) Ruth Zardo, a poet who accurately describes herself as “a crazy old woman who prays for Satan and has a duck.”"
A Decades-old Detective Series Is Still on Top,2017-09-01,article,List,,['Books and Literature'],"“Y is for Yesterday,” the penultimate installment of Sue Grafton’s Alphabet Series, premieres on the Best-Seller list at No. 1.","THE ABCS OF MYSTERY: Back in 1982, when Sue Grafton wrote the first novel in what was to become her career-making Alphabet series, she knew she was taking a risk. “It was a crapshoot,” she told NPR’s Dwayne Brown. “I wasn’t even sure I could sell ‘A Is for Alibi.’” But she wanted to get back into solo writing after a career in Hollywood, and detective fiction called. The risk paid off: The Alphabet books, which star the Southern California-based private investigator Kinsey Millhone, have been steadily enthralling readers with heists, betrayals and murders for the last 35 years."
Unesco World Heritage Sites 2017 Picks Range From Eritrea to England,2017-09-01,article,News,,"['World Heritage Sites', 'Travel and Vacations']","A couple of the 21 new inductees, spread among 18 cultural sites and three natural ones, are controversial choices.","Unesco annually expands its list of World Heritage Sites, and this year’s class of inductees, announced in July, offers both stimulation for travelers, with a rich and varied group of intriguing sites, and a reminder, especially with its remote and more vulnerable picks, that the list itself is not about tourism."
Manufacturing Is a Bright Spot in a Subdued Jobs Report,2017-09-01,article,News,,"['Labor and Jobs', 'Factories and Manufacturing', 'United States Economy', 'Wages and Salaries', 'Unemployment']","Employers added 156,000 jobs in August, fewer than expected. But Mack Trucks’ turn from layoffs to hiring typifies a revival at factories this year.","MACUNGIE, Pa. — At the sprawling Mack Trucks factory here, the last of the workers laid off in 2016 after sales slowed down are back on the line, and for the first time in years, the company is hiring new employees."
Looking for a London Vacation Rental? We Tried the Plum Guide,2017-09-01,article,News,,"['Travel and Vacations', 'Real Estate and Housing (Residential)', 'Hotels and Travel Lodgings']","Four levels, three bedrooms, chic neighborhood, close to the subway, one plumbing problem (fixed). The verdict: positive.","The popularity of vacation home rentals in London has surged following last summer’s Brexit referendum: Existing companies with an international presence, such as Airbnb, Onefinestay and Oasis have all reported a significant jump in rentals, while a handful of new players offering rentals only in London, such as the Plum Guide and Cuckooz, have seen their businesses grow rapidly."
Floodwaters Inundate Beaumont as Houston Assesses Damage,2017-09-01,article,News,,"['Hurricane Harvey (2017)', 'Floods', 'Real Estate and Housing (Residential)']","Across coastal Texas, millions of residents grappled with the devastating effects of storm Harvey while millions of others returned home to take in the damage.","HOUSTON — As Southeast Texas residents emerged by the thousands from shelters, motels and friends’ houses to return to flood-damaged homes, others remained in the grip of the crisis on Friday, cut off by still-rising floodwaters and living without running water for a second day."
Ken Burns and Lynn Novick Tackle the Vietnam War,2017-09-01,article,News,,"['Vietnam War', 'Documentary Films and Programs']",Americans are still divided over the legacy of the Vietnam War. Can Ken Burns and Lynn Novick’s 18-hour documentary help put the demons of that era — and of our own — to rest?,"Ken Burns shot to fame in 1990 with “The Civil War,” which drew record audiences for PBS and jump-started a revival of popular interest in the subject. Nearly three decades and more than 20 documentaries later, he is perhaps the nation’s most trusted historical brand, as much an icon of American-ness as baseball (the subject of his nine-part 1994 documentary) and apple pie (one of the few classic American themes he hasn’t taken on)."
My Liberia: A Vacation Paradise,2017-09-01,article,News,,['Travel and Vacations'],Can Liberia be a place that people consider a dream destination? Depends on the dreamer.,"On the last day of my family’s big trip home to Liberia, the staff of Mamba Point Hotel threw an impromptu going away party for my 6-year-old nephew, Cooper."
Inside New York City’s Priciest Rentals,2017-09-01,article,News,,"['Real Estate and Housing (Residential)', 'Luxury Goods and Services']","Some New Yorkers could afford to buy multimillion-dollar properties, but they’d rather rent a place for upward of $20,000 a month.","When Allan Rothstein decided to rent his NoHo loft on Crosby Street a few years ago, the $22,000-a-month price tag wasn’t a major concern."
The Little Theater That Could,2017-09-01,article,News,,"['Theater', 'ACTORS AND ACTRESSES', 'Real Estate and Housing (Residential)']","The survival of 13th Street Repertory Company, a relic from Greenwich Village’s bohemian past, depends on the survival of its 100-year-old doyenne.","The wilting three-story building in Greenwich Village that houses the 13th Street Repertory Company creaked and groaned as its artistic director, Joe Battista, gave a tour of its theater one afternoon in July. The Repertory opened in 1972 and is one of the oldest Off Off Broadway theaters in New York. Mr. Battista walked past its 65 tattered seats and onto its stage."
Shot by Shot: Building a Scene in Ken Burns and Lynn Novick’s Vietnam Epic,2017-09-01,article,News,,['vis-photo'],"The filmmakers look at all sides of a battle, and a war, that many Americans, as Mr. Burns put it, “would basically prefer to be about themselves.”","“The Vietnam War,” Ken Burns and Lynn Novick’s panoramic 18-hour television documentary, includes 10 set-piece battle scenes documenting the action from multiple perspectives. Among them is the battle of Binh Gia, which took place in late December 1964, 40 miles southeast of Saigon."
Kenya Supreme Court Nullifies Presidential Election,2017-09-01,article,News,,"['Elections', 'Politics and Government']","The justices threw out last month’s re-election of President Uhuru Kenyatta, calling the result “null and void” and ordering a new vote.","NAIROBI, Kenya — In a historic ruling and a first in Africa, Kenya’s Supreme Court nullified on Friday the re-election of a sitting president, ordering a new vote to be held within 60 days after finding that the outcome last month had been tainted by irregularities."
"Harvey, Kenya, Harriet Tubman: Your Friday Briefing",2017-09-01,article,briefing,,[],Here’s what you need to know to start your day., (Want to get this briefing by email? Here’s the sign-up.)
