headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Six Singers Win the George London Awards,2015-03-01,article,News,,"['Music', 'Opera']","The six singers each won $10,000 awards. Past winners include Joyce DiDonato and Renée Fleming.",Six young American and Canadian opera singers were given George London Awards Friday night after winning the final round of a singing competition at the Gilder Lehrman Hall at the Morgan Library & Museum in New York. 
"Jonathan Jacobson, James McKibben",2015-03-01,article,News,,[],The couple met 25 years ago while studying for master’s degrees at Yale.,"Jonathan Bohm Jacobson and James Dey McKibben were married Monday at the Yale University Battell Chapel in New Haven. The Rev. Candice Provey, a Presbyterian minister and an associate chaplain at Yale, performed the ceremony."
Reclaiming Their Moment,2015-03-01,article,News,,['Weddings and Engagements'],"Samantha Hoover and Ryan Holiday were married at Barr Mansion in Austin, Tex.","Samantha Marie Hoover and Ryan Clark Holiday were married Friday evening at the Barr Mansion, an events space in Austin, Tex. Joseph H. Totten, a Universal Life minister and a friend of the couple, officiated."
Sarah Cooper and Jeffrey Palm,2015-03-01,article,News,,['Weddings and Engagements'],"The bride is a digital designer at Comedy Wire and a satirist on her own website, TheCooperReview.com. The groom is a software designer at Google.","Sarah Anne Cooper and Jeffrey de Blanc Palm were married Wednesday at the Manhattan Marriage Bureau by Angel L. Lopez of the New York City Clerk’s office. On Feb. 7, Pastor Cory Casterton, who was ordained through the Elim Fellowship in Lima, N.Y., led another ceremony on the beach at La Concha Resort in San Juan, P.R."
Marianna Nadelman and Jason Rubinov,2015-03-01,article,News,,['Weddings and Engagements'],Marianna Nadelman and Jason Rubinov are to wed at the Plaza Hotel in Manhattan.,"Marianna Nadelman, the daughter of Laura Melnik Grossman of Manhattan and Gennady Nadelman of Hewlitt, N.Y., is to be married Sunday evening to Dr. Jason Ryan Rubinov, a son of Ludmilla M. Rubinov and Simon Rubinov of Brooklyn. Rabbi Gary M. Katz is to officiate at the Plaza Hotel in Manhattan."
"Elizabeth Joyce,  Ronald Magnusson",2015-03-01,article,News,,['Weddings and Engagements'],"The couple was married at Pierre’s, a restaurant in Islamorada, Fla.","Elizabeth Ann Joyce and Ronald George Magnusson were married Saturday evening at Pierre’s, a restaurant in Islamorada, Fla. The Rev. Stephen W. Brown, a Presbyterian minister, officiated."
Ashley Wisneski and William Heward,2015-03-01,article,News,,['Weddings and Engagements'],"The bride is an assistant attorney general of Massachusetts. The groom is a founder of Hungry Pilgrim Oysters, an oyster farm in Duxbury, Mass.","Ashley Hudson Wisneski and William Jordan Heward were married Saturday evening at the Boston Public Library. Thomas A. Welch, a Massachusetts justice of the peace, officiated."
Ronald Strouse and Frederick Cresson,2015-03-01,article,News,,['Weddings and Engagements'],"A former mayor of Doylestown, Pa., officiated at the wedding of the current mayor.","Ronald Lee Strouse and Frederick Lloyd Cresson were married Saturday by Libby White, a former mayor of Doylestown, Pa. The marriage took place at the Mercer Museum in Doylestown."
Kimberly Goodman and Zachary Noren,2015-03-01,article,News,,['Weddings and Engagements'],"The couple was married at an event space in Roslyn, N.Y.","Kimberly Lauren Goodman and Zachary Matthew Noren were married Saturday evening in Roslyn Heights, N.Y. Rabbi Howard A. Stecker led the ceremony at the Royalton Mansion, an event space at the Roslyn Country Club."
Barbara Ascher and Strobe Talbott,2015-03-01,article,News,,['Weddings and Engagements'],"The bride is a writer, the groom the president of the Brookings Institution. Justice Stephen G. Breyer of the Supreme Court assisted in the ceremony.","Barbara Lazear Ascher and Strobe Talbott were married Saturday evening at the New York Society Library. The Rev. Chloe Breyer, an Episcopal priest, officiated, with her father, Associate Justice Stephen G. Breyer of the United States Supreme Court, taking part."
"Corrections: March 1, 2015",2015-03-01,article,News,,[],"Corrections appearing in print on Sunday, March 1, 2015.",NATIONAL
What to Expect on the Fifth Day of Milan Fashion Week,2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week', 'Fashion Shows']","After celebrating its 20th anniversary last year, Marni has promised to move forward with its fall 2015 women’s show.","Marni celebrated its 20th anniversary last year, with its September show as a marker of the occasion — though not, Consuelo Castiglioni said at the time, a retrospective. That would be backward-looking, and Marni is still moving forward."
What’s On TV Sunday,2015-03-01,article,Schedule,,[],Television highlights.,"10 P.M. (CBS) BATTLE CREEK Two mismatched law-enforcement officers — Russ Agnew (Dean Winters), an old-school detective who dislikes anything new, and Milt Chamberlain (Josh Duhamel, above right with Mr. Winters), a debonair F.B.I. agent assigned to set up a high-tech satellite office — are forced to work together as partners in a dilapidated Michigan city best known for Kellogg’s cereal. This new series “lies somewhere between a lighthearted procedural and a black-lined comedy,” Alessandra Stanley wrote in The New York Times. A collaboration between Vince Gilligan, who created AMC’s “Breaking Bad,” and David Shore, who came up with Fox’s “House” — and with reminders of both shows — it’s “a mixing of rare breeds that works,” she added."
South Korean President Urges Japan to Admit Past Wrongs,2015-03-01,article,News,,"['World War II (1939-45)', 'Textbooks', 'Women and Girls']","In a speech marking the anniversary of the 1919 uprising against Japanese rule, President Park Geun-hye said Japan should apologize for holding Korean women in military brothels during World War II.","SEOUL, South Korea — President Park Geun-hye of South Korea urged Japan on Sunday to have the “courage and honesty” to admit to its historical wrongdoings against Koreans and other Asians, including its enslavement of Korean women in military brothels during World War II."
Bouncing to the Beat of Kaboom,2015-03-01,article,News,,"['Air Shows and Air Racing', 'Photography']",A couple has traveled the world creating explosive spectacles at air shows.,"Rich and Dee Gibson have found a familiar comfort in an unlikely place: under a mushroom cloud amid flames and explosions. For the past 30 years, the couple has made a living going around the world blowing up things — creating mesmerizing spectacles at air shows."
"1915: Americans Are Glad French, Not British, Warship Captures Dacia",2015-03-01,article,News,,"['Ships and Shipping', 'World War I (1914-18)']",Highlights from the International Herald Tribune archives: Americans respond to the vessel’s seizure in 1915.,"NEW YORK — The seizure of the Dacia by a French warship causes satisfaction here. Commenting on the capture of this vessel, the NEW YORK HERALD says: ‘‘Because of the rigidity of French law it was always expected that the seizure would be made by the French navy. It is regarded as fortunate to have a French test case, since there are no issues between France and the United States, while there are issues between Great Britain and the United States. Germany misses an opportunity of twisting the Lion’s tail over this incident.’’ The feeling among the public is that this is the only satisfactory outcome possible of the Dacia case, in view of the extremely friendly feelings which exist between this country and France. On every side I hear admiration expressed of the extreme wisdom shown by the French nation in resisting the temptation to imitate Germany and some of the neutrals in sending propagandists here to meddle in American international affairs, since the public sentiment here is still fighting capably for the Allies. — The New York Herald, European Edition, March 2, 1915"
Documentary on Air Pollution Grips China,2015-03-01,article,News,,"['Air Pollution', 'Documentary Films and Programs']","Since its online debut on Saturday, “Under the Dome” has inspired an unusually passionate eruption of public and mass media discussion.","Millions of Chinese, riveted and outraged, watched a 104-minute documentary video over the weekend that begins with a slight woman in jeans and a white blouse walking on to a stage dimly lit in blue. As an audience looks on somberly, the woman, Chai Jing, displays a graph of brown-red peaks with occasional troughs."
Marni: Fall 2015 RTW,2015-03-01,multimedia,Slideshow,,['Milan Fashion Week'],Marni,Marni
"As Common Core Testing Is Ushered In, Parents and Students Opt Out",2015-03-01,article,News,,"['Education (K-12)', 'Tests and Examinations']","On Monday, many public school students in New Jersey will begin to take standardized tests that are opposed by an unusually diverse coalition of enemies.","BLOOMFIELD, N.J. — On Monday morning, a few hundred students will file into classrooms at Bloomfield Middle School, open laptops and begin a new standardized test, one mandated across New Jersey and several other states for the first time this year."
"Afghan Women, Preparing to Serve",2015-03-01,multimedia,Slideshow,,['Women and Girls'],Years of efforts to train women for the police force have often often foundered against the strength of Afghanistan’s sexual conservatism.,Years of efforts to train women for the police force have often often foundered against the strength of Afghanistan’s sexual conservatism.
Afghan Policewomen Struggle Against Culture,2015-03-01,article,News,,"['Afghanistan War (2001-14)', ""Women's Rights"", 'Series', 'Police', 'Women and Girls']","In a clash between Western ideals and Afghan realities, an effort to elevate the status of women by recruiting them to the police force has often backfired.","JALALABAD, Afghanistan — Parveena almost got away."
1965: Montreal Explosion Kills 28,2015-03-01,article,News,,"['Accidents and Safety', 'Fires and Firefighters']",Highlights from the International Herald Tribune archives: At least 50 people were injured in a morning explosion and fire in a suburban block.,"MONTREAL — At least 28 people were killed today [Mar. 1] and more than 50 injured in a breakfast-hour explosion and fire in a suburban block of apartment buildings. Schoolchildren, whose books and satchels were found among debris, were preparing to leave for school when the explosion rocked the apartment building in the Montreal suburb of La Salle at 8:15 a.m. Wind quickly spread the fire from the blast to three adjacent apartment buildings, police said. Two hours later, the fire department declared the fires were under control and the search for victims began. About 100 people were missing, a police official said, as he announced the death toll in the building where the explosion occurred. It housed about 10 families. There were none dead in the adjacent buildings. The middle section of the three-story, U-shaped complex, containing at least 12 apartments was flattened. Two wings of it were heavily damaged by fire from the explosion. Rescue workers — guided by screams and moans — dug into the debris trying to reach an undetermined number who were trapped when the building collapsed with a ‘‘big boom,’’ according to witnesses. — New York Herald Tribune, European Edition, March 2, 1965"
"Kerry Welcoming, but Wary of Netanyahu ",2015-03-01,article,News,,"['United States International Relations', 'Nuclear Weapons']","Secretary of State John Kerry tried to lower the temperature in the three-way fight among congressional Republicans, the Obama administration and Prime Minister Benjamin Netanyahu of Israel.","WASHINGTON — Secretary of State John Kerry tried to lower the temperature on Sunday in the three-way fight among congressional Republicans, the Obama administration and Prime Minister Benjamin Netanyahu of Israel, saying that Mr. Netanyahu was welcome to speak in the United States."
Spring Awakening,2015-03-01,article,News,,['Crossword Puzzles'],In which we attempt to summon the season of spring.,"TIMES INSIDER — It’s probably too early to start wishing for it, but spring is coming soon, right? And we’ll be able to go outside again, right?"
"Pro Wrestling, Rated R",2015-03-01,multimedia,Slideshow,,[],"Hoodslam, a wrestling event that mixes cartoonish violence and pure athleticism, is not for children.","Hoodslam, a wrestling event that mixes cartoonish violence and pure athleticism, is not for children."
Aya Jones Transforms at Marni,2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week']",The photographer Greg Kessler captures behind-the-scenes beauty transformations during Fall 2015 Fashion Week in Milan.,"The photographer Greg Kessler captures behind-the-scenes beauty transformations during Fall 2015 Fashion Week in Milan. Here, the model Aya Jones before (left) and after (right) makeup by Tom Pecheux and hair by Paul Hanlon."
Milan Fashion Week: Marni Fall/Winter 2015,2015-03-01,multimedia,Slideshow,,"['Milan Fashion Week', 'Fashion and Apparel']",Scenes from the Milan Fashion Week photo diary of Alfredo Piola.,Scenes from the Milan Fashion Week photo diary of Alfredo Piola.
Milan Fashion Week: Marni Fall/Winter 2015,2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week', 'Women and Girls']",Scenes from the Milan Fashion Week photo diary of Alfredo Piola.,Scenes from the Milan Fashion Week photo diary of Alfredo Piola.
Stops on the Donor Primary Trail,2015-03-01,multimedia,Interactive Feature,,['Presidential Election of 2016'],Where Republican presidential contenders have traveled to make their pitches to groups of high-level donors.,Where Republican presidential contenders have traveled to make their pitches to groups of high-level donors.
British Fail to Block German-Russian Energy Deal ,2015-03-01,article,News,,['Oil (Petroleum) and Gasoline'],RWE and a Russian-controlled investment company signaled that they expected to complete a deal for the oil and gas subsidiary RWE Dea on Monday.,"LONDON — The German utility RWE and a Russian-controlled investment company signaled on Sunday that they expected to complete a deal for the oil and gas subsidiary RWE Dea on Monday, despite objections from the British government."
Dolce & Gabbana: Fall 2015 RTW,2015-03-01,multimedia,Slideshow,,['Milan Fashion Week'],Milan,Milan
"Remembering Slain Critic of Putin, Tens of Thousands March in Moscow ",2015-03-01,article,News,,"['Demonstrations, Protests and Riots', 'Murders, Attempted Murders and Homicides', 'Assassinations and Attempted Assassinations']","The crowd, waving Russian flags and holding pictures of Boris Y. Nemtsov, who was fatally shot on Friday, marched through the heart of the government district.","MOSCOW — They carried carnations and roses in even-numbered bouquets, which is how Russians mourn. They held placards praising a fallen hero and waved the Russian tricolor flag."
"Raquel Cabo,­ Dominic McMullan",2015-03-01,article,News,,['Weddings and Engagements'],The couple was married at the Plymouth Congregational Church in Miami.,"Raquel Cabo and Dominic Michael Robert McMullan were married Saturday at the Plymouth Congregational Church in Miami. The Rev. Abel Cotelo, a Congregationalist minister, performed the ceremony."
"Elisabeth Hall, Matthew Danzig",2015-03-01,article,News,,['Weddings and Engagements'],"Elisabeth Hall and Matthew Danzig were married at the Metropolitan Building in Long Island City, Queens.","Elisabeth Caitlin Hall and Matthew Ross Danzig were married Saturday evening at the Metropolitan Building in Long Island City, Queens. Rabbi David L. Teva officiated."
"Kathleen Mulloy, Evan Wheeler",2015-03-01,article,News,,['Weddings and Engagements'],Both the bride and the groom work for Unicef and have been stationed in Uganda since 2013.,"Kathleen Erin Mulloy, a daughter of Susan D. Mulloy and Thomas E. Mulloy of Peru, Ind., was married Wednesday to Evan McArthur Wheeler, a son of Frances B. Wheeler and Charles M. Wheeler of Winston-Salem, N.C. John Jeppesen officiated at Copenhagen City Hall in Denmark."
"Minnie Minoso, Helped Integrate Baseball With White Sox, Dies at 89",2015-03-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Baseball', 'Blacks', 'Black People']","Minoso, the major leagues’ first black player out of Latin America, was often cited as the only modern major leaguer to play in five decades.","Minnie Minoso, the hugely popular All-Star outfielder from Cuba who was the major leagues’ first black player out of Latin America and a treasured figure in the history of the Chicago White Sox, died on Sunday in Chicago. His true age was never entirely clear, but by an account in his autobiography, he would have been 89 when he died."
Thai Democracy,2015-03-01,article,Op-Ed,,['Democracy (Theory and Philosophy)'],The country hits a roadblock.,The country hits a roadblock.
Marching in Memory of Boris Nemtsov,2015-03-01,multimedia,Slideshow,,"['Demonstrations, Protests and Riots', 'Murders, Attempted Murders and Homicides']",Tens of thousands of people representing a wide range of political parties and movements marched solemnly through central Moscow on Sunday.,Tens of thousands of people representing a wide range of political parties and movements marched solemnly through central Moscow on Sunday.
Salvatore Ferragamo: Fall 2015 RTW,2015-03-01,multimedia,Slideshow,,['Milan Fashion Week'],Milan,Milan
Icy Stillness and Muted Fishing in a New England Port,2015-03-01,article,News,,"['Ports', 'Fishing, Commercial', 'Winter (Season)', 'Ice']","The icy winter has slowed commerce in normally bustling New Bedford, Mass., the nation’s top commercial fishing port.","NEW BEDFORD, Mass. — Mark Abraham, who has fished the New England coast for decades, kept a sharp eye on his catch as the slimy haddock spilled onto a dockside conveyor belt. He had just returned from 10 frigid days at sea, among the most brutal he has spent."
‘Focus’ Takes Top Box-Office Spot,2015-03-01,article,News,,['Movies'],Bad weather led to a weak turnout at the box office.,"Will Smith will have to wait for another movie to vanquish concerns about his popularity among moviegoers. Terrible weather across the United States contributed to weak multiplex turnout over the weekend, with ticket sales down 14 percent compared with the same period last year, according to Rentrak, which compiles box-office data. In his first major role since the 2013 bomb “After Earth,” Mr. Smith helped “Focus” collect roughly $19.1 million in North American ticket sales, easily enough for first place but a bit less than most analysts had expected. "
"Dolce & Gabbana’s Romantic, Sexy Mama Buns",2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week']",T shares the best hairstyles from the runways. Today’s pick: sophisticated ‘dos accented with enchanting gold clips and bands.,T shares the best hairstyles from the runways.
Milan Remembers John Fairchild,2015-03-01,article,News,,"['Milan Fashion Week', 'Fashion and Apparel']",Many at fashion week express their sense of loss at the publisher's death.,"MILAN — For an industry in the unbreakable slipstream of fashion shows, news of John Fairchild’s death broke slowly. Mr. Fairchild died during fashion week, a fact he might have liked, or at least deemed appropriate. So while the fact was spreading on social media Friday morning New York time, it was late afternoon in Milan, and most of the editors — including Mr. Fairchild’s successors at Women’s Wear Daily — were watching Alessandra Facchinetti’s collection for Tod’s."
"Samsung Galaxy S6 and Galaxy S6 Edge, Unveiled at Mobile World Congress, Offer Best of iPhone and More",2015-03-01,article,News,,"['Mobile Commerce and Payments', 'Mobile World Congress (Trade Show)', 'Smartphones', 'Virtual Reality (Computers)']","Samsung has been accused of being a copycat, but after adding its own design twists to popular features borrowed from the competition, its new flagship phone feels like a real flagship.","BARCELONA, Spain — Samsung has often been accused of being a clever copycat. In the case of its new flagship Galaxy S phones, announced Sunday at the Mobile World Congress in Barcelona, Spain, Samsung has created phones that unquestionably borrow on the most appealing elements of the iPhone. But they also stand out with their own impressive design twists."
Hindu Party in India in Coalition for Kashmir,2015-03-01,article,News,,[],"Prime Minister Narendra Modi’s Bharatiya Janata joined a regional party to create a state government in Kashmir, the first time the Hindu party has held a leadership role in the disputed region.","JAMMU, India — After months of negotiations, India’s governing Hindu nationalist party joined a regional party dominated by Muslims to create a state government in the disputed Kashmir region, the first time the Hindu party has ever held a leadership role here."
When Fashion Gossip Becomes an Accessory,2015-03-01,article,News,,"['Milan Fashion Week', 'Fashion and Apparel']","Emilio Pucci will not confirm or deny that Peter Dundas is leaving, the kind of comment that keeps turning up recently and draws everyone's attention from the clothes.","MILAN — The most ubiquitous, and worst, trend in fashion these days may not be a silhouette, or a shade, but a strategy: the acceptance of ambiguity and gossip around a creative transition."
Missoni's Fall 2015 Collection at Milan Fashion Week,2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week']",The latest women’s collection from Missoni at Milan Fashion Week.,[Watch the live stream.]
Dressing for the Digital Divide,2015-03-01,article,News,,['Milan Fashion Week'],"Versace, Bottega Veneta, Jil Sander and others are focusing on a blend of the past and the future.",MILAN — Something has shifted in Milan.
"Orrin Keepnews, Record Executive and Producer of Jazz Classics, Dies at 91",2015-03-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Jazz', 'Music']","Mr. Keepnews, a four-time Grammy winner, produced classic albums from the likes of Sonny Rollins, Thelonious Monk and Bill Evans, and helped found Riverside Records.","Orrin Keepnews, who as a record company executive and producer helped create some of the most celebrated recordings in jazz over a half-century, died on Sunday at his home in El Cerrito, Calif. He was 91."
"Salvatore Ferragamo’s Sculptural, Autumnal Heels",2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week']","T plucks the best shoes right off the runway. Today’s pick: graphic, neutral heels.",T plucks the best shoes right off the runway.
Milan Fashion Week: Salvatore Ferragamo Fall/Winter 2015,2015-03-01,multimedia,Slideshow,,[],Scenes from the Milan Fashion Week photo diary of Sonny Vandevelde.,Scenes from the Milan Fashion Week photo diary of Sonny Vandevelde.
HTC Unveils a New Phone and Wearable Device,2015-03-01,article,News,,"['Cameras', 'Mobile World Congress (Trade Show)', 'Smartphones', 'Virtual Reality (Computers)', 'Wearable Computing']","The company also discussed a new headset for activities in virtual reality, but the emphasis is on a device for fitness enthusiasts and another version of a well-reviewed smartphone.","BARCELONA, Spain — On Sunday at the Mobile World Congress trade show here, HTC announced a new version of its flagship phone, the HTC One. But the company also branched into two totally new categories: wearable devices and virtual reality. "
Milan Fashion Week: Salvatore Ferragamo Fall/Winter 2015,2015-03-01,article,News,,"['Fashion and Apparel', 'Milan Fashion Week', 'Women and Girls']",Scenes from the Milan Fashion Week photo diary of Sonny Vandevelde.,Scenes from the Milan Fashion Week photo diary of Sonny Vandevelde.
Ebola’s Retreat in Sierra Leone Is Interrupted,2015-03-01,multimedia,Slideshow,,['Ebola Virus'],"As the disease moved closer to elimination, fishermen back from a trip at sea were believed to have started a new cluster in a phase that health officials call “the bumpy road to zero.”","As the disease moved closer to elimination, fishermen back from a trip at sea were believed to have started a new cluster in a phase that health officials call “the bumpy road to zero.”"
"Turning a Subway Car Into a Gallery, Until the Last Stop ",2015-03-01,article,News,,"['Graffiti', 'Art', 'Subways']","At 55, Fernando Miteff, known in the 1970s as Nic 707, has found his way back to the work he once loved.","Fernando Miteff was inside an empty subway car waiting for the go-ahead from a friend who stood sentry by an open door, scanning the platform for conductors, police officers or anyone else who might disrupt his plan."
"Review: Barbara Cook Sang Standards, With Audience Members as Acolytes",2015-03-01,article,Review,,"['Music', 'American Songbook (Music Series)', 'Theater']","At 87, in the twilight of her career, Ms. Cook’s concert at the packed Appel Room drew audience members who came to pay tribute and to bask in her still-radiant presence.","Barbara Cook’s American Songbook concert at the Appel Room on Saturday evening had the air of a family gathering at the bedside of an ailing but still vital matriarch. “I’m not dying,” she assured her flock, for whom she is a voice of sanity and wisdom like none other. Her difficulty in walking she ascribed to two lower-back fractures that may be treatable."
"Review: ‘The Light Princess,’ a Musical at the New Victory Theater",2015-03-01,article,Review,,['Theater'],"“The Light Princess,” a richly imagined and delightfully acted musical based on a story by George MacDonald, is at the New Victory Theater.","If only NASA had existed in days of yore. Its scientists might have had coping strategies for the heroine of “The Light Princess,” who has an unusual fairy tale problem: weightlessness."
"Review: In ‘Rocket to the Moon,’ a Dentist Deals With a Midlife Crisis",2015-03-01,article,Review,,['Theater'],"In a revival of this Clifford Odets play, directed by Dan Wackerman, the protagonist dreams of a less soul-sucking life, yet lacks the courage to try to build one.","The Depression is raging, and so is the summer heat. The patients with money have left the city for the beach, and the others can’t afford to have their teeth fixed, anyway."
Review: ‘Hitting Bedrock’ at La MaMa Taps Into War’s Confusion,2015-03-01,article,Review,,['Theater'],"The war transformed a benign theater project into a docuplay that tries, with some success, to convey the feeling of living in a country being plunged into chaos.","When I was first told to leave the theater during the beginning of “Hitting Bedrock,” I grinned, thinking I’d misheard. A repeated request, however, was hard and clear enough to let me know that this was no joke."
Missoni: Fall 2015 RTW,2015-03-01,multimedia,Slideshow,,['Milan Fashion Week'],Milan,Milan
A Deal at the Edgar Kaplan Winter Regional ,2015-03-01,article,News,,"['Bridge (Card Game)', 'Cards and Card Games']","If you play in a tournament with computer-generated deals, you receive a copy of the boards with double-dummy analysis carried out by Bill Bailey’s Deep Finesse software.","If you play in a tournament with computer-generated deals, you receive a copy of the boards with double-dummy analysis carried out by Bill Bailey’s Deep Finesse software."
"Frozen Harbor in New Bedford, Mass.",2015-03-01,multimedia,Video,,"['Winter (Season)', 'Weather', 'Fishing, Commercial']","The Coast Guard cutter Ida Lewis made its way through the harbor ice in New Bedford, Mass., last week. The harsh winter has slowed commerce in the nation’s No. 1 commercial fishing port.","The Coast Guard cutter Ida Lewis made its way through the harbor ice in New Bedford, Mass., last week. The harsh winter has slowed commerce in the nation’s No. 1 commercial fishing port."
"Review: ‘John & Jen,’ a Revival Starring Kate Baldwin and Conor Ryan",2015-03-01,article,Review,,['Theater'],"In this musical, a woman has complicated relationships with her brother and then her son.","Growing up isn’t easy. Just take a look at Richard Linklater’s “Boyhood” if you need reminding. But imagine how difficult it must be to do so — and I mean the hard part, from early childhood to the end of adolescence — in less than two hours, and in song, and in front of a live audience."
Review: ‘Comfort Dogs’ Explores the Solace of Communing With Canines,2015-03-01,article,Review,,"['Theater', 'Dogs']","This experimental play by William Burke, whose cast includes dogs played by humans and real dogs, forces you to look at the nature of communication a little differently.","The performers in the playwright and director William Burke’s “Comfort Dogs: Live From the Pink House” are unusually brazen. They will sniff your hand, nuzzle your thigh, leap into your lap. Some of these actors are dogs. Some are people playing dogs. All are pretty cute. "
"Review: ‘Tap Lab,’ From the Bang Group, Conveys Musical Scores Through Footwork",2015-03-01,article,Review,,['Dancing'],"At the 92nd Street Y, the company, led by David Parker, attempted to realize scores by Mozart, Morton Feldman and Steve Reich with foot and body percussion.","If tap dancing is music as well as dance, then why not use tap to play musical scores? Such was the plausible idea behind “Tap Lab,” the Bang Group’s contribution to the Harkness Dance Festival. At the 92nd Street Y on Saturday, the company, led by David Parker, attempted to realize scores by Mozart, Morton Feldman and Steve Reich with foot and body percussion. “Tab Lab” was an accurate title for a collection of dogged exercises and weak experiments. Rather than metal on wood or skin on skin, the dominant sound was a kind of silence: the absence of inspiration. "
‘House of Cards’ Season 3 Episode 5 Recap: Replacing a Dud With an Atom Bomb,2015-03-01,article,News,,['Television'],There are so many new plot threads in the first few minutes of this episode that we thought we had mistakenly skipped ahead.,"Season 3, Episode 5: Chapter 31"
