headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
The Failed War on Drugs,2018-01-01,article,Op-Ed,,"['Drug Abuse and Traffic', 'Addiction (Psychology)']",Attacking rampant drug abuse by trying to shut off the supply has not worked. We need to try a new approach.,"The war on drugs in the United States has been a failure that has ruined lives, filled prisons and cost a fortune. It started during the Nixon administration with the idea that, because drugs are bad for people, they should be difficult to obtain. As a result, it became a war on supply."
A Big Year for the Stock Market,2018-01-01,multimedia,Interactive Feature,,"['Stocks and Bonds', ""Standard & Poor's 500-Stock Index""]",,
Capital Punishment Deserves a Quick Death,2018-01-01,article,Editorial,,"['Capital Punishment', 'Eighth Amendment (US Constitution)', 'Sentences (Criminal)']",It’s time for the Supreme Court to end state-sanctioned killing for good.,"Alva Campbell was supposed to die on Nov. 15. That was the date chosen by the State of Ohio, which had convicted and condemned Mr. Campbell for murdering a teenager, Charles Dials, during a 1997 carjacking in Columbus."
"No Corrections: January 1, 2018",2018-01-01,article,Correction,,[],"No corrections appeared in print on Monday, January 1, 2018.","No corrections appeared in print on Monday, January 1, 2018."
Celulares señuelo y vehículos blindados: cómo los venezolanos lidian con la inseguridad,2018-01-01,multimedia,Interactive Feature,,"['Crime and Criminals', 'Robberies and Thefts', 'Security and Warning Systems']","Vivir de forma segura en Caracas, una de las ciudades más peligrosas del mundo, requiere una cuidadosa combinación de planificación y precaución.","Vivir de forma segura en Caracas, una de las ciudades más peligrosas del mundo, requiere una cuidadosa combinación de planificación y precaución."
"Start of a New Year of Trading, and Jobs Report From December",2018-01-01,article,News,,"['United States Economy', 'Labor and Jobs', 'Marijuana', 'Unemployment']","The Fed will be releasing the minutes of its last meeting, when it raised interest rates, perhaps giving insight into its thinking on economic growth.",Here’s what to expect in the week ahead:
7 Wishes for 2018,2018-01-01,article,Op-Ed,,"['Global Warming', 'United States Politics and Government', 'Midterm Elections (2018)', 'Voting and Voters']",2017 was one of the darker years in modern American history. Here’s hoping for the beginnings of a turning point.,"Well, at least it’s not 2017 anymore."
"Arseny Roginsky, a Champion of Historical Truth",2018-01-01,article,Editorial,,"['Human Rights and Human Rights Violations', 'Political Prisoners']",He sought to “rescue from oblivion all those historical facts and names that are currently doomed to perish or disappear.”,"Arseny Roginsky, a founder and the longtime head of the Memorial organization in Russia who died on Dec. 18, was no doubt familiar with the admonition of the Nobel laureate Elie Wiesel that to forget a holocaust is to kill twice. Mr. Roginsky’s father died in prison, and Mr. Roginsky himself spent four years in three different Soviet labor camps in the 1980s for printing an underground journal whose goal was “to rescue from oblivion all those historical facts and names that are currently doomed to perish or disappear.”"
"N.F.L. Wild-Card Picks: Rams Over Falcons, Chiefs Over Titans",2018-01-01,article,News,,"['Playoff Games', 'Football']",Can Buffalo build on its stunning arrival in the playoffs? Can the Falcons return to the Super Bowl?,"The N.F.L. regular season ended with some drama on Sunday, and now it’s time for the remaining teams to see if anyone can unseat the New England Patriots as Super Bowl champions. Here is a look at the first weekend of the playoffs, and who we think will win:"
"Kim Jong-un Offers North Korea’s Hand to South, While Chiding U.S.",2018-01-01,article,News,,"['Olympic Games (2018)', 'Nuclear Weapons', 'International Relations', 'United States International Relations']","He proposed talks with South Korea to discuss the North’s participation in the Winter Games, and boasted of having a “nuclear button” on his desk.","SEOUL, South Korea — North Korea’s leader, Kim Jong-un, moved Monday to ease his country’s isolation by offering to send a delegation to the Winter Olympics in South Korea next month, even as he claimed to have accomplished the ability to launch a nuclear missile at the mainland United States."
"For Trump, a Glittering Gala Ends a Winter Vacation Rooted in Routine",2018-01-01,article,News,,"['New Year', 'Parties (Social)', 'United States Politics and Government']","On New Year’s Eve, Mar-a-Lago hosted its annual gala, an opulent but customary occasion for a president who spent his winter vacation reveling in the comforts of familiarity.","WEST PALM BEACH, Fla. — As he walked down the red carpet to begin his New Year’s Eve celebrations Sunday night, President Trump stopped to predict “a tremendous year” ahead."
Mariah Carey Redeems Herself on New Year’s Eve in Times Square,2018-01-01,article,News,,['New Year'],"A year after a live-television debacle, the pop superstar got through a two-song performance with no glitches.","This time, there were no malfunctions. And there was no hot tea either, but hey, it could have been worse. It could’ve been last year."
What’s on TV Monday: ‘The Untold Tales of Armistead Maupin’ and ‘Lovesick’,2018-01-01,article,Schedule,,"['Movies', 'Television']",PBS’s Independent Lens series features a portrait of the writer behind “Tales of the City.” And “Lovesick” returns to Netflix.,The Independent Lens series features a portrait of the writer behind “Tales of the City.” And “Lovesick” returns to Netflix. 
Happy New Year! Start It Off by Relaxing and Centering Yourself,2018-01-01,article,News,,"['New Year', 'Television', 'Movies']",Welcome to the latest edition of the Smarter Living newsletter.,"Welcome to the Smarter Living newsletter. Editor Tim Herrera emails readers with tips and advice for living a better, more fulfilling life. Sign up here to get it in your inbox."
Quotation of the Day: V.A. Doctors Say Rating Push Hurts Patient Care,2018-01-01,article,Quote,,[],"Quotation of the Day for Monday, January 1, 2018.","“I’m very ashamed. I colluded. I was told not to operate and pulled back, and at least one of my patients died because of it.”"
"At Veterans Hospital in Oregon, a Push for Better Ratings Puts Patients at Risk, Doctors Say",2018-01-01,article,News,,"['Veterans', 'Hospitals', 'Health Insurance and Managed Care']","At Roseburg Veterans Affairs Medical Center, doctors and nurses said, hospital administrators reject high-risk patients in pursuit of a higher score.","ROSEBURG, Ore. — An 81-year-old veteran hobbled into the emergency room at the rural Veterans Affairs hospital here in December, malnourished and dehydrated, his skin flecked with ulcers and his ribs broken from a fall at home."
Open Letter From Time's Up,2018-01-01,multimedia,Interactive Feature,,['Sexual Harassment'],The open letter signed by women in show business for a new initiative to fight systemic sexual harassment in Hollywood and in blue-collar workplaces nationwide.,The open letter signed by women in show business for a new initiative to fight systemic sexual harassment in Hollywood and in blue-collar workplaces nationwide.
"Turtle Treadmills, a Novel Test for Stamina",2018-01-01,multimedia,Video,,"['Turtles and Tortoises', 'Animal Behavior']",Hatchling sea turtles are sturdier than you may expect. They get their endurance from a stop-and-go crawling style.,Hatchling sea turtles are sturdier than you may expect. They get their endurance from a stop-and-go crawling style.
How Does the Shape of a Head Affect the Brain?,2018-01-01,article,Question,,"['Mayans', 'Head (Body Part)', 'Brain']",Studies of head compression are inconclusive as to whether cranial shaping caused learning or behavior disorders.,Q. Did cranial deformation as practiced by the ancient Mayans change or impair brain function?
How Astrology Took Over the Internet,2018-01-01,article,News,,"['Astrology', 'Computers and the Internet', 'Mobile Applications']","Suddenly trendy again, astrology checks several boxes for viral-happy content: It provides an easy framework for personalized material, speaks to young women and accesses ’90s nostalgia. ","I’m a Gemini, so I’m of two minds about the fact that astrology is suddenly trendy again. My curmudgeonly twin points out that astrology is fake. But my open-minded twin just downloaded a new horoscope app that solicited a few biographical details, indexed them with real-time NASA data, and then advised me to “get wasted and do something bad.” So who am I to argue with the wisdom of the universe?"
Displaced Persons,2018-01-01,article,Review,,['Books and Literature'],"In Daniel Alarcón’s “The King Is Always Above the People,” young men in new situations find out who they really are.",THE KING IS ALWAYS ABOVE THE PEOPLE Stories By Daniel Alarcón 240 pp. Riverhead Books. $27.
Beach Crawling Doesn’t Tire Out Baby Sea Turtles,2018-01-01,article,News,,"['Turtles and Tortoises', 'Light']","When hatchling turtles tackled a treadmill, their stop-and-go style of crawling kept them fresh enough for a big swim to the Gulf Stream.","When baby sea turtles hatch on a beach at night, their instinct is to head to the sea. The beach slopes down, which is one directional clue they follow. Another is light: The horizon over the sea is brighter than the horizon over land."
China’s Ambitious New ‘Port’: Landlocked Kazakhstan,2018-01-01,article,News,,"['International Trade and World Market', 'Politics and Government', 'Freight (Cargo)', 'Railroads', 'Foreign Investments', 'Infrastructure (Public Works)']","In a wilderness of frozen desert, China and Kazakhstan are reviving a Silk Road land bridge between Asia and Europe, reshaping trade and geopolitics.","KHORGOS, Kazakhstan — China’s largest shipping company has poured billions of dollars into buying seaports in Greece and other maritime nations around the world. But the location of its latest big foreign investment has given a curious twist to the expanding ambitions of the China Ocean Shipping Company: The nearest ocean is more than 1,600 miles away."
What to Read if You Want to Know More About North Korea,2018-01-01,article,Review,,['Books and Literature'],Nicholas Kristof recommends books about one of the most closed countries on Earth.,"North Korea may be the most secretive and totalitarian country in the world, as well as the wackiest. As a result, it inspires some of the best fiction and nonfiction, so the upside of the risk of nuclear war is an excuse to dip into literature that offers glimpses of this other world — and some insights into how to deal with it."
"Pulled Over in a Rental Car, With Heroin in the Trunk",2018-01-01,article,News,,"['Privacy', 'Automobiles', 'Search and Seizure', 'Fourth Amendment (US Constitution)']",The Supreme Court will hear arguments next week about whether drivers not listed in rental car agreements give up their privacy rights.,"WASHINGTON — In the summer of 2014, Terrence Byrd was driving a rental car on an interstate highway in Pennsylvania. His fiancée had rented it, and he was using it with her permission. But he was not listed on the rental agreement as an authorized driver."
Powerful Hollywood Women Unveil Anti-Harassment Action Plan,2018-01-01,article,News,,"['Sexual Harassment', 'Women and Girls', '#MeToo Movement', 'ACTORS AND ACTRESSES', 'Television', 'Movies']","Shonda Rhimes and Reese Witherspoon are among the 300 actresses and insiders behind Time’s Up, an initiative for legal protections for workers nationwide.","Driven by outrage and a resolve to correct a power imbalance that seemed intractable just months ago, 300 prominent actresses and female agents, writers, directors, producers and entertainment executives have formed an ambitious, sprawling initiative to fight systemic sexual harassment in Hollywood and in blue-collar workplaces nationwide."
"For the N.F.L. Playoffs, Much Has Changed. Then There Are the Patriots.",2018-01-01,article,News,,"['Playoff Games', 'Football', 'Super Bowl']","The regular season mocked the status quo, yielding several playoff teams that had been left out for a long time. But can anyone prevent another New England coronation?","In the N.F.L.’s first game this season, the New England Patriots lost at home by 15 points. The Patriots defense gave up 42 points and 537 yards. Tom Brady did not throw a touchdown pass and was sacked three times."
A Boutique Hotel in New Orleans’s Garden District,2018-01-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings']",The Henry Howard Hotel is inspired by the past of both the building and the city.,
The Hunt for ‘Fire Cats’ Amid Northern California Ashes,2018-01-01,article,News,,"['Cats', 'Wildfires']","In a neighborhood razed by fire, a woman is tracking and trapping house cats that fled in October and still elude their owners.","SANTA ROSA, Calif. — When a firestorm swept down the hillsides of Sonoma County, bringing terror to this tight grid of thousands of homes, dogs tended to rush to their masters."
Shopping for Fireplaces and Wood Stoves,2018-01-01,article,News,,"['Fireplaces', 'Real Estate and Housing (Residential)', 'Design', 'Interior Design and Furnishings']",Nothing brings people together better than a warm fire on a cold day.,Fireplaces and wood stoves do more than provide heat on a cold day — they anchor a gathering place at the heart of a home.
Kim Jong-un’s Overture Could Drive a Wedge Between South Korea and the U.S.,2018-01-01,article,News Analysis,,"['Nuclear Weapons', 'United States International Relations', 'United States Politics and Government', 'International Relations', 'Embargoes and Sanctions']",North Korea’s surprising call for dialogue with the South may undercut the Trump administration’s tough approach.,"SEOUL, South Korea — Beyond a New Year’s declaration by North Korea’s leader, Kim Jong-un, that he would move to the mass production of nuclear weapons and intercontinental missiles in 2018 lies a canny new strategy to initiate direct talks with South Korea in the hope of driving a wedge into its seven-decade alliance with the United States."
"Submit Questions for A.G. Sulzberger, Our New Publisher",2018-01-01,article,News,,['Newspapers'],Are you curious about how A.G. views his new role? Do you have questions about his plans for new initiatives?,"The Reader Center is one way we in the newsroom are trying to connect with you, by highlighting your perspectives and experiences and offering insight into how we work."
Finding Purpose for a Good Life. But Also a Healthy One.,2018-01-01,article,News,,"['Preventive Medicine', 'Happiness', 'Friendship']",Happiness has little to do with it. Research suggests meaning in your life is important for well-being. ,My favorite medical diagnosis is “failure to thrive.”
They Took On the Food Giants — and Won,2018-01-01,article,News,,"['Food', 'Cooking and Cookbooks', 'Diet and Nutrition', 'Trans Fatty Acids', 'Oils and Fats']","For decades, the Center for Science in the Public Interest has worked to influence public policy on nutrition.","In this era of alternative “facts” and rising industrial sway in Washington, the well-being of Americans depends more than ever on financially and politically independent organizations that inform consumers and advocate for policy changes that help to keep all of us healthy."
"Chief of Compass, U.K. Catering Giant, Is Killed in Plane Crash",2018-01-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Deaths (Fatalities)', 'Appointments and Executive Changes', 'Catering']","Richard Cousins, who led the world’s largest food services company, died near Sydney, Australia, alongside four members of his family and a pilot.","The chief executive of the world’s biggest catering company, which is also one of Britain’s biggest businesses, died on Sunday in a plane crash near Sydney, the Australian police said."
Have a Hangover From 2017? Here Are Some Suggestions for TV Shows to Stream,2018-01-01,article,News,,['Television'],Broken down by level of discomfort.,"Happy 2018. If you rang in the new year a little too hard, here’s what to watch while nursing yourself back to health."
Sync your calendar with the solar system,2018-01-01,multimedia,Interactive Feature,,"['Space and Astronomy', 'Moon', 'Eclipses', 'Seasons and Months', 'Solar System', 'Mars (Planet)', 'Sun', 'Mercury (Planet)', 'Planets', 'Asteroids', 'Satellites']","Never miss an eclipse, a meteor shower, a rocket launch or any other astronomical and space event that's out of this world.","Never miss an eclipse, a meteor shower, a rocket launch or any other astronomical and space event that's out of this world."
Rocket Launches and Trips to the Moon We’re Looking Forward To in 2018,2018-01-01,article,News,,"['Space and Astronomy', 'Moon', 'Rocket Science and Propulsion', 'Private Spaceflight']","The launch of a new rocket by Elon Musk’s SpaceX and moon landings by India, China and private companies could occur this year, but no one is sure when.","If you love space and astronomy, 2018 will be an exciting year. NASA has announced windows of time for sending spacecraft to Mars and the sun. Japanese and American probes already in space are set to enter orbit around two near-Earth asteroids. And a variety of eclipses and meteor showers offer ample opportunities for skygazing."
"18 Years Into the New Millennium, Finding My Younger Self",2018-01-01,article,News,,"['Exercise', 'Therapy and Rehabilitation', 'Age, Chronological']","None of my efforts to break old habits will add one day to my life, but I’m experiencing some of the passion I felt in the first 18 years of my life.","That I have lived as many years in the new millennium — 18 — as I did in the time from birth to finishing high school seems inconceivable to me. I’m 88, and between 1930 and 1948 went from newborn to adult, from toddler to leader of an infantry squad. Those first 18 years were a journey into manhood, while the millennium seems merely its epilogue."
Renewal or Gentrification? London Borough Grapples With a Revamp,2018-01-01,article,News,,"['Area Planning and Renewal', 'Gentrification', 'vis-multimedia']","Tottenham, a diverse but deprived neighborhood, is undergoing a radical transformation. Officials insist it’s in need of renewal. Residents aren’t so sure.","LONDON — Victoria Alvarez is a ball of energy, darting around the Seven Sisters Indoor Market in north London."
A Prescient Sci-Fi ‘Parable’ Gets Set to Music,2018-01-01,article,News,,"['Theater', 'Under the Radar Festival']","Call it opera, rock concert or song cycle: an adaptation of Octavia E. Butler’s dystopian novel may feel timelier than ever.","When the plot of a dystopian novel and the daily churn of the news cycle start overlapping, admiration for a given author’s prescience may make way for alarm."
"And for His Next Trick, Hopping Genres",2018-01-01,article,News,,"['Music', 'Theater']",Dane Terry grew up wanting to be a magician and came to New York to play his songs. But the downtown cabaret scene came calling.,"In January 2011, the musician Dane Terry packed up his earthly possessions and drove from his native Ohio to New York, reaching his destination in a blizzard. “I parked my car with all my things in a snowbank,” he said. “When it melted out, I sold it.”"
"Fast, Cheap Testing for Tuberculosis? Soon It May Be Possible",2018-01-01,article,News,,"['Tuberculosis', 'Tests (Medical)', 'Coughs', 'Nanotechnology']","Diagnosing TB, a major killer, can be cumbersome and inaccurate. But a new way to detect byproducts of the bacteria in urine may change that.","Diagnosing a lung disease like tuberculosis with a urine test may seem illogical, but a group of American researchers is now a step closer to that goal."
New Jersey Teenager in Custody After 4 Are Found Shot to Death in Home,2018-01-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Firearms']","The boy, 16, was held by the police after they discovered his mother, father and sister and a family acquaintance shot dead in their home.","A teenager in New Jersey was taken into police custody after his parents, sister and a family acquaintance were found dead inside the family’s home late on Sunday, the Monmouth County prosecutor said in a statement on Monday."
Happy New Year!,2018-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes']","It’s a day to make black-eyed peas, and to dream about dinners for early 2018, whether it’s pan-roasted cauliflower or pork cutlets Parm.","Sam Sifton emails readers of Cooking five days a week to talk about food and suggest recipes. That email also appears here. To receive it in your inbox, register here. Download the NYT Cooking app here."
Conquering Her Mobility Obstacles With an Upbeat Attitude,2018-01-01,article,News,,['Philanthropy'],"Catherine Sanderson, who has a disease that affects her coordination, draws on positive messages from WWE and Alcoholics Anonymous.","Catherine Sanderson was in her senior year of high school when she began to feel unsteady on her feet, preventing her from participating in some activities in gym class."
"Korean War, a ‘Forgotten’ Conflict That Shaped the Modern World",2018-01-01,article,News,,"['Korean War', 'Defense and Military Forces', 'Politics and Government', 'Cold War Era', 'International Relations']","The three-year conflict set the stage for decades of tension on the Korean Peninsula, but today many Americans know little about it.","The Korean War has been called “the Forgotten War” in the United States, where coverage of the 1950s conflict was censored and its memory decades later is often overshadowed by World War II and the Vietnam War."
Fiber Is Good for You. Now Scientists May Know Why.,2018-01-01,article,News,,"['Fiber (Dietary)', 'Diet and Nutrition', 'Digestive Tract', 'Microbiology', 'Bacteria', 'Immune System', 'Biology and Biochemistry']",A series of unusual experiments in mice finds that dietary fiber fine-tunes the immune system and may help prevent chronic inflammation.,"A diet of fiber-rich foods, such as fruits and vegetables, reduces the risk of developing diabetes, heart disease and arthritis. Indeed, the evidence for fiber’s benefits extends beyond any particular ailment: Eating more fiber seems to lower people’s mortality rate, whatever the cause."
Sex and Faith Overheat in Jamie Quatro’s ‘Fire Sermon’,2018-01-01,article,Review,,['Books and Literature'],"Quatro’s first novel, following an acclaimed collection of stories, is about a religious woman in a passionless marriage.","Jamie Quatro’s fiction makes you want to hit the gym. Her women seek transcendence in exertion. They go for runs, scan the woods for bike trails, consult personal trainers. In her first book, a mesmerizing collection of stories titled “I Want to Show You More” (2013), running was so intensely evoked that Runner’s World magazine dispatched a profile writer to the author’s home."
Review: The Met Opera’s ‘Tosca’ Overcomes Months of Chaos,2018-01-01,article,Review,,['Opera'],"The stakes were high and the cancellations many. What the Met delivered was fine singing in a traditional-looking, scrupulously inoffensive production.",The stakes could not have been higher. The chaos could not have been wilder. It’s fair to say that no production in the Metropolitan Opera’s history has been more vexed than the new staging of Puccini’s “Tosca” that opened on New Year’s Eve.
"Art-World Giants Give $40,000 Grants to Three Poets",2018-01-01,article,News,,"['Poetry and Poets', 'Grants (Corporate and Foundation)']","Endowed by Ellsworth Kelly, Cy Twombly and Roy Lichtenstein, the Foundation for Contemporary Arts awards went to Lisa Robertson, Anne Boyer and Fred Moten.","The Foundation for Contemporary Arts, the organization founded by John Cage and Jasper Johns in the 1960s to fund new works by other artists, announced on Monday that it would give $40,000 grants to three experimental poets."
Deadly Iran Protests Prompt Warning of Harsher Response,2018-01-01,article,News,,"['Demonstrations, Protests and Riots', 'Politics and Government']","The rallies are the biggest in years, and are breaking out in areas once reliably loyal to the government.","TEHRAN — Ignoring pleas for calm from President Hassan Rouhani, Iranian protesters took to the streets in several cities for the fifth day on Monday as pent-up economic and political frustrations boiled over in the broadest display of discontent in years."
Several N.F.L. Coaches Depart as Regular Season Ends,2018-01-01,article,News,,"['Football', 'Coaches and Managers']","The Oakland Raiders, Detroit Lions, Indianapolis Colts, Chicago Bears and Arizona Cardinals are looking for new leadership.","The new year may invoke the idea of a fresh beginning, but for a certain class of underperforming or unwanted N.F.L. coaches it always means the end."
Recreational Pot Is Officially Legal in California,2018-01-01,article,News,,"['Marijuana', 'Law and Legislation']","Amid a slow and halting rollout, marijuana shops opened Monday in Oakland and a handful of other cities.","OAKLAND, Calif. — Retail cannabis shops in California opened their doors on Monday for the first time, inaugurating what proponents say will become the world’s largest market for legalized recreational marijuana."
"With Disney Deal Looming, Murdoch’s Empire Is Fractured",2018-01-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Movies', 'Television', 'News and News Media']",Rupert Murdoch’s decision to sell most of 21st Century Fox has many wondering what the future holds for him and the two sons who seemed on the cusp of taking over his vast empire.,"LOS ANGELES — In late summer, Verizon Communications came to Rupert Murdoch with a surprise acquisition offer."
Those Seatback Screens on Planes Are Starting to Disappear,2018-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'Smartphones']","They may keep passengers happy, but the entertainment systems are expensive and add bulk and weight to the seats. Plus, travelers are bringing their own devices.","Airlines have been shrinking their seats for a long time, aiming to reduce the planes’ weight and squeeze in more passengers. But lately, some carriers have been going one step further in redesigning their seats: They’re taking away the seatback screens."
Copying iPhone Messages to the Computer,2018-01-01,article,Question,,"['iPhone', 'Text Messaging', 'Computers and the Internet']","Several inexpensive programs can easily archive text messages, voice mail, music and other content from your phone to your PC or Mac.",Q. I have a long series of text messages on my iPhone between my son and me. Is there a way to copy these from my phone to my computer and save the files in a Microsoft Word document?
"Teterboro Airport: Steeped in Glamour, History and Noise",2018-01-01,article,News,,['AIRPORTS'],"The New Jersey airport, once a source of pride for the region, has recently fallen out of favor among neighbors who call it dangerous and noisy. Its loyalists say it is an underappreciated gem.","TETERBORO, N.J. — There was a time when Teterboro Airport was the crown jewel of the New York region."
Lena Hall Plans an Ambitious Tribute to Her Favorite Musicians,2018-01-01,article,News,,['Music'],"The “Hedwig” actress will pay homage to David Bowie, Radiohead and many others as part of “Obsessed,” a project involving a new EP each month in 2018.","Lena Hall, the Tony Award-winning actress and cabaret singer, will soon embark on an ambitious project to pay homage to her favorite musicians and bands by releasing a new EP album on the first Friday of every month in 2018, as well as a music video every week."
"Iran, North Korea, New Year: Your Tuesday Briefing",2018-01-01,article,briefing,,[],Here’s what you need to know to start your day.,Good morning. 
"In Chilly Start to 2nd Term, Mayor Looks Beyond New York",2018-01-01,article,News,,"['Mayors', 'Politics and Government']","On a bitterly cold day, Bill de Blasio was sworn in by Senator Bernie Sanders and pledged “a new progressive era” for the city while looking beyond its borders.","Mayor Bill de Blasio took the oath of office on Monday, a frigid New Year’s Day, to begin his second and last term, with broad promises for building a fairer city and with his sights already fixed beyond the five boroughs."
Splitting Up Families: A Heartless Migrant Policy,2018-01-01,article,Letter,,"['Immigration and Emigration', 'Children and Childhood', 'Family Separation Policy (US Immigration)']",A reader decries a “draconian” plan to separate children and parents caught entering the country illegally.,To the Editor:
Sex Abuse of Afghan Women,2018-01-01,article,Letter,,['#MeToo Movement'],The International Legal Foundation writes that the state often brings criminal charges against women who speak up.,To the Editor:
Rex Tillerson’s View of World Affairs,2018-01-01,article,Letter,,['United States International Relations'],Readers chide the secretary of state for what he left out of his Op-Ed essay and for supporting budget cuts to the State Department.,To the Editor:
Coping With the Loss of a Newborn Child,2018-01-01,article,Letter,,"['Infant Mortality', 'Grief (Emotion)']","The death of a child is shattering, and the reactions of parents are not uniform, readers say.",To the Editor:
Support for the ‘Dreamers’,2018-01-01,article,Letter,,"['Deportation', 'Education (K-12)']",An academic argues that deporting them would not be in the national interest.,To the Editor:
A Note From Our New Publisher,2018-01-01,multimedia,Interactive Feature,,"['News and News Media', 'Newspapers']","The need for independent, courageous, trustworthy journalism is as great as it’s ever been.","The need for independent, courageous, trustworthy journalism is as great as it’s ever been."
"Fighting Climate Change, One Laundry Load at a Time",2018-01-01,article,News,,"['Cleansers, Detergents and Soaps', 'Microbiology', 'Washing Machines and Dryers', 'Research', 'Global Warming', 'Energy Efficiency', 'vis-photo']","Experts in the study of fungi are playing a bigger role in improving laundry detergents and, by extension, leading efforts to cut energy use.",COPENHAGEN — A Danish biotechnology company is trying to fight climate change — one laundry load at a time. Its secret weapon: mushrooms like those in a dormant forest outside Copenhagen.
How Antivirus Software Can Be Turned Into a Tool for Spying,2018-01-01,article,News,,"['Computer Security', 'Surveillance of Citizens by Government', 'Cyberwarfare and Defense', 'Espionage and Intelligence Services']",Government officials warn that software from Kaspersky Lab could be subverted by Russian intelligence. A security researcher shows how it could be done.,"It has been a secret, long known to intelligence agencies but rarely to consumers, that security software can be a powerful spy tool."
Taylor Swift’s ‘Reputation’ Takes Back No. 1 on the Chart,2018-01-01,article,News,,"['Rap and Hip-Hop', 'Pop and Rock Music']",This is the fourth time her album has returned to Billboard’s top spot. She was followed by Ed Sheeran at No. 2 and Huncho Jack at No. 3.,The first Billboard chart of the new year belongs to Taylor Swift.
Can the Economy Keep Calm and Carry On?,2018-01-01,article,Op-Ed,,"['United States Economy', 'United States Politics and Government']","Normally, presidents don’t matter much. But our normality is fragile.","On election night 2016, I gave in temporarily to a temptation I warn others about: I let my political feelings distort my economic judgment. A very bad man had just won the Electoral College; and my first thought was that this would translate quickly into a bad economy. I quickly retracted the claim, and issued a mea culpa. (Being an old-fashioned guy, I try to admit and learn from my mistakes.)"
National Anthem Protests Sidelined by Ambiguity,2018-01-01,article,News,,"['United States National Anthem Protests (2016- )', 'Football', 'United States Politics and Government']","It was an oddly quiet end to a season of debate over the national anthem and N.F.L. players kneeling, sitting, raising fists and making other gestures during it.","On the last day of a year in which football will be remembered as much for sideline posture — and posturing — as for on-the-field play, there were fewer than 20 N.F.L. players kneeling or sitting for the national anthem, according to reports. That was about 1 percent of the league’s players, not counting some locked arms, a few hands on shoulders and at least one fist in the air."
