headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
The Gun Rampage Next Time,2013-06-01,article,Editorial,,"['Newtown, Conn, Shooting (2012)', 'Gun Control', 'Emergency Medical Treatment', 'Lobbying and Lobbyists', 'Editorials']",Politicians should be as responsible in the face of tragedy as a new group studying emergency responses to mass shootings.,"In a postscript to the Newtown school massacre in Connecticut, a trauma physician from Hartford Hospital has been meeting with experts from medicine, law enforcement and the military to plan better emergency responses to mass shootings so as to improve the chance for survival of gunshot victims. Just as wartime battlefields historically produce advances in trauma medicine, professionals in Connecticut and elsewhere in America where gun violence has become all too common are seeking to improve such emergency care — a development that concedes that future bouts of gun carnage are inevitable. "
What Makes the D.C. Circuit Different?,2013-06-01,article,Editorial,,"['Appeals Courts (US)', 'United States Politics and Government', 'Appointments and Executive Changes', 'Courts and the Judiciary', 'Editorials']",The federal appeals court has an unusual national mandate and should have 11 active judges.,"Senator Charles E. Grassley, Republican of Iowa, is pushing a bill misleadingly called the Court Efficiency Act, which would eliminate three unfilled seats on the United States Court of Appeals for the District of Columbia Circuit. Next week, President Obama is expected to nominate three highly qualified lawyers for those seats, to bring the court to its full complement of 11 active judges. The Senate should confirm them quickly. "
Next Year’s Health Plan Rates,2013-06-01,article,Editorial,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Prices (Fares, Fees and Rates)', 'States (US)', 'Editorials']","Competition among insurers shows an ability to restrain growth in costs, disproving Republicans’ fear-provoking tale that the Affordable Care Act will drive rates up.","Republicans are doing their best to persuade Americans that the Affordable Care Act will drive health insurance premiums so high that consumers will experience “rate shock.” That fear-provoking tale seems much less credible now that the rates proposed by health insurers for individual coverage on the new health care exchanges have been made public in several states. For the most part, the premiums will increase only slightly or even decrease for individuals and family coverage on the exchanges, electronic marketplaces in which consumers choose among a variety of plans with differing benefits and costs. "
"Teixeira and Youkilis Return to Lineup, Just in Time to Add Some Pop",2013-06-01,article,News,,['Baseball'],Mark Teixeira and Kevin Youkilis returned to provide the Yankees some needed relief for their replacement players after a five-game losing streak knocked them out of first place.,"A little over a week ago, when the Yankees were atop the American League East, some fans wondered if the team was somehow better without its injured stars. Lyle Overbay was proving to be one of the most clutch Yankees, and David Adams was showing potential at third base."
"Michigan Woman Killed in Syria War, Reports Say",2013-06-01,article,News,,['Middle East and North Africa Unrest (2010- )'],The family and a close friend of Nicole Mansfield said the news delivered by the F.B.I. that she had been in Syria and was killed came as a shock.,"About 4 a.m. on Wednesday, Janice Wilson got a Facebook message from the mother of a longtime friend, Nicole Lynn Mansfield, who was worried that she had not heard from her daughter since before Mother’s Day. She asked Ms. Wilson to please “do some homework” and help track her down. "
One Obstacle Won’t Budge in Japan’s Fight With Deflation,2013-06-01,article,News,,"['Deflation (Economics)', 'Vending Machines', 'Prices (Fares, Fees and Rates)', 'Soft Drinks']","The Japanese government has made stemming deflation a priority, but its efforts so far have not affected everyday items, like a can of soda.","TOKYO — Vending machines stocked with sodas are ubiquitous here, tucked away, it seems, in every nook and cranny of the country. They are found along Omotesando, the tree-lined shopping avenue known as the Champs-Élysées of Tokyo, and their glow lights up the back streets of hot spring towns like Hakone. They are even atop Mount Fuji, Japan’s 12,000-foot, snow-capped mountain."
James’s Solo Act Undergoes a Revival,2013-06-01,article,News,,"['Basketball', 'Playoff Games']","While Dwyane Wade hobbled and Chris Bosh drifted in Game 5, LeBron James “just went back to my Cleveland days” to lead the Heat to victory and a 3-2 series lead over Indiana.","MIAMI — Perched on a familiar dais, sitting on the verge of another trip to the N.B.A. finals, LeBron James took a moment to reflect, while his train of thought took a curious detour, to another time and place and state of mind."
"Quotation of the Day for Saturday, June 1, 2013",2013-06-01,article,Quote,,[],"Quotation of the day for Saturday, June 1, 2013.","""I think people go into this with good hearts, but like many who go into the developing world and want to help, they don’t know how easy it is to hurt.”"
Is Force-Feeding Torture?,2013-06-01,article,Op-Ed,,"['Detainees', 'Torture', 'Human Rights and Human Rights Violations', 'Hunger Strikes']",President Obama could put an end to the practice in Guantánamo Bay with a phone call. Why won’t he?,"Nearly four months into a hunger strike that has now spread to some two-thirds of the detainees at the prison in Guantánamo Bay, Cuba, the question in this headline can no longer be avoided. "
One Man’s Music Is His Neighbor’s Headache,2013-06-01,article,News,,"['Noise', 'Music']","Bill Lee, the 84-year-old father of Spike Lee and a veteran jazz and session bassist and pianist, has been making music in his home for 40 years. The complaints started when new people moved in next door.","On Thursday night, just past 10, a knock came at the door of a brownstone on Fort Greene Park in Brooklyn."
"William Demby, Author of Experimental Novels, Dies at 90",2013-06-01,article,Obituary (Obit),,"['Writing and Writers', 'Blacks', 'Black People', 'Deaths (Obituaries)']",Mr. Demby spent much of his career in Italy writing subtitles for Fellini and Rossellini movies.,"William Demby, whose novels, written while he was an expatriate in Italy, challenged literary conventions and expectations of what a black writer should write about, died on May 23 at his home in Sag Harbor, N.Y. He was 90."
A City’s Artistic Rebellion,2013-06-01,article,Review,,"['Art', 'Cold War Era']","“Leningrad’s Perestroika,” at the Zimmerli Art Museum in New Brunswick, explores how artists pushed beyond traditional mediums and boundaries in late-cold-war Leningrad.","A mention of the East Village in the 1980s carries a distinct cultural message: artists living in a gritty, post-punk universe, making art that critiqued mass media, consumerism and traditional art boundaries. It turns out that despite the Us-Versus-Them, Capitalism-Versus-Communism rhetoric of the late-cold-war period, Russian artists of that era were working in a very similar vein, albeit under different circumstances. You can see this in “Leningrad’s Perestroika: Crosscurrents in Photography, Video and Music,” an exhibition at the Zimmerli Art Museum at Rutgers University in New Brunswick."
Zimbabwe: Court Speeds Up Vote,2013-06-01,article,Brief,,['Elections'],"Zimbabwe’s highest court ordered that national elections be held before the end of July, speeding up the expected timetable to choose a new Parliament and hold a presidential vote."," Zimbabwe’s highest court ordered that national elections be held before the end of July, speeding up the expected timetable to choose a new Parliament and hold a presidential vote. President Robert G. Mugabe hopes to win another term and end the uneasy power-sharing arrangement put in place after the 2008 election. The new Constitution approved in March requires extensive changes to electoral laws before a vote is held, which has led the opposition Movement for Democratic Change to push for elections later in the year. The opposition leader Morgan Tsvangirai said that the court had “no power whatsoever to set an election date,” and that enough time must be allowed for voter registration and electoral reforms. "
Lebanon: Elections Postponed,2013-06-01,article,Brief,,"['Elections', 'Middle East and North Africa Unrest (2010- )', 'Legislatures and Parliaments']","Lebanon’s Parliament voted to delay elections, which had been scheduled to take place on June 16, for at least 17 months."," Lebanon’s Parliament on Friday voted to delay elections, which had been scheduled to take place on June 16, for at least 17 months. It is the first such delay since the end of Lebanon’s 15-year civil war in 1990. The Lebanese newspaper The Daily Star said the measure authorizing the delay was the result of the Parliament’s failure to agree on a new electoral law and “the worsening security situation in the country linked to the crisis in neighboring Syria.” "
Some Say the Spelling of a Winning Word Just Wasn’t Kosher,2013-06-01,article,News,,"['Yiddish Language', 'Spelling', 'Scripps National Spelling Bee']","Yiddish experts say the preferred spelling of the winning word in the widely televised Scripps National Spelling Bee on Thursday night has historically been kneydl, not knaidel.",The national spelling bee spelled it wrong.
Playing and Persevering at an Uncommon Level,2013-06-01,article,News,,"['Hockey, Ice']","After returning from a gruesome injury, the Penguins’ Sidney Crosby has scored seven goals with eight assists this postseason, a higher scoring rate than his playoff career average.","PITTSBURGH — The face of the N.H.L. has been rearranged, but Sidney Crosby is still smiling, undeterred. The Penguins’ Crosby has notched 7 goals and 8 assists in 10 playoff games, a higher scoring rate than his career average of 1.35 points per playoff game, the best among active players and No. 4 in league history. "
Circumcision Device Approved by World Health Organization,2013-06-01,article,Brief,,"['Circumcision', 'Acquired Immune Deficiency Syndrome']","A nonsurgical circumcision device that relies on a rubber band was approved by the World Health Organization, opening the way for its widespread use in Africa."," A nonsurgical circumcision device that relies on a rubber band was approved by the World Health Organization on Friday, opening the way for its widespread use in Africa. The device, known as PrePex, is the only adult circumcision method, other than conventional surgery, to gain W.H.O. acceptance. Dr. Eric P. Goosby, the United States Global AIDS Coordinator, said that it would “truly help save lives” and that he was prepared to use funds from the President’s Emergency Plan for AIDS Relief for it. For a heterosexual man in countries where AIDS is common, being circumcised lowers the chance of getting infected by about 60 percent. In the past few years, the United States has paid for more than two million circumcisions in Africa; the W.H.O.’s goal is 20 million by 2015. PrePex can be quickly put in place by a two-nurse team. The foreskin dies from the pressure of the rubber band in a grooved ring, and drops off or is clipped off a week later. The procedure uses only topical anesthesia and is safer than surgery. "
Organizing Black Soldiers,2013-06-01,article,News,,"['Blacks', 'Black People', 'Civil War (US) (1861-65)', 'Draft and Recruitment (Military)']",The federal government formed the United States Bureau of Colored Troops to enlist black troops.,"For an army beset with unprecedented casualties resulting from Shiloh, Antietam, Fredericksburg and other bloody battles, the ability to tap into an entirely new pool of recruits was a godsend – which is precisely what arrived on Jan. 1, 1863, when the Emancipation Proclamation declared that persons previously held as slaves “will be received into the armed service of the United States.” But it took another five months before the federal government decided just how to do that."
"An Old Standard, a Fresh Take",2013-06-01,article,Review,,['Restaurants'],"After 94 years, Stango’s has new owners, a tweaked name and a few kitchen surprises.","A generation ago, nearly every Long Island community had a restaurant like Stango’s in Glen Cove — a place that had a bar filled with neighborhood regulars and a separate dining room with families making short work of pizza, pastas and dishes that ended with parmigiana, piccata and pizzaiola."
"Corrections: June 1, 2013",2013-06-01,article,News,,[],"Corrections appearing in print on June 1, 2013.",INTERNATIONAL
What’s Often Blowing In the Wind,2013-06-01,article,News,,['Crossword Puzzles'],Barry C. Silk is back with a crunchy Saturday offering.,"SATURDAY’S PUZZLE — Opening a puzzle with the entry “CREEPSHOW” is a little unsettling, but it’s such a good entry that I almost didn’t mind. I’m not an enthusiast of the horror genre, but I do like an interesting opening to my puzzle."
Georgia: Prosecutors Investigate Spending of Government Funds,2013-06-01,article,Brief,,"['Embezzlement', 'Botox (Drug)']","Prosecutors in Georgia are investigating allegations that President Mikheil Saakashvili misused government funds, including more than $11,000 for Botox injections."," Prosecutors in Georgia are investigating allegations that President Mikheil Saakashvili misused government funds, including more than $11,000 for Botox injections during visits to the United States in 2009 and 2011, according to local news reports. Mr. Saakashvili, whose term expires in the fall, has accused Prime Minister Bidzina Ivanishvili of pursuing politically motivated prosecutions. A spokeswoman for the general prosecutor’s office said an investigation into whether federal funds had been misused was under way, but she did not name any suspects. "
U.S. Targets Iran’s Petrochemical Industry,2013-06-01,article,News,,"['United States International Relations', 'Blacklisting', 'Oil (Petroleum) and Gasoline', 'Embargoes and Economic Sanctions']","In addition to blacklisting Iranian petrochemical companies for the first time, the Obama administration punished businesses in other countries that help Iran evade oil sanctions.","The Obama administration on Friday escalated efforts to isolate Iran economically, blacklisting Iranian companies in the petrochemical industry for the first time and punishing five businesses in four other countries for conspiring to evade American sanctions aimed at restricting Iranian oil sales and air transportation."
Events on Long Island,2013-06-01,article,Schedule,,"['Art', 'Culture (Arts)']",A guide to cultural and recreational events on Long Island.,A guide to cultural and recreational events on Long Island. Items for the calendar should be sent at least three weeks in advance to lical@nytimes.com.
Blind to the Past — and Future,2013-06-01,article,Op-Ed,,"['Immigration and Emigration', 'Polls and Public Opinion', 'Law and Legislation', 'Hispanic-Americans', 'United States Politics and Government']",Republicans snub some potential allies.,"As a new effort at comprehensive immigration reform inches its way forward in the Senate, dissent from many conservatives is revealing their true contempt for, and fear of, the possibility that demographic groups who look different from their base will accrue power."
"Love and Angst, in Hair Products and Leather",2013-06-01,article,Review,,['Theater'],"“Grease,” an enduring tribute to adolescence, comes alive during its musical numbers at the Gateway Playhouse in Bellport.","Admirers of more cerebral musicals may sometimes wonder why “Grease,” the nostalgic tribute to adolescent angst and blooming love at Rydell High in 1959, continues to find its way to numerous stages. The original Broadway production, which opened in 1972 and closed eight years later, set a longevity record for its time. It has been turned into a movie and had two major Broadway revivals and countless other productions. Its beloved songs, like “Summer Nights” and “Those Magic Changes,” are by now easily mistaken for iconic 1950s ballads instead of the fond sendups they were meant to be."
"Chicago’s Praise for Quick: If He Sees It, He’ll Stop It",2013-06-01,article,News,,"['Hockey, Ice']",The Blackhawks said they must put bodies in front of the red-hot Kings goalie Jonathan Quick in the Western Conference finals.,CHICAGO — Sweat still dripped from the Chicago Blackhawks’ playoff beards after their Game 7 overtime win over the Detroit Red Wings on Wednesday as they described the thrill of overcoming a three-games-to-one deficit.
Environmentalists’ Complaint Exposes Rift Between ‘Green’ Certification Groups,2013-06-01,article,News,,"['Forests and Forestry', 'Sustainable Living', 'Labeling and Labels']",A federal complaint filed by two environmental groups has exposed a schism in the forest products world between two rival groups that certify paper products as “green.”,WASHINGTON — The legal watchdogs at the Federal Trade Commission have been trying to police the proliferating — and often false — claims in recent years that products are “green” or “environmentally friendly.”
"Seeking Coach, Nets Are Said to Contact Jeff Van Gundy",2013-06-01,article,News,,"['Basketball', 'Coaches and Managers']","Jeff Van Gundy, an ESPN analyst and a former Knicks coach, had brief contact with the Nets, a person with knowledge of the situation said Friday.","The Nets have contacted Jeff Van Gundy in their search for a coach, a person with knowledge of the discussions said Friday."
A Police Killing That Seemed to Go Against Type,2013-06-01,article,News,,"['Police Brutality, Misconduct and Shootings']",The killing of John Valluzzo at his sprawling Connecticut home last week did not follow the more familiar story line that evokes Amadou Diallo or other police killings.,"RIDGEFIELD, Conn. — It is a sadly familiar story: A police call to an apparent disturbance; a sudden encounter between an officer and a suspect believed to be armed; a snap decision; pops of gunfire and the terrible aftermath of blood and regret."
A Frog of Special Skill,2013-06-01,article,News,,['Frogs'],"Though they are widespread throughout New York City, gray tree frogs are rarely noticed by park visitors or wetland hikers.","The song of the gray tree frog (Hyla versicolor) is a poignant reminder that our local woodlands have reached their spring peak. The threat of frost has passed, and the woods are fragrant now with showy wildflowers and soft, bright green leaves."
5 Killed as Tornadoes Tear Through Central Oklahoma,2013-06-01,article,News,,['Tornadoes'],"Sirens wailed once again in Moore, Okla., on Friday night as multiple tornadoes ripped through the central part of the state, killing at least 5 people.","7:56 a.m. Saturday | Updated At least five people were killed and 50 others injured when multiple tornadoes tore across central Oklahoma Friday night, causing extensive damage less than two weeks after a tornado killed 24 people and ravaged Moore, a suburb of Oklahoma City."
"After Putting Away Their Brooms, the Mets Do Little With Their Bats",2013-06-01,article,News,,['Baseball'],"After sweeping the Yankees and winning five straight games, the Mets returned to their usual selves on Friday in losing to the Marlins, the team with the worst record in the major leagues.","MIAMI — All week, the Mets had not looked like themselves, and certainly not like a team with only 17 victories a week ago."
Illinois House Ends Session Without Vote on Marriage,2013-06-01,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'State Legislatures']","State House members on Friday night chose not to call a vote, apparently because supporters of same-sex marriage did not have enough votes to pass the measure.","CHICAGO — With time running out on Illinois’s legislative session, State House members on Friday night chose not to call a vote on whether to permit same-sex couples to wed, apparently because supporters of same-sex marriage did not have enough votes to pass the measure in the Democratic-controlled House."
What to Watch on Day 7 at the French Open,2013-06-01,article,News,,[],"As the first week of action comes to a close at Roland Garros, intriguing matchups abound.","A dry Friday got the singles draws back on schedule at Roland Garros, so Day 7 will consist solely of third-round matches from the top half of the men’s draw and the bottom half of the women’s. Here are six of the best bets for intrigue Saturday."
Sabathia Highlights a Night of Returns,2013-06-01,article,News,,['Baseball'],"The Yankees had lost five in a row, but the return of Mark Teixiera and Kevin Youkilis, as well as a vintage performance from C. C. Sabathia, led the team to a victory over the Red Sox.","The Mets had finally and mercifully departed the city, leaving the Yankees behind to contend with a more formidable and important foe. Intracity rivalry turned to intradivisional rivalry Friday as the Yankees felt the pressure to end a five-game losing streak."
"Surpluses Help, but Fiscal Woes for States Go On",2013-06-01,article,News,,"['States (US)', 'Budgets and Budgeting', 'Pensions and Retirement Plans', 'Medicaid']","The surpluses that many states are expecting this year are not as robust as they appear because of costs put off during the recession, like funding for Medicaid and pension systems.","While the fiscal picture is brightening around the country, with many states expecting surpluses this year after years of deficits and wrenching budget crises, mounting Medicaid costs and underfunded retirement promises are continuing to cloud their long-term outlook. "
New York Tenure Shaped F.B.I. Nominee’s Security Views,2013-06-01,article,News,,"['Appointments and Executive Changes', 'United States Politics and Government']","James B. Comey’s handling of terrorism and insider trading cases in New York, which shaped his view of national security and law enforcement, provide clues to how he might lead the Federal Bureau of Investigation.","One fall day in 1977, a high school senior and his younger brother were at home alone in Allendale, N.J., when a gunman broke into their house and ordered them to lie on a bed. The intruder aimed the gun at the younger brother’s ear and threatened to “blow his head off” if the older boy moved. "
Lottery Numbers,2013-06-01,article,List,,['Lotteries'],"Lottery numbers for New York, New Jersey and Connecticut.","May 31, 2013"
Lower East Side Troubadour,2013-06-01,article,News,,['Music'],"Dani Lubnitzki provides comedy and music at Sammy’s Roumanian Steak House on the Lower East Side, with twists like “Strangers With My Wife” or “It Had to Be Jew.”",There is plenty of schmaltz at Sammy’s Roumanian Steak House on the Lower East Side.
