headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
#CancelRent Is New Rallying Cry for Tenants. Landlords Are Alarmed.,2020-05-01,article,News,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Evictions', 'Unemployment', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Demonstrations, Protests and Riots']","From New York to Los Angeles, tenant groups are encouraging millions of renters to withhold May rent, which landlords warn would be devastating.","As unemployment soars across the country, tenants rights groups and community nonprofits have rallied around an audacious goal: to persuade the government to halt rent and mortgage payments — without back payments accruing — for as long as the economy is battered by the coronavirus."
"The Best Movies and TV Shows Coming to Netflix, Amazon and More in May",2020-05-01,article,News,,"['Television', 'Movies', 'Documentary Films and Programs']","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for May.","For more recommendations on what to stream, sign up for our twice-weekly Watching newsletter here."
"Rome Has Been Sacked, Conquered and Abandoned. Now It’s the Pandemic’s Turn.",2020-05-01,article,News,,"['Quarantines', 'Coronavirus (2019-nCoV)']","The city’s turbulent history has forged an irreverent, anti-authoritarian and, in some ways, cynical character. Can that survive the coronavirus?","ROME — Rome turned 2,773 last week."
‘All Day and a Night’ Review: Growth Behind Bars,2020-05-01,article,Review,,['Movies'],"In this drama from one of the screenwriters of “Black Panther,” a young man embarks on a journey of belated self-discovery.","In the early moments of “All Day and a Night,” a gut-wrenching drama now streaming on Netflix, comes an emotional courtroom scene. Jahkor Lincoln (Ashton Sanders) sits with a look of stoic resignation in a room packed with the loved ones of the two people he has murdered. Before the judge delivers Jahkor’s life sentence, the mother of one of the deceased stands to speak. “My granddaughter is only 10 years old,” she says. “You took away her whole family and never even given a reason why. That’s all I want to know. Why?”"
"‘The Half of It’ Review: Being Yourself (and That Person, Too)",2020-05-01,article,Review,,['Movies'],"In this comedy from Alice Wu, love letters reveal everything about a person, except their identity.","Every generation gets its own “Cyrano de Bergerac,” from the Steve Martin comedy “Roxanne” to Netflix’s “Sierra Burgess Is a Loser.” But Alice Wu’s new high school-set film, “The Half of It” (also on Netflix), transcends the limitations that frequently serve as obstacles to ingenuity in young adult movies. By exploring issues of race and queerness with emotional complexity, it treats teenagers with the sophistication they deserve."
"News Quiz: Coronavirus, Remdesivir, Bill de Blasio",2020-05-01,multimedia,Interactive Feature,,[],Did you follow the headlines this week?,Did you follow the headlines this week?
"Lesson of the Day: ‘Their Met Gala, Their Way. You’re Invited.’",2020-05-01,article,News,,[],"In this lesson, students will reflect on what teen-created and -curated spaces mean to them and will design something for the High Fashion Twitter Met Gala.","Featured Article: “Their Met Gala, Their Way. You’re Invited.” by Vanessa Friedman"
Late Night Hosts Are Starting to Feel the Strain,2020-05-01,article,News,,[],"After weeks of doing his show from home, Seth Meyers pines for the days when he had “an audience of human beings.”","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. We’re all stuck at home at the moment, so here are the 50 best movies on Netflix right now."
I Watched These Pandas Have Sex. I’ve Never Been So Happy.,2020-05-01,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'Pandas', 'Sex']",Our critic Amanda Hess explains her complicated love of watching nature reclaim civilization on the internet as humans remain in quarantine.,Our critic Amanda Hess explains her complicated love of watching nature reclaim civilization on the internet as humans remain in quarantine.
The World’s Stadiums Become a Lifeline,2020-05-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Stadiums and Arenas', 'Tests (Medical)', 'Photography']","Soccer fields, football stadiums, tennis courts and martial arts arenas have been filling gaps in health care systems overwhelmed by the coronavirus pandemic.","Soccer fields, football stadiums, tennis courts and martial arts arenas have been filling gaps in health care systems overwhelmed by the coronavirus pandemic."
The New Saturday Night,2020-05-01,multimedia,Interactive Feature,,"['Photography', 'Quarantines', 'Quarantine (Life and Culture)']","With billions of people staying home, the world is reinventing the weekend.","With billions of people staying home, the world is reinventing the weekend."
"Weekly Health Quiz: Coronavirus, Sunshine and 4-Second Workouts",2020-05-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Cholesterol', 'Vitamins', 'Pulse Oximetry', 'Quarantines', 'Heart', 'Sunlight', 'Medicine and Health']",Test your knowledge of this week’s health news.,Test your knowledge of this week’s health news.
‘Parks and Recreation’ Reunion: Isolate Yo’ Self,2020-05-01,article,Review,,['Television'],"TV’s best best friends return in a sweet, goofy special that embodies the show’s philosophy: that community helps us survive.","The 2015 finale of “Parks and Recreation,” the NBC comedy set in a small-town bureaucracy, took place in the future. I would not suggest that you watch it right now. I say that not so much as a judgment of its quality but because its vision of the years it flash-forwarded to — from 2017 to 2048 — is, in retrospect, painfully optimistic."
New in Paperback: ‘Lanny’ and ‘The Unwinding of the Miracle’,2020-05-01,article,List,,['Books and Literature'],Six new paperbacks to check out this week.,"LOST AND WANTED, by Nell Freudenberger. (Vintage, 336 pp., $16.95.) In this ghost story in which scientific metaphors abound, a physics professor is haunted by the death of a close friend whom she never truly knew. “The effect is beautiful,” wrote our reviewer, Louisa Hall, evoking the gravitational pull of dormant, unobservable attachments and discarded hopes."
Lois Lowry’s Ode to the Fallen in World War II,2020-05-01,article,Review,,"['Books and Literature', 'Audiobooks', 'USS Arizona (BB-39) (Ship)', 'World War II (1939-45)', 'Deaths (Fatalities)', 'United States Defense and Military Forces']","In her new audiobook, “On the Horizon,” the children’s book author remembers her childhood against the backdrop of the Pearl Harbor and Hiroshima.",ON THE HORIZON By Lois Lowry Read by the author
How the N.R.A. Became ‘the Most Feared Lobbying Force in America’,2020-05-01,article,Review,,"['Books and Literature', 'Audiobooks']",Frank Smyth’s unauthorized history tracks the evolution of a gentlemen’s hunting club into a behemoth of Second Amendment absolutism.,THE N.R.A. The Unauthorized HistoryBy Frank Smyth Read by the author
Some Personal News From Samantha Irby,2020-05-01,article,Review,,"['Books and Literature', 'Audiobooks']","The blogger and essayist reads her latest collection, “Wow, No Thank You.”","WOW, NO THANK YOU. Essays By Samantha Irby Read by the author"
Consider Virtual Dog Training for Your Pandemic Puppy,2020-05-01,article,News,,"['Animal Behavior', 'Dogs', 'Coronavirus (2019-nCoV)']","You can use this time to address your dog’s behavioral issues, to make sure it has truly found its forever home.","Raegan Delgado, 40, was told Bolt was a “mouthy puppy” when she met him at the Paw Works rescue facility in Camarillo, Calif."
How to Run for President in the Middle of a Pandemic,2020-05-01,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government']",Turns out that 19th-century political campaigns offer some tantalizing clues.,"Is it possible to run for president during a pandemic, without the handshaking and the baby-kissing? Can Joe Biden and Donald Trump stay a safe six feet from their own campaigns? Ever since the arrival of the coronavirus, we’ve all wondered whether democracy can operate at such a distance."
Virtual Galas and ‘Foodathons’,2020-05-01,article,News,,['Philanthropy'],"How Billy Eichner, Lizzie Asher and Andrew Saffir are not partying.","With the New York party scene on hiatus, here is how some patrons and society figures are spending their time and resources during the coronavirus crisis."
The Big Impact of a Small Hobby,2020-05-01,article,News,,"['Unemployment', 'Anxiety and Stress', 'Art', 'Layoffs and Job Reductions', 'Hobbies', 'Cortisol (Hormone)', 'Coronavirus (2019-nCoV)']",Drawing mundane things like my dish rack had helped me survive job loss. Could it be helping me through the coronavirus?,"When I would tell people that drawing saved my life, I thought I was being hyperbolic. Then the coronavirus hit. Drawing had helped me survive another very dark period of my life, earlier. Could it now be helping me to stay healthy?"
"A Significant, Yet Ordinary, Sunday in Chicago",2020-05-01,article,News,,"['Weddings and Engagements', 'Quarantines', 'Coronavirus (2019-nCoV)']","Sophia Newman and Jason Leverett were married on a city sidewalk, then they walked back to their apartment and watched one of their favorite Marvel movies. It wasn’t what they had planned for their wedding day, but it was all they needed for now.","Marielle Sophia Newman and Jason Leverett had originally planned on having their March 29 wedding and reception at Schubas Tavern in Chicago, a live-music spot in the couple’s Lakeview neighborhood. “We can walk to our wedding,” said Ms. Newman, 37, a manuscript editor at the Journal of the American Medical Association, explaining her choice."
Nobody Has Seen Kim Jong-un for 19 Days. What Does It Mean?,2020-05-01,article,Op-Ed,,"['United States International Relations', 'Coronavirus (2019-nCoV)']",Pyongyang has adhered to a long tradition of maintaining silence on speculation about its leader and his family.,"SEOUL, South Korea — Nineteen days have elapsed since North Korea’s leader, Kim Jong-un, was seen on his country’s state media, on April 12, a day after he presided over a meeting of the Politburo of the ruling Workers’ Party."
Could ‘Innate Immunology’ Save Us From the Coronavirus?,2020-05-01,article,Op-Ed,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Immune System', 'Tuberculosis', 'Poliomyelitis']",Researchers are testing whether decades-old vaccines for polio and tuberculosis could protect against infection.,"As the world waits for a coronavirus vaccine, tens of thousands of people could die. But some scientists believe a vaccine might already exist."
Documenting All the Small Things That Are Easily Lost,2020-05-01,article,News,,"['Comic Books and Strips', 'Graphic Novels']",An assignment for all of us to help capture an extraordinary time.,
Why Americans Need a Guaranteed Income,2020-05-01,article,Op-Ed,,"['Income', 'Income Inequality', 'United States Economy']",The pandemic makes painfully clear that our economy must be reconfigured to be resilient in the face of disruption and change.,"Nancy Pelosi, the speaker of the House, on Monday said what many in her caucus have been saying for weeks: A guaranteed income to help Americans struggling because of the coronavirus pandemic is “worthy of attention.” As recently as just a few months ago, an income guarantee was widely written off as unrealistic. But two-thirds of the members of the House Democratic caucus now support the idea of some kind of cash payment that would continue until the end of the crisis."
Help! My Flight Was Canceled and I Still Can’t Get a Refund,2020-05-01,article,News,,"['Rebates and Refunds', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Travel Warnings', 'Delays (Transportation)', 'Travel and Vacations']",There’s a reason we are deliberately pounding the topic of travel refunds into the ground: It’s a big deal and there’s lots of confusion and contradictory information out there.,"Travel and travel planning are being disrupted by the worldwide spread of the coronavirus. For the latest updates, read The New York Times’s Covid-19 coverage here."
This Weekend’s Livestreaming Events: Oprah Joins 200 Stars for a 24-Hour Benefit,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Video Recordings, Downloads and Streaming', 'Art', 'Comedy and Humor', 'Country Music', 'Television', 'Dancing', 'Music', 'Classical Music']","Appointment viewing is back. Find out what online events to look for today, and when to tune in.",Here are a few of the best events happening Friday through Sunday and how to tune in (all times are Eastern Daylight).
Bored at Work? The Solution Involves a Small Orange Man,2020-05-01,article,News,,"['Work-Life Balance', 'Careers and Professions', 'Workplace Environment', 'your-feed-selfcare']","Plus: Once we all get back to work, let’s give our pets a vacation. Forever.","Send questions about the office, money, careers and work-life balance to workfriend@nytimes.com. Include your name and location, even if you want them withheld. Letters may be edited."
An Upstate N.Y. Backlash Over Virus Shutdown: ‘It’s Not Up Here’,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Rural Areas', 'Shutdowns (Institutional)', 'Epidemics', 'Quarantines', 'Economic Conditions and Trends']","Vast swaths of upstate are largely untouched by the pandemic, and some residents are more worried about the economy than about their health.","HERKIMER, N.Y. — Scott Tranter knows how deeply the coronavirus has affected New York, with 300,000 people testing positive in the state, 18,000 dead and the economy shut down."
How Coronavirus Shifted the Stakes of Teenage Rebellion,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Families and Family Life', 'Quarantines', 'Parenting', 'Children and Childhood', 'Curfews']","Living with an invisible outside threat, and no visible outlet, forced my daughter and me to negotiate and reconcile — and fast.","The weekend before New York City’s stay-at-home order went into effect, my 15-year-old daughter and I had an argument. She asked if she could hang out with friends in our neighborhood, promising to “be very careful” and “bring Purell.” Acknowledging the necessity of friends and fun, I said yes and sent her off."
Biden Denies Tara Reade’s Assault Allegation: ‘It Never Happened’,2020-05-01,article,News,,"['Sexual Harassment', 'Sex Crimes', 'Presidential Election of 2020', '#MeToo Movement', 'United States Politics and Government']","Joseph R. Biden Jr., in his first public address of a former Senate aide’s accusation that he sexually assaulted her in 1993, called on the National Archives to release any document related to the allegation.","Former Vice President Joseph R. Biden Jr. on Friday denied an allegation of sexual assault by a former Senate aide, Tara Reade, breaking a monthlong silence that had frustrated some Democratic activists as his presidential campaign navigated issues of gender that are vitally important to many members of his party."
Justin Amash Can Only Cause Trouble,2020-05-01,article,Op-Ed,,"['Third-Party Politics (US)', 'Presidential Election of 2020', 'Voting and Voters', 'United States Politics and Government']","Unless we radically change how we conduct elections, third-party candidates can’t win. But they can certainly affect the outcome — as they did in 1948, 1968, 1992, 2000 and 2016.",Justin Amash is running for … president?
When Does a Small Business File for Bankruptcy? And 8 More Questions,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Small Business', 'Bankruptcies', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Credit and Debt']",The coronavirus is expected to permanently shut millions of small businesses in the next several months. Here are issues for owners to consider.,All the forecasts point in the same direction: A wave of small-business bankruptcies is coming.
‘The Streets Look So Empty’: How a Child Killer Haunted My First Novel,2020-05-01,article,News,,"['Kidnapping and Hostages', 'Murders, Attempted Murders and Homicides', 'Sex Crimes', 'Children and Childhood']","The still-unsolved Oakland County Child Killer case lodged in the author Megan Abbott’s psyche, even if she didn’t know it at the time.",This article is part of The New York Times True Crime storytelling project.
Art Biennials Were Testing Grounds. Now They Are Being Tested.,2020-05-01,article,News,,"['Art', 'Conventions, Fairs and Trade Shows', 'Festivals', 'Coronavirus (2019-nCoV)', 'Quarantines']","As the pandemic clears the calendar, curators around the world reimagine how — and if — we will gather for art.","The Prospect New Orleans art triennial in October has been postponed to next year. So has the Liverpool Biennial. São Paulo’s Bienal is delayed by at least a month. The Dakar Biennale has yet to set new dates. Front International, in Cleveland, has decided to skip 2021 altogether and return in 2022."
A Pandemic Isn’t a Reason to Abolish the SAT,2020-05-01,article,Op-Ed,,"['Grading of Students', 'Coronavirus (2019-nCoV)', 'SAT (College Admission Test)', 'ACT (Examination)']","For now, the SAT and ACT are more democratic than many of the other metrics used to evaluate college applicants.","Because of the threat posed by the coronavirus pandemic, the College Board, which administers the SAT and Advanced Placement exams, has canceled spring and summer testing and raised the possibility of offering SATs online in the fall."
An Accidental Navy Chief Steers His Service Through a Storm,2020-05-01,article,News,,"['Aircraft Carriers', 'USS Theodore Roosevelt (CVN-71) (Ship)', 'United States Defense and Military Forces', 'United States Politics and Government']",Adm. Michael M. Gilday appears determined that his recommendations on the Roosevelt case will be made based on Navy principles and not on fears of what the White House might want.,WASHINGTON — Adm. Michael M. Gilday landed the top job in the Navy’s uniformed ranks largely by accident.
How New Mexico Is Beating the Virus,2020-05-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government']",It has two things missing elsewhere: political leadership and a strong health system.,"LAS CRUCES, N.M. — On March 13, the same day that a reluctant President Trump admitted that the coronavirus pandemic was a national emergency, a storied New Mexico hospital established the nation’s first drive-through testing for the virus."
Where Are the Photos of People Dying of Covid?,2020-05-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Photography']","In times of crisis, stark images of sacrifice or consequence have often moved masses to act.","Recently, a friend, colleague and mentor, the cultural historian and critic Maurice Berger, died at 63 of complications from the coronavirus."
Find a Vaccine. Next: Produce 300 Million Vials of It.,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Medical Devices', 'Hypodermic Needles and Syringes', 'Medicine and Health', 'Factories and Manufacturing', 'Shortages', 'Epidemics', 'your-feed-healthcare']",Scaling up the manufacturing of syringes and other medical products required to deliver a vaccine to millions of Americans will be just as important as the vaccine itself.,"In the midst of national shortages of testing swabs and protective gear, some medical suppliers and health policy experts are looking ahead to another extraordinary demand on manufacturing: Delivering a vaccine that could potentially end the pandemic."
How Our Reporter Digs Into Data on Unemployment,2020-05-01,article,News,,"['Recession and Depression', 'Unemployment', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Gross Domestic Product']",Ben Casselman of the Business desk uses new and traditional tools to understand the financial landscape during the coronavirus pandemic.,"Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together."
"For Most Food Stamp Users, Online Shopping Isn’t an Option",2020-05-01,article,News,,"['Shopping and Retail', 'E-Commerce', 'Supermarkets and Grocery Stores', 'Coronavirus (2019-nCoV)', 'Food Stamps']","Rules and store technology can impede Supplemental Nutrition Assistance Program recipients, but a pilot effort to expand access is picking up speed.","Whether they need more yeast for stress baking or the comfort of Kraft macaroni and cheese, Americans sequestered by social distancing are shopping for groceries online. But for many low-income households using food stamps, that can happen only in person."
‘This Feels Very Different’,2020-05-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Layoffs and Job Reductions', 'Prices (Fares, Fees and Rates)', 'Production', 'Coronavirus (2019-nCoV)']","For over a decade, the Permian Basin has been the epicenter of the American oil boom. Now, it’s the epicenter of its demise.","MIDLAND, Texas — In just over a month, scores of drilling rigs have been dismantled and tucked away in storage yards. Pump jacks, those piston pumps that lift crude out of the ground, have seesawed to a standstill as operators shut down wells."
3 Africans in Mexico City Grave Tell Stories of Slavery’s Toll,2020-05-01,article,News,,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'Slavery (Historical)', 'Indigenous People', 'Skeletons', 'Genetics and Heredity', 'Skull (Body Part)', 'Teeth and Dentistry', 'Research', 'your-feed-science', 'Infections']",The men might have been among the earliest to be stolen from their homeland and brought to the Americas.,"The three skulls were unlike hundreds of others in the 16th-century mass grave uncovered at the San José de los Naturales Royal Hospital in Mexico City. Their front teeth were filed decoratively, perhaps as a ritual custom, unlike those of “los naturales,” the Indigenous people who made up the majority of bodies at the colonial burial site. Archaeologists concluded the three individuals were most likely enslaved Africans, but they needed more evidence to be certain."
A Life and Death Battle: 4 Days of Kidney Failure but No Dialysis,2020-05-01,article,News,,"['Coronavirus (2019-nCoV)', 'Kidneys', 'Dialysis', 'Shortages', 'Emergency Medical Treatment', 'Hospitals', 'Deaths (Fatalities)', 'your-feed-healthcare']","At the peak of the pandemic in New York, a longtime city employee joined a crush of patients in desperate need of treatment.","Orphaned as a youth in Bangladesh, Jamal Uddin worked in a ribbon factory in Lower Manhattan while attending high school, before graduating from college and ultimately finding a career helping people with H.I.V./AIDS."
Streets Should Be Car-Free During Lockdown. And After.,2020-05-01,article,News,,"['ARCHITECTURE', 'Urban Areas', 'Coronavirus (2019-nCoV)', 'Cholera', 'Area Planning and Renewal', 'City Councils']",Cholera changed the face of Paris. Will Covid-19 change the streets of New York?,"Late Tuesday afternoon, New York’s City Council speaker, Corey Johnson, was on a nine-mile walk, one the current crisis has him taking everyday — the quest for fresh air and decompression. Beginning from his boyfriend’s apartment in Williamsburg, he heads north into Queens over the Pulaski Bridge and through Hunter’s Point South Park. That is where he was when I caught up with him by phone, watching people for the most part diligently perform the choreography of social distance without, he noted, the interventions of the police."
"How De Niro Gave Us Sinatra’s ‘New York, New York,’ Our 7 P.M. Anthem",2020-05-01,article,News,,"['Music', 'Coronavirus (2019-nCoV)']",Frank Sinatra can thank Robert De Niro and two annoyed songwriters for the song that revived his career and now is the theme music of the city’s nightly tribute.,"The old friend shows up every night, big and brawny as ever. He’s on a Brooklyn family’s seventh-floor balcony in Windsor Terrace, and above the Portofino Ristorante in Forest Hills, and bellowing out of a truck rolling slowly up and down the empty canyons of Manhattan’s avenues, right on time to — with the crash of a cymbal — start spreadin’ the news."
