headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"Corrections: March 1, 2021",2021-03-01,article,News,,[],"Corrections that appeared in print on Monday, March 1, 2021.","An Op-Ed essay on Tuesday about medical care during the pandemic misidentified the source of a statistic about missed preventive screenings. It is the Prevent Cancer Foundation, not The Journal of the National Medical Association."
Quotation of the Day: Salvador’s Combative Boss May Tighten Grip in Vote,2021-03-01,article,Quote,,[],"Quotation of the Day for Monday, March 1, 2021.","“The president has had some outbursts, but they should be understood as such, as outbursts, as errors, and not as a trend, as an attitude, as the birth of a new dictatorship.”"
Collin Morikawa Wins Workday Title on a Day of Tributes to Woods,2021-03-01,article,News,,['Golf'],"Morikawa, 24, who won the 2020 P.G.A. Championship in August, is doing things only Tiger Woods had done before turning 25.","BRADENTON, Fla. — Although he was atop the leaderboard, Collin Morikawa stumbled repeatedly on Saturday and Sunday at the PGA Tour’s Workday Championship, even calling one of his setbacks “stupidity at its finest.”"
"Emma Corrin, as Princess Diana, wins her first Golden Globe for ‘The Crown.’",2021-03-01,article,News,,"['Television', 'Golden Globes (Awards)']","The 25-year-old actress, a relative unknown, created a sympathetic portrayal of the princess in the early years of her marriage.","Emma Corrin’s uncanny and sympathetic portrayal of Princess Diana on Season 4 of Netflix’s “The Crown” — aptly nicknamed “The Diana Season” — earned her a Golden Globe for best performance by an actress in a television series, drama. This was her first Golden Globe nomination."
Your Monday Briefing,2021-03-01,article,briefing,,"['Defense and Military Forces', 'Politics and Government', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'United States International Relations', 'Hong Kong Protests (2019)', 'Deaths (Fatalities)', 'Great Britain Withdrawal from EU (Brexit)', 'Demonstrations, Protests and Riots']",Protests against Spain’s biting economic crisis.,(Want to get this briefing by email? Here’s the sign-up.)
"‘Minari’ wins best foreign-language film, but not without controversy.",2021-03-01,article,News,,"['Golden Globes (Awards)', 'Movies']","The movie competed in the category even though it was filmed in the United States and its director, Lee Isaac Chung, is American.","“Minari,” Lee Isaac Chung’s semi-autobiographical story about a Korean-American family seeking the American dream in rural Arkansas during the 1980s, was the favorite for the best foreign-language film Golden Globe, and on Sunday night, it secured the trophy."
‘Allen v. Farrow’ Episode 2 Recap: A Family Torn Apart,2021-03-01,article,News,,"['Documentary Films and Programs', 'Television', 'Sex Crimes', 'Archives and Records']","Seven months after the shocking discovery of Woody Allen’s relationship with Soon-Yi Previn, he was accused of sexually abusing Dylan Farrow.","At the end of Episode 1 of “Allen v. Farrow,” the HBO documentary series that investigates the decades-old sexual abuse accusations by Woody Allen’s adopted daughter, Dylan Farrow, the family has just started to cope with the revelation that Mr. Allen and Soon-Yi Previn were involved in a secret relationship."
Chloé Zhao becomes the first Asian woman to win the Golden Globe for best director.,2021-03-01,article,News,,"['Movies', 'Golden Globes (Awards)', 'Asian-Americans', 'Women and Girls']",Zhao also became the first woman to be named best director since Barbra Streisand won for “Yentl” almost 40 years ago.,"Chloé Zhao, whose drama “Nomadland” offered an intimate portrait of itinerant Americans, won the Golden Globe for best director on Sunday, making her the first Asian woman ever to win that prize."
Transcript: Jane Fonda calls for diversity in Golden Globe nominees and voters.,2021-03-01,article,News,,"['Movies', 'Golden Globes (Awards)']",The winner of the Cecil B. DeMille Award for lifetime achievement cited “I May Destroy You” and other productions that “deepened my empathy for what being Black has meant.”,"“We are a community of storytellers, aren’t we?” Jane Fonda said on Sunday night, while accepting the Cecil B. DeMille Award, given by the Hollywood Foreign Press Association during the Golden Globes for lifetime achievement in film. “And in turbulent, crisis-torn times like these, storytelling has always been essential.”"
Chadwick Boseman wins a best actor Golden Globe and his widow accepts in an emotional speech.,2021-03-01,article,News,,"['Black People', 'Blacks', 'Actors and Actresses', 'Movies', 'Golden Globes (Awards)']","It was the final role — and first win — for the late star of “Ma Rainey’s Black Bottom,” who died in August from colon cancer at age 43.","Chadwick Boseman won his first Golden Globe, and it was for a film he never got to see."
"At This Year’s Golden Globes, You Had to (Not) Be There",2021-03-01,article,Review,,"['Television', 'Golden Globes (Awards)']","Beset by onscreen and offscreen problems, this year’s show was not the same boozy escape.","With the 2021 Golden Globe Awards, there is now one more way in which the stars are just like us. They too, sit at home, drink through teleconferences and endure technical glitches."
Trump Revives Familiar Falsehoods in CPAC Speech,2021-03-01,article,News,,"['United States Politics and Government', 'Rumors and Misinformation']",The former president attacked his successor and continued to claim that he won the 2020 election.,"Former President Donald J. Trump, in his first public appearance since leaving the White House, mounted inaccurate attacks against his successor and revived familiar falsehoods in a speech on Sunday at the Conservative Political Action Conference."
"How One Sports Season Fell Apart, Even in a Bubble",2021-03-01,article,News,,"['Hockey, Ice']","Players in the National Women’s Hockey League left Lake Placid, N.Y., wishing there had been better communication as positive tests increased.","The coronavirus infiltrated the National Women’s Hockey League season at the end of January, and players still don’t know how that was allowed to happen."
C. Vivian Stringer Is the Thread Between the W.N.B.A.’s Emerging Stars,2021-03-01,article,News,,"['Coaches and Managers', 'Basketball (College)', 'Basketball']",The Liberty’s Betnijah Laney and Erica Wheeler of the Los Angeles Sparks are coming into their own after winding paths with a key intersection: Stringer’s coaching at Rutgers.,"Erica Wheeler still remembers vividly what Rutgers Coach C. Vivian Stringer, standing in the Wheelers’ home, told Wheeler’s mother would happen if her daughter came to play for her."
Behind the Lines of Britain’s Covid War,2021-03-01,multimedia,Interactive Feature,,"['Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Funerals and Memorials', 'Morgues and Mortuaries', 'Disease Rates', 'Deaths (Fatalities)', 'Hospitals']","The government has laid out plans for gradual reopening. But in cramped intensive care wards, teeming with patients and doctors near despair, the battle is unrelenting.","The government has laid out plans for gradual reopening. But in cramped intensive care wards, teeming with patients and doctors near despair, the battle is unrelenting."
What’s on TV This Week: ‘Soul of a Nation’ and ‘Ghostbusters’,2021-03-01,article,News,,['Television'],A newsmagazine featuring a look at Black life in America premieres on ABC. And the “Back to the Future” trilogy airs on AMC.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, March 1-7. Details and times are subject to change."
Word of the Day: abate,2021-03-01,article,News,,[],This word has appeared in 72 articles on NYTimes.com in the past year.,_________
Ron Johnson Says He Still Has Many Unanswered Questions,2021-03-01,article,News,,"['Storming of the US Capitol (Jan, 2021)', 'Antifa Movement (US)', 'Elections, Senate', 'United States Politics and Government', 'Fringe Groups and Movements', 'Right-Wing Extremism and Alt-Right']","The Republican senator from Wisconsin is known for regularly promoting fringe theories favored by the right, most recently questioning the fact that pro-Trump rioters attacked the Capitol.","Senator Ron Johnson of Wisconsin has been on the forefront of elevating fringe theories about President Biden’s son Hunter, the coronavirus and the results of the 2020 election."
Thousands of Farmworkers Are Prioritized for the Coronavirus Vaccine,2021-03-01,article,News,,"['Vaccination and Immunization', 'Migrant Labor (Agriculture)', 'Coronavirus (2019-nCoV)']","A landmark initiative in California is taking vaccines to the fields, targeting an immigrant work force that is at high risk for Covid-19. Many of the workers are undocumented.","COACHELLA, Calif. — The sun-baked desert valley tucked behind the San Jacinto Mountains is best known for an annual music festival that draws 100,000 fans a day and a series of lush, oasis resort towns where well-heeled snowbirds go to golf, sunbathe and party. But just beyond the turquoise swimming pools of Palm Springs, more than 10,000 farmworkers harvest some of the country’s largest crops of date palms, vegetables and fruits."
How Pro-Trump Forces Pushed a Lie About Antifa at the Capitol Riot,2021-03-01,article,News,,"['Antifa Movement (US)', 'Storming of the US Capitol (Jan, 2021)', 'Demonstrations, Protests and Riots', 'Capitol Building (Washington, DC)', 'United States Politics and Government', 'News and News Media', 'Right-Wing Extremism and Alt-Right']","On social media, on cable networks and even in the halls of Congress, supporters of Donald J. Trump tried to rewrite history in real time, pushing the fiction that left-wing agitators were to blame for the violence on Jan. 6.","At 1:51 p.m. on Jan. 6, a right-wing radio host named Michael D. Brown wrote on Twitter that rioters had breached the United States Capitol — and immediately speculated about who was really to blame. “Antifa or BLM or other insurgents could be doing it disguised as Trump supporters,” Mr. Brown wrote, using shorthand for Black Lives Matter. “Come on, man, have you never heard of psyops?”"
Cuomo Under Fire Over Sexual Harassment Allegations,2021-03-01,article,briefing,,"['Libraries and Librarians', 'Elections, Governors', 'Sexual Harassment', 'Women and Girls']",The governor acknowledged that “some of the things I have said have been misinterpreted as an unwanted flirtation.”, [Want to get New York Today by email? Here’s the sign-up.]
The Best and Worst of the Golden Globes,2021-03-01,article,News,,"['Quarantine (Life and Culture)', 'Movies', 'Actors and Actresses', 'Golden Globes (Awards)', 'Television', 'Race and Ethnicity']","Amid deeply moving moments (like the speech by Chadwick Boseman’s widow), there were technical difficulties and the strange sight of long-distance hosts pretending to be on the same stage.","It was a Golden Globes like no other, for better (the winners’ backdrops!) and worse (the technical glitches!). The challenges of putting on an awards ceremony in the midst of a pandemic were evident in ways large and small on Sunday night, while a series of exposés about the Hollywood Foreign Press Association, the group that hands out the awards, set the tone for the show. Here are the evening’s highs and lows as we saw them. — Stephanie Goodman"
How Should Parents Support a Student Who Has Fallen Behind in School?,2021-03-01,article,News,,[],What advice would you give to a peer who is struggling with schoolwork and feeling like catching up is impossible?,Try to name as many reasons as you can why a student might fall behind in schoolwork — reasons that are particularly relevant to the challenges of the current school year. Why can it be difficult to pull oneself out of a downward academic spiral or “homework hole”?
If Government Did Its Job We Might Not Need GoFundMe,2021-03-01,article,Op-Ed,,"['Crowdfunding (Internet)', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']","The crowdfunding platform helps people pay their rent and medical bills. Its chief executive, Tim Cadogan, says it was never meant to be a social safety net.","The House has just passed a $1.9 trillion stimulus bill which is now pending Senate approval. GoFundMe C.E.O. Tim Cadogan hopes the package will alleviate some of the economic pain of the pandemic. Activity on his crowdfunding platform has surged in the wake of Covid-19, with users turning to GoFundMe to help pay for everything from rent to funeral services. Cadogan would rather that the government — not his company — play this role. “This is a war against a virus,” he says. “If this were a war against another country at this scale, it would be no question what we would do, right? We would mobilize our society to defeat it.”"
So You Saved a Little Money This Past Year. Now What?,2021-03-01,article,News,,"['Content Type: Service', 'Banking and Financial Institutions', 'Quarantine (Life and Culture)', 'Personal Finances']","If you’ve been fortunate enough to put away some cash, here are a few ideas on what to do with it.","The uneven economic recovery in the U.S. is a cruel outcome of the pandemic and systematic inequality. Millions of Americans remain unemployed, and the systems we have in place to help have failed many of them. But if you squint, there is a silver lining for some: More Americans have been able to save money and pay off debt since lockdowns across the country have meant less travel, less entertainment and less dining out."
Diagnosing Autism in the Pandemic,2021-03-01,article,News,,"['Children and Childhood', 'Autism', 'Quarantine (Life and Culture)', 'Telemedicine', 'Anxiety and Stress', 'Parenting', 'Families and Family Life']",Autism spectrum disorder is often suspected when young children stand out as being different from their peers. That can be much harder in this isolated time.,"We talk often in pediatrics about the importance of early identification and early treatment of autism spectrum disorder, with its hallmark issues of social communication problems and restricted repetitive behavior patterns. “Early” means paying particularly close attention to the behavior and development of children between ages 1 and 3, and checking in with their parents about any concerns."
Why I Overcame My Vaccine Hesitancy,2021-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']","The more people who become immune to the virus, the less this scourge will be able to mutate and evade the vaccines already available.","Had I been polled last fall, I would have registered as a Covid vaccine skeptic. I told anyone who asked that I was going to wait at least six months after a vaccine was approved, by which time I hoped we’d know more about the degree and possibly the duration of its effectiveness and its potential side effects, especially in the elderly."
She Was Seen as a Victim in the Sarah Lawrence Cult Case. Now She’s Charged.,2021-03-01,article,News,,"['Women and Girls', 'Human Trafficking', 'Psychology and Psychologists', 'Sex Crimes', 'Religious Cults']","Isabella Pollok was one of the students at Sarah Lawrence College who prosecutors said was exploited by a classmate’s father, Lawrence V. Ray. Now she is under indictment, too.","A year ago, Isabella Pollok was portrayed by prosecutors as the victim of a Svengali-like older man who moved into his daughter’s dormitory at Sarah Lawrence College and recruited her friends into a cult, subjecting them to years of sexual exploitation and physical abuse."
Biden Seeks Help on Border From Mexican President,2021-03-01,article,News,,"['United States Politics and Government', 'United States International Relations', 'Immigration and Emigration', 'Illegal Immigration']","As the president looks to undo his predecessor’s immigration policies, he is hoping for cooperation from a Mexican counterpart who was a contributor to them.","WASHINGTON — President Biden on Monday sought help from President Andrés Manuel López Obrador of Mexico in averting a new crisis at the border, hoping for diplomatic cooperation from one of the key supporters of the harsh tactics imposed by Mr. Biden’s predecessor to choke off immigration."
"Warren Revives Wealth Tax, Citing Pandemic Inequalities",2021-03-01,article,News,,"['Taxation', 'High Net Worth Individuals', 'United States Economy', 'United States Politics and Government', 'Federal Taxes (US)', 'Coronavirus (2019-nCoV)', 'Law and Legislation']","A tax on the net worth of America’s wealthiest individuals remains popular with voters, but has yet to be embraced by President Biden.","WASHINGTON — Senator Elizabeth Warren, Democrat of Massachusetts, introduced legislation on Monday that would tax the net worth of the wealthiest people in America, a proposal aimed at persuading President Biden and other Democrats to fund sweeping new federal spending programs by taxing the richest Americans."
A Texas Couple Try a Rent-to-Own Apartment on the Lower East Side,2021-03-01,article,News,,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)']",Most apartments are either for sale or for rent. The one they chose was both.,"Even for those who luck into a great deal on a New York City apartment, tallying up how much is spent on rent over the years can lead to a painful realization: A few years of rent on a workaday one-bedroom here could easily buy a comfortable house somewhere else."
China Charges Ahead With a National Digital Currency,2021-03-01,article,News,,"['Virtual Currency', 'Renminbi (Currency)', 'Politics and Government', 'Bitcoin (Currency)', 'Banking and Financial Institutions', 'Currency', 'Mobile Commerce and Payments', 'Mobile Applications', 'Innovation', 'Computers and the Internet']","The electronic Chinese yuan is now being tested in cities such as Shenzhen, Shanghai and Beijing. No other major power is as far along with a homegrown digital currency.",Annabelle Huang recently won a government lottery to try China’s latest economics experiment: a national digital currency.
Sexual Harassment Claims Against Cuomo: What We Know So Far,2021-03-01,article,News,,"['Politics and Government', 'Sexual Harassment', 'Nursing Homes', 'Coronavirus (2019-nCoV)', 'Special Prosecutors (Independent Counsel)']","Multiple women have accused Gov. Andrew Cuomo of sexual harassment or inappropriate behavior, prompting calls for his resignation.","Gov. Andrew M. Cuomo is confronting the most tumultuous moment of his political career, after multiple women, including current and former state employees, accused him of sexual harassment or other inappropriate behavior."
"Cuomo in Crisis, Republicans Emerging: Updates From New York’s Mayoral Race",2021-03-01,article,News,,"['Elections, Mayors', 'Primaries and Caucuses', 'Sexual Harassment', 'Endorsements', 'Coronavirus Reopenings']","Several major candidates called for an investigation into Gov. Andrew M. Cuomo, as two Republicans vied for key endorsements.","The big political story in New York City is the growing crisis surrounding Gov. Andrew M. Cuomo, who faced new allegations of sexual harassment over the weekend."
Surf’s Up. The Temperature Isn’t.,2021-03-01,article,News,,"['Surfing', 'Lakes', 'Snow and Snowstorms', 'Travel and Vacations']",Growing numbers of surfers are taking to the Great Lakes — even when the weather is well below freezing.,"It’s a cold Friday morning in late January. The snow has been falling all night. With two friends, Curtis Eichenberger and Brian McElroy, I’m heading northwest from the town of Collingwood, Ontario, to the shores of Lake Huron in Bruce County. It’s a two-hour drive, and we’re hoping the ice has taken hold of the shoreline."
Trump 2.0 Looks an Awful Lot Like Trump 2020,2021-03-01,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2024', 'Third-Party Politics (US)', 'United States Economy', 'Coronavirus Reopenings', 'Conservatism (US Politics)', 'Education (K-12)', 'Stimulus (Economic)']",Are we really going to do this again?,"Bret Stephens: I don’t know about you, Gail, but watching Donald Trump’s speech at the CPAC conference in Orlando brought to mind that Michael Corleone line: “Just when I thought I was out, they pull me back in!” Here we were, barely a month into the Biden presidency, thinking we could finally put one American disaster behind us and have normal arguments about normal subjects, and now we may be staring at the worst sequel of all time."
Thousands of farmworkers are prioritized for vaccinations.,2021-03-01,article,News,,['internal-essential'],"The desert valley tucked behind the San Jacinto Mountains in California is best known for the Coachella music festival and a series of lush resort towns where well-heeled snowbirds go to golf, sunbathe and party.","The desert valley tucked behind the San Jacinto Mountains in California is best known for the Coachella music festival and a series of lush resort towns where well-heeled snowbirds go to golf, sunbathe and party."
"In a packed intensive care unit, here’s a glimpse behind the lines of Britain’s Covid war.",2021-03-01,article,News,,['internal-essential'],"Britain often tried to ignore the coronavirus as it advanced from Asia to northern Italy to the United States, leapfrogging political and geographic boundaries, carried by airline passengers and cruise ship vacationers just as the government entered the final phase of the departure from the European Union.","Britain often tried to ignore the coronavirus as it advanced from Asia to northern Italy to the United States, leapfrogging political and geographic boundaries, carried by airline passengers and cruise ship vacationers just as the government entered the final phase of the departure from the European Union."
March Vocabulary Challenge,2021-03-01,article,News,,[],How many of our recent Words of the Day can you use correctly in a 50-word story? Send us yours by March 25.,"Every school day, we define a new vocabulary word in our Word of the Day column and provide an example of how the word has been used in The New York Times. But you don’t have to be a Times journalist to contextualize a vocabulary word within a piece of writing — students can do it, too."
Texas After the Storm,2021-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Power Failures and Blackouts', 'Electric Light and Power']","Even as the cold has lifted and the ice has melted, the true depth of the devastation remains hidden. We look at the aftermath of the storm through the eyes of three women.","With most natural disasters, the devastation is immediately apparent. But in the case of the Texas winter storm, some of the damage is a lot less visible."
The $1.9 Trillion Question in the Senate,2021-03-01,article,briefing,,[],And what else you need to know today.,"The virus relief bill that the House passed on Saturday heads to the Senate this week, and White House officials hope President Biden will be able to sign it into law in the next two weeks."
Why Is China Still Going After Hong Kong So Hard?,2021-03-01,article,Op-Ed,,['Secession and Independence Movements'],President Xi Jinping may be putting personal ambition ahead of his country’s best interests.,"On Sunday, the Hong Kong authorities charged 47 pro-democracy activists with “conspiracy to commit subversion” against the Chinese government under the national security law it imposed on the city last summer. Beijing must be happy with the catch, which elegantly nets under a single accusation both advocates of outright independence for Hong Kong and the city’s old-school loyal opposition. The People’s Republic of China is safe now. Glory to its leader."
"The Philippines begins its inoculation campaign, but public distrust runs deep.",2021-03-01,article,News,,['internal-essential'],"MANILA — The Philippines, which has had one of the worst coronavirus outbreaks in Southeast Asia, began its inoculation campaign on Monday even as the government struggled to reassure a population wary of foreign-made vaccines.","MANILA — The Philippines, which has had one of the worst coronavirus outbreaks in Southeast Asia, began its inoculation campaign on Monday even as the government struggled to reassure a population wary of foreign-made vaccines."
Meteor Streaks Like a Firework Across U.K. Night Sky,2021-03-01,article,News,,"['Meteors and Meteorites', 'Space and Astronomy']",Those who looked up just before 10 p.m. on Sunday were treated to the sight of a fireball meteor.,"LONDON — It was as brief as it was bright. For seven seconds, people across Britain who happened to be casting their eyes to the heavens shortly before 10 p.m. on Sunday were treated to the sight of a fireball meteor that lit up the sky."
Hundreds in Rare Hong Kong Protest as Opposition Figures Are Charged,2021-03-01,article,News,,"['Hong Kong Protests (2019)', 'Politics and Government']",A Chinese official has called for severe punishment of opposition figures facing charges under a new national security law.,"HONG KONG — Holding banners and shouting slogans, hundreds of people assembled outside a court in Hong Kong on Monday in a rare act of defiance after 47 of the city’s most prominent pro-democracy politicians and activists were arrested."
Welcome to Heidelberg. Please leave your car at the gates.,2021-03-01,article,News,,[],"Heidelberg, Germany, is at the forefront of a movement: the push to get rid of cars entirely.","Heidelberg, Germany, is at the forefront of a movement: the push to get rid of cars entirely."
Massachusetts is one of the first states to create rules around facial recognition in criminal investigations.,2021-03-01,article,News,,[],"A police reform bill in Massachusetts has managed to strike a balance on regulating facial recognition, allowing law enforcement to harness the benefits of the tool while building in protections that might prevent the false arrests that have happened before, Kashmir Hill reports for The New York Times.","A police reform bill in Massachusetts has managed to strike a balance on regulating facial recognition, allowing law enforcement to harness the benefits of the tool while building in protections that might prevent the false arrests that have happened before, Kashmir Hill reports for The New York Times."
What Warren Buffett Is Buying,2021-03-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Private Equity']",The Oracle of Omaha isn’t taking as many risks as he used to.,"Berkshire Hathaway’s latest annual results, and the accompanying letter to investors from the Oracle of Omaha, reveal a clear theme: Warren Buffett isn’t taking as many risks — or big swings at deal-making — as he used to."
U.K. officials search for a person who tested positive for a concerning variant.,2021-03-01,article,News,,['internal-essential'],"LONDON — The British government was hunting on Monday for someone whose Covid-19 test sample came back positive for a concerning variant of the coronavirus first detected in Brazil, one of the first known instances of that variant in Britain.","LONDON — The British government was hunting on Monday for someone whose Covid-19 test sample came back positive for a concerning variant of the coronavirus first detected in Brazil, one of the first known instances of that variant in Britain."
Lesson of the Day: ‘The C.D.C. Has New School Guidelines. Here’s What You Need to Know.’,2021-03-01,article,News,,[],"In this lesson, students will learn what the guidelines from the Centers for Disease Control and Prevention mean for the nation’s schools and their own. Then, they will be invited to hold a classroom debate on school reopenings.",Featured Article: “The C.D.C. Has New School Guidelines. Here’s What You Need to Know.” by Dana Goldstein and Kate Taylor
Police Raid F.C. Barcelona and Detain Four People,2021-03-01,article,News,,"['Soccer', 'Social Media', 'Libel and Slander']","The authorities have been investigating the club’s relationship with a company that produced disparaging content about Lionel Messi, Gerard Piqué and other star players.","The police in Spain raided the headquarters of F.C. Barcelona on Monday, seizing evidence and detaining four people. The arrests, less than a week before the club’s presidential election, created another crisis for a soccer behemoth brought low by crippling debt, boardroom infighting and poor performances on the field."
United Adds to Its Orders for Boeing 737 Max Planes,2021-03-01,article,News,,"['AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)', 'Boeing 737 Max Groundings and Safety Concerns (2019)']","The airline is also speeding up deliveries of the planes in a show of confidence in the jet, which was recently allowed to fly again after major updates.","United Airlines said on Monday that it was adding 25 planes to its order for Boeing’s 737 Max jet, bringing its total to 180 in the coming years, and that it had sped up the delivery timeline as it seeks to position itself for the expected recovery in travel."
Smudging the Line Between Art and Activism,2021-03-01,article,News,,"['Art', 'Photography']",Do artists have a duty to directly confront the injustices and inequalities around them?,"Anyone who’s read this magazine over the past four years knows that one of the things we’re most interested in here at T is what an artist’s relationship is to the world around her. Is there a line between who she is as a citizen, and who she is as a creator? Is it her responsibility to explicitly address the injustices and inequalities she sees? And if so, what does “explicit” mean here? Does an artist — should an artist — possess a greater sense of moral urgency? Should she consider her work advocacy?"
"LaToya Ruby Frazier, American Witness",2021-03-01,article,News,,"['Black People', 'Blacks', 'Families and Family Life', 'Content Type: Personal Profile', 'Photography', 'Race and Ethnicity', 'Labor and Jobs']","A marriage of art and activism, the artist’s searing photographs reveal the human toll of economic injustice.","WHEN GENERAL MOTORS announced plans to slash its domestic work force in 2018, company stock soared 5 percent. LaToya Ruby Frazier, a Chicago-based artist whose photographs and videos champion unsung members of the working class, was furious. She decided to embark upon a new series devoted to the autoworkers who were contending with the possible loss of their plant in Lordstown, Ohio; they would be the subject of an upcoming exhibition and a published photo essay. But before any of that could happen, the workers had to agree to let her into their lives. Frazier traveled to their union hall and sat in the foyer as the members filed in for a big meeting that would begin with a vote on her. She was both astonished by their diversity — they were young and old, Black and white, male and female — and aware that she wasn’t necessarily welcome. “As a Black woman, I know what it feels like when someone’s eyes rest on me in a hostile way,” she said. “And I think they have a right to do that. ... You’re being told awful news that is going to destroy your livelihood, your income, your family, your community. These people were not in a good mood when I got there.” The doors closed and Frazier waited, heart pounding, while Local 1112 of the United Auto Workers union decided whether to grant her unprecedented access."
"Hello, Golden Globes Red Carpet — We Missed You",2021-03-01,article,News,,"['Quarantine (Life and Culture)', 'Fashion and Apparel', 'Golden Globes (Awards)', 'Actors and Actresses', 'your-feed-fashion']","OK, it was mostly virtual. But watching stars dress up again was actually a whole lot of fun.",Forget the Zoom shirt; welcome to the Zoom evening gown. Also the Zoom tux.
