headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"No Corrections: November 30, 2013",2013-12-01,article,Correction,,[],"No corrections appeared in print on November 30, 2013.","The Times welcomes comments and suggestions, or complaints about errors that warrant correction. Messages on news coverage can be e-mailed to nytnews@nytimes.com or left toll-free at 1-888-NYT-NEWS (1-888-698-6397). Comments on editorials may be e-mailed to letters@nytimes.com or faxed to (212) 556-3622."
Lopez Helps Nets Defeat Depleted Grizzlies,2013-12-01,article,News,,['Basketball'],"Center Brook Lopez, who seemed eager to make his presence known, had 20 points and 9 rebounds to help the Nets avoid a third straight defeat.","MEMPHIS — While the Nets have tried to correct their early-season tailspin, they have hesitated to use injuries too often as an excuse. In professional sports, it can be considered unbecoming to do so. "
College Football Around the Country,2013-12-01,article,News,,['Football (College)'],"Teams, players and games that stood out in the fourteenth week of college football.","JOHN HUBERT The Kansas State back ran for 220 yards and a touchdown as Kansas State won at Kansas, 31-10."
"Farrah Ferenzo, Jeffrey Edelstein",2013-12-01,article,News,,['Weddings and Engagements'],The bride is an event manager; the groom owns a furniture store.,"Farrah Sloane Ferenzo and Jeffrey Eric Edelstein were married Saturday evening at Capitale, an event space in Manhattan. Rabbi Michael A. White officiated. "
Robert Ostergaard and Paul Feinman,2013-12-01,article,News,,['Weddings and Engagements'],A senior editorial director of a website marries an associate justice.,"Jay Robert Ostergaard and Associate Justice Paul George Feinman were married in New York on Friday at the courthouse of the Appellate Division, First Department of the Supreme Court of the State of New York, where Mr. Feinman works. Angela M. Mazzarelli, also an associate justice there, officiated. "
Julie Perilstein and Daniel Mozes,2013-12-01,article,News,,['Weddings and Engagements'],"The couple, graduates of Penn, met while studying abroad in Scotland.",Julie Gayle Perilstein and Daniel Steven Mozes were married Saturday evening at the Hyatt at the Bellevue in Philadelphia. Rabbi Michael Knopf officiated with Rabbi Ira F. Stone assisting.
"Shira Blumenthal, Elliot Schrag",2013-12-01,article,News,,['Weddings and Engagements'],The bride works for her family’s yarn company. The groom is an independent investment adviser.,Shira Elka Blumenthal and Elliot Simon Schrag were married Wednesday by Rabbi Jonathan Morgenstern at the Liberty Warehouse in Brooklyn. 
"Christine Curcio, Jesse Freeman",2013-12-01,article,News,,['Weddings and Engagements'],The bride is a pediatric anesthesiologist; the groom is a manager on a commodities sales and trading desk of a bank.,"Dr. Christine Marie Curcio and Jesse Kyle Freeman were married Saturday evening at the Yale Club in Manhattan. The Rev. Dr. C. William Mercer, a minister of the Church of Divine Science, officiated."
"Holly Pippitt, Alexander Fleiss",2013-12-01,article,News,,['Weddings and Engagements'],The marriage took place in a science museum.,Holly Anne Pippitt and Alexander Carl Edward Fleiss were married Saturday evening at the Fels Planetarium at the Franklin Institute Science Museum in Philadelphia. Rabbi Dr. David M. Posner officiated. 
Marissa Martini and Jonathan Cyprys,2013-12-01,article,News,,['Weddings and Engagements'],The bride and groom are lawyers.,"Marissa Anne Martini and Jonathan Ryan Cyprys were married Saturday evening at Liberty House, an event space in Jersey City. Rabbi David Greenberg officiated, with the Rev. Shari K. Brink, a minister of the Reformed Church in America, taking part. "
A Family Intervention,2013-12-01,article,News,,['Weddings and Engagements'],The bride teaches violin; the groom is a lawyer.,"Jean Bryson Seegert Buettner and William Matthew Dolan III were married Saturday at the Squantum Association in Riverside, R.I. The officiant was Cathy Seggel, who is licensed to perform marriages by the First Unitarian Church of Providence where she is also the director of religious education."
"Milena Marshall, Nikhil Suri",2013-12-01,article,News,,['Weddings and Engagements'],"The couple work in technology in the New York office of Capgemini, a consulting firm in Paris.","Milena Marshall, the daughter of Veronika G. Marshall and the Rev. Dr. Alden D. Marshall of Sevierville, Tenn., was married Saturday to Nikhil Suri, the son of Kiran Suri and Om Prakash Suri of New Delhi. The bride’s father, a Presbyterian minister, performed the ceremony at the Kirkland Chapel of the Fifth Avenue Presbyterian Church in New York."
Kay WalkingStick and Dirk Bach,2013-12-01,article,News,,['Weddings and Engagements'],The couple are artists and former art professors.,"Kay WalkingStick and Dirk Bach were married Wednesday at their apartment in Jackson Heights, Queens. The Rev. Antonio Checo, an Episcopal priest, officiated. "
"Thomas Reefer, John Morgan",2013-12-01,article,News,,['Weddings and Engagements'],Mr. Reefer works for CenturyLink; Mr. Morgan is an Episcopal priest.,"Thomas Merrick Reefer and the Rev. John Gregory Morgan were married Friday morning at Christ and St. Stephen’s Episcopal Church in New York, where Mr. Morgan, a priest, is the assistant to the rector. Bishop Andrew M. L. Dietsche of the Episcopal Diocese of New York officiated. "
Carrie Lee and Ian Cohen,2013-12-01,article,News,,['Weddings and Engagements'],"The couple were married in Hong Kong, where they work.","Carrie Dorothy Lee and Ian Alexander Cohen were married Thursday in Hong Kong. Mason Ching Yin Kay, a civil celebrant of marriages for the government of the Hong Kong Special Administrative Region, officiated at the Hong Kong Club. "
"David Dean, Steve Lowinger",2013-12-01,article,News,,['Weddings and Engagements'],Mr. Dean is a marketing and management consultant; Mr. Lowinger is a property manager.,"David Allen Dean and Steve Julius Lowinger were married Tuesday by Caroljean Wisnieski, a deputy commissioner of civil marriages, at the San Francisco City Hall "
Laura De Sole and Benjamin Baccash,2013-12-01,article,News,,['Weddings and Engagements'],The bride is a director of global marketing for Estée Lauder; The groom is an assistant project manager for Shawmut Design and Construction.,"Laura Anne De Sole, a daughter of Eleanore Leavitt De Sole and Domenico De Sole of Hilton Head Island, S.C., was married Saturday to Benjamin Baccash, a son of Elaine M. Gay of Manhattan and Dr. Emil G. Baccash of Brooklyn. The Rev. Mark R. Brinkmann, an Episcopal priest, performed the ceremony at the Rose Hill Mansion in Bluffton, S.C. "
"Jennie Tricomi, Mark DiFiore",2013-12-01,article,News,,['Weddings and Engagements'],The couple met in law school at Fordham.,"Jennie Riley Tricomi and Mark Joseph DiFiore were married Saturday by the Rev. Richard A. Walsh at St. Augustin’s Catholic Church in Newport, R.I. "
The Soul Mate in the Police Car,2013-12-01,article,News,,['Weddings and Engagements'],A blind date between a nursing student and a police officer leads to a trip down the aisle.,"Amanda Hilary Weinberger and Christopher John Wagner were married Saturday evening at the Brooklake Country Club in Florham Park, N.J. Rabbi Nat Benjamin officiated. "
"Carrie Nolan, Benjamin Singerman",2013-12-01,article,News,,['Weddings and Engagements'],The couple is married in Arizona.,"Carrie Ann Nolan and Benjamin Daniel Singerman were married Friday at the JW Marriott Starr Pass Resort in Tucson. Cynthia Singerman Andrews, the sister of the groom who became a Universal Life minister for the event, officiated."
"Paul F. Crouch, Who Built Evangelical TV Network, Dies at 79",2013-12-01,article,Obituary (Obit),,['Deaths (Obituaries)'],"Mr. Crouch and his wife were the faces of one of the largest Christian television empires, drawing tens of millions of dollars in donations annually.","Paul F. Crouch, a television evangelist who founded the Trinity Broadcasting Network with his wife and turned it into the world’s largest Christian television network, died on Saturday. He was 79. "
Thai Protests Turn Volatile as at Least 3 Are Shot Dead,2013-12-01,article,News,,"['Demonstrations, Protests, and Riots']","At least three deaths, and the demonstrators’ increasingly provocative moves, raised fears that the unrest could spread to other parts of Bangkok.",BANGKOK — The week-old campaign of antigovernment protests in Thailand entered a dangerous new phase on Sunday after shootings involving rival political camps left at least three people dead and more than 110 wounded in Bangkok.
"Corrections: December 1, 2013",2013-12-01,article,News,,[],"Corrections appearing in print on December 1, 2013.",FRONT PAGE
"In Areas Where Children Die Young, Family Planning Is a Hard Sell",2013-12-01,article,News,,"['Babies and Infants', 'Birth Control and Family Planning', 'Children and Childhood', 'Parenting']",Many of the women who visit slum health-care facilities can’t consider family planning until they’re persuaded that the children they have will survive.,"Nairobi, Kenya There are a variety of reasons why women in traditional or less-developed societies give birth to many children: religious, cultural, economic, status and lack of adequate information. But one reason that seems so obvious once you think about it — but which seldom tops the list — is the fear that the children they do bear might not survive."
Focus Turns to Investigation in Fatal Bronx Train Crash,2013-12-01,article,News,,"['Railroad Accidents and Safety', 'Deaths (Fatalities)']",Investigators were trying to determine the cause of a train accident along one of the sharpest curves in the Metro-North system that injured more than 60 passengers and killed four.,"The 5:54 from Poughkeepsie was rumbling through the Bronx on Sunday morning. Only 100 to 150 people were onboard — department store employees who were bracing for another busy after-Thanksgiving day, tourists from Texas who wanted to climb the Statue of Liberty, a police officer moonlighting as a security guard on his day off."
Holiday | The Daily Gift: Natural Log Skateboards,2013-12-01,article,News,,[],"Every day from now until Christmas, the editors of T are sharing their personal gift suggestions. Today’s pick: handcrafted decks designed to thrill.","Every day from now until Christmas, the editors of T are sharing their personal gift suggestions."
In Our Pages: December 2,2013-12-01,article,News,,['Theater'],From The International Herald Tribune.,1938: Japanese Officials Ban Presentation of ‘Hamlet’
Obama Administration Says Health Care Website Is Vastly Improved,2013-12-01,article,News,,"['Computers and the Internet', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care']","Hundreds of software fixes and hardware upgrades later, the administration said that as many as 50,000 people can now use HealthCare.gov simultaneously.",WASHINGTON — The Obama administration said on Sunday that it had met its goal for improving HealthCare.gov so that the website now “will work smoothly for the vast majority of users.”
Inflationistas at Bayes,2013-12-01,article,News,,[],Wrong predictions matter.,"I’m putting together a syllabus for one of the courses I’ll be teaching this spring – Econ 348, The Great Recession – and in the course of searching for various views about inflation, ended up looking at a dispute from a while back involving some of the usual suspects. Brad DeLong poked fun at John Cochrane for having declared, back in 2009, that “the danger now is inflation.” Cochrane angrily denied that this was of any significance – he only said that it was a danger, he didn’t necessarily predict that it would happen within any particular time frame. (He thereby provided a demonstration of another key fact about our economic debate: nobody ever admits that they were wrong about anything, and nobody changes views in the light of evidence.) Noah Smith, characteristically, tried to find some extenuating circumstances. Etc., etc."
China Launches Moon Rover Mission,2013-12-01,article,News,,"['Space and Astronomy', 'Moon', 'Rocket Science and Propulsion']","If the mission succeeds, China will be the third country to achieve a “soft” landing on the moon, one that allows a craft to operate after descending.",HONG KONG — China’s latest display of ambition in space involves sending a Jade Rabbit roaming across the Bay of Rainbows.
God Didn’t Make Little Green Arrows,2013-12-01,article,News,,[],"But economists do, or at least should.","Actually, they’re little blue arrows here. In any case George Evans reminds me of paper (pdf) he and co-authors published in 2008 about stability and the liquidity trap, which he later used to explain what was wrong with the Kocherlakota notion (now discarded, but still apparently defended by Williamson) that low rates cause deflation."
Disruptions: Want Calls on Planes? You’ll Need to Speak Up,2013-12-01,article,News,,"['AIRLINES AND AIRPLANES', 'Cellular Telephones', 'Wireless Communications']",It may be difficult for passengers on flights to get what many want — access to cellular data — without getting what many don’t want — the occasional Chatty Cathy in 21B.,"You know there is trouble when Tony Robbins, the tirelessly upbeat Mr. Motivation, is sulking."
"After Worst Year With Yanks, Hughes Is Said to Reach Deal With Twins",2013-12-01,article,News,,['Baseball'],"The right-hander Phil Hughes, a former first-round pick, agreed to a three-year, $24 million contract with Minnesota, two A.L. executives said.","In early September, when Phil Hughes was at the end of a seven-game losing streak with his season’s earned run average above 5.00, his Yankees career all but over, it was easy to forget that he once had a bright future as a major league pitcher."
Site of Metro-North Train Crash,2013-12-01,multimedia,Video,,"['Railroad Accidents and Safety', 'Henry Hudson Bridge (NYC)']","Several cars on a train headed south from Poughkeepsie, N.Y., left the tracks around 7:20 a.m. near the Spuyten Duyvil station under the Henry Hudson Bridge.","Several cars on a train headed south from Poughkeepsie, N.Y., left the tracks around 7:20 a.m. near the Spuyten Duyvil station under the Henry Hudson Bridge."
Thousands Demand Resignation of Ukraine Leader,2013-12-01,article,News,,"['Demonstrations, Protests, and Riots']",The largest showing of fury in 11 days over President Viktor F. Yanukovich’s refusal to sign political and trade accords with the European Union came as signs of fissure emerged within the government.,"KIEV, Ukraine — Enraged by a violent crackdown by security forces, Ukrainians took to the streets with new, revolutionary urgency on Sunday, with hundreds of thousands of protesters demanding the resignation of President Viktor F. Yanukovich and a realignment of the country away from Russia toward Europe."
What’s on Sunday,2013-12-01,article,Schedule,,[],Television highlights.,"8 P.M. (BET, Centric) 2013 SOUL TRAIN AWARDS Dionne Warwick, above, is honored with the Legend Award, and Keith Sweat for lifetime achievement, at this 26th annual ceremony, taped Nov. 8 at the Orleans Arena in Las Vegas and hosted by Anthony Anderson. Jennifer Hudson is joined by Chaka Khan, Evelyn (Champagne) King and T. I. for a medley featuring Ms. Hudson’s new single, “I Can’t Describe.” Gladys Knight, Ronald Isley, Eric Benét, Ruben Studdard, Kenny Lattimore, Bobby V, Chrisette Michele, Eddie Levert, David Foster, Candice Glover and Debbie Allen will take the stage in honor of Ms. Warwick; Mr. Sweat will perform some of his hits with Faith Evans. Warren G., Doug E. Fresh, Slick Rick and Big Daddy Kane will salute the show’s ’90s theme."
Blasts Kill at Least 12 Mourners at Funeral of Iraq Sunni Leader,2013-12-01,article,News,,"['Terrorism', 'Funerals and Memorials', 'Deaths (Fatalities)', 'Sunni Muslims', 'Awakening Movement (Iraq)', 'Bombs and Explosives']",Three blasts struck mourners at a funeral in northern Iraq for a leader of the Sunni Awakening movement in Diyala Province.,"BAGHDAD — Three blasts struck mourners at a funeral in northern Iraq on Sunday, killing at least 12 people and wounding 42, security officials and medical workers said."
"Spurs Tie United, and Perhaps Spare Their Manager",2013-12-01,article,News,,['Soccer'],Tottenham went for the jugular against Manchester and managed a draw amid talk of the possible dismissal of Manager André Villas-Boas.,"If professional pride and strong defiance can save the neck of a soccer team manager, then Tottenham Hotspur might just have made its point against Manchester United on Sunday."
Cuomo on Metro-North Accident,2013-12-01,multimedia,Video,,"['Railroad Accidents and Safety', 'Deaths (Fatalities)', 'Rescues']","Gov. Andrew M. Cuomo spoke to reporters after a Metro-North train derailed in the Bronx. Edward S. Kilduff, the Fire Department’s chief of department, described the rescue efforts.","Gov. Andrew M. Cuomo spoke to reporters after a Metro-North train derailed in the Bronx. Edward S. Kilduff, the Fire Department’s chief of department, described the rescue efforts."
Violence at Protests in Ukraine,2013-12-01,multimedia,Video,,"['Demonstrations, Protests, and Riots']","More than 100,000 people took to the streets of Kiev on Sunday to demand the resignation of President Viktor F. Yanukovich. The police responded to the protests with tear gas.","More than 100,000 people took to the streets of Kiev on Sunday to demand the resignation of President Viktor F. Yanukovich. The police responded to the protests with tear gas."
Wreck the Malls,2013-12-01,article,News,,[],"Check out our low, low wages.",A numerical note for holiday thoughts: real wages of retail workers:
Boys Don’t Run Away From These Princesses,2013-12-01,article,News,,['Movies'],"Disney’s “Frozen” took in $93 million over the holiday weekend, partly because its marketing strategy played down the princesses in the film, in order to attract more boys.",LOS ANGELES — Billboards that buried the princesses in snow. TV ads that emphasized action and screwball comedy while playing down romance and sisterhood. Trailers that concealed the Broadway-style musical numbers.
A Band With Some History Brings Heft to the New Place in Brooklyn,2013-12-01,article,Review,,"['Rock Music', 'Music']","The band Television’s signature sound was on full display at Rough Trade NYC, a new club in Williamsburg, Brooklyn.","Rough Trade Records garnered some New York City cachet when it presented Television at the intimate club attached to the record store on Friday and Saturday nights. Rough Trade, a London institution since the punk era, opened its outpost in Williamsburg, Brooklyn, on Nov. 25. The club, with a capacity of 300, is very promising: a high-ceilinged box with utilitarian industrial décor, clear sightlines, a balcony and, for Television, the superbly clear sound that the music demands."
Derailed Metro-North Train Exceeded Speed Guidelines,2013-12-01,multimedia,Interactive Feature,,"['Railroad Accidents and Safety', 'Deaths (Fatalities)']","A 5:54 a.m. Metro-North train from Poughkeepsie to Grand Central Terminal derailed as it rounded a curve in the Bronx on Sunday morning, killing four people and leaving more than 60 injured.","A 5:54 a.m. Metro-North train from Poughkeepsie to Grand Central Terminal derailed as it rounded a curve in the Bronx on Sunday morning, killing four people and leaving more than 60 injured."
A Scorsese Film Gets In Under the Oscar Wire,2013-12-01,article,News,,"['Movies', 'Christmas', 'Academy Awards (Oscars)']","Martin Scorsese’s “The Wolf of Wall Street,” starring Leonardo DiCaprio, was completed last week and hurriedly scheduled for movie industry screenings.","LOS ANGELES — Last week, Martin Scorsese winged off to Marrakesh, Morocco, where he will spend nine days adjudicating Prince Moulay Rachid’s film festival."
A Final Roar for the B.C.S. in the Wake of Auburn’s Win,2013-12-01,article,News,,['Football (College)'],Auburn’s wild victory over Alabama sets the stage for one last national-title controversy before the new playoff system takes effect next season.,"Before one of the wilder Saturdays in college football unfolded, the narrative for the Bowl Championship Series title game seemed relatively set."
"Flying Bodies, Broken Bones and Screams After Cars Leave the Track",2013-12-01,article,News,,"['Railroad Accidents and Safety', 'Deaths (Fatalities)']",Survivors recalled a chaotic and bloody scene in the minutes after a Metro-North train derailed in the Bronx on Sunday morning.,"Dull thuds pulsed through the eight cars of the Metro-North Hudson line train, jolting passengers from an early-morning doze or from the Christmas carols or pop tunes playing on their iPods."
‘Mob City’ Uses Twitter to Build Suspense for a Premiere,2013-12-01,article,News,,"['Social Media', 'ADVERTISING AND MARKETING', 'Television']","The executives behind “Mob City,” a series on TNT about Los Angeles mobsters in the 1940s, are taking a new approach to promotion by tweeting the first episode’s script.","POPULAR shows like “The Walking Dead,” “The Voice” and “Scandal” have consistently figured in the weekly top 10 list for Nielsen Twitter TV Ratings, a new statistic that professes to measure not just the number of Twitter posts about shows but also the number of followers who read them. Now “Mob City,” a new TNT series about Los Angeles mobsters in the 1940s, has a stunt that hopes to build fans on Twitter before its premiere on Wednesday. "
Wage Strikes Planned at Fast-Food Outlets,2013-12-01,article,News,,"['Fast Food Industry', 'Wages and Salaries', 'Strikes', 'Minimum Wage', 'Law and Legislation', 'Organized Labor']","A growing movement of fast-food workers is seeking to press McDonald’s, Wendy’s and other restaurant chains to raise pay to $15 an hour.","Seeking to increase pressure on McDonald’s, Wendy’s and other fast-food restaurants, organizers of a movement demanding a $15-an-hour wage for fast-food workers say they will sponsor one-day strikes in 100 cities on Thursday and protest activities in 100 additional cities."
Ebenezer Sharpens Sarcasm for Today,2013-12-01,article,Review,,['Theater'],"Patrick Barlow’s adaptation of “A Christmas Carol” has fashioned a recognizable Scrooge, a poisoned man who seems sadly right at home in 2013.","When Ebenezer Scrooge first appeared onstage, I thought: This guy is from Los Angeles. He probably works in the movie business. "
"A Warm and Fuzzy Grandpa? Well, Not Exactly",2013-12-01,article,Review,,['Television'],"On “Rick and Morty,” a mad scientist takes his grandson on wild adventures.","We already know that grandpas can be bad, thanks to “Jackass Presents: Bad Grandpa,” a Johnny Knoxville movie released in October in which an old man does all kinds of psychic damage to his 8-year-old grandson. But that bad grandpa was a model citizen compared with the bad grandpa in “Rick and Morty,” a blistering, demented animated series that begins Monday night on Adult Swim. "
The Fantasy That Teaches Children to Be Grown-Ups,2013-12-01,article,Review,,['Dancing'],"New York City Ballet’s version of “The Nutcracker,” choreographed by George Balanchine, has begun its season at Lincoln Center.","As is traditional on the day after Thanksgiving, New York City Ballet turned on Friday to tree worship. The children in “George Balanchine’s The Nutcracker,” as it’s billed, rise up, arms outstretched toward the onstage Christmas tree, and seem to be pulled in by the tinsel and lights. They leap up and down in front of it like teenagers idolizing a pop star. And that’s before the tree, already massive, grows three times as large."
Jets Flop in Their Third Straight Loss,2013-12-01,article,News,,['Football'],"A loss to Miami at MetLife Stadium, in which quarterback Geno Smith was replaced at halftime, left the Jets’ playoff chances slim at best.","EAST RUTHERFORD, N.J. — Matt Simms did not jog onto the field after halftime Sunday. He sprinted. Sprinted into a game that bore only a faint resemblance to football, into a huddle that no longer belonged to Geno Smith, into a quarterback mess that has become a Jets specialty."
ArcelorMittal Deal for Plant Signals Faith in a Recovery ,2013-12-01,article,News,,"['Steel and Iron', 'Mergers, Acquisitions and Divestitures']",The acquisition of an Alabama steel plant signals that the global financial market is again increasing demand for steel.,"LONDON — ArcelorMittal’s acquisition of an ailing rival’s steel plant in Alabama signals confidence in the economic recovery and may herald a resurgence of deal-making by ArcelorMittal, the world’s largest steel maker, its chief executive suggested on Sunday."
Covent Garden Alumnae Shine in a New Flower Patch,2013-12-01,article,News,,['Dancing'],"Tamara Rojo, director of the English National Ballet, and Alina Cojocaru star in the company’s production of “Le Corsaire.”","BRISTOL, England — What happens to star dancers who, after ascending to glory with one ballet company, take control of their own destinies and head off to pastures new? In the first half of 2013, the Royal Ballet at Covent Garden lost two of its most admired ballerinas, Tamara Rojo and Alina Cojocaru. Ms. Rojo — a Spanish dancer, now in her late 30s, whose best performances are characterized by intelligence and drama — left for a good reason: She is now artistic director of English National Ballet, where she continues to dance leading roles. "
Treasury Auctions Set for the Week of Dec. 2,2013-12-01,article,Schedule,,"['Stocks and Bonds', 'Credit and Debt', 'States (US)', 'Tax Credits, Deductions and Exemptions']",The following tax-exempt fixed-income issues are scheduled for pricing this week.,The Treasury’s schedule of financing this week includes Monday’s regular weekly auction of new three- and six-month bills and an auction of four-week bills on Tuesday.
"The High Times, and the Hard Ones, of a Gritty Musical Outlaw",2013-12-01,article,Review,,"['Books and Literature', 'Music']","Robert Hilburn’s new biography of the Man in Black, Johnny Cash, dissects his troubles and his broad popularity.","Johnny Cash’s life was a country song full of love and loss, passion and heartbreak — grief, loneliness, guilt, faith, melodrama and striving for redemption. His rough childhood and youth, and turbulent struggles with addiction and family tumult, gave him empathy for sinners in search of salvation and all those who had done hard time or known hard times. His plain-spoken writing and gritty, soul-deep singing transcended musical genres and gave voice to ordinary Americans’ experience of adversity. He was that rare outlaw beloved by soldiers and student protesters alike, by rock ’n’ rollers, convicts and devotees of Billy Graham’s crusades. "
Arts Dean Redefines Her Mission,2013-12-01,article,News,,"['Culture (Arts)', 'Education', 'Colleges and Universities']","For Mary Schmidt Campbell, who is retiring as dean of the Tisch School of the Arts at New York University, there is plenty of unfinished business in the field of arts education.","Because Mary Schmidt Campbell has held so many high-profile positions in New York’s cultural world, she has long chosen to be somewhat politic about sharing her personal views."
Economic Reports for the Week of Dec. 2,2013-12-01,article,News,,"['Bankruptcies', 'Labor and Jobs', 'Economic Conditions and Trends', 'Oil (Petroleum) and Gasoline']","OPEC will meet, but little effect on oil and gas prices is forecast; the European Central Bank could enact further stimulus measures; and the November jobs report will be released.","INSIDER TRADING TRIAL The trial of Michael S. Steinberg, one of Steven A. Cohen’s closest associates at the hedge fund SAC Capital Advisors, will continue this week in Federal District Court in Manhattan. The trial, which recessed last Wednesday afternoon for Thanksgiving, will resume Monday with the former SAC analyst Jon Horvath on the stand. Mr. Horvath, who pleaded guilty to securities fraud charges in September 2012, is an important witness in the insider trading case against Mr. Steinberg. Mr. Horvath used to report to him at SAC. "
‘Infinity Mirrored Room’,2013-12-01,multimedia,Slideshow,,['Art'],A look at Yayoi Kusama’s installation at the David Zwirner Gallery.,A look at Yayoi Kusama’s installation at the David Zwirner Gallery.
"Lights, Mirrors, Instagram! #ArtSensation",2013-12-01,article,News,,['Art'],"Yayoi Kusama has hung 75 colored LED bulbs in a mirror-lined room at the David Zwirner Gallery, and her creation has become an event.","Adam Friedman emerged from the twinkling lights and reflecting water of Yayoi Kusama’s “infinity room” and groped for the right words. “Ethereal,” he said. Pause. “Calming.” Another pause. “Calming, ethereal and meditative, all at the same time.”"
"In Three Symphonies, the Demands of Mozart",2013-12-01,article,Review,,"['Classical Music', 'Music']","The New York Philharmonic, performing at Avery Fisher Hall, tried to capture Mozart’s spirit and depth during a program featuring his last three symphonies.","Though Mozart wrote his final three symphonies, astonishingly, in a six-week burst in the summer of 1788, he would never have considered them a unit. It was not until long after his death that performing the three together became fashionable; it is now a commonplace."
Macho Hero and His Sidekick Shoot ’Em Up in a Crooked India,2013-12-01,article,Review,,['Movies'],"“Bullett Raja,” directed by Tigmanshu Dhulia, bounces around but always keeps an eye on the object of its affection, Raja Mish, played by Saif Ali Khan.","Like many Hindi movies, “Bullett Raja” paints India as a swamp of corruption. But where some films treat the broken system as a spur for moral outrage, this bromantic shoot-’em-up, directed by Tigmanshu Dhulia, treats it as little more than a colorful backdrop for action with plenty of ready-made villains. "
