headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Jared Kushner Makes Trump Campaign Change After Rally Fiasco,2020-07-01,article,News,,['Presidential Election of 2020'],"After thousands of empty seats at the president’s rally in Tulsa, Okla., his son-in-law moved Michael Glassner, an original Trump campaign hire in 2015, from his role of chief operating officer.","President Trump’s son-in-law, Jared Kushner, has made a change in the re-election campaign’s top ranks, after the calamitous attempt at an overhyped rally in Tulsa, Okla., resulted in thousands of empty seats, officials said Tuesday night."
"Lauren Boebert, Gun-Rights Activist, Upsets House G.O.P. Incumbent in Colorado",2020-07-01,article,News,,"['United States Politics and Government', 'Elections, House of Representatives']","The political novice, who has defied pandemic restrictions to keep her restaurant open and has spoken approvingly of the QAnon conspiracy theory, challenged Scott Tipton on his conservative credentials.","Lauren Boebert, a political novice and gun-rights activist who has spoken approvingly of the pro-Trump conspiracy theory QAnon, claimed an upset primary victory on Tuesday night against Representative Scott Tipton of Colorado, unseating a five-term incumbent endorsed by President Trump."
"Europe Travel, Hong Kong Law, Russia: Your Wednesday Briefing",2020-07-01,article,briefing,,[],Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.)
What’s on TV Wednesday: ‘Gloria: A Life’ and ‘My Spy’,2020-07-01,article,News,,"['Television', 'Movies']",A biographical play about Gloria Steinem is streaming on PBS.org. And Dave Bautista gets a pint-size protégé in the comedy “My Spy.”,"GREAT PERFORMANCES — GLORIA: A LIFE Stream on PBS.org. Actors who play well-known figures have their work cut out for them: They have to create a compelling performance that also rings true for audiences who are familiar with the person they’re playing. Now, imagine doing that with the actual famous person also onstage. That was the tall order given to Christine Lahti, who plays Gloria Steinem in this biographical play. Written by Emily Mann and directed by Diane Paulus, “Gloria: A Life” follows a familiar biographical formula in its first portion, which stages many steps of Steinem’s career — including her involvement with the women’s movement and in the creation of Ms. magazine. But in the show’s second part, Steinem herself steps onstage, and moderates a discussion with audience members about what they’ve just seen. Both parts are in this recording of the play, which was shot during a live performance. In his review for The New York Times, Jesse Green wrote that the play “would make a useful introduction to the feminist trailblazer for those who know little about her remarkable overlapping careers as a journalist, activist and ‘wandering organizer’ for the revolution.” But he added that it “does not have much new to add” for audiences familiar with Steinem’s story."
America and Europe Are Split on China. They Must Come Together.,2020-07-01,article,Op-Ed,,[],The West sorely needs to be more strategic.,"HAMBURG, Germany — Maybe it was no coincidence that the German government chose Leipzig as the location for the special E.U.-China summit, scheduled to take place later this year."
Who Wants to Go to Fashion School in a Pandemic?,2020-07-01,article,News,,"['Fashion and Apparel', 'Education (K-12)', 'Colleges and Universities', 'Layoffs and Job Reductions', 'Shutdowns (Institutional)']",The coronavirus has triggered travel bans that could result in a significant drop in enrollment at top art and design schools.,"LONDON — Conner Ives had big dreams for his degree show at Central Saint Martins, the renowned art and design school in London."
Do Empty Stadiums Affect Outcomes? The Data Says Yes,2020-07-01,article,News,,"['Soccer', 'Coronavirus (2019-nCoV)']","When the Bundesliga resumed its season without fans, it became a valuable laboratory. Other leagues should take note of what it learned.","Germany’s privilege was also its risk. On May 16, the Bundesliga became the first major league in any sport in the world to tread gingerly into the light of the post-coronavirus world and attempt to play on. To some, it was a purely financial decision, evidence of soccer’s lost soul. To others, it was existential pragmatism, the only way to ensure survival."
The Theatrical Method in Putin’s Vote Madness,2020-07-01,article,News,,"['Referendums', 'Elections', 'Polls and Public Opinion', 'Term Limits (Political Office)', 'Politics and Government', 'Constitutional Amendments']",Russia’s constitutional “referendum” delivered its expected outcome — President Putin can serve until 2036 — but an elaborate spectacle of public affirmation was vital to his legitimacy.,"MOSCOW — Russia’s seven-day national plebiscite, intended to keep President Vladimir V. Putin in power until at least 2036, delivered the expected verdict on Wednesday: Early results showed that three-quarters of voters had given their endorsement."
"N.Y.C.’s Budget and a Cut to N.Y.P.D. Funding, Explained",2020-07-01,article,briefing,,"['Budgets and Budgeting', 'Black Lives Matter Movement', 'George Floyd Protests (2020)', 'Police Reform', 'Demonstrations, Protests and Riots', 'Local Government', 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'MTV Video Music Awards']","A city government reporter for The Times explains New York's grim fiscal reality, and the moves meant to placate calls to defund the police.", [Want to get New York Today by email? Here’s the sign-up.]
China Announces New Retaliation Against U.S. News Outlets,2020-07-01,article,News,,"['News and News Media', 'Newspapers']","Beijing demanded that four organizations submit information about their operations in China, adding to tensions with the U.S. over the treatment of journalists.","China demanded on Wednesday that four American news organizations provide the government with information about their staffs, finances and real estate holdings inside the country, in what the Ministry of Foreign Affairs said was retaliation for the Trump administration’s recent actions against Chinese news outlets in the United States."
She Was Healthy and Active. Suddenly She Had a Seizure.,2020-07-01,article,News,,"['Seizures (Medical)', 'Diabetes', 'Sugar', 'Insulin', 'Tumors']",Her bouts of sweating and confusion were traced to dangerously low blood sugar. But what was causing it?,"The early-morning light wakened the middle-aged man early on a Saturday morning in 2003. He felt his 51-year-old wife move behind him and turned to see her whole body jerking erratically. He was a physician, a psychiatrist, and knew immediately that she was having a seizure. He grabbed his phone and dialed 911. His healthy, active wife had never had a seizure before. But this was only the most recent strange episode his wife had been through over the past 18 months."
How We Get Stronger,2020-07-01,article,News,,"['Muscles', 'Monkeys and Apes', 'Research', 'Nerves and Nervous System', 'Exercise', 'Weight Lifting', 'Content Type: Service']",Weight training prompts changes in the nervous system that prime the muscles to get bigger and stronger.,"When we start to lift weights, our muscles do not strengthen and change at first, but our nervous systems do, according to a fascinating new study in animals of the cellular effects of resistance training. The study, which involved monkeys performing the equivalent of multiple one-armed pull-ups, suggests that strength training is more physiologically intricate than most of us might have imagined and that our conception of what constitutes strength might be too narrow."
Why Do the Rich Have So Much Power?,2020-07-01,article,Op-Ed,,"['Income Inequality', 'High Net Worth Individuals', 'Federal Budget (US)', 'Federal Taxes (US)', 'Two Thousand Tens (Decade)', 'Social Security (US)', 'Health Insurance and Managed Care', 'Medicare', 'United States Politics and Government']","Americans may be equal, but some are more equal than others.","America is, in principle, a democracy, in which every vote counts the same. It’s also a nation in which income inequality has soared, a development that hurts many more people than it helps. So if you didn’t know better, you might have expected to see a political backlash: demands for higher taxes on the rich, more spending on the working class and higher wages."
This Giant Blueberry Scone Is Self-Care With Butter and Flour,2020-07-01,article,News,,"['Quarantine (Life and Culture)', 'Bakeries and Baked Products', 'Cooking and Cookbooks', 'Butter']","When the world is spinning wildly, baking can be the perfect balm.","I promised myself that I’d read “War and Peace” during this long period of confinement. But I didn’t. Just as I didn’t read it the last time I promised myself that I would: when I was pregnant and imagined that, as with the Bach suites I listened to, our son would be born knowing its rhythms and beauty. I thought that now, while I was grounded, I’d clean my desk and keep it clean. I thought I’d make better lists, keep better records, start a journal, create a daily schedule, stick to a daily schedule. But what I actually did is what I always do: I baked. Once again, the motto on my favorite sweatshirt, the one by my friend Joanne Chang the pastry chef, proved true: Bakers Gonna Bake."
America’s Enduring Caste System,2020-07-01,article,News,,"['Income Inequality', 'Black People', 'Blacks', 'Minorities', 'Race and Ethnicity', 'Discrimination', 'Caste Systems', 'Civil Rights Movement (1954-68)']",Our founding ideals promise liberty and equality for all. Our reality is an enduring racial hierarchy that has persisted for centuries.,"We saw a man face down on the pavement, pinned beneath a car, and above him another man, a man in uniform, his skin lighter than the man on the ground, and the lighter man was bearing down on the darker man, his knee boring into the neck of the darker man, the lighter man’s hands at his sides, in his pockets — could it be that his hands were so nonchalantly in his pockets? — such was the ease and casual calm, the confidence of embedded entitlement with which he was able to lord over the darker man."
I’m a Black American. I Need a Gun to Feel Safe in This Country.,2020-07-01,article,Op-Ed,,"['Black People', 'Blacks', 'Firearms', 'Black Lives Matter Movement', 'your-feed-opinionvideo']",Some Black Americans never considered buying a gun. Until now.,What does it take for Black Americans to feel safe right now?
The Day the White Working Class Turned Republican,2020-07-01,article,Review,,"['Books and Literature', 'Demonstrations, Protests and Riots', 'Whites', 'Vietnam War', 'United States Politics and Government']",David Paul Kuhn’s “The Hardhat Riot” recounts a little-remembered event and traces its significance to the politics of the present day.,"THE HARDHAT RIOTNixon, New York City, and the Dawn of the White Working-Class RevolutionBy David Paul Kuhn"
The Baby-Sitters Club Taught Me Everything I Needed to Know About Literary Fiction,2020-07-01,article,News,,"['Books and Literature', 'Children and Childhood', 'Women and Girls']",The wildly popular series was marketed to girls. But its nuanced depiction of friendship provided a 9-year-old boy with an education that “boy books” did not.,"A confession: As a 9-year-old boy, I loved the Baby-Sitters Club books."
Man Falls Through the Floor and Discovers a Well Beneath a Connecticut House,2020-07-01,article,News,,"['Rescues', 'Wells', 'Falls']","Chris Town, 67, was helping a friend move into a house when the floor gave way beneath him. Firefighters rescued him from a 19th-century fieldstone well.","Chris Town was assembling a bed frame for a friend’s son in a 19th-century house in Guilford, Conn., on Sunday afternoon when the floor gave out beneath him."
That Healing Jazz Thing on a Porch in Brooklyn,2020-07-01,article,News,,"['Jazz', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']","For 82 days straight, a diverse group of musicians found their way to a stoop in Flatbush, and everybody followed the sax player. (It was his house.)","He was our heard-out-the-window Pied Piper, this saxophonist who signaled the arrival of evening by playing that haunting hymn “Amazing Grace.”"
The World Builds a Wall to Keep America Out,2020-07-01,article,Op-Ed,,"['Immigration and Emigration', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Coronavirus Reopenings']",America has no monopoly on success.,"You might call it poetic, if it weren’t so painful. Donald Trump won the White House largely on a campaign of shutting America’s borders to pretty much everyone other than people of European descent. “Why are we having all these people from shithole countries come here?” he once asked, about Haitians, Salvadorans and Africans. “We should have more people from places like Norway.”"
Is Trump Toast?,2020-07-01,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government', 'Polls and Public Opinion', 'Voting and Voters']",There’s a persuasive argument that the 2020 election is already over.,Only two of the past six presidents before Donald Trump lost their bids for re-election. That’s good news for him.
The Perfect Ending to Our Pandemic Honeymoon Road Trip,2020-07-01,article,News,,"['Honeymoons', 'Cocktails and Mixed Drinks', 'Bars and Nightclubs', 'Travel and Vacations', 'Road Trips', 'Coronavirus (2019-nCoV)']",The original plan was a drive through the Rust Belt. It turns out that New York City without tourists is a lot like Indianapolis or Toledo. Maybe even better.,We called it the Rust Belt Honeymoon Road Trip. The hope was that the humor of the name would blunt the incomprehension of our plans. That never worked. People didn’t even pretend to understand what we were talking about.
"We Have to Focus on Opening Schools, Not Bars",2020-07-01,article,Op-Ed,,"['Shutdowns (Institutional)', 'E-Learning', 'Education (K-12)', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Child Abuse and Neglect', 'Workplace Hazards and Violations', 'Coronavirus Reopenings', 'Masks']",Resuming classroom instruction is crucial. Infection control inside and outside classrooms can let it happen.,"The way states lifted social distancing restrictions imposed to fight the coronavirus sadly demonstrates our priorities. Officials let bars, restaurants and gyms open, despite warnings from public health experts that these environments pose the greatest risk for spreading the disease."
"We Socialize Bailouts. We Should Socialize Successes, Too.",2020-07-01,article,Op-Ed,,"['Income Inequality', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Gross Domestic Product', 'Venture Capital', 'Public-Private Sector Cooperation', 'Innovation']",Governments have spent trillions in tough times without creating structures that turn short-term fixes into a more inclusive economy.,"When the economy is in crisis, who do we turn to for help? Not corporations — it’s governments. But when the economy is flourishing, we ignore governments and let corporations soak up the rewards."
Talking With Your Teen About Anti-Racism? Be Ready to Listen,2020-07-01,article,News,,"['Content Type: Service', 'Demonstrations, Protests and Riots', 'Discrimination', 'George Floyd Protests (2020)', 'Youth', 'Teenagers and Adolescence', 'Parenting']","Many of today’s teenagers have a keener understanding of what constitutes racism than their predecessors, based on what they have learned both in school and online.","While adults often have a lot to teach young people about the world and how it works, those of us raising adolescents should not assume that we are the resident experts on racism. In many cases young people are not only opposed to racism, but they have embraced the call to work actively against it. Indeed, as many parents have already discovered, our teenagers are often more adept at recognizing and challenging bigotry than we are."
"The Best Movies and TV Shows Coming to Netflix, Amazon and More in July",2020-07-01,article,News,,"['Movies', 'Television']","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for July.","For more recommendations on what to stream, sign up for our twice-weekly Watching newsletter here."
"China’s Software Stalked Uighurs Earlier and More Widely, Researchers Learn",2020-07-01,article,News,,"['Uighurs (Chinese Ethnic Group)', 'Surveillance of Citizens by Government', 'Cyberwarfare and Defense', 'Mobile Applications', 'Smartphones', 'Computers and the Internet', 'Android (Operating System)', 'Muslims and Islam', 'Privacy']","A new report revealed a broad campaign that targeted Muslims in China and their diaspora in other countries, beginning as early as 2013.","TAIPEI, Taiwan — Before the Chinese police hung high-powered surveillance cameras and locked up ethnic minorities by the hundreds of thousands in China’s western region of Xinjiang, China’s hackers went to work building malware, researchers say."
5 Caribbean Destinations Reopening This Summer,2020-07-01,article,News,,"['Travel and Vacations', 'Summer (Season)', 'Coronavirus Reopenings']","As the region reopens, it faces hurricane season, pandemic-related restrictions and the absence of cruise ships.","The Covid-19 pandemic struck the Caribbean at the height of high season, when snow birds, primarily from the United States, pack the beaches for winter and spring break, and provide the revenue to see resorts and sometimes entire countries through the lull of summer and fall."
Progressives Begin New Push to Elevate Supreme Court as a Campaign Issue,2020-07-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Courts and the Judiciary']",The first step in the project is $2 million in ads in competitive states highlighting the consequences for the court if President Trump secures a second term.,"As the political focus on the makeup of the Supreme Court intensifies, national progressive leaders initiated a new effort on Wednesday to try to make the court a driving issue for liberal voters in November."
5 Minutes That Will Make You Love Mozart,2020-07-01,article,News,,['Classical Music'],"We asked Mark Hamill, Condoleezza Rice, Mitsuko Uchida and others to pick the music that moves them. Listen to their choices.","In the past, we’ve asked some of our favorite artists to choose the five or so minutes they would play to make their friends fall in love with classical music, the piano, opera and the cello."
Meet the Supporters Trump Has Lost,2020-07-01,article,News,,"['Presidential Election of 2020', 'Polls and Public Opinion', 'Voting and Voters', 'George Floyd Protests (2020)', 'Coronavirus (2019-nCoV)']",A significant majority of people who voted for him in 2016 are planning to do so again. What is different about those who’ve had a change of heart?,"For some, the disenchantment started almost as soon as Donald J. Trump took office. For others, his handling of the coronavirus and social unrest turned them away. For all of them, it’s highly unlikely they will vote for him again."
"After Internment, a Store Was Born. It’s Still an L.A. Staple.",2020-07-01,article,News,,"['Japanese-Americans', 'World War II (1939-45)', 'Shopping and Retail']","Bunkado, a gift shop that opened in 1946 in Little Tokyo, tells the story of a Japanese-American family.","In the latest article from “Beyond the World War II We Know,” a series from The Times that documents lesser-known stories from World War II, we recount the history of a store that has survived since its Japanese-American owners were released from incarceration."
Did Floyd Protests Lead to a Virus Surge? Here’s What We Know,2020-07-01,article,News,,"['George Floyd Protests (2020)', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Quarantines']",Epidemiologists have braced for a surge of coronavirus cases. But it has not come yet.,"For more than two months, the authorities had been urging New Yorkers to stay indoors and keep their distance from others. But after the police killed George Floyd in Minneapolis, tens of thousands of New Yorkers poured into the streets, day and night, to protest police brutality and racism."
"Red, White and Blue When You’re Black",2020-07-01,article,News,,"['Small Business', 'Independence Day (US) (July 4)', 'George Floyd Protests (2020)']",“I support the protests but I feel like the biggest way I can support the cause and contribute is by keeping this Black-owned business open.”,
‘A Conflicted Cultural Force’: What It’s Like to Be Black in Publishing,2020-07-01,article,News,,"['Books and Literature', 'Book Trade and Publishing', 'Writing and Writers', 'Black People', 'Blacks', 'Discrimination', 'Hiring and Promotion', 'Black Lives Matter Movement']","An author, literary agent, marketer, publicist, editors and booksellers talk about how race affects their careers — and the books you read.","The nationwide protests against police brutality and racial injustice have set off conversations in nearly every industry about the treatment of Black workers, and book publishing is no exception."
Trump Wants a Backlash. Can He Whip One Into Shape?,2020-07-01,article,Op-Ed,,"['Police Reform', 'George Floyd Protests (2020)', 'Demonstrations, Protests and Riots', 'Black Lives Matter Movement', 'Black People', 'Blacks', 'Polls and Public Opinion', 'Police Brutality, Misconduct and Shootings', 'United States Politics and Government', 'Presidential Election of 2020']","Inevitably, the electorate’s response to the George Floyd protests has begun to run along familiar ideological fault lines.","The public response to the demonstrations over the killing of George Floyd is now beginning to take shape more clearly along familiar ideological lines — in ways that are likely to propel politics this year and beyond, dividing left and right as Democrats and Republicans take opposing stands on the efficacy and even the legitimacy of this year’s protests against racism."
Trump’s New Russia Problem: Unread Intelligence and Missing Strategy,2020-07-01,article,News Analysis,,"['United States International Relations', 'Afghanistan War (2001- )', 'United States Defense and Military Forces', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Embargoes and Sanctions', 'Cyberwarfare and Defense', 'Cold War Era']",High-level clearance is not required to see that the list of Russian aggressions in recent weeks rivals some of the worst days of the Cold War.,The intelligence finding that Russia was most likely paying a bounty for the lives of American soldiers in Afghanistan has evoked a strange silence from President Trump and his top national security officials on the question of what to do about the Kremlin’s wave of aggression.
Why Surviving the Virus Might Come Down to Which Hospital Admits You,2020-07-01,article,News,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals', 'Income Inequality']","In New York City’s poor neighborhoods, some patients have languished in understaffed hospitals, with substandard equipment. It was a different story in Manhattan’s private medical centers.","In Queens, the borough with the most coronavirus cases and the fewest hospital beds per capita, hundreds of patients languished in understaffed wards, often unwatched by nurses or doctors. Some died after removing oxygen masks to go to the bathroom."
City That Once Guided a Nation Now Shows Its Cracks,2020-07-01,article,News,,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Black People', 'Blacks', 'Discrimination', 'Income Inequality', 'Shopping and Retail', 'Looting (Crime)', 'Coronavirus Reopenings']","Peoria, Ill., was a place where marketers and politicians honed their messages. The pandemic and protests have made clear the sharply different realities of its Black and white residents.","Ashley Daily Stegall hated how the plywood looked covering the smashed windows at her parents’ jewelry store in Peoria, Ill. So she asked a local artist to paint flowers on the boards. “The goal is to make people happy,” said Ms. Stegall."
A Nostalgic Look at Independence Days of Yesteryear,2020-07-01,article,News,,"['Independence Day (US) (July 4)', 'Fireworks', 'Photography']","Viewed now in the midst of a pandemic, these archival Fourth of July photographs — showing large crowds, close contact and communal celebrations — elicit an added measure of nostalgia.","Thumbing through old photographs is a reliable way of evoking nostalgia. And these black-and-white Independence Day photographs, pulled from The New York Times’s archive, offer a potent dose."
"Living In ... Mahopac, N.Y.",2020-07-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],"If living in the Putnam County hamlet feels like being on vacation, that’s no accident: It was developed in the 19th century as a summer resort.","If living in the Putnam County hamlet feels like being on vacation, that’s no accident: It was developed in the 19th century as a summer resort."
"Mahopac, N.Y.: A ‘Bedroom Community’ With an Elegant Past",2020-07-01,article,News,,['Real Estate and Housing (Residential)'],"If living in the Putnam County hamlet feels like being on vacation, that’s no accident: It was developed in the 19th century as a summer resort.","Life changed for Dean Bender and his wife, Jenny Stasikewich, in the middle of Lake Mahopac. It was a pleasant Friday evening in September 2018, in the Putnam County, N.Y., hamlet of Mahopac, when they were invited for a cocktail cruise on a friend’s pontoon boat. As they rounded the lake, the friend, a real estate agent, pointed out glorious waterfront homes."
"As China Strengthens Grip on Hong Kong, Taiwan Sees a Threat",2020-07-01,article,News,,"['Politics and Government', 'Defense and Military Forces', 'Secession and Independence Movements', 'International Relations']",The sweeping new security law in Hong Kong has further eroded what little support there was in Taiwan for unifying with the mainland.,"TAIPEI, Taiwan — China’s leader, Xi Jinping, has long tried to convince Taiwan that unification was a historical inevitability, alternately enticing the democratic island with economic incentives while bluntly warning that any move toward formal independence would be answered with military force."
Is Economic Inequality Really a Problem?,2020-07-01,article,Op-Ed,,"['Income Inequality', 'Philosophy']","Yes, but the answer is less obvious than you might think.","It is impossible to ignore the stark disparities of income and wealth that prevail in this country, and a great many of us are troubled by this state of affairs."
"U.S. Reports Nearly 50,000 New Coronavirus Cases, Another Single-Day Record",2020-07-01,article,News,,"['Coronavirus (2019-nCoV)', 'Disease Rates']","New Zealand’s health minister resigned. As nations try to rebuild their economies, many economists say that Europe may have the edge over the U.S.",
A Russian Plot to Kill U.S. Soldiers,2020-07-01,article,News,,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Defense and Military Forces']",Why intelligence officials suspect Russia of paying militants to kill American troops in Afghanistan.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via Spotify | Via Stitcher
It Isn’t Summer Without Hydrangeas,2020-07-01,article,News,,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Flowers and Plants', 'Content Type: Service']",But they’re not all created equal. Here are some uncommon varieties you may not have considered.,"Daniel J. Hinkley grew up in Michigan, a place with serious Zone 4 winters and a repetitive palette of two white-flowered varieties of hydrangeas."
An Election Day Success,2020-07-01,article,briefing,,[],And what else you need to know today.,Voters didn’t have to wait in long lines. Turnout was high. And results were available shortly after the polls closed.
An Epic Reversal of Fortune,2020-07-01,article,News,,"['United States Economy', 'Coronavirus (2019-nCoV)', 'Masks', 'Protective Clothing and Gear', 'Mergers, Acquisitions and Divestitures', 'Coronavirus Reopenings', ""Standard & Poor's 500-Stock Index""]","The stock market recorded its best quarter in decades, and the biggest quarter-to-quarter swing since 1932.",Want this delivered to your inbox each day? Sign up here.
Biden Says Trump ‘Waved the White Flag’,2020-07-01,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']",The Democratic challenger goes on offense over the coronavirus: This is your morning tip sheet.,"Joe Biden lays out his plan to confront the virus, while Fauci predicts a “very disturbing” rise in cases. It’s Wednesday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
Stock Markets Edge Higher,2020-07-01,article,News,,"['Coronavirus (2019-nCoV)', ""Standard & Poor's 500-Stock Index"", 'Economic Conditions and Trends', 'United States Economy', 'Stocks and Bonds']",The latest on stock market and business news during the coronavirus outbreak.,
"In Hong Kong, Arrests and Fear Mark First Day of New Security Law",2020-07-01,article,News,,"['Politics and Government', 'Hong Kong Protests (2019)', 'News and News Media', 'Human Rights and Human Rights Violations', 'Freedom of Speech and Expression', 'Freedom of the Press', 'Book Trade and Publishing']","Protesters deleted social media accounts, as formerly allowed speech suddenly became a potential crime. The chill over the city has booksellers, professors and nonprofits questioning their future.","HONG KONG — The Hong Kong police moved swiftly on Wednesday to enforce China’s new national security rules with the first arrests under the law, as the city immediately felt the chilling effect of Beijing’s offensive to quash dissent in the semiautonomous territory."
"Rev. Georg Ratzinger, Choirmaster and a Pope’s Brother, Dies at 96",2020-07-01,article,Obituary (Obit),,['Deaths (Obituaries)'],"Father Ratzinger, a trained musician, pursued a career far away from the world of the Vatican and the future Pope Benedict XVI.","The Rev. Georg Ratzinger, a Roman Catholic priest and celebrated choirmaster who was the older brother of Benedict XVI, the pope emeritus, died on Wednesday in Regensburg, Germany, where he had lived for most of his life. He was 96."
This Theater Plans Dividers to Keep Patrons Socially Distanced,2020-07-01,article,News,,"['Theater', 'Coronavirus Reopenings']","The Wilma, seeking to reopen in Philadelphia, says it will erect a new seating structure in which every party is in its own separate box.","Like most other large regional nonprofit and commercial theaters, the Wilma in Philadelphia plans to stay closed through the fall."
‘Viena and the Fantomes’ Review: A Roadie and a Bad Band,2020-07-01,article,Review,,['Movies'],Dakota Fanning plays a young woman who attaches herself to a pouty punk group in this drama from Gerardo Naranjo.,"The first English-language feature from the director Gerardo Naranjo, “Viena and the Fantomes,” has been kicking around for quite some time. In late 2015 one online film site predicted it would be part of the 2016 Sundance Film Festival lineup. That didn’t work out. Only now is it seeing the light of day on demand. On watching it, one understands why."
