headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
Phoenix Suns Headed to First N.B.A. Finals in Almost 30 Years,2021-07-01,article,News,,"['Sports Injuries', 'Playoff Games', 'NBA Championship']","This will be the first trip to the finals for the Suns’ veteran leader, Chris Paul, who scored 41 points in the series-clinching Game 6 victory over the Los Angeles Clippers.","The Phoenix Suns, after missing the playoffs for 10 consecutive seasons, are headed to the N.B.A. finals for the first time since 1993."
"Every Shot, and Second, Counts for Tampa Bay",2021-07-01,article,News,,"['Stanley Cup', 'Hockey, Ice']",The Lightning’s Blake Coleman dived to tip in the winning goal in the final moments of the second period to help Tampa Bay triumph despite being heavily outshot. His move looked awfully familiar.,"TAMPA, Fla. — It was a cute idea, really it was. This notion that as the final seconds ticked off and play lingered in the neutral zone, the middle period of Game 2 of the Stanley Cup finals would end, just end, with the score still tied but the Montreal Canadiens in control. A puck, though — it can do some wondrous things when manipulated by marvels, and Lightning winger Barclay Goodrow poked it beyond one Montreal defenseman, then maneuvered it past another to whip a backhand pass across the slot, and then there was no time left until there was just enough. "
College Athletes Cash In as Generations of Rules Fade Under Pressure,2021-07-01,article,News,,"['Student Athlete Compensation', 'College Athletics', 'Colleges and Universities']",Thursday brings a seismic shift for college sports: eased N.C.A.A. policies and new laws to let players make money off their fame.,"MIAMI — D’Eriq King, the University of Miami’s star quarterback, has spent the off-season anticipating the Hurricanes’ September opener against Alabama. First, though, he is opening for business on Thursday, when college athletes can start to make money off their fame."
Infighting and Poor Planning Leave Condo Sites in Disrepair,2021-07-01,article,News,,"['Surfside, Fla, Building Collapse (2021)', 'Condominiums', 'Home Repairs and Improvements']","Under pressure to keep costs down, many condo boards around the country have little money set aside for big repairs like the ones needed in Surfside, Fla. Some are looking to force a change.","For years before the partial collapse of the Champlain Towers South complex near Miami, the condo board wrestled with how to come up with the $15 million needed to fix the building’s dilapidated roof, a poorly designed pool deck and crumbling support columns."
The Imperial Editor Goes the Way of the Dodo,2021-07-01,article,News,,"['Fashion and Apparel', 'Magazines', 'Appointments and Executive Changes', 'your-feed-fashion']",Business and culture have conspired to kill off a passé persona.,"On Monday, when the fashion world will gather in Paris for the first live couture shows since the pandemic began and assorted editors will take their socially distanced seats en masse, the front row — that power chain of often instantly recognizable individuals who set the tone for trends and style setters for the world — will look very different."
Who Is rg_bunny1: An Instagram Whodunit,2021-07-01,article,News,,"['Art', 'Photography', 'Social Media']","Doping out the identity of an obsessive, enigmatic Instagram poster has become a favored pastime of the scrolling classes.","It is the parlor game of the pandemic. Among a certain segment of the scrolling classes, art and literary division, firing up their tablets and smartphones each morning has taken on aspects of a whodunit. Rifling through Instagram feeds, they register with half yawns the sponsored posts and thirst traps, the Throwback Thursday selfies and banal memes of cats. All the while they are waiting to happen upon the latest clue from a particular account."
"Quotation of the Day: As Condo Boards Squabble, Disaster May Loom",2021-07-01,article,Quote,,[],"Quotation of the Day for Thursday, July 1, 2021.",“Just because the roof doesn’t send a bill every month doesn’t mean that it doesn’t need to be paid.”
"Israel’s New Leaders Tilt Right With Settler Deal, Hinting at Approach",2021-07-01,article,News Analysis,,"['Israeli Settlements', 'Palestinians', 'Politics and Government']",Prime Minister Naftali Bennett’s decision about an unauthorized settlement has provided an early idea of how he hopes to manage his unlikely coalition.,"JERUSALEM — Not a lot binds the new Israeli government. It’s an unwieldy and incoherent coalition of right-wingers, leftists, centrists and Islamists that many fear won’t survive more than a few months, let alone years."
Generational Divides Emerge Onstage in Germany,2021-07-01,article,News,,"['Theater', 'Actors and Actresses']","At newly reopened playhouses, once-legendary and younger directors take very different approaches to their mammoth productions.","BERLIN — Theatergoers know what to expect from a Frank Castorf production. The director, who helped shape the last 30 years of German theater, favors a deconstructive approach to the classics, reams of dialogue barked like manifestoes and manic performances over a marathon running time."
President Biden meets with rescue workers during his visit to Florida.,2021-07-01,article,News,,"['Surfside, Fla, Building Collapse (2021)']","Mr. Biden and his wife, Jill Biden, are scheduled to meet with families of the victims of the condo collapse in Surfside, Fla.",President Biden pledged ongoing help from the federal government as he arrived  in Florida Thursday to resume his role as consoler in chief following the collapse of the Champlain Towers South condo building which has left at least 18 people dead and as many as 145 unaccounted for.
"Weekly Health Quiz: Washing Fruit, a New Cancer Treatment and the Delta Variant",2021-07-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Prostate Gland', 'Fruit', 'Vaccination and Immunization', 'Medicine and Health']",Test your knowledge of this week’s health news.,Test your knowledge of this week’s health news.
Dana Spiotta Loves Coming Across Jokes in Really Old Books,2021-07-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile']","“I feel such connection to the human who made it, which delights and moves me. If you can write a joke that is still funny in 100 years, you are great.”","“I feel such connection to the human who made it, which delights and moves me,” says the novelist, whose new book is “Wayward.” “If you can write a joke that is still funny in 100 years, you are great.”"
"Rents Were Down, but Could They Afford the West Village? These Were Their Options.",2021-07-01,multimedia,Interactive Feature,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)', 'Content Type: Personal Profile']","Stuck in a studio during the pandemic, a couple tested the soft Manhattan rental market, in search of more space and a few conveniences. Which place would you choose?","Stuck in a studio during the pandemic, a couple tested the soft Manhattan rental market, in search of more space and a few conveniences. Which place would you choose?"
Books Are Forever. Best Sellers Are Fleeting.,2021-07-01,article,List,,['Books and Literature'],"Here’s a look at novels selling like gangbusters in the second week of July, all the way back to 1971.","LOOK BACK IN LANGUOR July is a month for retro pleasures — kites, badminton, snow cones and water balloons, to name a few. So why do so many of us reach for books that are hot off the presses? I decided to pay a visit to best-seller lists of yore to find out what shiny penny novels were flying off the shelves 10, 20, 30, 40 and 50 years ago this week."
Poem: Tonight,2021-07-01,article,News,,"['Poetry and Poets', 'Prisons and Prisoners', 'Prayers and Prayer Books']","The ghazal is an M.C.’s form: repeating words, a rhyme scheme and self-referential. The good ones become like a prayer.","The ghazal is an M.C.’s form: repeating words, a rhyme scheme, the self-referential last line that signals the end of the bars. When done right, every single line is a prayer. I learned the form from Shahid, when I was in prison and he was already living only in verse. I’d long been telling men to call me by the name of a man I’d never met, already near begging that “G-d, limit these punishments, there’s still Judgment Day/I’m a mere sinner, I’m no infidel tonight.” Selected by Reginald Dwayne Betts"
Why ‘Amtrak Joe’ Should Pull Back on Train Funding,2021-07-01,article,Op-Ed,,"['American Jobs Plan (2021)', 'Railroads', 'Infrastructure (Public Works)']",The president wants to pour billions more into a service that makes sense only in a few areas.,"Ah, the romantic suspense of train travel: Cary Grant and Eva Marie Saint canoodling in “North by Northwest.” Farley Granger and Robert Walker conspiring in “Strangers on a Train.” While long-haul railroads have a beloved place in our history, Americans almost entirely abandoned them more than a half century ago for the greater convenience of cars and the speed of planes."
Judge John Hodgman on the Gendering of Sipping Straws,2021-07-01,article,News,,"['Comedy and Humor', 'Alcoholic Beverages']",A mother-in-law takes a jab at her son-in-law’s drinking preferences.,"Johnmark writes: I once sipped my beverage at dinner with a straw, and my mother-in-law commented, “I’ve always thought using a straw was unmanly.” I had never heard of this. I enjoy a straw. I seek the judge’s ruling whether there are superior ways to enjoy a beverage."
The Chinese Communist Party Is 100. It’s Not Going Anywhere.,2021-07-01,article,Op-Ed,,[],The country’s Communist Party rule is stronger than ever.,"On July 1, the Chinese Communist Party celebrates its centenary. Those in the West who are banking on its demise are sorely mistaken. Because while the party may have committed some significant missteps throughout its rule, it is still a formidable force that will remain a threat to the United States and Western allies for years to come."
Biden’s Chief of Staff Is Worried About ‘Everything.’ Except the Midterms.,2021-07-01,article,Op-Ed,,"['audio-neutral-informative', 'United States Politics and Government', 'Law and Legislation', 'Coronavirus (2019-nCoV)']","Ron Klain discusses the infrastructure bill, the White House pandemic response and why he’ll “let Republicans deal with Donald Trump.”","As the White House chief of staff, Ron Klain helps determine how the president spends scarce resources like time and political capital."
Showing Migrants Through a New Lens: Their Own,2021-07-01,article,News,,"['Photography', 'Immigration and Emigration', 'Cameras']","As many waited on the U.S.-Mexican border, hoping to enter the United States despite the government’s message to stay away, a photographer let them be seen on their own terms.","Migrants seeking to enter the United States today find themselves in a difficult position: They have been told by the government not to come, but many feel they need to flee the conditions they face in their home countries. To add context to this complicated issue, the Brooklyn-based freelance photographer Adam Ferguson asked migrants at shelters on the Mexican side of the U.S.-Mexico border to take self-portraits this spring (with some guidance from him), giving them a chance to express themselves visually."
Maybe Trump Wasn’t the Worst President Ever?,2021-07-01,article,Op-Ed,,"['Presidents and Presidency (US)', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']","He hasn’t dislodged James Buchanan from the bottom ranking, but history is unlikely to be kind to him.","During his presidency, John F. Kennedy, perhaps with a wary eye on the future, met with David Herbert Donald, a biographer of Abraham Lincoln, and expressed his displeasure with historians’ presidential rankings."
What the Supreme Court Did for Religion,2021-07-01,article,Op-Ed,,"['Religion-State Relations', 'Decisions and Verdicts', 'Santeria Faith', 'Suits and Litigation (Civil)', 'Freedom of Religion']",The court has become more open to claims of government regulations impeding religion. ,"After the Supreme Court wraps up its pending business on Thursday, there will be plenty to discuss and debate about a term that seems to have confounded many people’s expectations. I’ll leave that conversation for the coming days. For now, I want to explore one of the week’s overlooked developments for what it might tell us about what happened beneath the surface on a subject of great import this term."
"Digital vaccination cards go into effect in Europe, with some turbulence.",2021-07-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Travel and Vacations']","“This can only work for travelers if member states implement it in a harmonized way,” said an official representing Europe’s largest air carriers.","Digital Covid-19 certificates aimed at facilitating free movement in the European Union came into force across the bloc on Thursday, a long-awaited milestone for countries hoping to boost their ailing tourism industries — but also a point of friction over the number of vaccines that do not qualify."
Is There a Right Way to Act Blind?,2021-07-01,article,News,,"['Blindness', 'Actors and Actresses', 'Television', 'Disabilities']",Activists slammed the TV show “In the Dark” for casting a sighted actress in a blind lead role. But what if blindness is a performance of its own?,"To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android."
Knowing What Your Co-Worker Makes Doesn’t Close the Pay Gap,2021-07-01,article,News,,"['Wages and Salaries', 'Income Inequality', 'Discrimination', 'Women and Girls', 'Men and Boys', 'Labor and Jobs']",Salary transparency is intended to help address inequities. But making the number public doesn’t seem to move the needle.,"Carolyn Kopprasch earns $225,000 a year. Maria Thomas makes $267,890. Then comes Darcy Peters with a salary of $105,143."
The Conductor Transforming Period Performance,2021-07-01,article,News,,"['Classical Music', 'Content Type: Personal Profile']","Mahler, Stravinsky, Debussy and more: François-Xavier Roth and his ensemble, Les Siècles, are pushing historically informed practice into the 20th century.","Think of the “period” or historically informed performance movement, and the mind probably turns to Monteverdi, Bach, Handel. The first advocates for performances on original instruments — post-World War II insurgents like Nikolaus Harnoncourt — concentrated their initial work on the Baroque and then Classical repertories, the music in which their findings were most audibly different compared with then-standard practices."
There’s One Man to Blame for Bill Cosby’s Release,2021-07-01,article,Op-Ed,,"['Law and Legislation', '#MeToo Movement', 'Sex Crimes', 'Self-Incrimination', 'Fourteenth Amendment (US Constitution)']",The roots of the Cosby reversal were years in the making.,"Due process matters, even for monstrous crimes."
The Rest of the World Is Worried About America,2021-07-01,article,Op-Ed,,"['Democracy (Theory and Philosophy)', 'Voter Registration and Requirements', 'United States Politics and Government', 'Law and Legislation', 'Politics and Government', 'Independence Day (US) (July 4)', 'Elections']","When experts from other countries look at “the oldest democracy,” they don’t like what they see. ","This weekend, American skies will be aflame with fireworks celebrating our legacy of freedom and democracy, even as Republican legislature after Republican legislature constricts the franchise and national Republicans have filibustered the expansive For The People Act. It will be a strange spectacle."
"For Surprise Medical Bills, It’s the Beginning of the End",2021-07-01,article,News,,"['Health Insurance and Managed Care', 'Law and Legislation', 'Consumer Protection', 'Emergency Medical Treatment', 'Regulation and Deregulation of Industry', 'Hospitals', 'Prices (Fares, Fees and Rates)']","Last winter, Congress banned a much-hated practice. Now regulators have to figure out exactly how to make the law work.",The Biden administration took its first steps Thursday toward finalizing the details of a ban on surprise medical bills that Congress passed and President Trump signed into law last winter. Some experts see the policy as the most important consumer protection in health care to come out of Washington in more than a decade.
"Bill Cosby’s Release From Prison, Explained",2021-07-01,article,News,,"['Criminal Justice', 'Decisions and Verdicts', 'Immunity from Prosecution', 'Self-Incrimination', 'Sex Crimes', '#MeToo Movement', 'Supreme Courts (State)', 'Constitution (US)', 'Content Type: Service']",Here is a breakdown of the legal issues surrounding a Pennsylvania Supreme Court ruling that abruptly let the disgraced entertainer out of prison.,"The disgraced actor and comedian Bill Cosby walked free this week after three years in prison when the Pennsylvania Supreme Court threw out his 2018 convictions on charges of drugging and sexually assaulting Andrea Constand in 2004, when she was a Temple University employee."
Shrinking Elephants Once Called Sicily Home,2021-07-01,article,News,,"['Elephants', 'Endangered and Extinct Species', 'Paleontology', 'Evolution (Biology)', 'Genetics and Heredity', 'Fossils', 'your-feed-science', 'your-feed-animals']","New research suggests that in as little as 40 generations, elephants could have become dwarf size on the island off Italy’s boot.","Elephants today are confined to the African and Asian continents. But their extinct relatives once roamed far and wide across the planet. When they settled onto islands, some species’ evolutionary course changed direction in a dramatic fashion."
"Physically and Mentally Taxed, Olympic Hopefuls Near the Finish",2021-07-01,article,News,,"['Olympic Games (2020)', 'Quarantine (Life and Culture)', 'Sports Injuries', 'Anxiety and Stress', 'Track and Field', 'Swimming', 'Mental Health and Disorders', 'Depression (Mental)']","The pandemic year disrupted athletes’ training routines, leaving many depressed, anxious and seeking help.","EUGENE, Ore. — Sam Parsons felt that he was in the best shape of his life when he lined up for the start of the 5,000 meters at the Drake Relays in April. He had used the yearlong Olympic postponement to ramp up his training with the goal of competing for Germany at the Tokyo Games this summer."
"A Covid Epicenter Hustles Back to Life: ‘What You See, It’s Survival’",2021-07-01,article,News,,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Labor and Jobs', 'Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Unemployment', 'Evictions', 'Real Estate (Commercial)', 'Immigration and Emigration', 'Coronavirus Reopenings', 'audio-neutral-informative', 'audio-negative-tragedy']",The neighborhoods in Queens that reeled during the pandemic are buzzing. But recovery feels very far away.,"Every day along Roosevelt Avenue in Queens, people stream off the elevated subway into a swarm of activity. Vendors ring bells and shout in Spanish — “Masks! Water! Shaved ice!”— as smoke rises from grilling meat and cumbia music competes with the rumble of the train."
"In Greece, It’s Almost Normal",2021-07-01,article,News,,"['Travel and Vacations', 'Coronavirus Reopenings', 'Quarantine (Life and Culture)']","In Athens and on the island of Paros, a visitor joins other international travelers in search of that idyllic European vacation they’ve been yearning for.","The plaster-cast heads of Dionysus were back. The unblinking blue Mati evil eyes and Parthenon refrigerator magnets hung once more outside the souvenir shops of Plaka and Monastiraki, where shopkeepers tended to rows upon rows of leather sandals, silver meander rings, dried spices and Cretan mountain tea. The tourists were back, too, if not quite so many as one might expect in the historic heart of Athens on a similarly brilliant, blue June day of years past."
What Happens to the ‘Weed Spot’ Now That Weed Is Legal?,2021-07-01,article,News,,"['Marijuana', 'Law and Legislation', 'Black People', 'Blacks']",New Yorkers on not having to sneak off to smoke marijuana.,"When recreational marijuana was legalized in New York State in March, much of the change was not immediate. But there was one instantly observable difference: While it is not yet legal to sell or buy marijuana in New York, smoking a joint on the street is not a crime anymore. As long as they observe the same restrictions as on cigarettes, smokers can pretty much spark up where they like."
What to Know About the Vote Tally Fiasco,2021-07-01,article,briefing,,"['Elections, Mayors', 'Absentee Voting', 'Sculpture']",A revised unofficial count of ranked-choice voting results suggested a tight race among the top three Democratic candidates for mayor., [Want to get New York Today by email? Here’s the sign-up.]
"Nissan plans a U.K. battery factory, a lift for the post-Brexit auto industry.",2021-07-01,article,News,,"['Automobiles', 'Electric and Hybrid Vehicles', 'Factories and Manufacturing', 'Great Britain Withdrawal from EU (Brexit)', 'International Trade and World Market', 'Batteries']","The Japanese carmaker will also make a new electric vehicle in England as part of a £1 billion investment, partly supported by the government.","The Japanese carmaker Nissan announced plans on Thursday to build a battery factory near its plant in northeastern England, and to manufacture a new electric crossover S.U.V. there, bolstering the chances that Britain’s auto industry can survive Brexit and the transition to electric vehicles."
"Marking Party’s Centennial, Xi Warns That China Will Not Be Bullied",2021-07-01,article,News,,[],"A century after the Communist Party’s founding, China’s leader said foreign powers would “crack their heads and spill blood” if they tried to stop its rise.","China’s rise is unstoppable, Xi Jinping declared. The country will not be lectured. And those who try to block its ascent will hit a “Great Wall of steel.”"
Indonesia announces restrictions for two major islands as the Delta variant spreads.,2021-07-01,article,News,,"['Shutdowns (Institutional)', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']","Indonesia’s president, Joko Widodo, announced new restrictions on Thursday for parts of Java and Bali islands to contain the rapidly spreading Delta variant, including closing mosques, schools, shopping malls and sports facilities.","Indonesia’s president, Joko Widodo, announced new restrictions on Thursday for parts of Java and Bali islands to contain the rapidly spreading Delta variant, including closing mosques, schools, shopping malls and sports facilities."
A New Era in College Sports,2021-07-01,article,News,,"['College Athletics', 'Law and Legislation', 'audio-neutral-informative']","For more than a century, the N.C.A.A. banned student-athletes from earning money. That is about to change.","Throughout its 115-year history, the N.C.A.A.’s bedrock principle has been that student-athletes should be amateurs and not allowed to profit off their fame."
Automania at MoMA Balances Celebration and Criticism of Cars,2021-07-01,article,News,,"['Automobiles', 'Art', 'Museums']","The exhibition opens on July Fourth, a holiday that has come to symbolize motorized freedom and parade-queen convertibles.","For many Americans, cars became a lifeline and refuge during the pandemic, even as newly sparkling air over locked-down cities highlighted their darker side. Soul-searching over commuting and climate change was balanced by hope that cars might clean up their act via electricity, and allow new generations to fall for their beauty and ingenuity."
Trump Organization Is Charged With Running 15-Year Employee Tax Scheme,2021-07-01,article,News,,"['Tax Evasion', 'United States Politics and Government']",The company was accused of helping its executives evade taxes on compensation by hiding luxury perks and bonuses.,"The Trump Organization, the real estate business that catapulted Donald J. Trump to tabloid fame, television riches and ultimately the White House, was charged Thursday with running a 15-year scheme to help its executives evade taxes by compensating them with fringe benefits that were hidden from the authorities."
The Mess in New York,2021-07-01,article,briefing,,[],We make sense of the mayoral election.,New York City released another round of results in the Democratic mayoral primary — and city officials insist that they’re accurate this time. They say they have resolved the “discrepancy” that caused them to report inaccurate results on Tuesday from their new ranked-choice voting system.
‘Scenes from an Empty Church’ Review: Cloistered Filmmaking,2021-07-01,article,Review,,['Movies'],"This film, proudly shot and set during the pandemic, stars Kevin Corrigan and Thomas Jay Ryan as priests with different perspectives.","“Scenes From an Empty Church” stars three actors — Kevin Corrigan, Thomas Jay Ryan and Max Casella — who emerged as scene-stealers in the 1990s. But watching this proudly pandemic-shot and -set feature from Onur Tukel is like being returned to the locked-down days of 2020. In a decade, the film will serve as a time capsule. But right now, it feels redundant: a dramatization of arguments (about masks, the pandemic’s effects on New York and the value of applauding first-responders at 7 p.m.) that have circulated for too long."
‘Being a Human Person’ Review: Watching a Surrealist,2021-07-01,article,Review,,"['Documentary Films and Programs', 'Content Type: Personal Profile']",This documentary on the Swedish filmmaker Roy Andersson takes an unexpected turn.,"The Swedish filmmaker Roy Andersson began his feature career in the early 1970s with distinctive but conventionally linear narratives. Interview clips from his early fame, included in “Being a Human Person,” a new documentary directed by Fred Scott, show a fresh-faced, sometimes glib fellow seemingly poised for industry success."
‘Some of Our Stallions’ Review: At Least They Don’t Shoot Horses,2021-07-01,article,Review,,['Movies'],The film poses the cause-and-effect question about toxic masculinity and unhinged behavior.,"No equine beasts adorn this queasy comedy. Too bad. The title “Some of Our Stallions,” parodies, one presumes, the self-aggrandizing language certain American males apply to themselves. The would-be “stallions” here are a couple of misfits. Carson Mell, who plays a burly, bearded guy who insists on being addressed as “Beautiful Bill,” wrote and directed the movie and has a starring role alongside Al Di, also a producer, who plays the fast-talking Andy. In the opening scene, Bill, in a fast-food restaurant meltdown, dunks his hands into the hot oil of a deep fryer."
‘No Sudden Move’ Review: Don’t Forget the Motor City,2021-07-01,article,Review,,['Movies'],"Don Cheadle and Benicio Del Toro star in Steven Soderbergh’s new film, a Detroit-set period thriller with a lot on its mind.","On an ordinary Monday morning in Detroit, three masked men show up at a handsome brick house on a tree-lined street. Once inside, two of them hold a mother and her children at gunpoint while their colleague accompanies the man of the house, a midlevel accountant at General Motors, on an urgent errand. It’s the mid-1950s, which means the cars are big and curvy, the men mostly wear hats and neckties, and the women are mostly wives, secretaries or mistresses."
‘Cousins’ Review: The Ties That Bind,2021-07-01,article,Review,,"['Maori', 'Movies', 'Women and Girls']",This sprawling drama breathes cinematic life into the 1992 novel by Patricia Grace about the diverging paths of three Maori cousins in New Zealand.,"The Maori family at the heart of “Cousins” greet each other by pressing their foreheads and noses together. The camera does the same: It peers deep into the characters’ faces, as if imprinting them onto its lens."
‘915: Hunting Hispanics’ Review: Anatomy of an American Killing,2021-07-01,article,Review,,"['Documentary Films and Programs', 'El Paso, Tex, Shooting (2019)', 'Hispanic-Americans', 'Mass Shootings']","Charlie Minn’s tactical breakdown zeros in on a mass shooting at an El Paso, Texas, Walmart that killed 23 people.","On the morning of Aug. 3, 2019, a man armed with an automatic rifle entered a Walmart in El Paso, Texas, shooting 46 people in the span of six minutes. Twenty-three people died as a result of their injuries. Many victims of the El Paso shooting identified as Latino, and in a manifesto, the shooter, Patrick Crusius, had explicitly stated his animus against people of Mexican origin. In the documentary “915: Hunting Hispanics” (the number is the El Paso area code), survivors share their memories of that catastrophic morning."
"Bare Feet, Beer and Heavy Metal Bangers: Golf Chills Out and Gets Cool",2021-07-01,article,News,,"['Golf', 'Bars and Nightclubs', 'Dress Codes', 'Country Clubs', 'Sporting Goods and Equipment']",Traditional golf is increasingly seen as old and stuck in its ways. But imaginative takes on the sport are making it more fun and attracting new players.,"Golf is one of the world’s oldest sports, with treasured traditions honed across several centuries. But increasingly over the last decade, many people have come to see golf as just plain old. And not in a good way."
17 Are Wounded After Seized Explosives Blow Up in Los Angeles,2021-07-01,article,News,,"['Fireworks', 'Explosions (Accidental)', 'Bombs and Explosives']","The explosion happened during what was supposed to be a controlled detonation of improvised explosives that the police had confiscated from a residential property, the authorities said.","Seventeen people, including 10 law enforcement officers, were wounded on Wednesday when part of a cache of improvised explosives blew up in South Los Angeles during what was supposed to be a controlled detonation by police bomb squad technicians, the authorities said. One man was taken into custody and charged."
Catch up: Nikole Hannah-Jones is granted tenure at U.N.C.,2021-07-01,article,News,,[],,
Time to increase oil production? OPEC and its allies are unable to decide.,2021-07-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Production', 'Economic Conditions and Trends']","For more than a year, OPEC Plus has kept a tight grip on oil production, helping to lift prices by around 85 percent since November.","Officials from OPEC, Russia and their allies failed to reach agreement on Thursday on whether to ease the output quotas that have helped drive up oil prices to their highest levels since 2018. On Thursday, the oil ministers met by videoconference but were unable to reach a decision."
Robinhood Looks Beyond Its Big Fine,2021-07-01,article,News,,"['Antitrust Laws and Competition Issues', 'Initial Public Offerings', 'Wages and Salaries']",The $70 million punishment clears the deck for the trading app’s I.P.O.,"Robinhood racked up another big fine yesterday, this time from the financial industry regulator known as FINRA. It’s the latest blow to the online brokerage, which has faced a series of accusations of misleading and marooning customers. But the company sees an upside to its latest legal run-in, too: It believes it has resolved lingering issues enough to move forward with its long-anticipated I.P.O."
Tropical Storm Elsa Weakens Before Expected Landfall in Florida,2021-07-01,article,News,,['Hurricane Elsa (2021)'],"The storm is expected to make landfall along the Gulf Coast in northern Florida on Wednesday, bringing heavy rain and gusty winds.","Tropical Storm Elsa, which weakened overnight from a Category 1 hurricane, was expected to make landfall along Florida’s Gulf Coast by late Wednesday morning or early afternoon, the National Hurricane Center said."
5 Things to Do This Weekend,2021-07-01,article,News,,"['Quarantine (Life and Culture)', 'Independence Day (US) (July 4)']",Our critics and writers have selected noteworthy cultural events to experience virtually or in person in New York City.,"Have you ever wondered what goes inside the mind of marathon runners during the 26.2 miles it takes to reach the finish line? If so, the writer Melanie Jones grants you access to the thoughts of a first-time runner in “Endure.” The site-specific performance in Central Park has audience members wear audio devices as they trek three miles (at their own pace) along with a marathon runner (Casey Howes or Mary Cavett) and listen to their inner monologue."
