headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
"From ‘The Wire’ to ‘2001: A Space Odyssey,’ New Books Cover Screens Big and Small",2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Movies', 'Television Sets and Media Devices', 'Culture (Arts)', 'Blacks', 'Black People']",A new batch of summer reading tells the back story of some of the greatest movies and television.,A new batch of summer reading tells the back story of some of the greatest movies and television.
Moths Aren’t All Bad and Nightingales Love Pasta,2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Gardens and Gardening', 'Butterflies and Moths', 'Flowers and Plants']","A roundup of outdoor books takes you from Central Park to the desert gardens of the Southwest, with time out for insect, botanical and avian lore.","A roundup of outdoor books takes you from Central Park to the desert gardens of the Southwest, with time out for insect, botanical and avian lore."
"We’ll Always Have Paris: Also Isfahan, Khartoum and Calcutta",2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Travel and Vacations', 'Road Trips']","Why do we travel? New books consider that question, in venues as varied as a Central American jungle, a glacier in Alaska and a Midwestern parlor.","Why do we travel? New books consider that question, in venues as varied as a Central American jungle, a glacier in Alaska and a Midwestern parlor."
From Hip-Hop to Christian Rock,2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Music']",Several new books range far and wide across the American music scene.,Several new books range far and wide across the American music scene.
From Vegan Barbecue to Apple Pie: New Cookbooks for Everyone,2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Cooking and Cookbooks', 'Bakeries and Baked Products', 'Veganism', 'Barbecue', 'Pies', 'Cakes', 'Peaches', 'Salads', 'Sweet Potatoes', 'Health Foods', 'Indian Food (Cuisine)']","This season’s food writers serve up both recipes and stories, from Sam Kass’s tales of cooking at the White House to Maira Kalman’s memories of cakes.","This season’s food writers serve up both recipes and stories, from Sam Kass’s tales of cooking at the White House to Maira Kalman’s memories of cakes."
8 Summer Romance Novels,2018-06-01,multimedia,Interactive Feature,,['Books and Literature'],"Escape to Regency England, Gilded Age New York or a French sex-commune chateau.","Escape to Regency England, Gilded Age New York or a French sex-commune chateau."
6 Pulse-Pounding Summer Thrillers,2018-06-01,multimedia,Interactive Feature,,['Books and Literature'],"If you like your vacation reading to deliver excitement, we’ve got books for you.","If you like your vacation reading to deliver excitement, we’ve got books for you."
Summertime Sports Books: From Keith Hernandez to Vladimir Nabokov,2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Baseball', 'Rodeos', 'Blacks', 'Black People', 'Athletics and Sports', 'Soccer']","This season’s batch features a rakish first baseman, Albert Camus the brooding goalkeeper and a bucking bronc named Lunatic From Hell.","This season’s batch features a rakish first baseman, Albert Camus the brooding goalkeeper and a bucking bronc named Lunatic From Hell."
Notorious Killers and the Woman Who Mops Up the Gore,2018-06-01,multimedia,Interactive Feature,,"['Books and Literature', 'Murders, Attempted Murders and Homicides', 'Sex Crimes', 'Deaths (Fatalities)', 'Crime and Criminals']","Marilyn Stasio considers six new true-crime books, including one about the Golden State Killer and one about a woman whose company cleans up “homicide, suicide and death scenes.”","Marilyn Stasio considers six new true-crime books, including one about the Golden State Killer and one about a woman whose company cleans up “homicide, suicide and death scenes.”"
73 Books to Read While the Sun Is Out and the Days Are Long,2018-06-01,multimedia,Interactive Feature,,['Books and Literature'],"Thrillers, romances, cookbooks, the great outdoors: We’ve got them, and more.","Thrillers, romances, cookbooks, the great outdoors: We’ve got them, and more."
An Enduring Paris Hotel in a New Light,2018-06-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings']","A renovation has kept the Lutetia closed for four years. The property will reopen with more windows, a courtyard, a spa and a pool. Its popular brasserie will be back later this year.","Is it Parisians who are most looking forward to the reopening of the more than century-old Hotel Lutetia, on Paris’ Left Bank? Or is it the property’s loyal overnight guests?"
What’s on TV Friday: ‘Dateline’ With Andrea Constand and ‘800 Words’,2018-06-01,article,Schedule,,"['Television', 'Movies']",Andrea Constand breaks her silence to Kate Snow on “Dateline.” And stream a new season of the New Zealand drama “800 Words.”,Andrea Constand breaks her silence to Kate Snow on “Dateline.” And stream a new season of the New Zealand drama “800 Words.” 
"Kanye West Delivers New Album, ‘Ye,’ Live From Wyoming",2018-06-01,article,News,,['Rap and Hip-Hop'],The rapper’s eighth LP was a mystery until the moment he pressed play.,"The path to new Kanye West music is never smooth, but this time it included Donald J. Trump, a Make America Great Again hat, a winding 105-minute YouTube interview, an excess of Twitter posts, controversial comments about slavery and a confession on TMZ TV about liposuction."
"In 3 Netflix Films, Female Friends Chasing After Good Times",2018-06-01,article,News,,['Movies'],"In “Ibiza,” “Dude” and “The Kissing Booth,” the young heroines aren’t interested in making what some viewers would call “appropriate” choices.","“Ibiza,” a Netflix original that had its debut on May 25, is a female buddy comedy about hedonism and its rewards. Gillian Jacobs stars as Harper, a New York publicist whose stressful nine-to-five existence isn’t helped by a motormouth of a boss (Michaela Watkins) who attends meetings wearing a surgical mask. “Just so you know,” she tells Harper, “there’s a stomach virus going around right now, and my twins, they have very delicate immune systems. So don’t look at me with your judgy little eyes and your dewy skin.”"
Word + Quiz: ecumenical,2018-06-01,article,News,,[],This word has appeared in 42 articles on nytimes.com in the past year.,"This feature will return on Sept. 4. For now, take a look at what else we’re offering for the 2018-19 school year."
Summer Vacation,2018-06-01,article,News,,[],How do you plan to spend your time off from school?,"This feature will return on Sept. 4. For now, take a look at what else we’re offering for the 2018-19 school year. "
Stormy Daniels’s Lawyer Sought Help From Democrats in Fight With Trump,2018-06-01,article,News,,"['Suits and Litigation (Civil)', 'ADULTERY']","The lawyer, Michael Avenatti, has insisted that the case against the president and his lawyer, Michael D. Cohen, is not political.","WASHINGTON — Michael Avenatti, the lawyer for Stephanie Clifford, the pornographic film actress who says she had a sexual encounter with President Trump, has sought help for his legal battle against Mr. Trump from leading Democratic operatives."
Learning With ‘Race Against the Rains’,2018-06-01,article,News,,[],"What is being done to protect Rohingya refugees from flooding, landslides and disease?","This feature will return on Sept. 4. For now, take a look at what else we’re offering for the 2018-19 school year. "
"Alicia Silverstone, With a New TV Show, Proves She’s Not Clueless",2018-06-01,article,News,,"['ACTORS AND ACTRESSES', 'Veganism', 'Movies', 'Television']","In a Hollywood reluctant to give women second chances, Ms. Silverstone has rebounded from an early stumble, and is now starring in “American Woman.”","LOS ANGELES — Alicia Silverstone leaned out of the upstairs window of her two-story house in a woodsy section of the Hollywood Hills. Toothpaste spilling from her mouth, she shouted cheerfully, “Be down soon. I’m brushing my teeth!”"
"The TV Binges of Summer, From Jack Ryan to ‘Better Call Saul’",2018-06-01,article,News,,['Television'],"Popcorn spy thrillers, new Stephen King stories and final seasons of old favorites: Television offers more reasons than ever to avoid the sun’s glare.","Summer, once the dumping ground of television, is now the season with a little something for everyone. Want popcorn? Summer 2018 brings high-profile adaptations of the work of Tom Clancy, Stephen King and Gillian Flynn. Want critical darlings? New seasons arrive of lauded series like “Better Call Saul” and “Humans.” Want something new and different? Try HBO’s “Random Acts of Flyness” or AMC’s “Lodge 49.” All those shows and more are included in our list of summer highlights."
News Quiz: Test Your Knowledge of the Week’s Headlines,2018-06-01,multimedia,Interactive Feature,,[],Did you stay up to date this week?,Did you stay up to date this week?
"Taiwan Plans Sculpture Honoring Liu Xiaobo, the Nobel-Winning Activist",2018-06-01,article,News,,"['Political Prisoners', 'Monuments and Memorials (Structures)', 'Nobel Prizes', 'Sculpture', 'Human Rights and Human Rights Violations']",The decision to put a sculpture in an area frequented by mainland Chinese tourists is seen as a snub to Beijing.,"TAIPEI, Taiwan — In a move likely to anger Beijing, a sculpture commemorating Liu Xiaobo, the Chinese Nobel Peace Prize winner, will be unveiled in Taiwan’s capital in July to honor the democracy activist, who died last year in a Chinese prison."
"Spain’s Prime Minister, Mariano Rajoy, Is Ousted in No-Confidence Vote",2018-06-01,article,News,,"['Politics and Government', 'Legislatures and Parliaments', 'Corruption (Institutional)', 'Basques', 'Secession and Independence Movements']","The vote effectively ends the political career of one of Europe’s longest serving leaders, and could amplify political uncertainty in southern Europe.","MADRID — During more than a decade on the front line of Spanish politics, Prime Minister Mariano Rajoy withstood electoral defeats, a banking bailout and mass street protests over his austerity cuts. He led Spain out of financial crisis and back to growth."
A Guide to Getting Your First Apartment,2018-06-01,article,News,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",New York City landlords expect a lot from prospective renters. Here’s what you need to have ready to land the apartment you want.,So you think you have finally found the right apartment? Not so fast.
Seven Republican Districts in California Favored Clinton. Can Democrats Flip Them in November?,2018-06-01,multimedia,Interactive Feature,,"['Midterm Elections (2018)', 'Primaries and Caucuses']",These are the districts Democrats think they have the best chance to flip. But it remains an open question what the presidential result may mean for Democrats in the midterms.,These are the districts Democrats think they have the best chance to flip. But it remains an open question what the presidential result may mean for Democrats in the midterms.
The Next Great American Public Health Campaign? Readers Make Their Picks,2018-06-01,article,News,,"['Preventive Medicine', 'Medicine and Health', 'Sugar', 'Sales and Excise Taxes', 'Diabetes']",We asked which public health intervention was most needed in this era. ,"Public health campaigns have proved a rare double success in American health care over the decades: They have drastically increased life spans, and often paid for themselves.  "
Who Was Vittoria Colonna? Just One of Italy’s Great Poets...,2018-06-01,article,Review,,"['Books and Literature', 'Poetry and Poets']","Ramie Targoff’s biography, “Renaissance Woman,” reveals a writer who moved between 16th-century courts and cloisters, whose sonnets still speak to us.","RENAISSANCE WOMAN The Life of Vittoria Colonna By Ramie Targoff Illustrated. 342 pp. Farrar, Straus & Giroux. $30."
Letters to the Editor,2018-06-01,article,Letter,,['Books and Literature'],Readers respond to recent issues of the Sunday Book Review.,To the Editor:
He Fixes the Worst P.R. Crises Imaginable. Then Came Harvey Weinstein.,2018-06-01,article,News,,"['#MeToo Movement', 'Movies', 'News and News Media', 'Sexual Harassment', 'Sex Crimes', 'Public Relations and Publicity']",Michael Sitrick built his career on helping the rich and powerful deflect damaging headlines. There was no spinning this. ,Michael Sitrick couldn’t comment on Harvey Weinstein.
Is Land Tourism Threatening the Galápagos?,2018-06-01,article,News,,['Travel and Vacations'],"Revenue from tourism has helped protect parks on the islands, tour operators say, but they are worried that popular land-based trips could harm beaches and wildlife.","Is the growth of land-based tourism in the Galápagos, the Ecuadorean islands in the Pacific Ocean, a good thing for its wildlife and ecosystems or is it harmful?"
"Political Books Rule the List Now. What Was Selling 30, 40, 50 Years Ago?",2018-06-01,article,List,,['Books and Literature'],"As memoirs by John McCain and James Clapper hit the list, we dive into the Book Review’s archives to look at what people were reading in summers past.","TELL-ALL TSUNAMI Is everyone in Washington writing a political memoir? It sure seems that way. The latest ones to hit the list are John McCain’s “The Restless Wave,” which debuts at No. 1, and James R. Clapper’s “Facts and Fears,” at No. 3. Clapper, the former director of national intelligence, supports the contention that Russian interference affected the outcome of the election. As he said on “Face the Nation” recently, “To me it stretches credulity to think that the Russians didn’t have profound impact.”"
"Paul Theroux’s New Book Ranges From Literature to Landscapes, With Surprising Cheer",2018-06-01,article,Review,,"['Books and Literature', 'Travel and Vacations', 'Writing and Writers']",“Figures in a Landscape” is the latest collection from the prolific travel writer.,"FIGURES IN A LANDSCAPE People and Places, Essays: 2001-2006 By Paul Theroux 386 pp. Houghton Mifflin Harcourt. $28."
Hustling in Flushing: A Chinese Immigrant Couple Struggles to Decode Life in Queens,2018-06-01,article,Review,,['Books and Literature'],"“Patriot Number One,” by Lauren Hilgers, is a deeply reported account of one family’s effort to remake their lives in the United States while keeping tabs on their hometown.",PATRIOT NUMBER ONE American Dreams in Chinatown By Lauren Hilgers 325 pp. Crown. $27.
"Codices, Termites and Floral Notes: The Wondrous Life of ‘The Library’",2018-06-01,article,Review,,"['Books and Literature', 'Libraries and Librarians']","This new survey, by Stuart Kells, a rare-books expert, is an absorbing account of the complicated role book collections have played in our public and private lives.",THE LIBRARY A Catalogue of Wonders By Stuart Kells 271 pp. Counterpoint. $26.
Who Were the Original Siamese Twins?,2018-06-01,article,Review,,"['Books and Literature', 'Conjoined Twins']",Yunte Huang’s “Inseparable” recounts a 19th-century story of celebrity and exploitation.,INSEPARABLE The Original Siamese Twins and Their Rendezvous With American History By Yunte HuangIllustrated. 388 pp. Liveright Publishing. $28.95.
"Viv Albertine, Midlife Radical",2018-06-01,article,Review,,"['Books and Literature', 'Pop and Rock Music']","In her new memoir, “To Throw Away Unopened,” the British punk icon offers a menopausal battle cry equal parts Nora Ephron and SCUM Manifesto.",TO THROW AWAY UNOPENED By Viv Albertine Illustrated. 292 pp. Faber & Faber. $24.95.
Finding the Funny in 17th-Century History,2018-06-01,article,Review,,['Books and Literature'],"Christopher Buckley’s rollicking new comic novel, “The Judge Hunter,” follows the adventures of a bumbling young man sent to New England in 1664.",THE JUDGE HUNTER By Christopher Buckley 335 pp. Simon & Schuster. $26.95
Convergence in the Tale of Two Cities,2018-06-01,article,News,,"['Careers and Professions', 'Immigration and Emigration', 'Colleges and Universities', 'Women and Girls']","This is a story about a young immigrant, a real-estate lobbyist and a bottle of Snapple. Improbably, it has a happy ending.","In the Horatio Alger myth, nobility of character runs, unfailingly, into good luck. Alger, who wrote hundreds of stories, always wrote the same story. At the center is a boy who is poor but honest, brave and hard-working — attributes that eventually attract the attention of an older, well-off and benevolent stranger who, accustomed to greedy jerks, is moved by the strength of his character and helps to lift him from indigence. Alger, who wrote for young adults, died in 1899, just as America’s infatuation with the Protestant work ethic was starting to wear thin. If the books fell out of favor, it was as much for their hoary language as the fantasy capitalism they advertised. Children growing up amid the inequities of the Gilded Age were presumably beginning to know better."
A Novel Based on the True Story of a Con Man and His Ghostwriter,2018-06-01,article,Review,,['Books and Literature'],"In “First Person,” Richard Flanagan explores the permeable boundary between fact and fiction.",FIRST PERSON By Richard Flanagan 351 pp. Alfred A. Knopf. $26.95.
"The Weekly Health Quiz: Food, Love and Music",2018-06-01,multimedia,Interactive Feature,,"['Dating and Relationships', 'Online Dating', 'Mental Health and Disorders', 'Sleepwalking', 'Food Contamination and Poisoning', 'Exercise', 'Food', 'Medicine and Health']",Test your knowledge of this week’s health news.,Test your knowledge of this week’s health news.
Allison Pearson ‘Does It’ Again,2018-06-01,article,Review,,['Books and Literature'],"The working-mom heroine of “I Don’t Know How She Does It,” now middle-aged, is back for a sequel that wrestles with the question “How Hard Can It Be?”",HOW HARD CAN IT BE? By Allison Pearson 372 pp. St. Martin’s Press. $27.99.
Gentrification’s Empty Victory,2018-06-01,article,News,,"['Historic Buildings and Sites', 'Demonstrations, Protests and Riots', 'Real Estate and Housing (Residential)', 'Landlords', 'Gentrification']","Squatters turned an abandoned schoolhouse into a thriving arts center. Then it was sold to a developer, who evicted the tenants. Nearly two decades later, the building remains vacant.","One day in the summer of 1998, bidders had gathered in the auditorium of 1 Police Plaza for a public auction of city property. The Giuliani administration in those years had taken to selling off underused land for profit. But a few of the lots, including some community gardens and a cultural center, were not only used, but loved. So when the auctioneer called out “Parcel 41,” announcing the sale of a 130,000-square-foot building in the East Village, the former Public School 64, mayhem erupted."
Two Novels on the Complexities of Revisiting Past Loves,2018-06-01,article,Review,,['Books and Literature'],"Leah Stewart’s third book reunites struggling Hollywood stars, and Stephen McCauley makes the case that you really can be friends with an ex.",WHAT YOU DON’T KNOW ABOUT CHARLIE OUTLAW By Leah Stewart 326 pp. Putnam. $26.
"Jungle Mold, Ornithology and Lawn Care: 3 New Novels Find Hilarity in Unexpected Places",2018-06-01,article,News,,['Books and Literature'],"Here, comedy includes a sendup of spy thrillers and 1930s Hollywood; a family saga about a drug-addicted bird-watcher; and a coming-of-age tale heavy on topiary.",MADNESS IS BETTER THAN DEFEAT By Ned Beauman405 pp. Knopf. $27.95.
Mining the Madness of Pure Logic in Stories That Dazzle and Discomfit,2018-06-01,article,Review,,['Books and Literature'],"Helen DeWitt’s new collection, “Some Trick,” explores her interest in “fiction that shows the way mathematicians think.”",SOME TRICK By Helen DeWitt 224 pp. New Directions. $22.95.
"Los Angeles as the City of Dreams, and Nightmares",2018-06-01,article,Review,,"['Books and Literature', 'Movies']",Gary Krist’s “The Mirage Factory” tells the story of early-20th-century Los Angeles through three of its most prominent residents.,"THE MIRAGE FACTORY Illusion, Imagination, and the Invention of Los Angeles By Gary Krist Illustrated. 402 pp. Crown. $27"
Sarah Jessica Parker Has a Book She Wants You to Read,2018-06-01,article,Review,,['Books and Literature'],"The first book from her new imprint is Fatima Farheen Mirza’s big-hearted debut, “A Place for Us,” which follows an Indian-American Muslim family through the decades.",A PLACE FOR US By Fatima Farheen Mirza 383 pp. SJP for Hogarth. $27.
Berenice Abbott: She Was a Camera,2018-06-01,article,Review,,"['Books and Literature', 'Photography']",Julia Van Haaften’s “Berenice Abbott: A Life in Photography” is the first major biography of Abbott in more than a generation.,BERENICE ABBOTT A Life in Photography By Julia Van Haaften Illustrated. 634 pp. W.W. Norton & Company. $45.
Will a Southern Drawl Close Doors for My Son?,2018-06-01,article,News,,"['Voice and Speech', 'Children and Childhood', 'Parenting']","I want my son to feel the immediate ease I do when I walk into a room full of Southern voices, but I don’t want others to read his voice as stupid or poor or backward.",I noticed my son’s accent for the first time at Halloween when a set of older boys pointed it out with a sneer. 
Can Women Have It All? Not in Silicon Valley,2018-06-01,article,Review,,['Books and Literature'],Two novels burst the tech bubble for career-driven women.,THE GLITCH By Elisabeth Cohen 358 pp. Doubleday. $26.95.
How Many People Can’t Tolerate Statins?,2018-06-01,article,News,,"['Cholesterol', 'Muscles', 'Statins (Cholesterol-Lowering Drugs)', 'Placebos', 'Heart', 'Drugs (Pharmaceuticals)']","Medical researchers, normally a genteel lot, disagree sharply on the extent to which side effects from statin drugs are a problem. ",Q. Are there studies concerning the number of people who cannot tolerate statins?
"In the #MeToo Era, Raising Boys to Be Good Guys",2018-06-01,article,News,,"['Sexual Harassment', 'Parenting', 'Men and Boys', 'Women and Girls']","The thought of my sons harassing another person is enough to keep me up at night, so I asked experts for advice.","Parenting, as I have come to understand it, is an endless series of life hacks. "
What Worries You Most About the College Admissions Process?,2018-06-01,article,News,,[],"Is it writing the college essay? Taking the “right” classes? Shouldering the costs of tests, tutoring and application fees? Or is it something else?","This feature will return on Sept. 4. For now, take a look at what else we’re offering for the 2018-19 school year. "
"In Ireland, the Past Is Always Present and So Are Its Ghosts",2018-06-01,article,Review,,['Books and Literature'],"A festive weekend at a cottage in West Cork, once home to victims of the Great Famine, turns sinister in Billy O’Callaghan’s novel “The Dead House.”",THE DEAD HOUSE By Billy O’Callaghan 202 pp. Arcade Publishing. $24.99.
Dark Magic and Other Escapes in These Summer Y.A. Novels,2018-06-01,article,Review,,['Books and Literature'],"First love, shocking family secrets, and witches that prowl the streets of Brooklyn from Carolyn Mackler, Emily X.R. Pan and Zoraida Córdova.","What is the color of love or of loss? And, more important, how might they color our lives? In her lyrical and suspenseful fantasy novel, THE ASTONISHING COLOR OF AFTER (Little, Brown; 480 pp., $18.99; ages 14 and up), Emily X. R. Pan explores love, depression and suicide, and the terrible places where those three intersect. Leigh’s mother, Dory, has taken her life on the very day of Leigh’s first kiss with Axel, the friend that Leigh has loved for years. Leigh is driven by her art and by the way she understands emotion and events through color. So when a red bird arrives on the night of her mother’s funeral, calling out her name , Leigh knows it is her mother in a new form."
Wisdom Dispensed With Slaps and Puns: A Sprightly History of Advice-Giving,2018-06-01,article,Review,,['Books and Literature'],"“Asking for a Friend,” by Jessica Weisberg, considers three centuries of advice-givers, from Ben Franklin to a prolific contributor on the internet forum Quora.","ASKING FOR A FRIEND Three Centuries of Advice on Life, Love, Money and Other Burning Questions From a Nation Obsessed By Jessica Weisberg 306 pp. Nation Books. $27."
Imagining the Unhappy Life of Stan Laurel,2018-06-01,article,Review,,['Books and Literature'],John Connolly’s “He” fictionalizes the career of one half of the Laurel and Hardy team.,HE By John Connolly 456 pp. Quercus. $26.99.
Trump Ran as a Renegade. Now He’s Trying to Keep Them at Bay.,2018-06-01,article,News,,"['Tea Party Movement', 'Midterm Elections (2018)', 'Elections, Senate', 'Conservatism (US Politics)', 'Primaries and Caucuses']","Unexpectedly, President Trump has cut off the oxygen to the opposition, insurgent wing of the Republican Party.","IUKA, Miss. — When Chris McDaniel first ran for Senate four years ago, his campaign became a cause for disaffected and restless Republicans across the country. Activists waving “Don’t Tread on Me” flags flooded Mississippi. Tea Party-aligned groups spent millions supporting him. Donald J. Trump — who was still a year away from announcing his presidential campaign — took notice and tweeted his endorsement: “He is strong, he is smart & he wants things to change in Washington.”"
Love Warrior,2018-06-01,article,Review,,['Books and Literature'],"In “Do This for Me,” Raney Moore cancels her unfaithful husband’s credit cards, deletes his Gmail and ships his stuff to his mother’s house — all in one morning.",DO THIS FOR ME By Eliza Kennedy 336 pp. Crown. $26.
"Puerto Rico’s Schools Are in Tumult, and Not Just Because of Hurricane Maria",2018-06-01,article,News,,"['Education (K-12)', 'Shutdowns (Institutional)', 'Vouchers', 'Hurricane Maria (2017)', 'Teachers and School Employees', 'Charter Schools', 'Politics and Government', 'Budgets and Budgeting']","Student enrollment dropped after the storm, forcing a new wave of school closings and raising fears that even more families will flee the island.","CAGUAS, P.R. — The closing of 167 public schools in Puerto Rico a year ago seemed drastic, a painful casualty of a deep and prolonged debt crisis. Then came Hurricane Maria."
Vulnerable Republicans See Immigration as Political Salvation,2018-06-01,article,News,,"['Elections, House of Representatives', 'Midterm Elections (2018)', 'United States Politics and Government', 'Illegal Immigration', 'Immigration and Emigration', 'Dream Act (Development, Relief and Education for Minors Act)', 'Deferred Action for Childhood Arrivals', 'Hispanic-Americans']","From the Rocky Mountain West to Texas and to California, Republican backers of an immigration petition are making life tough on Speaker Paul D. Ryan.",Sign up for California Today for the latest news on the June 5 primary and more here.
Weegee the Famous: The Master of Down-and-Dirty Street Photography,2018-06-01,article,Review,,"['Books and Literature', 'Photography', 'Cameras']","In “Flash,” Christopher Bonanos offers a portrait of the photographer who loved shooting corpses.",FLASH The Making of Weegee the Famous By Christopher Bonanos Illustrated. 379 pp. Henry Holt & Company. $32.
What Should Your Kid Read This Summer? Here Are Three to Start With,2018-06-01,article,Review,,['Books and Literature'],"A Newbery medalist’s novel about a week at the beach, a graphic novel about a budding guitarist stuck home while her best friend is at camp, and stories of one neighborhood’s summer antics.","When I was a girl, my friends and I clung to each other and even to our teachers during the June goodbyes. Nonetheless, we chanted with glee, “No more pencils, no more books, no more teachers’ dirty looks!” We conjured lazy days unfettered from loudspeaker announcements, bells and evaluation by report card. Recalling such moments, one might be forgiven for appreciating summer children’s books that demand very little — the counterparts of popsicles, inflated pool toys and hypnotic screen time. Yet deeper summertime literary pleasures, too, are one of life’s great joys. These three books for young readers — all set after school’s out — contain education and entertainment, nuanced instruction and unalloyed amusement. Summer books for children can and should include both."
New Milestones in Jobs Report Signal a Bustling Economy,2018-06-01,article,News,,"['United States Economy', 'Labor and Jobs', 'Wages and Salaries', 'Unemployment', 'Productivity']","With a gain of 223,000 jobs and unemployment at its lowest point since 2000, the trends are encouraging but unlikely to prompt the Federal Reserve to intervene.","The American economy roared into overdrive last month, the Labor Department reported Friday, extending the longest streak of job growth on record and echoing other recent signs of strength."
