headline,date,doc_type,material_type,section,keywords,abstract,lead_paragraph
‘Avengers: Endgame’ Has Taken Over the World. Let’s Talk About Fan Service and Marvel’s Legacy,2019-05-01,article,News,,['Movies'],With “Endgame” hijacking the box office — and the cultural conversation — five writers assembled to discuss these superhero-saturated times we live in.,Beware: This article contains spoilers.
"Learning With: ‘Emperor Akihito, Who Gave Japan’s Monarchy a Human Face, Abdicates Throne’",2019-05-01,article,News,,[],Why is Akihito’s abdication so momentous?,Before reading the article: 
"Examining Identity, Race and Responsibility Among White South Africans",2019-05-01,article,News,,"['Race and Ethnicity', 'Photography', 'Apartheid (Policy)', 'Immigration and Emigration']","Sydelle Willow Smith’s photos tease out the complexities of her white South African compatriots, who grapple with the question of national origin.","As a white South African, Sydelle Willow Smith grew up keenly aware of her country’s tangled history of colonialism, race and privilege. Though she was raised in a liberal Jewish family active in the movement against apartheid, Ms. Smith still felt uneasy when she went to take photographs in townships. It was as if the country’s colonial era’s exploitation of natural resources, which shaped the continent itself, was mirrored in the very act of making a photograph."
How Exercise Affects Our Memory,2019-05-01,article,News,,"['Brain', 'Exercise', 'Memory', 'Muscles']","Even a single workout may make our brain’s memory centers, like our muscles, more fit.","A single, moderate workout may immediately change how our brains function and how well we recognize common names and similar information, according to a promising new study of exercise, memory and aging. The study adds to growing evidence that exercise can have rapid effects on brain function and also that these effects could accumulate and lead to long-term improvements in how our brains operate and we remember."
Jimmy Kimmel Predicts Biden Won’t Sell Many ‘MAMA’ Hats,2019-05-01,article,News,,[],"“‘Make America Moral Again’ is a nice sentiment, but it is an absolutely terrible hat,” Jimmy Kimmel said of Joe Biden’s answer to the Trump slogan.","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. If you’re interested in hearing from The Times regularly about great TV, sign up for our Watching newsletter and get recommendations straight to your inbox."
You Can Make a Treadmill From These Common Household Items (but Don’t),2019-05-01,article,News,,"['Social Media', 'Video Recordings, Downloads and Streaming', 'Comedy and Humor', 'Computers and the Internet']","Internet users are posting videos of themselves exercising using nothing more than soap, water, a slick hard floor and maybe a lack of common sense.","To be clear, we’re not suggesting this is a great idea."
Taliban and U.S. Start New Round of Talks in Qatar,2019-05-01,article,News,,"['Afghanistan War (2001- )', 'Terrorism', 'Civilian Casualties', 'United States Defense and Military Forces', 'United States International Relations', 'September 11 (2001)']","As fighting intensifies across Afghanistan, American and insurgent envoys — though none from the Afghan government — will discuss a possible troop withdrawal.","KABUL, Afghanistan — American and Taliban negotiators began a new round of peace talks Wednesday in Doha, Qatar, aimed at securing a lasting peace agreement that would include Taliban guarantees regarding terrorism and a phased withdrawal of American troops."
Deconstructing Australia’s Most Instagrammed Dessert,2019-05-01,article,News,,"['Cakes', 'Watermelons', 'Strawberries']","An at-home version of Sydney’s prized strawberry, watermelon and rose cake.","As a tourist, I am predictable: I am sugar-driven. Guava Danish and hot churros in Mexico City. Shaved ice and slippery mochi in Tokyo. The first time I went to Sydney, I rode a bus to Bondi Beach with a bag of Australian supermarket sweets on my lap. I toured the botanical gardens and walked around the Sydney Opera House, and then I planned the afternoon around a trip to Black Star Pastry in Newtown, so I could eat a slice of Christopher Thé’s famous strawberry-and-watermelon cake."
His Symptoms Pointed to M.S. Then He Had a Strange Personality Shift.,2019-05-01,article,News,,"['Multiple Sclerosis', 'Stroke', 'Dementia', 'Cadasil Syndrome']",The M.R.I. indicated one thing. Eventually a doctor found another problem entirely.,"“I don’t know where I am,” said a terrified voice on the phone. It was the woman’s husband, and he was scared. “I’m lost,” he said in a panicked tone. It’s O.K., she told him, sounding as calm and reassuring as she could."
Are Youth Sports Too Competitive?,2019-05-01,article,News,,[],"In Norway, 93 percent of children participate in organized sports. What can we learn from that country’s approach to youth sports?",Do you participate in organized sports? Have you ever wanted to?
The Price of This Artist’s Work? A Conversation About the Horrors of War,2019-05-01,article,News,,"['Art', 'United States Defense and Military Forces', 'Ceramics and Pottery', 'September 11 (2001)']",Ehren Tool wants his visually brutal stoneware cups to start conversations about the grief and suffering of armed conflict. But his work can’t be bought.,"[For more articles about the experiences and costs of war, sign up for the weekly At War newsletter.]"
All-White Neighborhoods Are Dwindling as America Grows More Diverse,2019-05-01,article,News,,"['Real Estate and Housing (Residential)', 'Race and Ethnicity', 'Segregation and Desegregation', 'Land Use Policies']","Segregated nonwhite neighborhoods persist, with consequential exceptions.","As the country has become more racially and ethnically diverse over the past 40 years, American neighborhoods have, too. And the change is most apparent in places that were once all white:"
Her Father Was Executed for Murder. She Still Wants to Know if He Did It.,2019-05-01,article,News,,"['DNA (Deoxyribonucleic Acid)', 'Murders, Attempted Murders and Homicides', 'Forensic Science', 'False Arrests, Convictions and Imprisonments']",Sedley Alley went to his death based on scant physical evidence and a confession he said had been coerced. His daughter hopes DNA testing will provide answers.,"LOUISVILLE, Ky. — April Alley had last spoken with her father when she was a girl of 10, so there was plenty of catching up to do when they met about 15 years later, in the noisy visiting area of a prison in Nashville."
Karl Ove Knausgaard Reflects on the Man Who Gave Us ‘The Scream’,2019-05-01,article,Review,,['Books and Literature'],Siri Hustvedt reviews “So Much Longing in So Little Space: The Art of Edvard Munch.”,SO MUCH LONGING IN SO LITTLE SPACE The Art of Edvard Munch By Karl Ove Knausgaard
"Employers Who Talk Up Gender Equity, but Silence Harassment Victims",2019-05-01,article,News,,"['#MeToo Movement', 'Sexual Harassment', 'Workplace Hazards and Violations', 'Women and Girls', 'Labor and Jobs']",The woman leading Australia’s inquiry into workplace sexual harassment is trying to overcome nondisclosure agreements that prevent victims from talking.,"SYDNEY, Australia — Kate Jenkins was hopeful when she opened Australia’s first national inquiry into workplace sexual harassment. As a longtime employment lawyer, she had negotiated settlements for companies dealing with harassment claims. Now, as the country’s sex discrimination commissioner, she knew chief executives who were emphatic about gender equity, in pay and promotion."
‘King James Goes Down!’: How the Internet Turned on LeBron,2019-05-01,article,News,,['Basketball'],There’s a distinct glee people find in watching a hero brought low.,"On the internet, mockery often follows adoration. For a while, we take pride in the leaders we’ve chosen, forgiving their frailties, basking in their accomplishments, taking their victories as evidence of our own wisdom in exalting them. But do we really want our heroes to believe they’re better than us? Resentment builds quietly. When a hero’s weaknesses start to show, we circle like hyenas, smirking and sneering: He was always a bit arrogant, and she was so overpaid, and did you see his bald spot?"
"Kamala Harris and Cory Booker, Courting Black Support, Pitch Differing Economic Plans",2019-05-01,article,News,,"['Blacks', 'Black People', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Race and Ethnicity', 'Income Inequality', 'Tax Credits, Deductions and Exemptions']","As income inequality becomes a central issue for Democrats, two plans offered by Mr. Booker and Ms. Harris offer a proxy of the battle between them.","LONDONDERRY, N.H. — On his third trip to New Hampshire recently, Senator Cory Booker had a new and very specific focus: his “baby bonds” proposal to combat income inequality by giving every child a government-funded savings account."
"Charlottesville Confederate Statues Are Protected by State Law, Judge Rules",2019-05-01,article,News,,"['Monuments and Memorials (Structures)', 'Civil War (US) (1861-65)', 'Demonstrations, Protests and Riots', 'Race and Ethnicity', 'Politics and Government', 'City Councils', 'Charlottesville, Va, Violence (August, 2017)']","The ruling, part of a slow-moving legal battle, comes nearly two years after a deadly white nationalist rally to protest the removal of one of the statues.","A Virginia judge has ruled that local authorities in Charlottesville cannot remove two Confederate statues because they are war memorials protected by state law, a decision that came nearly two years after a deadly white nationalist rally there that was nominally organized to protest a plan to move one of the statues."
"How to Celebrate the Moon Landing, From Coast to Coast",2019-05-01,article,News,,"['Apollo Project', 'Moon']","This summer marks the 50th anniversary of mankind’s giant leap, and NASA centers, museums and even entire cities are gearing up to celebrate.","It was one small step for man, and … well, you know. This summer marks the 50th anniversary of mankind’s giant leap, and NASA centers, museums and even entire cities are gearing up to celebrate, planning late-night moon parties, symphony performances and alien autopsies."
Retracing the Photographic Steps of a 1951 New York City Shoot,2019-05-01,article,News,,"['Photography', 'Cameras', 'Parks and Other Recreation Areas']","One spring day 68 years ago, Sam Falk set out to snap New Yorkers and tourists taking their own pictures of the city. Over three spring days this year, Tony Cenicola retraced Mr. Falk’s photographic steps.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together."
Attending School With a South Korean 70-Year-Old,2019-05-01,article,News,,"['Families and Family Life', 'Education (K-12)', 'Rural Areas', 'Illiteracy']",Grandmothers there are learning to read for the first time. Their poignant stories reminded me of the old people I knew in my village growing up.,"Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together."
"Once Idolized, Guru of Nxivm ‘Sex Cult’ to Stand Trial Alone",2019-05-01,article,News,,"['Human Trafficking', 'Prostitution', 'Sex Crimes', 'Child Abuse and Neglect', 'Racketeering and Racketeers']","Keith Raniere led a group in which women were branded and taught to revere him. Now he faces trial, and testimony is expected to be prurient and bizarre, court filings suggest.",[What you need to know to start the day: Get New York Today in your inbox.]
Dating Advice for Those Who Never Thought They’d Need Tinder,2019-05-01,article,News,,"['Online Dating', 'Divorce, Separations and Annulments', 'Mobile Applications', 'Single Persons']",Many dating and lifestyle consultants are divorced women who want to provide the kind of guidance they found lacking when they were starting over.,"About five years ago, Joe Ragusa, a city Sanitation employee who works in the Bronx, got fed up with traffic and construction and all the other stuff and decided to move out of the city. He bought a house in the country, in the hamlet of Mahopac, and moved in with his girlfriend. Naturally, they broke up."
When Dawoud Bey Met David Hammons,2019-05-01,article,News,,"['Art', 'Photography', 'Blacks', 'Black People', 'Sculpture', 'Frieze New York']","In the ’80s, a portrait photographer coming into his own captured an enigmatic artist creating his own legend. Rarely exhibited, the images are here, and at Frieze New York.","In 1981, the artist David Hammons and the photographer Dawoud Bey found themselves at Richard Serra’s T.W.U., a hulking Corten steel monolith installed just the year before in a pregentrified and sparsely populated TriBeCa. No one really knows the details of what happened next, or if there were even details to know aside from what Mr. Bey’s images show: Mr. Hammons, wearing Pumas and a dashiki, standing near the interior of the sculpture, its walls graffitied and pasted over with fliers, urinating on it. "
Capri Welcomes 2.3 Million Tourists a Year but Wants to Limit the Trash They Leave Behind,2019-05-01,article,News,,"['Travel and Vacations', 'Waste Materials and Disposal', 'Plastics', 'Local Government']","Capri has decreed a ban on plastic and would like to limit boat traffic, too, in an effort to control those twin Italian ills: tourism and trash.","CAPRI, Italy — Luigi Esposito, whose ancestors have lived on Capri since 1810, objects when he hears people describe the island as “the most beautiful place in the world.”"
"Book the Table, Then Buy the Plane Tickets",2019-05-01,article,News,,"['Restaurants', 'Reservations (Airlines, Hotels, Etc.)', 'Travel and Vacations', 'Chefs']","For some travelers, trips are built around reservations at restaurants with Michelin stars or a place on the annual 50 Best Restaurants list.","In 2017, when Nora Martins was trying to decide between Japan and South America for a big fall trip, it was neither the staggered steps of Machu Picchu nor the snow-capped peaks of Patagonia that sealed the deal."
‘Every Day I Fear’: Asylum Seekers Await Their Fate in a Clogged System,2019-05-01,article,News,,"['Asylum, Right of', 'Immigration and Emigration', 'Illegal Immigration', 'Refugees and Displaced Persons']","President Trump wants to discourage asylum claims, as immigration courts deal with a backlog of more than 800,000 cases. Here are four of them.","[Sign up for Crossing the Border, a limited-run newsletter about life where the United States and Mexico meet.]"
"Living In ... Leonia, N.J.",2019-05-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],"Known for its creative community, the borough is said to have “more oboists per capita” than anywhere else. But look out for the traffic.","Known for its creative community, the borough is said to have “more oboists per capita” than anywhere else. But look out for the traffic."
Same Pictures. Same Places. 68 Years Apart.,2019-05-01,article,News,,"['Photography', 'Smartphones', 'Cameras']","In iconic locations, we recreated New York Times photos from 1951.","The things we hold have changed, but the maneuvers are the same."
"Leonia, N.J.: A Suburb of Artists, in Easy Reach of Manhattan",2019-05-01,article,News,,['Real Estate and Housing (Residential)'],"Known for its creative community, the Bergen County borough is said to have “more oboists per capita” than anywhere else. But look out for the traffic.","When Dan Pacek bought a house in Leonia, N.J., in 2002, the seller boasted that the borough, just over a mile from the George Washington Bridge, had “more oboists per capita” than anywhere else."
"Attorney General, Venezuela, U.N.C. Charlotte: Your Wednesday Briefing",2019-05-01,article,briefing,,[],Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.)
Will Trump Speak at the Statue of Liberty? N.Y. Waits and Debates,2019-05-01,article,briefing,,['Statue of Liberty'],"Wednesday: The new Statue of Liberty Museum will open this month, and a bevy of elected officials are invited.", [Want to get New York Today by email? Here’s the sign-up.]
Want to Pass On Your Hard-Earned Wisdom? Then We Want to Hear From You,2019-05-01,article,Op-Ed,,"['Youth', 'Social Conditions and Trends']",Have you learned a life lesson that you want to share with young people today? Tell us your story.,"From careers to relationships,  family life or finances, there are many life lessons we learn the hard way."
A Dictator’s Fall in Sudan,2019-05-01,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Demonstrations, Protests and Riots', 'Defense and Military Forces', 'Politics and Government']",Sudan’s president was ousted after three decades of iron-fisted rule. We hear from a father and son who embody the divide over the country’s future.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher
"If Politicians Can’t Face Climate Change, Extinction Rebellion Will",2019-05-01,article,Op-Ed,,"['Global Warming', 'Greenhouse Gas Emissions', 'Demonstrations, Protests and Riots']",A new movement is demanding solutions. They may just be in time to save the planet.,"On April 15, thousands of activists from a movement called Extinction Rebellion started occupying several sites in central London, shutting down major roads and demanding the country’s politicians take immediate, drastic action in the face of climate change. "
‘The Right Has a Greater Appreciation of Labor’s Role Than We Do’,2019-05-01,article,Op-Ed,,"['Organized Labor', 'Presidential Election of 2016', 'Labor and Jobs', 'Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']",Can Democrats figure out how to get unions back into the equation in 2020?,"Even as many Democrats appear to accept organized labor’s decline, Republicans recognize the crucial importance of unions and are determined to gut them further."
Game of Drones,2019-05-01,article,Op-Ed,,['Bees'],What honeybees have to teach us about the fate of the earth — and our country.,"Jon Snow was looking for the queen. There had been a lot of bloodshed. I asked him about the day he’d discovered all the corpses. “That day was horrible,” he said. “There was sadness.”"
"I Support Anita Hill, and Joe Biden, Too",2019-05-01,article,Op-Ed,,"['Sexual Harassment', 'United States Politics and Government', 'Presidential Election of 2020']",He is hardly blameless for the failures of the Clarence Thomas hearings. But he does not deserve all the criticism he is getting.,"I believed Anita Hill in 1991. I still do. At the time of the Clarence Thomas hearings, I spearheaded an effort by more than 120 female law professors to petition the Senate Judiciary Committee to delay its vote on Judge Thomas’s nomination in order to fully investigate Ms. Hill’s sexual harassment claims against him. I remain profoundly disappointed with the results of the hearings."
"How to Move a Masterpiece? If It’s This Big, Very Carefully",2019-05-01,article,News,,"['Art', 'Frieze Art Fair', 'Museums', 'Auctions']",A gigantic painting by William-Adolphe Bouguereau makes the trek from Paris to New York.,"It sounds like an old joke: How do you pack up, ship and then unfurl a massive — and massively valuable — painting?"
One Image of Japan’s Royals Tells a Story of Demographic Crisis,2019-05-01,article,News,,"['Women and Girls', 'Royal Families']",Emperor Naruhito’s ascension ceremony offered striking visual evidence of the imperial family’s looming existential crisis: It has precious few heirs left.,TOKYO — It looked a little lonely up there.
DealBook Briefing: How Deutsche Bank Dealt With Demands for Trump Records,2019-05-01,article,News,,[],Bank officials are said to have been eager to provide the President’s financial documents to Congress.,Good Wednesday. (Want this by email Sign up here.)
Caster Semenya Loses Case to Compete as a Woman in All Races,2019-05-01,article,News,,"['Track and Field', 'Transgender and Transsexuals', 'Intersex', 'Decisions and Verdicts']","The South African, a two-time Olympic champion at 800 meters, had challenged proposed limits on female athletes with naturally elevated levels of testosterone.","Female track athletes with naturally elevated levels of testosterone must decrease the hormone to participate in certain races at major competitions like the Olympics, the highest court in international sports said Wednesday in a landmark ruling amid the pitched debate over who can compete in women’s events."
Julian Assange Sentenced to 50 Weeks and Still Faces U.S. Charges,2019-05-01,article,News,,"['Politics and Government', 'Computers and the Internet', 'Cyberattacks and Hackers', 'Extradition', 'Classified Information and State Secrets', 'United States Defense and Military Forces']","A London court sentenced Julian Assange, the WikiLeaks founder, to prison for jumping bail in 2012, but his legal troubles are far from over.","LONDON — A British court sentenced Julian Assange, the WikiLeaks founder, to 50 weeks in prison on Wednesday for jumping bail when he took refuge in Ecuador’s Embassy in London seven years ago."
Trump Lashes Out on Twitter Over Firefighters’ Support of Biden,2019-05-01,article,News,,"['United States Politics and Government', 'Fires and Firefighters', 'Presidential Election of 2020']","President Trump unleashed dozens of retweets Wednesday morning, just days after Joseph R. Biden Jr. received the endorsement of the national firefighters’ union in his campaign for president.","WASHINGTON — President Trump unleashed a barrage of retweets early Wednesday that appeared to counter a notion that Democratic presidential hopeful Joseph R. Biden Jr. has the backing of all the firefighters in the country. The sheer volume of retweets signaled the president’s anxiety about losing union support in the 2020 presidential election to Mr. Biden, who now leads the crowded Democratic pool of candidates."
A Midtown Speakeasy Popular With ‘Real Housewives’,2019-05-01,article,News,,['Bars and Nightclubs'],"Savage Lounge, hidden behind the kitchen at Pomona restaurant, has seen its share of Bravo celebrities.",Boîte: Savage Lounge
"A Broken Skull, a Dubious Paper Trail: Australian Justice for One Aboriginal Man",2019-05-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Indigenous Australians']",Medical records obtained by The New York Times suggest Patrick Cumaiyi was a victim of police brutality that fits a pattern in Australia — including a cover-up.,"DARWIN, Australia — Patrick Cumaiyi boarded a small plane on the airstrip in Wadeye, one of Australia’s most remote Aboriginal communities, and waved to his family with shackled hands."
Turner Prize Shortlist Promotes Political Artists,2019-05-01,article,News,,"['Art', 'Turner Prize']",The shortlist for this year’s prize included an artist who creates fantasy worlds “beyond patriarchal limits” and one who recreated a Syrian prison using sound.,"LONDON — Tai Shani, a self-taught artist who creates elaborate fantasy worlds “beyond patriarchal limits,” and Helen Cammock, whose work has explored the role of women during the conflict in Northern Ireland, have been shortlisted this year for the Turner Prize — British art’s highest accolade."
How Rosenstein Fell Short,2019-05-01,article,Op-Ed,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Special Prosecutors (Independent Counsel)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Legal Profession']",Principle isn’t supposed to be something you just turn on and off.,This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday.
Giannis Antetokounmpo Wanted More. That Was Bad for the Celtics.,2019-05-01,article,News,,['Basketball'],"Emerging from a short-lived funk to help defeat Boston in Game 2, the Bucks star also showed the continuing growth of his game.","MILWAUKEE — The Bucks were finally starting to feel good about themselves. They had a modest lead against the Boston Celtics, and Giannis Antetokounmpo was finding his familiar rhythm: the pep, the bounce, the power, the poise."
William Barr Hearing: Highlights of His Testimony,2019-05-01,article,News,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)']",The attorney general appeared in front of the Senate Judiciary Committee to answer questions on Robert S. Mueller III’s report for the first time since he made a redacted version of the report public.,"WASHINGTON — Attorney General William P. Barr on Wednesday answered questions from the Senate Judiciary Committee on Robert S. Mueller III’s report, appearing on Capitol Hill for the first time since he made the report public. "
"After Fanning a Friend, C.C. Sabathia Reflects on 3,000 Strikeouts",2019-05-01,article,News,,['Baseball'],"Sabathia became the 17th player, and only the third left-hander, to reach the milestone. No. 3,000 came against a former teammate, John Ryan Murphy.","PHOENIX — Of all the Arizona Diamondbacks batters who could have been C.C. Sabathia’s 3,000th career strikeout casualty, there were two he hoped to avoid."
"After Poway Synagogue Shooting, Another Discussion on Gun Control",2019-05-01,article,briefing,,[],Wednesday: The accused gunman’s family released a statement; President Trump’s new asylum restrictions; and meeting the artist Ron Nagle.,Good morning.
"Tech Is Changing New York, but Not How He Reports on the City",2019-05-01,article,News,,"['News and News Media', 'Computers and the Internet', 'Mobile Applications']","J. David Goodman, a metro reporter, has chronicled the Google and Amazon invasions. But the most effective technology for reporting on the city is still coffee.","How do New York Times journalists use technology in their jobs and in their personal lives? J. David Goodman, a metro reporter, discussed the tech he’s using."
What You Get for $1.9 Million,2019-05-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],"An 1850 carriage house in Charleston, a 1933 beach cottage in Carmel and a 1704 frame house in Andover.","An 1850 carriage house in Charleston, a 1933 beach cottage in Carmel and a 1704 frame house in Andover."
"$1.9 Million Homes in South Carolina, California and Massachusetts",2019-05-01,article,News,,['Real Estate and Housing (Residential)'],"An 1850 carriage house in Charleston, a 1933 beach cottage in Carmel and a 1704 frame house in Andover.","This carriage house was a mid 19th-century addition to Rainbow Row, a string of 13 Georgian rowhouses built for merchants in the South of Broad neighborhood starting around 1740. By the 1930s, the houses, which are on East Bay Street along the Battery, had fallen into disrepair. They were later renovated and repainted in pastel colors. Originally listed with its main residence, this house is now being sold separately."
"Violence Flares at May Day Rally in Paris, and Police Arrest About 200",2019-05-01,article,News,,"['Demonstrations, Protests and Riots', 'May Day', 'Labor and Jobs']","The police in France fired tear gas after violence broke out at the labor rally, with masked vandals mixing with demonstrators, smashing vehicles and throwing rocks.","PARIS — The French police played cat-and-mouse with demonstrators and masked and hooded vandals at the traditional May Day rally in Paris on Wednesday, firing tear gas and charging protesters with truncheons raised, but the large law enforcement presence kept violence below levels feared before the march."
Word + Quiz: lede,2019-05-01,article,News,,[],This word has appeared in 13 articles on NYTimes.com in the past year.,_________
